Ticker,Description,Market Capitalization,Last,Change %,Weekly Performance,Volume,Volume*Price,Exponential Moving Average (10),Exponential Moving Average (20),Exponential Moving Average (50),Exponential Moving Average (200),Total Revenue (FY),Sector,EBITDA (TTM),Enterprise Value/EBITDA (TTM),Enterprise Value (MRQ)
INDHOTEL,INDIAN HOTELS,371647561899,257.45,-1.62399694,9.20466596,14185747,3652120565.15,248.83871295,243.6181677,230.35380434,195.74987463,30562200000,Consumer Services,4047500000,,
SUMICHEM,SUMITOMO CHEMICAL IND LTD,217652485739,450.6,3.00605784,5.84918957,6541754,2947714352.4,432.37724274,427.01889112,414.11969524,388.4095722,26277140000,Process Industries,5622850000,29.2216,
MRPL,MANGALORE REF &PET,139945007903,78.95,-1.12711334,21.08895706,31101904,2455495320.8,69.91164162,63.11314583,54.09287978,47.19657198,320440790000,Energy Minerals,28939900000,48.6407,
NLCINDIA,NLC INDIA LTD,123341321043,85.3,-4.10342889,1.18623962,28959784,2470269575.2,82.2800109,77.90550284,71.78713704,64.50104462,97754100000,Utilities,39437300000,11.8626,
INDIGRID,INDIA GRID TRUST,107064000000,151.15,-1.14453891,-0.7485718,192193,29049971.95,151.20742068,150.26500508,148.69133421,142.54772759,16769189999.999998,Finance,17752090000,13.9455,
SWANENERGY,SWAN ENERGY LTD,87039820802,323.1,-1.83806775,1.28526646,253379,81866754.9,312.31710681,288.21685008,240.10908832,176.00857415,3204688000,Utilities,806152000,98.4795,
GHCL,GHCL,62812334185,644.3,-2.0001521,7.11554447,1203244,775250109.1999999,610.94052375,587.71561845,538.30304337,430.99257178,29000900000,Process Industries,8265100000,4.47039,
MAHLIFE,MAHINDRA LIFESPACE,60539865655,385.75,-1.60693789,4.29904015,702207,270876350.25,377.47150112,370.5431274,344.60594038,279.62639731,1662492000,Consumer Durables,-875400000,,38700500000
CHENNPETRO,CHENNAI PETRO CP,45708353657,296.35,-3.5161973,23.86624869,6949104,2059366970.4,255.16928938,222.21872682,175.35128833,132.15150765,433753800000,Energy Minerals,27238900000,,
RUPA,RUPA & CO LTD,45428404341,531.85,-6.98670864,9.86366453,2568966,1366304567.1000001,517.54837673,500.76901119,481.71005194,448.88156776,13113122000,Consumer Non-Durables,2849385000,9.62335,
ASTEC,ASTEC LIFESCIENCES,38056492845,1852.4,-5.03678261,1.99036476,288631,534660064.4,1841.27598518,1806.5556954,1724.25983373,1507.78803062,5548721000,Process Industries,1268047000,19.0418,
APCOTEXIND,APCOTEX INDUSTRIES,32395321527,571.1,-8.26439643,7.71407016,364140,207960354,535.85297309,487.19631501,427.8046604,367.10467122,5392628000,Process Industries,1246612000,13.0672,
NBVENTURES,NAVA BHARAT VENTUR,26766797715,170.35,-0.43834015,3.39908953,1658507,282526667.45,163.77878001,157.46950893,144.95972168,121.94176705,25433360000,Utilities,11956765000,4.23308,
GOKULAGRO,GOKUL AGRO RES LTD,18592250396,124.15,-4.97512438,9.91589199,923256,114622232.4,113.04668778,101.82092945,87.18593969,64.61741323,83865894000,Process Industries,1843640000,1.85893,
GALLISPAT,GALLANTT ISPAT LTD,17887551040,69.35,9.99206979,9.64426877,1332312,92395837.19999997,61.02634456,58.17348094,54.95578951,51.44643023,10971435000,Non-Energy Minerals,1595391000,8.23572,
JKIL,J KUMAR INFAPROJEC,16737209355,241.9,9.13602527,14.88957492,5493384,1328849589.6000001,216.40051614,205.3882037,189.36745275,178.11037252,25708441000,Industrial Services,4497780000,4.54648,
EIHAHOTELS,EIH ASSOC HOTELS,14632328646,464.7,-3.39881509,-1.08556833,137804,64037518.8,472.46961971,466.0782213,436.77761717,377.37679863,1013940000,Consumer Services,256880000,,
VADILALIND,VADILAL INDUSTRIES,12847527466,1798.1,0.71696634,9.91167212,59662,107278242.19999997,1625.41974714,1546.18590087,1401.68993185,1144.43865168,4633133000,Consumer Non-Durables,869153000,18.9274,
RSWM,RSWM LTD,12843451265,550.55,1.30646794,11.9004065,758489,417586118.95,514.67927011,494.08535423,469.5176197,406.89715853,23226093000,Process Industries,4124300000,7.8079,
MBAPL,MADHYA BHARAT AGRO P. LTD,10176774115,471.65,1.52836078,9.08985775,47284,22301498.6,446.73773273,429.42666411,377.49646714,249.02415876,1311025000,Process Industries,795013000,,
ENIL,ENTERTAINMENT NETW,9989335393,206.85,-0.52897331,3.73620863,481611,99621235.35,201.74808977,201.62389286,197.88460848,187.8280318,2720884000,Consumer Services,537292000,37.6875,
RUBYMILLS,RUBY MILLS,7806567577,428,-8.42961061,4.07294833,468856,200670368,408.36807231,385.60138505,357.65960694,306.57507157,1229851000,Process Industries,466365000,15.8389,
RAJMET,RAJNANDINI METAL LTD,7392150000,439.3,9.53746416,16.80404148,155591,68351126.3,389.8612482,371.87670627,327.6917078,222.34115941,6309174000,Distribution Services,152885000,,
GOKUL,GOKUL REFOILS & SO,4598317953,44.25,-5.04291845,-2.96052632,2844199,125855805.75,43.0540614,40.88766487,38.18806831,33.71714582,24631204000,Process Industries,431448000,7.91184,
CUPID,CUPID LTD(INDIA),4255488832,344.05,8.20883787,20.15016588,1516282,521676822.1,303.72452633,285.45791486,259.06327463,235.15376921,1402452000,Consumer Non-Durables,233842000,6.33472,
DENORA,DE NORA INDIA,3652500486,685.05,4.99655146,14.06093906,8825,6045566.25,593.72282056,544.95074487,486.502294,412.91864969,502833520,Process Industries,140407000,11.1878,
IITL,INDUSTRIAL INV TRU,3049556165,138.45,2.51758608,1.20614035,23367,3235161.15,130.53006664,120.59904466,101.03879061,79.7977471,52019510,Finance,5483000,139.388,
GSS,GSS INFOTECH LTD,2879263458,185.35,9.22215675,18.13256851,858818,159181916.29999998,158.72187478,146.90761051,130.38367444,104.6882903,1149261904,Technology Services,55359070,,
AGROPHOS,AGRO PHOS INDIA LTD,1334036803,69.05,4.93920973,33.17261331,369180,25491879,53.07847669,44.05803319,33.98864777,23.91712322,412400000,Process Industries,60200000,,
