Ticker,Description,Market Capitalization,Price,Change %,Weekly Performance,Volume,Volume*Price,Exponential Moving Average (10),Exponential Moving Average (20),Exponential Moving Average (50),Exponential Moving Average (200),Total Revenue (FY),Sector,EBITDA (TTM),Enterprise Value/EBITDA (TTM),Enterprise Value (MRQ)
FOCUS,FOCUS LIGHTG,11073300000,177.6,-79.00212791,-77.7443609,308941,54867921.6,702.33924292,742.70139098,745.43916988,585.2582787,1685838000,Producer Manufacturing,418592000,26.45368282,
SURYAROSNI,SURYA ROSHNI,52667890228,504.6,-47.75045302,-47.90150171,886277,447215374.2000001,886.61638158,926.6985809,909.45540328,770.30502306,79746300000,Non-Energy Minerals,6588700000,7.9936695,
BAIDFIN,BAID FINSERV LTD,3342701444,26,-6.81003584,-18.62285075,2808588,73023288,30.86270916,32.79429967,35.39334574,,547084000,Finance,233779000,14.2985531,
EDELWEISS,EDELWEISS FIN SERV,69864867550,69.8,-5.54804045,28.0733945,28383476,1981166624.8,62.65537293,59.02933723,54.57647812,45.74681283,70838880000,Finance,16303600000,4.28524176,
STEELXIND,STEEL EXCHANGE IND,8768011285,8.8,-5.37634409,-8.33333333,10035235,88310068,9.48189643,9.87184996,11.01699933,13.32209358,13753831000,Non-Energy Minerals,831033000,10.5507378,
GVKPIL,GVK POWER & INFRAS,20198100024,11.85,-4.81927711,-0.83682008,1737511,20589505.35,11.30331886,9.79064023,7.17123158,4.27681953,21203600000,Industrial Services,14498000000,1.39316458,
BCG,BRIGHTCOM GROUP,37876394517,17.85,-4.8,-6.78851175,16094797,287292126.45000005,18.51881699,18.4950916,19.92987815,24.80672557,73967673000,Technology Services,22348075000,1.69483924,
BAFNAPH,BAFNA PHARMACEUTICALS LTD,2131199208,92.4,-4.14937958,10.59245563,4790,442596,93.5768265,94.85879867,94.61689609,97.8302735,1153499000,Health Technology,200087000,10.6513627,
UNITECH,UNITECH LTD,6562732624,2.4,-4,-7.69230769,4227857,10146856.8,2.66608003,2.59492174,2.21032323,1.77919666,3904292000,Finance,,,67931600000.00001
FILATEX,FILATEX INDIA,23857233086,51.65,-3.99628074,10.59956937,2304935,119049892.75,49.91431741,48.32900148,45.4440569,43.07994545,43008312000,Process Industries,2023300000,11.7912485,
WEALTH,WEALTH FRST PORT. MG. LTD,3960460000,357.15,-3.91444972,12.73674598,13322,4757952.3,340.0971606,329.02355985,321.10708721,309.60636353,292068060,Finance,280700000,14.10922693,
IDEAFORGE,IDEAFORGE TECHNO LTD,35661700000,823.4,-3.86456509,-8.9159292,383542,315808482.8,883.9818381,922.07264747,1006.48644123,,,Electronic Technology,,,
PARSVNATH,PARSVNATH DEVELOPE,5087267845,11.2,-3.86266094,0,421166,4717059.2,11.36171424,10.70554814,9.59793332,8.66355036,4413215000,Finance,-690874000,,36953400000
AAREYDRUGS,AAREY DRUGS & PHARM LTD,1218211009,44.85,-3.85852502,-9.39393939,52739,2365344.15,47.08808952,47.50796742,45.28375793,38.18195369,4175490000,Health Technology,49620000,24.55080631,
SOUTHWEST,SOUTH WEST PINNACLE EXPLORATION,3782170537,130.45,-3.76244928,-2.06456456,24199,3156759.55,132.1496719,130.20975476,130.77205134,134.47646012,1242627000,Energy Minerals,188998000,20.01169609,
MIRCELECTR,MIRC ELECTRONICS,4371933195,18.15,-3.71352785,-15.97222222,636894,11559626.1,20.13918122,20.93323629,20.91344662,18.25014864,11097372000,Electronic Technology,-19200000,,
