Ticker,Description,Market Capitalization,Price,Change %,Weekly Performance,Volume,Volume*Price,Exponential Moving Average (10),Exponential Moving Average (20),Exponential Moving Average (50),Exponential Moving Average (200),Total Revenue (FY),Sector,EBITDA (TTM),Enterprise Value/EBITDA (TTM),Enterprise Value (MRQ)
SUNPHARMA,SUN PHARMACEUTICAL,2829469616127,1177.8,-0.23716754,3.30672748,816825,962056485,1162.85766947,1150.32829447,1135.48385785,1065.34127624,438856800000,Health Technology,123793500000,22.08623083,2685730000000
COALINDIA,COAL INDIA LTD,1993334613608,349.35,5.28933092,11.54214203,42173687,14733377553.45,324.66453983,316.59292092,296.84122708,254.54729473,1387680800000,Energy Minerals,365148700000,4.49637316,
POWERGRID,POWER GRID CORP,1963822375558,212.3,0.14150943,3.56097561,11351557,2409935551.1,208.41968124,205.69306283,200.44989977,185.8091147,451665600000,Utilities,403940200000,7.65393164,2986630000000
PFC,POWER FINANCE CORP,949439330055,307.5,3.4308779,16.49933258,56941288,17509446060,276.87484957,264.22190092,245.50324457,188.71019127,747730800000,Finance,287795400000,32.24548144,9161690000000
TRENT,TRENT LTD,884772697697,2559.05,2.59797534,16.50315267,1131636,2895913105.8,2392.92794268,2284.89402727,2141.94312518,1786.30172641,82285500000,Retail Trade,13471800000,68.73875783,780107000000
RECLTD,REC LTD,857904386508,333.5,0.89245197,8.63192182,23409131,7806945188.5,314.37857638,302.69578732,278.70931762,202.62591373,386915100000,Finance,206159500000,24.23710082,4895990000000
CANBK,CANARA BANK,702884787129,404.45,4.15915529,3.97172237,12382637,5008157534.65,387.93955702,382.17733291,369.29820274,329.54761854,1104994614000,Finance,,,160051000000
AUROPHARMA,AUROBINDO PHARMA,574424890865,979.6,0.02552714,14.15253477,3933843,3853592602.8,933.6158447,911.01500438,882.4790586,744.5767418,246378000000,Health Technology,45111900000,12.62367781,
SOLARINDS,SOLAR INDUSTRIES I,552233653556,6199.3,-0.28871286,11.0000945,50797,314905842.1,5914.88316338,5656.49793535,5197.99241218,4358.47512769,68239000000,Process Industries,13662400000,41.08972461,444720000000
INDIANB,INDIAN BANK,518228075155,447.05,6.38981437,3.16141449,3634122,1624634240.1000001,425.34617531,422.3838272,410.46317782,344.00297083,528764800000.0001,Finance,,,368789000000
SUZLON,SUZLON ENERGY LTD,515588433864,38.65,0.65104167,7.51042816,45307006,1751115781.8999999,36.37055553,34.10994437,29.68382048,19.55543221,59705300000,Producer Manufacturing,8769200000,58.72156341,329494000000
ALKEM,ALKEM LAB LTD,515480571673,4299.95,-0.37648858,12.88920977,131420,565099429,4104.63876205,3937.00108908,3780.0955003,3553.9103385,115831500000,Health Technology,20882200000,23.83047628,413501000000
NMDC,NMDC LTD,494246635592,175.25,1.68262257,9.08808647,26000269,4556547142.25,165.51216601,161.00500906,150.70437371,127.82595637,176668800000,Non-Energy Minerals,61476500000,8.0396027,
TORNTPOWER,TORRENT POWER,373775684050,820.4,4.66955856,9.40125058,1434776,1177090230.3999999,767.33301362,751.35833617,725.98463453,637.27971561,255996700000,Utilities,49402800000,9.52076773,
PHOENIXLTD,PHOENIX MILLS,362792656361,2110.25,4.9771167,4.23046528,289016,609896014,2018.68278507,1965.14515545,1882.16864599,1647.59225019,26383451000,Finance,18134616000,22.93184258,
FEDERALBNK,FED BANK,359947726660,152.9,2.30846437,6.0332871,19527719,2985788235.1,147.5555644,146.18468475,144.36513717,135.33237599,201538824000,Finance,,,399265000000
L_TFH,L&T FINANCE HOLDIN,349942608337,144.4,1.72595985,1.72595985,7809448,1127684291.2,140.39028062,138.01830825,133.59455971,116.21338537,132960100000,Finance,41100800000,24.78273193,999942000000
ZFCVINDIA,ZF COM VE CTR SYS IND LTD,310760164354,16563.8,-1.63868228,4.79338738,4797,79456548.6,16299.6100452,16035.91648524,15390.78185708,12870.87790744,34403974000,Producer Manufacturing,5508661000,54.05672982,281709000000
BSE,BSE LTD,272382007324,2321.9,9.21191882,27.71727173,4775606,11088479571.4,2014.67612394,1862.68804046,1561.96937547,1003.25033299,9477300000,Finance,5328700000,41.10036356,
FORTIS,FORTIS HLTH (INDIA,271143207739.99997,368.7,2.87388393,9.48775056,3020623,1113703700.1,347.38926863,340.71521371,334.70659064,310.65505627,62239997000,Health Services,11503400000,24.92767423,
CREDITACC,CREDITACCESS GRAME,270645107338.99997,1723.95,0.95157229,2.61301747,217754,375397008.3,1668.05496312,1600.49295569,1494.35901083,1273.19620602,34927000000,Finance,20213900000,21.43315774,373307000000
SUNTV,SUN TV NETWORK LTD,254953033369,672.25,3.26420891,2.44589908,2257261,1517443707.25,652.70794616,645.07301322,620.84135778,540.41884096,37720500000,Consumer Services,26074200000,7.94538791,
JBCHEPHARM,J.B.CHEMICALS & PH,232479775167,1499.8,0.00333389,6.69417372,170151,255192469.8,1461.30619474,1437.71764768,1408.74945962,1232.33787973,31299290000,Health Technology,8140600000,28.6281816,234767000000
NLCINDIA,NLC INDIA LTD,208064825563,156.35,3.85254068,10.37769929,4626874,723411749.9,146.80328119,141.956701,135.60904848,112.33459016,161652400000,Utilities,51109800000,8.65120438,421223000000
CDSL,CENTRAL DEPOSITORY,185701730103,1843.8,0.48230197,16.32807571,5553257,10239095256.6,1669.72547803,1560.29883171,1418.66651588,1227.97633514,6133727000,Finance,4503656000,39.9244685,136203000000
JYOTHYLAB,JYOTHY LABS LTD,151969288868,434.3,3.62681937,18.11258857,1920905,834249041.5,402.72442597,387.61093945,364.34043256,285.265322,24976555000,Consumer Non-Durables,4284100000.000001,34.54160474,128848000000
MOTILALOFS,MOTILAL OSWAL FINA,151565421203,1130.6,8.03631151,11.93505272,1560849,1764695879.3999999,1037.77804951,1008.90880279,952.9105089,817.04017837,43347800000,Finance,19611300000,8.29166966,141514000000
