Ticker,Description,Market Capitalization,Last,Change %,Weekly Performance,Volume,Volume*Price,Exponential Moving Average (10),Exponential Moving Average (20),Exponential Moving Average (50),Exponential Moving Average (200),Total Revenue (FY),Sector,EBITDA (TTM),Enterprise Value/EBITDA (TTM),Enterprise Value (MRQ)
RATNAMANI,RATNAMANI MET &TBS,121773169670,2514,-3.44138885,-1.74122061,501715,1261311510,2550.21574438,2504.28382219,2417.66682147,2194.99330829,31387772000,Non-Energy Minerals,4943906000,24.63096379,121404000000
MIRZAINT,MIRZA INTERNATIONA,28885471276,240.8,0.35424047,29.1152815,1430290,344413832,213.36970294,204.11090193,192.19608017,141.23593236,10489300000,Consumer Non-Durables,2043762000,14.623264,
ELECON,ELECON ENGINEERING,25699402653,230.3,0.45801527,19.91668836,2739557,630919977.1,206.81827247,198.19857004,185.92749515,164.90352804,12035538000,Producer Manufacturing,2464398000,10.42826794,
AUTOAXLES,AUTOMOTIVE AXLES,24605878203,1667.05,2.16645217,10.53242276,212766,354691560.3,1609.96997514,1591.122472,1573.46349507,1450.95787389,9055740000,Producer Manufacturing,1173840000,20.52386884,
TDPOWERSYS,TD POWER SYSTEMS P,15627953180,475.45,-4.99550405,8.91077769,133618,63528678.1,457.5750256,434.53262395,402.20172395,353.38009611,7974246000,Producer Manufacturing,918803000,17.00903587,
WENDT,WENDT (INDIA),14985900391,7354.9,-2.04111532,20.75821758,1627,11966422.3,6856.08103897,6574.03129829,6135.22301873,5207.75528121,1788100000,Producer Manufacturing,416700000,35.96328388,
HINDMOTORS,HINDUSTAN MOTORS,3620238965,18.15,4.9132948,26.92307692,5948317,107961953.55,15.02241036,13.57191135,12.48650905,11.22847927,0,Consumer Durables,-66300000,-54.60390596,
ICEMAKE,ICE MAKE REFRIGERAT LTD,2205244602,137.7,-1.74812701,19.37581274,93938,12935262.6,123.57809613,115.72766356,106.81981409,88.57264918,1345992000,Producer Manufacturing,108727000,21.05880418,
KOHINOOR,KOHINOOR FOODS,1784994197,48.9,4.93562232,27.34375,9363,457850.7,40.35610476,33.86902742,23.79791505,14.49765964,2654487000,Process Industries,101800000,91.06575832,
SIL,STANDARD INDS,1653253842,26.45,4.96031746,17.03539823,6337,167613.65,22.60028609,20.38556483,17.62557147,15.53647341,4389598000,Process Industries,2033888000,0.81285392,
ZENITHSTL,ZENITH STEEL PIP IND LTD,1509595595,10,4.71204188,25.78616352,38206,382060,8.32271286,7.04174461,4.92360882,2.35787622,778717000,Non-Energy Minerals,101105000,35.39811676,
IMPEXFERRO,IMPEX FERRO TECH,1124645192,12.7,4.95867769,27,13882,176301.4,10.51731068,8.86809292,6.13586526,2.75628534,999590000,Non-Energy Minerals,-2179000,-1779.50261221,
