Ticker,Description,Market Capitalization,Last,Change %,Weekly Performance,Volume,Volume*Price,Exponential Moving Average (10),Exponential Moving Average (20),Exponential Moving Average (50),Exponential Moving Average (200),Total Revenue (FY),Sector,EBITDA (TTM),Enterprise Value/EBITDA (TTM),Enterprise Value (MRQ)
RELIANCE,RELIANCE INDS,18777410937308,2778.35,0.09727451,2.20346153,8921630,24787410710.5,2706.25612848,2652.01704489,2556.47700497,2399.54619836,4663070000000,Energy Minerals,1024450000000,18.384,
ADANIENT,ADANI ENTERPRISES,2636244710449,2334.1,-2.55500355,6.8751574,2559489,5974103274.9,2260.12672938,2164.15801535,1986.3357489,1656.72583975,394911700000,Distribution Services,35475300000,50.9733,
ADANIPORTS,ADANI PORT SPECIAL,1921942787259,887.3,-2.44090159,7.20715278,20779211,18437393920.3,860.50171312,833.66240869,788.66073222,733.03331314,125415600000,Transportation,95440400000,21.5276,
ADANIPOWER,ADANI POWER LTD,1102120309204,299.2,4.7435673,27.29206552,44893691,13432192347.199999,257.92971115,231.24606575,185.1084126,128.19938273,262214800000,Utilities,61964300000,11.0561,
SCHAEFFLER,SCHAEFFLER INDIA L,328261127124,2234.9,6.4846579,9.28873567,625909,1398844024.1000001,2057.64110119,2005.77863383,1913.78048102,1633.15414013,55480500000,Producer Manufacturing,9715400000,26.3906,261246000000
IIFL,IIFL FINANCE LTD,134207124366,388.25,9.83026874,7.96718576,4345584,1687172988,360.12536971,343.26056643,323.09171208,295.70600945,58401970000,Miscellaneous,15546597000,9.4172,386048000000
NETWORK18,NETWORK 18 MEDIA,119613878510,113.7,-0.43782837,11.96454948,18657088,2121310905.6,104.27574307,98.64620822,91.29978602,76.36827032,47051100000,Consumer Services,10920100000,11.3422,
NLCINDIA,NLC INDIA LTD,118488092955,84.3,-1.34581627,8.49420849,23251978,1960141745.4,78.84423709,74.4607661,69.5294687,63.67494398,97754100000,Utilities,39437300000,11.8626,
EIDPARRY,E.I.D.-PARRY(INDIA,96294276544,522.45,-3.81110191,6.10276198,785703,410490532.35,511.70404982,493.66485241,470.47120902,443.0480334,151267200000,Process Industries,20962800000,,
GHCL,GHCL,56037661582,601.5,2.39169291,4.39083652,1076650,647604975,579.29608417,564.39707025,521.67721673,422.72329779,29000900000,Process Industries,8265100000,4.47039,
RAJRATAN,RAJRATAN GLOBAL WIRE LTD,35052299576,727.1,4.68648765,23.71958482,189823,138020303.3,639.59509623,603.01772963,553.48557572,445.93456091,8928600000,Producer Manufacturing,1815700000,,
