Ticker,Description,Market Capitalization,Last,Change %,Weekly Performance,Volume,Volume*Price,Exponential Moving Average (10),Exponential Moving Average (20),Exponential Moving Average (50),Exponential Moving Average (200),Total Revenue (FY),Sector,EBITDA (TTM),Enterprise Value/EBITDA (TTM),Enterprise Value (MRQ)
COMPUSOFT,COMPUCOM SOFTWARE,1780316792,26.45,16.77704194,40.31830239,1999513,52887118.85,24.06561164,23.41167462,23.23331818,21.27734925,172702000,Technology Services,-39869000,-36.47181499,
ITI,ITI LIMITED,77062317268,93,12.52268603,3.21864595,8406604,781814172,88.94423398,89.85166067,92.92863578,105.0390443,18607300000,Communications,1086600000,70.92059384,103333000000
ARIHANTSUP,ARIHANT SUPERSTRUC,5068853104,131.7,10.62578748,3.90532544,340551,44850566.7,122.17072555,126.49118809,135.01675355,139.27833526,3309375000,Finance,696097000,11.72240665,
INDIANCARD,INDIAN CARD CLOTH,1258923323,234.15,9.98121184,-8.51728853,12661,2964573.15,236.07408806,243.17295632,255.29088951,237.63560071,665149000,Producer Manufacturing,16130000,-23.92149268,
PRITI,PRITI INTERNATIONAL LTD,1114006136,117.75,9.68793666,37.71929825,473401,55742967.75,98.58089382,91.2300769,82.69332491,,572543000,Consumer Durables,33966000,32.33189472,
APARINDS,APAR INDUSTRY LTD,35237740890,997.1,8.93696056,28.99094437,3464542,3454494828.2000003,856.05449873,793.404325,724.7605661,667.54405595,93199900000,Electronic Technology,5460800000,6.45285322,
DANGEE,DANGEE DUMS LTD,3504980000,367.2,7.5413677,7.88893786,143505,52695036,342.73751458,340.34571983,327.57104042,258.73774816,134363000,Consumer Non-Durables,33709000,113.46480169,
OMAXE,OMAXE LTD,15317920494,90.25,7.50446694,5.18648019,1525827,137705886.75,87.11849823,88.32827951,89.9690252,87.02384969,6379400000,Finance,-267100000.00000003,-88.88139459,
PIDILITIND,PIDILITE INDUSTRIE,1016525965797,2106.65,5.36147441,2.66075388,1017426,2143360482.9,2104.98686589,2136.95946756,2218.09906626,2283.85757603,99209600000,Process Industries,18472900000,55.07453436,
DCBBANK,DCB BANK LTD,22207529314,75.1,5.32959327,-7.22668314,2944249,221113099.89999995,78.03323649,80.07871789,80.74179125,84.9963963,39718180000,Finance,,,80323500000
