Ticker,Description,Market Capitalization,Last,Change %,Weekly Performance,Volume,Volume*Price,Exponential Moving Average (10),Exponential Moving Average (20),Exponential Moving Average (50),Exponential Moving Average (200),Total Revenue (FY),Sector,EBITDA (TTM),Enterprise Value/EBITDA (TTM),Enterprise Value (MRQ)
SAREGAMA,SAREGAMA INDIA LTD,79685373253,429.85,3.82850242,3.90379502,338347,145438457.95000002,418.62090641,417.7671104,429.01502968,409.23570184,5806300000,Consumer Services,1871200000,38.04279246,
KNRCON,KNR CONSTRUCTIONS,70182092449,256.25,2.5,4.99897562,421288,107955050,248.68007874,248.67892446,260.58243374,271.12145641,29036348000,Industrial Services,7414466000,11.17740272,
RPOWER,RELIANCE POWER,45017673616,13.8,4.1509434,15,20140522,277939203.6,13.0055473,12.96472982,13.36687457,13.01560188,75031100000,Utilities,27213400000,10.49472222,
TATACOFFEE,TATA COFFEE,38568081505,208.5,0.968523,2.68406796,866724,180711954,204.00549537,203.87745482,206.16199692,200.58554739,23635000000,Process Industries,4191100000.000001,12.53009508,
RAILTEL,RAILTEL CORP OF IND LTD,33505971071,100.3,-3.88116914,1.10887097,1025903,102898070.9,99.40980522,99.39808577,100.56605993,111.95964305,13778200000,Communications,3128200000,9.85393232,
INDOCO,INDOCO REMEDIES LTD,33243239655.999996,380,4.88545404,8.04663065,313065,118964700,360.09215512,359.83842314,367.78338202,387.54108907,15407500000,Health Technology,3273300000,10.15587928,
COSMOFILMS,COSMO FILMS LTD,32942587727,1798.55,-0.95272187,6.63445291,55499,99817726.45,1749.55366289,1746.26206814,1757.13892688,1543.77027938,30383900000,Process Industries,5691000000,5.78854116,
HEMIPROP,HEMISPHERE PROP IND LTD,31449749565,118.95,7.84224841,14.59537572,3607404,429100705.8,108.80943484,108.13894801,111.74893602,122.34571043,31598000,Finance,-126059000,-249.48436498,
ACE,ACTION CONSTRUCT,25751741686,215.55,-0.39279113,9.27756654,338619,72989325.45,204.00889907,203.00654066,209.75138105,214.01159215,12255163000,Producer Manufacturing,1539266000,16.53007257,
HINDOILEXP,HINDUSTAN OIL EXPL,24815451836,194.6,4.00855158,27.10646636,2407467,468493078.2,175.3390733,174.24839322,182.28189706,179.07766188,1138647000,Industrial Services,696851000,37.12814768,
DBREALTY,DB REALTY LTD,20893090749,78.25,-2.67412935,16.79104478,251607,19688247.75,73.15049714,73.0825648,79.46167642,67.17480301,468336000,Finance,-653155000,-75.79256034,
GTLINFRA,GTL INFRASTRUCTURE,18808757572,1.5,3.44827586,20,84853406,127280109,1.35779702,1.34758226,1.44048571,1.61173622,14627300000,Industrial Services,4233399999.999999,4.44294363,
NELCO,NELCO,14843370070,652.85,0.21490521,10.47465945,59187,38640232.95000001,612.60227596,611.15311283,640.41858123,629.76627636,2261200000,Electronic Technology,493100000,31.35950126,
ANDHRAPAP,ANDHRA PAPER LTD,13501928106,342.7,1.06163374,3.28511151,41071,14075031.7,334.75335374,334.06340089,321.03731659,270.70316295,13802338000,Process Industries,2209279000,6.11146356,
CHEMCON,CHEMCON SPECIAL CHEM LTD,11000198510,299,-0.38314176,5.26315789,53762,16074838,292.59633911,292.08574841,298.39270362,347.48687499,2432684000,Process Industries,749530000,12.92070432,
CAPACITE,CAPACIT'E INFRAPRO,8357442900,123.3,0,10.58295964,135011,16646856.3,118.08032378,117.97651564,122.38797358,147.09094138,8797219000,Industrial Services,2241973000,4.35263355,
HCL_INSYS,HCL INFOSYSTEMS,6057462033,18.2,-0.81743869,9.30930931,780163,14198966.6,17.23858945,17.1460928,17.86715732,17.5604337,3527500000,Technology Services,-1818600000,-5.08031565,
DANGEE,DANGEE DUMS LTD,3643050000,356.6,0.47900817,9.92601726,77364,27588002.4,338.40067926,337.04430368,320.51892075,249.99873006,134363000,Consumer Non-Durables,33709000,117.56074046,
AIRAN,AIRAN LTD,2381630000,22.85,19.94750656,18.7012987,2592993,59249890.05,19.81052332,19.63180543,20.05068839,21.01667569,872966000,Technology Services,118305000,19.20396433,
