Ticker,Description,Market Capitalization,Price,Change %,Weekly Performance,Volume,Volume*Price,Exponential Moving Average (10),Exponential Moving Average (20),Exponential Moving Average (50),Exponential Moving Average (200),Total Revenue (FY),Sector,EBITDA (TTM),Enterprise Value/EBITDA (TTM),Enterprise Value (MRQ)
NATCOPHARM,NATCO PHARMA LTD,157509231561,872.95,-0.67698485,0.45454545,397481,346981038.95000005,867.19411052,866.8102115,834.99194937,713.29666752,26993000000,Health Technology,11193000000,14.07211932,
TANLA,TANLA PLATFORMS L,139817427695,1055.3,1.47115385,2.65564202,660184,696692175.1999999,1036.7776471,1035.14847331,1034.84918788,920.0249383,33545549000,Technology Services,6392235000,21.87301119,
SFL,SHEELA FOAM LTD,110615022154,1141.05,0.69272856,-2.97193878,201248,229634030.39999995,1133.49075101,1133.34074119,1136.75306005,1175.96330987,28731841000,Process Industries,3090414000,35.79294624,
GODFRYPHLP,GODFREY PHILLIPS,108404727611,2114.9,1.36356011,3.39281349,115321,243892382.9,2092.42448263,2090.63284093,2031.84846348,1818.78636785,35591465000,Consumer Non-Durables,8553500000,12.67372743,
PTCIL,PTC INDUSTRIES LTD,77177379945,5941.2,4.08458595,3.21751216,6238,37061205.6,5696.32119956,5679.69035299,5286.51323751,,2153990000,Producer Manufacturing,675073000,114.3244952,
EDELWEISS,EDELWEISS FIN SERV,50337422334,54.1,1.31085763,1.21608791,6256169,338458742.90000004,53.67512232,53.63825911,51.82485823,44.66554144,70838880000,Finance,16303600000,3.08750352,
LAOPALA,LA-OPALA RG LTD,48390451355,434.85,-0.1721786,5.80291971,46351,20155732.35,430.80560686,430.59976225,432.45406423,404.58543992,4511778000,Consumer Durables,1747986000,27.6835463,
RAJRATAN,RAJRATAN GLOBAL WIRE LTD,38382875931,770.7,1.85013741,1.43458938,48869,37663338.30000001,759.6811644,758.88783212,762.99094428,789.55935787,8953700000,Producer Manufacturing,1343600000,28.56718959,
TARC,ANANT RAJ GLOBAL LTD,26558600000,90.6,0.66666667,4.43804035,1423557,128974264.19999997,87.94262643,87.85934138,82.89163708,62.90751548,3723705000,Finance,1502245000,17.67927335,
STERTOOLS,STERLING TOOLS,13022752596,374.65,3.38024568,1.53116531,209268,78402256.19999999,367.18428729,366.95003876,363.35639052,340.6808244,7701038000,Producer Manufacturing,1009865000,12.89553811,
VIMTALABS,VIMTA LABORATORIES,12444409752,567.65,1.02331016,5.13983682,37742,21424246.3,555.51835113,554.50276333,527.41245328,442.5439946,3150620000,Commercial Services,956540000,13.00981637,
AWHCL,ANTONY WASTE HDG CELL LTD,9507318148,352.05,4.65220287,8.57363146,1271782,447730853.1,333.58547475,331.69897189,324.90307513,302.27864889,8540850000,Transportation,1498256000,6.3455899,
ELIN,ELIN ELECTRONICS LTD,8168941334,169.4,3.0413688,2.38742823,449818,76199169.2,165.69271826,165.31361986,161.64833071,,10754280000,Electronic Technology,,,
ENIL,ENTERTAINMENT NETW,7267354464,156.35,1.85667752,6.57805044,135696,21216069.6,151.8783957,151.52974555,148.48657359,143.98401085,4381804000,Consumer Services,802877000,9.05164112,
LIBERTSHOE,LIBERTY SHOES,4257444333.000001,258,3.22064413,3.57285815,1322561,341220738,251.57349485,250.94418177,246.44478208,239.44201211,6529807000,Consumer Non-Durables,601640000,7.0763984,
GOLDTECH,GOLDSTONE TECHNO,3268005198,100,4.93179103,12.8668197,141357,14135700,92.51116648,91.78085509,89.63199149,73.68219459,929610000,Technology Services,19050000,171.54882929,
ABAN,ABAN OFFSHORE,2631109000,47.25,4.88346515,3.96039375,902342,42635659.5,45.81218406,45.67680154,44.14131978,43.10909295,3967270000,Industrial Services,-1349790000,,
DCM,D.C.M,1391492206,88.35,19.95926354,21.44329897,1337405,118159731.74999999,76.55849566,75.77243133,75.00541922,74.27158909,694478000,Technology Services,,,
