,,,,,,,,,,,,,,,Sum of Last,Column Labels,,,,,,,,,,,,,
,,,,,,,,,,,,,1,,GLENMARK,,,501.75,,,,,,,,,,,501.75
,,,,,,,,,,,,,3,,GLOBUSSPR,,,1394.15,,,,1246.8,,,,,,1277.75,3918.7
,,,,,,,,,,,,,1,,GOACARBON,,418.7,,,,,,,,,,,,418.7
,,,,,,,,,,,,,1,,GOCOLORS,1054.2,,,,,,,,,,,,,1054.2
,,,,,,,,,,,,,3,,GODHA,103.7,108.5,,,,,,,,,,,148.65,360.85
,,,,,,,,,,,,,1,,GOKEX,,,,,,,381.75,,,,,,,381.75
,,,,,,,,,,,,,1,,GOLDIAM,,,,,,,,865.25,,,,,,865.25
,,,,,,,,,,,,,1,,GOLDTECH,,,,78.4,,,,,,,,,,78.4
,,,,,,,,,,,,,1,,GPIL,,,,,,,,,,,313.2,,,313.2
,,,,,,,,,,,,,1,,GRAPHITE,,,,,,,,,,,,,472.05,472.05
,,,,,,,,,,,,,1,,GRAUWEIL,,,,,,,,58.85,,,,,,58.85
,,,,,,,,,,,,,2,,GRAVITA,,,,,,,378.45,,,,,,365.65,744.1
,,,,,,,,,,,,,1,,GREAVESCOT,,,,200,,,,,,,,,,200
,,,,,,,,,,,,,1,,GREENLAM,,,,,374.55,,,,,,,,,374.55
,,,,,,,,,,,,,1,,GREENPLY,,,,,,,,198.55,,,,,,198.55
,,,,,,,,,,,,,3,,GREENPOWER,,,,,,,,12.15,12.75,13.35,,,,38.25
,,,,,,,,,,,,,4,,GRPLTD,,,,,,,,,1269.45,1504.9,,1405.5,1451.15,5631
,,,,,,,,,,,,,1,,GRSE,,,,,,,,,,,,,219.7,219.7
,,,,,,,,,,,,,1,,GRWRHITECH,,,,,,,,,,,,,680.35,680.35
,,,,,,,,,,,,,1,,GSFC,,,,,,,127.85,,,,,,,127.85
,,,,,,,,,,,,,1,,GTPL,,,,228.85,,,,,,,,,,228.85
,,,,,,,,,,,,,2,,GUFICBIO,,,,,,,214.65,,,,,,209.75,424.4
,,,,,,,,,,,,,3,,GULFOILLUB,482.15,,,490.8,,,,514.75,,,,,,1487.7
,,,,,,,,,,,,,1,,GULFPETRO,,,,,,,,,,,54.65,,,54.65
,,,,,,,,,,,,,2,,GULPOLY,,,,,,,349.25,,,,,,318.35,667.6
,,,,,,,,,,,,,1,,HAPPSTMNDS,,,,,,,,1068.9,,,,,,1068.9
,,,,,,,,,,,,,1,,HARRMALAYA,,,,,,,,161.9,,,,,,161.9
,,,,,,,,,,,,,1,,HATHWAY,,,,,,,,,,,,,18.7,18.7
