Ticker,Description,Market Capitalization,Price,Change %,Weekly Performance,Volume,Volume*Price,Exponential Moving Average (10),Exponential Moving Average (20),Exponential Moving Average (50),Exponential Moving Average (200),Total Revenue (FY),Sector,EBITDA (TTM),Enterprise Value/EBITDA (TTM),Enterprise Value (MRQ)
LT,LARSEN & TOUBRO,4247800333739.001,3073.25,1.64376313,5.42881647,3254006,10000373939.5,2966.5969466,2903.78429811,2765.12899246,2416.24930052,1830859700000,Industrial Services,216740600000,19.59854468,
CHOLAFIN,CHOLAMANDALAM INV,1001360566543,1253.8,2.97729046,5.97582622,3584924,4494777711.2,1207.2009072,1182.65524911,1140.91677952,985.04188412,128841400000,Finance,48442700000,20.67103127,
IOB,INDIAN OVERSEAS BK,883309709218,48.4,3.52941176,10.62857143,102093189,4941310347.599999,44.42938922,40.92293648,35.17807003,27.97669139,238358692000,Finance,,,435681000000
PNB,PUNJAB NATL BANK,883083419522,83.2,3.74065226,3.74065226,67561414,5621109644.8,78.69282939,74.99241878,68.4522783,56.67685008,1008762900000,Finance,,,44144500000
ZOMATO,ZOMATO LTD,873523358381,105.3,3.74384236,6.79513401,82961312,8735826153.6,101.00323496,99.51376367,93.86376014,77.84618139,70794000000,Transportation,-9510000000,,
POLYCAB,POLYCAB INDIA LTD,800774154854,5373.25,0.565224,3.09283691,630155,3385980353.75,5263.22962439,5189.15002866,4888.09729212,3849.90499453,140733270000,Producer Manufacturing,20854590000,37.94957872,524365000000
UNIONBANK,UNION BK OF INDIA,788017354530,112.1,5.45625588,9.63325183,54369596,6094831711.599999,102.48093074,98.38353331,92.21343404,77.94419453,970800208000,Finance,,,-271603000000
RECLTD,REC LTD,757183563877,291.8,1.53097083,8.47583643,20796107,6068304022.6,274.56995544,262.99186935,235.93146485,171.51637869,386915100000,Finance,254824500000,2.97139233,
MARICO,MARICO LTD,726354467102,575.7,2.50155426,-0.53558916,5952788,3427020051.6000004,573.79661267,574.24646389,566.4206142,536.32906983,97000000000,Consumer Non-Durables,18560000000,39.13547775,
JSWENERGY,JSW ENERGY LTD,718805476768,442.6,1.18884548,5.88516746,5916747,2618752222.2000003,423.22905732,406.89793583,368.89336542,307.20070219,103121900000,Utilities,34819100000,20.64399932,
CANBK,CANARA BANK,682747930293,384.45,2.17940199,2.17940199,8656961,3328168656.45,372.94332503,363.66126396,347.32055991,313.47139212,1104994614000,Finance,,,-9513690000
SOLARINDS,SOLAR INDUSTRIES I,435569354957,4973.75,3.18983402,8.14851055,130003,646602421.25,4726.53103941,4651.67593688,4427.47486961,3986.21088139,68239000000,Process Industries,13290700000,32.77249166,
THERMAX,THERMAX,371082517881,3161.9,1.65246745,7.494603,126586,400252273.4,3010.96461929,2925.71837102,2757.91731234,2419.44662909,80709700000,Producer Manufacturing,6337300000,58.5553024,
TORNTPOWER,TORRENT POWER,354935499985,747.9,1.27285037,4.15709358,330891,247473378.9,729.65822227,716.96097142,685.81675421,602.58436989,255996700000,Utilities,48830300000,7.26875526,
