Ticker,Description,Market Capitalization,Price,Change %,Weekly Performance,Volume,Volume*Price,Exponential Moving Average (10),Exponential Moving Average (20),Exponential Moving Average (50),Exponential Moving Average (200),Total Revenue (FY),Sector,EBITDA (TTM),Enterprise Value/EBITDA (TTM),Enterprise Value (MRQ)
VISAKAIND,VISAKA IND,7531902401,88.25,-79.76613504,-80.08125449,489865,43230586.25,368.08671886,384.71267269,388.19517524,443.51101163,14024461000,Process Industries,1660256000,6.01862267,
SUBEXLTD,SUBEX LTD,18388736545,28.200001,-13.89312672,-13.23076615,14109075,397875929.10907507,31.78476177,31.75566063,31.25978908,32.52178852,3334400000,Technology Services,71200000,251.14517619,
GILLANDERS,GILLANDERS ARBUTHN,1596620866,68.150002,-9.31470368,-3.74293911,68256,4651646.536512,71.20133128,69.69926478,68.09313849,68.31149177,4044798000,Consumer Non-Durables,216256000,13.92578179,
PALASHSECU,PALASH SECURITIES,1180866145,107,-9.24512299,-3.0357952,13188,1411116,109.51384739,106.91337409,105.84430949,104.41564003,539878000,Consumer Non-Durables,-118147000,,
ETHOSLTD,ETHOS LTD,32774100000,1275.35,-9.24067748,-1.77526186,766674,977777685.9,1296.78596982,1247.21405504,1146.20898249,1016.76768447,7885337000,Retail Trade,1144108000,28.64598447,
HONDAPOWER,HONDA INDIA POWER,24997128351,2280.2,-7.46504504,-7.30705909,85970,196028793.99999997,2427.10876644,2373.45837919,2241.33115992,1993.83545925,11404200000,Producer Manufacturing,1299900000,15.96155731,
ESSENTIA,INTEGRA ESSENTIA LTD,3404900000,6.9,-7.38255034,-12.10191083,1247092,8604934.8,7.09271454,6.97694304,6.97359363,6.23179951,2414141000,Consumer Non-Durables,31200000,109.13141026,
INDOWIND,INDOWIND ENERGY,1271917158,11.05,-7.14285714,-4.74137931,279211,3085281.55,11.47317595,11.36967817,11.56820027,12.88089774,245556000,Utilities,111049000,12.00124412,
SARLAPOLY,SARLA PERFORMANCE,3445333572,38.349998,-7.03030788,-6.91748284,165137,6333003.619726,40.11206381,39.56343647,38.989632,43.18780905,4257184000,Process Industries,612442000,6.81488463,
LIKHITHA,LIKHITHA INFRASTRUC LTD,11852753211,278.95001,-6.98565545,-3.09188803,1018985,284245875.93985003,291.81179564,285.63043545,267.0596908,223.32467409,2572227870,Industrial Services,789886000,14.1414346,
