Ticker,Description,Market Capitalization,Price,Change %,Weekly Performance,Volume,Volume*Price,Exponential Moving Average (10),Exponential Moving Average (20),Exponential Moving Average (50),Exponential Moving Average (200),Total Revenue (FY),Sector,EBITDA (TTM),Enterprise Value/EBITDA (TTM),Enterprise Value (MRQ)
TITAN,TITAN COMPANY LTD,2538713486625,2855.7,-0.20791852,4.03278689,723773,2066878556.1,2802.41352544,2763.33572596,2676.24613038,2537.03549995,405750000000,Consumer Durables,48790000000,53.24540862,
TATAMOTORS,TATA MOTORS LTD.,1922901748474,546.25,1.93132667,4.04761905,15001288,8194453570,528.68708212,518.31437052,491.08360385,448.52481576,3459669700000,Consumer Durables,325558100000,8.53388273,
TATAMTRDVR,TATA MOTORS LTD.,1922901748474,286.85,1.75594543,6.59605698,3875925,1111809086.25,275.28743134,268.75161758,252.98171578,229.30503715,3459669700000,Consumer Durables,325558100000,8.53388273,
M_M,MAHINDRA &MAHINDRA,1667634533186,1395.4,4.02564485,5.59213016,5104016,7122143926.400001,1322.31790163,1294.22124857,1263.18540176,1221.91498019,1212685500000,Consumer Durables,202852900000,12.03765257,
BAJAJ_AUTO,BAJAJ AUTO LTD,1320477057163,4710.05,0.87704052,1.07511449,234770,1105778438.5,4617.76341041,4558.60002812,4366.70999945,3979.4263192,364553800000,Consumer Durables,64505300000,19.65356114,
DLF,DLF LTD,1211912536983,489.25,-0.01021664,2.24660397,4634348,2267354759,477.92167823,465.80529138,435.09500981,392.3096875,56948300000,Finance,17258800000,70.56352336,
GODREJCP,GODREJ CONSUMER PR,1083400530500.0002,1052.2,-0.82473255,-0.63273208,803256,845185963.2,1043.02341438,1023.68333731,990.10597983,925.41721787,133159700000.00002,Consumer Non-Durables,25391600000,42.09630864,
HAL,HINDUSTAN AERONAUT,1059088848038,3283.5,3.64746918,7.93885602,2392053,7854306025.5,3116.72737025,3060.73732546,2933.32893815,2566.47410062,243989400000,Electronic Technology,59331900000,17.85024326,
INDUSINDBK,INDUSIND BANK LTD,999453076717,1301.8,1.05573669,2.3266782,3040066,3957557918.8,1277.27680995,1246.43573475,1189.36389131,1127.16582084,445406900000,Finance,,,
INDIGO,INTERGLOBE AVIATIO,920185217591,2402.75,0.71256418,3.2286431,880253,2115027895.75,2343.6173077,2286.32171939,2159.30562431,1996.27830022,544464530000,Transportation,94551240000,12.00143126,
BEL,BHARAT ELECTRONICS,827832450073,115.65,2.07413945,4.18918919,35208708,4071887080.2,111.90790129,109.82764713,105.48545115,98.41609529,152278000000,Electronic Technology,38315700000,21.60556769,
APOLLOHOSP,APOLLO HOSPITALS.,714221477323,4950.2,-0.34424739,6.8004315,698304,3456744460.7999997,4735.51144587,4646.26242957,4533.23083291,4421.12141722,166124500000,Health Services,20496100000,36.60239642,
TRENT,TRENT LTD,567873421267,1599.05,0.10955988,4.41752645,230984,369354965.2,1552.85692125,1516.40679266,1448.23420729,1350.86619604,82285500000,Retail Trade,10706500000,56.68231647,527827000000
POLYCAB,POLYCAB INDIA LTD,532244122391.0001,3594.7,1.20926304,4.83689561,389945,1401735291.5,3474.7888573,3408.32861822,3253.90192741,2887.34754226,140733270000,Producer Manufacturing,18408840000,27.92545497,412930000000
PFC,POWER FINANCE CORP,502803614795,193.65,1.68023103,11.42117376,15593930,3019764544.5,180.68244571,175.05932954,167.1570817,146.18617471,746517900000,Finance,268246500000,30.76124578,
CUMMINSIND,CUMMINS INDIA,485446521378,1773.8,1.17210894,1.02517371,754131,1337677567.8,1728.13174689,1691.32795407,1638.12089761,1457.28532012,77720900000,Producer Manufacturing,12477400000,37.2566337,431006000000
IDFCFIRSTB,IDFC FIRST BANK,482994902199,73.7,1.09739092,4.53900709,29687959,2188002578.3,70.79910624,68.33225103,63.80282387,56.59801224,271950900000.00003,Finance,,,
AUROPHARMA,AUROBINDO PHARMA,388096416499,658.9,-0.54339623,6.09451906,1147773,756267629.6999999,640.20462797,625.21371035,586.67494762,539.97159123,248553800000,Health Technology,37582200000,10.07728437,
RECLTD,REC LTD,379579240984,145.25,0.6932409,7.99256506,10767380,1563961945,139.09349048,135.73494558,129.83388929,116.71175318,384061200000,Finance,301186700000,13.82372044,
LUPIN,LUPIN LTD,371854382860,820.3,0.41006059,4.10558914,1487324,1220051877.2,800.79422983,781.29994106,743.66686002,722.93544713,166416600000,Health Technology,17182000000,23.32230141,
M_MFIN,MAHINDRA &MAH FIN,367372149853,301,0.97282452,6.96517793,5709060,1718427060,290.36093047,285.03518117,271.88205484,238.62103695,127763400000,Finance,42250500000,25.74678998,
3MINDIA,3M INDIA LTD,295703026010,26804.2,2.09587899,10.64000165,6484,173798432.8,25284.15454869,24575.40679309,23757.57336155,23060.93022515,39593677000,Producer Manufacturing,6043258000,47.6504417,
AIAENG,AIA ENGINEERING,288464700279,3100.55,1.37982568,9.40543402,180683,560216675.65,2975.10322164,2910.02362008,2840.55064501,2647.11046104,49087687000,Producer Manufacturing,12406408000,21.19747507,
L_TFH,L&T FINANCE HOLDIN,261760786438,105.05,-0.47370914,1.99029126,24484994,2572148619.7,103.28891569,100.71490709,95.81080273,88.30962935,123214700000,Finance,38020700000,25.41286947,
APOLLOTYRE,APOLLO TYRES,249054834509,391.35,-0.1530833,-0.4958022,842428,329684197.8,386.91266569,378.30921039,358.23746049,312.29685106,245681300000,Consumer Durables,33136530000,9.07701786,
BDL,BHARAT DYNAMICS LTD,205559094887,1147.8,2.31314347,8.84779516,1018763,1169336171.3999999,1090.22393205,1065.3165402,1020.51519497,914.51469363,24893925000,Electronic Technology,4081956000,40.91727909,
PRESTIGE,PRESTIGE ESTATES P,196762950132,514.9,5.04947679,6.60455487,1403720,722775428,491.08658086,486.61009148,469.48788877,448.9553491,85068000000,Finance,25433000000,10.83764991,
KEI,KEI INDUSTRIES,188899029608,2115.05,0.99078451,5.7525,153265,324163138.25,2036.73319127,1998.25363822,1894.26253438,1630.69741494,69123300000,Producer Manufacturing,7061700000,26.21824909,
MAZDOCK,MAZAGON DOCK SHIPBUIL LTD,168854872506,986.1,17.61688651,27.53491816,23315802,22991712352.2,830.03129567,799.58254517,764.51730002,667.13873479,78271800000,Producer Manufacturing,7978000000,4.51881079,
SANOFI,SANOFI INDIA LTD,161223825056,7160.1,2.1849579,4.07122093,42523,304468932.3,6798.09185799,6556.12601953,6198.05733952,6053.67416217,27645000000,Health Technology,7398000000,21.79289336,
IDFC,IDFC LTD,158286454707,100,1.11223254,4.60251265,5339762,533976200,97.00200919,94.13981381,88.93188733,79.0358855,1542400000,Finance,1001800000,154.23423309,
PNBHOUSING,PNB HOUSING,137723648727,535.45,0.95210781,13.08342133,808842,433094448.9,504.22401315,488.51684171,469.37469619,421.98380694,65296600000,Finance,21512800000,21.56079398,
EIHOTEL,EIH LTD,134359501495,216.15,0.79272558,4.54655381,1183598,255834707.7,208.80500853,202.0763156,189.01724316,172.40984198,20188100000,Consumer Services,5974000000,22.17082382,
NLCINDIA,NLC INDIA LTD,128374818660,98.25,6.15882962,2.71824145,9383174,921896845.5,93.1389214,90.50915066,85.94766456,79.72738678,161652400000,Utilities,58414600000,6.39839901,
HUDCO,HOUSING & URBAN,122736493246,61.8,0.73349962,9.96441085,15660184,967799371.2,58.38149585,56.60325979,52.82041359,46.8906289,70861800000,Finance,22720100000,33.05802762,
DATAPATTNS,DATA PATTERNS INDIA LTD,95239928123,1762.55,3.55453718,8.58823892,390615,688478468.25,1674.20420154,1649.44366765,1581.30073969,1313.45049527,4534500000,Electronic Technology,1718100000,51.95432636,
BIRLACORPN,BIRLA CORP,89360843712,1177.45,1.416882,15.43627451,295059,347417219.55,1092.83912538,1046.74065458,988.56443367,971.76341279,86822700000,Non-Energy Minerals,7034600000,18.08689104,
PGHL,PROCTER & GAMBLE HEALTH L,87539331375,5318.9,0.69478245,2.36626209,11614,61773704.59999999,5185.50078437,5068.83949295,4899.57455979,4599.07855969,11144100000,Health Technology,3391100000,25.81443525,
CCL,CCL PRODUCTS(IND),84572502419,637.3,0.13355173,2.04963971,144835,92303345.5,624.92506476,613.17831057,591.68321379,532.86564526,20712160000,Consumer Non-Durables,3998522000,23.24215358,
CRAFTSMAN,CRAFTSMAN AUTOMATION LTD,80771418660,3879.75,1.57876134,10.89752751,105281,408463959.75,3632.08651004,3515.55740294,3363.45068824,3104.68419818,31826000000,Producer Manufacturing,6836100000,13.64964214,
NCC,NCC LTD,80521321014,124.75,-2.65313325,9.14260717,4707993,587322126.75,119.53832047,117.21971488,112.29152154,93.90907983,155534100000,Consumer Durables,14446200000,5.96771615,
ECLERX,ECLERX SERVICES,78970052455,1714.8,6.32440476,10.41854475,336004,576179659.1999999,1577.79847033,1505.83008619,1434.12170493,1408.02444077,26478970000,Commercial Services,7436150000,9.95426161,
MINDACORP,MINDA CORP LTD,71329347012,294.1,-1.44101546,3.92226148,2005206,589731084.6,285.35868911,279.89653135,263.04625512,228.90703822,29680000000,Producer Manufacturing,4523000000,15.77036193,
SAFARI,SAFARI IND (INDIA) LTD,65238008245,2802.4,1.76298267,3.83297208,30074,84279377.60000001,2688.1021834,2601.3505412,2404.64821865,1911.54017666,12119825000,Consumer Durables,1968621000,33.40789225,
OLECTRA,OLECTRA GREENTECH,63177542156,791.8,2.8578865,13.13044397,3561665,2820126347,733.35206024,707.61315831,664.86641499,596.80435811,10907608000,Consumer Durables,1412718000,44.49256409,
MAHSEAMLES,MAHARASHTRA SEAML,63036374998,474.4,1.032906,3.80743982,1045699,496079605.6,452.57296978,442.50370631,415.46647405,368.12111334,57163700000,Non-Energy Minerals,10439000000,5.6666036,
JUSTDIAL,JUST DIAL LTD,61230743858,716.35,-0.58978353,0.51213553,574082,411243640.7,703.260247,694.21118616,669.15162099,642.5943743,8447600000,Technology Services,857500000,24.77731062,10136000000
STARCEMENT,STAR CEMENT LTD,57130904823,142.75,0.95474547,7.00900352,1087581,155252187.75,134.64357962,130.48376248,123.47326417,111.86753765,27048468000,Producer Manufacturing,4684021000,11.60690373,
HSCL,HIMADRI SPECIALITY,54876590298,131.7,3.78250591,3.01134142,5578308,734663163.5999999,126.18440092,122.0926966,111.67004447,96.44298262,41718260000,Process Industries,4124500000,13.82511027,39156600000
ANANTRAJ,ANANT RAJ LTD,50510417190,158.3,1.44184556,7.03178547,1472727,233132684.10000005,151.12557986,147.39674117,138.79351204,113.53975104,9569400000,Consumer Durables,1970600000,30.18594194,
POWERMECH,POWER MECH PROJECT,48131414405,3229.25,-1.40748618,-0.6231728,25509,82374938.25,3177.97413521,3089.3074816,2823.85357061,2163.82739583,27104900000,Industrial Services,3672330000,13.10650579,
NEWGEN,NEWGEN SOFTWARE,47083685545,666.65,-0.84776979,5.81746032,311771,207842137.15,639.10141907,611.68715883,552.53466975,461.15560606,9739788000,Technology Services,2122149000,20.78715846,29115500000
HCG,HEALTHCARE GLOBAL,44127615407,320.5,0.88133142,7.98517884,410360,131520380,311.71600457,303.09828245,289.67006027,280.95277273,16914099999.999998,Health Services,2956500000,17.33875035,
SANSERA,SANSERA ENGINEERING LTD,43785960912,827.85,0.38804098,5.62005748,170889,141470458.65,799.88810528,783.99457163,762.12784481,743.76768735,23383030000,Producer Manufacturing,3770120000,13.61903624,
GRAVITA,GRAVITA INDIA LTD,42617101285,628.15,1.69998861,8.67647059,363133,228101993.95,596.57464866,578.31493542,543.86587665,449.51462672,28006000000,Non-Energy Minerals,2155500000,21.26174961,
RSYSTEMS,R SYSTEMS INTERNAT,39430536411,344.85,3.52746612,18.79091005,1109787,382710046.9500001,300.91887124,282.84943716,266.66523637,252.34196005,15158310000,Technology Services,2115750000,17.67733258,28114000000
ICIL,INDO COUNT INDUSTR,38313610801,210.85,8.88200924,31.78125,4330804,913150023.4,178.69731765,167.83302351,152.32315964,144.18917681,30115500000,Process Industries,4732000000,9.41716205,
KIRLPNU,KIRLOSKAR PNEUMATIC COM L,38266967029,614.95,4.21998312,5.6070772,173247,106538242.65,585.83928513,585.05369384,,,12393400000,Producer Manufacturing,1657100000,22.23466721,
MARKSANS,MARKSANS PHARMA LTD,37476641348,88.55,7.00906344,18.06666667,11334232,1003646243.6,81.02342548,78.80920451,75.82799642,65.8051573,18521390000,Health Technology,3393210000,9.35697211,
CHOICEIN,CHOICE INTERNATIONAL LTD,37361782004,375.75,0.25347119,3.65517241,909970,341921227.5,366.24191689,356.15790386,330.11279833,269.63644672,3951759000,Commercial Services,867497000,42.58354669,
TDPOWERSYS,TD POWER SYSTEMS P,34692679946,227.65,2.31460674,11.59313725,859564,195679744.6,210.08124826,200.7845495,182.41777303,143.46514983,8722970000,Producer Manufacturing,1302161000,25.34250522,23008900000
ARVIND,ARVIND LTD,33014055214,129.8,2.77117973,6.83127572,1686687,218931972.60000005,123.11998646,118.21290415,107.81076572,98.2168546,83824800000,Process Industries,7415900000,6.47319344,
GLOBUSSPR,GLOBUS SPIRITS LTD,31842879155,1103.7,-0.18990776,6.63768116,286983,316743137.1,1029.86193594,987.43744393,921.44539924,896.39175823,21090600000,Consumer Non-Durables,2455909000,14.00645511,
ZENTEC,ZEN TECHNOLOGIES,31688710381,420.1,5.32781483,17.47762535,3401673,1429042827.3000002,372.88540743,351.33426008,320.17806955,253.36999449,2188462000,Technology Services,726114000,40.86727894,25279000000
HBLPOWER,HBL POWER SYSTEMS,31128993314,120.95,7.70258237,14.97148289,19582759,2368534701.05,109.83304039,107.65384759,105.05037094,98.85016806,12362102000,Producer Manufacturing,1599791000,19.45816254,
DATAMATICS,DATAMATICS GLOBAL,30951348675,552.5,5.3183418,23.60178971,1602745,885516612.5,492.11041805,465.36239586,407.6012482,335.65955936,14591900000,Technology Services,2425600000,11.16377337,
SBCL,SHIVALIK BIMETAL CON. LTD,30870091359,558.85,4.35066949,12.91039271,380064,212398766.4,523.83449768,517.25108071,498.19828241,428.82297899,4703721000,Non-Energy Minerals,1089477000,28.70887716,
ELECTCAST,ELECTROSTEEL CAST,30164322772,51.7,1.87192118,11.42240899,5407262,279555445.40000004,47.55057799,45.5005424,41.56661001,38.10970038,72755076000,Non-Energy Minerals,7375694000,7.01964978,
WONDERLA,WONDERLA HOLIDAYS,29464500182,543.95,4.4049904,8.79,483288,262884507.60000005,503.2059691,486.45036576,459.2292121,388.87620122,4292246000,Consumer Services,2095194000,12.87422224,
MAXVIL,MAX VENTURES & IND,29287133025,209.05,4.60344736,3.49009901,545005,113933295.25,200.6513502,195.91977042,180.8843042,154.3196516,1073420000.0000002,Process Industries,316727000,116.36802996,
