Ticker,Description,Market Capitalization,Price,Change %,Weekly Performance,Volume,Volume*Price,Exponential Moving Average (10),Exponential Moving Average (20),Exponential Moving Average (50),Exponential Moving Average (200),Total Revenue (FY),Sector,EBITDA (TTM),Enterprise Value/EBITDA (TTM),Enterprise Value (MRQ)
BBOX,BLACK BOX LTD,24900252997,177.75,19.97975835,40.45831687,2416992,429620328,144.02102229,139.34460345,134.81991885,133.79628578,62875600000,Technology Services,2731700000,10.64738185,
CEATLTD,CEAT LTD,84633730127,2485.3,18.71507046,18.74343048,5383039,13378466826.7,2139.03988748,2076.37165512,1931.32371681,1651.85838896,112060300000,Consumer Durables,9738100000,10.99223977,81068500000
ANLON,ANLON TECH SOL LTD,1275140000,267.8,17.71428571,10.20576132,183600,49168080,236.54088241,228.93274431,211.45742346,,328947000,Distribution Services,,,
GENUSPAPER,GENUS PAPER AND BO,3797750341,17.4,17.56756757,23.40425532,5600147,97442557.8,14.9378093,14.71238715,14.54329084,15.22342193,7216513000,Process Industries,322820000,19.77700992,
SUMMITSEC,SUMMIT SECURITIES,8000271781,857.4,16.52623154,23.56246942,167128,143295547.2,742.09926635,722.31030647,688.0074107,639.23710097,505394000,Miscellaneous,470157000,16.45360758,
ZEEMEDIA,ZEE MEDIA CORP,5128515310,9.4,14.63414634,17.5,13897263,130634272.2,8.28504538,8.18065222,8.41280423,11.01515457,7206200000,Consumer Services,655900000,10.61841029,
WATERBASE,WATERBASE,3097894610,85.3,14.11371237,13.65755708,1071528,91401338.4,77.32377009,76.01279679,73.38059976,74.84825732,3040783000,Process Industries,40388000,79.9195209,
SHAH,SHAH METACORP LTD,1093525886,3.75,13.63636364,27.11864407,3491091,13091591.25,,,,,398764000,Non-Energy Minerals,-84783000,,
RPPINFRA,R.P.P.INFRA PROJEC,2127907781,63.65,12.15859031,14.8916926,3872796,246503465.4,57.58007885,55.59009004,51.04228551,44.95756925,10403300000,Industrial Services,387700000,6.56256843,1900540000
DPSCLTD,DPSC LTD,11295959869,12.95,11.63793103,13.10043668,611281,7916088.95,11.88446096,11.73621434,11.41148429,11.99130054,5468124000,Utilities,-210743000,,
NATHBIOGEN,NATH BIO-GENES (IN,3709580685,216.6,10.906298,13.43283582,965635,209156541,194.43056564,189.53936491,179.17701768,173.22633689,2341133000,Process Industries,489831000,8.94503346,3364840000
STEL,STEL HOLDINGS LTD,2565301195,152.05,9.7833935,7.53183222,92925,14129246.25,142.666748,142.28921566,142.90304549,141.17586431,171617000,Finance,164671000,13.42603856,
IONEXCHANG,ION EXCHANGE (INDIA) LTD,61702638500,462,9.73871734,13.98964012,1131661,522827382,421.98306621,412.9645399,392.51671039,315.13449031,19896100000,Producer Manufacturing,2549900000,22.28916369,
ACE,ACTION CONSTRUCT,60178695113,551.9,9.38460231,10.38,4697657,2592636898.2999997,499.88464467,489.42885531,465.85539364,380.75251665,21596800000,Producer Manufacturing,2386670000,24.15947538,
