Ticker,Description,Market Capitalization,Last,Change %,Weekly Performance,Volume,Volume*Price,Exponential Moving Average (10),Exponential Moving Average (20),Exponential Moving Average (50),Exponential Moving Average (200),Total Revenue (FY),Sector,EBITDA (TTM),Enterprise Value/EBITDA (TTM),Enterprise Value (MRQ)
BSE,BSE LTD,99588730839,2619.45,18.59691221,25.185787,7292362,19101977640.899998,2191.93987437,2144.23546749,2054.02780571,1564.99567946,6479700000,Finance,3165400000,-1.53106,
GNFC,GUJARAT NARMADA VA,96095428210,630.5,1.86606349,7.79620448,2330527,1469397273.5,592.91326263,567.35656622,522.09803794,430.57244384,40841500000,Process Industries,10953100000,,
BALRAMCHIN,BALRAMPUR CHINI MI,90920222254,449.3,0.78510543,5.74252765,6321734,2840355086.2000003,428.20495259,421.26388316,407.75219137,352.27336399,46725100000,Process Industries,6281450000,9.92262,
SWANENERGY,SWAN ENERGY LTD,41658030138,181.05,6.2188325,12.41850357,1385725,250885511.25000003,165.78432295,164.4430509,160.30812771,145.06248654,3204688000,Utilities,806152000,98.4795,
ICRA,ICRA LTD,36011641559,3832.4,2.13332978,4.60606226,31196,119555550.4,3730.4721118,3705.49344755,3642.46570332,3483.9102916,3010608000,Commercial Services,1057949000.0000002,32.8214,
DHAMPURSUG,DHAMPUR SUGAR MILL,27998968668,423,0.18948366,4.81972494,1193703,504936369,403.06296862,394.70320078,374.3393309,320.44965049,39944200000,Process Industries,4626519000,7.40542,
DWARKESH,DWARIKESH SUGAR IN,22991608943,118.8,-2.78232406,26.85531233,17096674,2031084871.2,102.68133933,97.51531913,91.15723554,74.37438921,18388465000,Process Industries,2707706000,5.80867,
MIRZAINT,MIRZA INTERNATIONA,19038424461,173,9.63244613,15.64171123,3106326,537394398,154.70349534,151.99994218,143.2139336,101.72482205,10489300000,Consumer Non-Durables,2043762000,6.90595,
INFOBEAN,INFOBEANS TECHNO. LTD.,16986161875.000002,699.55,-0.45535397,9.62156233,120413,84234914.14999999,623.00073319,590.33012038,541.85913026,421.89518295,1803400000,Technology Services,510345000,9.1058,
VISHNU,VISHNU CHEMICALS L,16161769630,1408.7,4.10523593,6.32500566,15973,22501165.1,1319.09112074,1277.20791113,1155.50942096,825.80314745,6736994000,Process Industries,1300574000,8.71316,
ARIHANTCAP,ARIHANT CAPITAL MKTS LTD,8703830608,439.2,4.60878885,16.31355932,142347,62518802.4,387.47033595,359.53560288,304.53438594,,1151793679,Finance,682433000,2.05895,
SELMC,SEL MANUFACTURING CO LTD,7882745112,415,4.99683744,27.59415834,11,4565,341.84110788,285.87980942,190.90631084,,1903845000,Process Industries,-980091000,,
SEPC,SEPC LTD,7811093056,8.05,0.625,0.625,1630578,13126152.9,,,,,5799237000,Industrial Services,-695496000,,
UGARSUGAR,UGAR SUGAR WORKS,6378750086,58.2,2.55506608,22.91446674,5241302,305043776.40000004,50.64563625,47.43930669,41.51899042,32.20692134,9099554000,Process Industries,944581000,35.4491,
FELDVR,FUTURE ENTERPRISES,5959486887,24.3,-4.89236791,32.42506812,208310,5061933,20.04854417,17.33510074,15.02545664,13.43219692,14221400000,Process Industries,2477900000,42.4118,
BIRLACABLE,BIRLA CABLE LTD,4269000092,165.45,16.30931459,19.45848375,4013125,663971531.25,142.98065216,134.16249466,118.98046074,96.53009931,3256412000,Producer Manufacturing,378324000,10.7048,
GODHA,GODHA CABCON INSULAT LTD,4044080000,190.95,4.85996705,20.16991819,94687,18080482.65,165.88787886,148.72320316,118.83076692,74.37708418,323964000,Producer Manufacturing,18976000,,
ACCURACY,ACCURACY SHIPPING LTD,3724100000,245.85,-0.60642814,7.33464309,125781,30923258.85,235.1420296,229.50303374,217.02535957,159.89350203,3746570000,Transportation,538050000,,
ROHLTD,ROYAL ORCHID HOTEL,2864563798,113.3,8.42105263,17.16649431,465839,52779558.7,100.78732255,98.4439961,94.72626871,86.61544088,808500000,Consumer Services,190345000,,
KANANIIND,KANANI INDUSTRIES,2226014957,23.05,1.99115044,0.2173913,280301,6460938.05,21.72674295,20.32247058,17.73340242,12.19520836,3115760000,Consumer Durables,12245000,60.6489,
KERNEX,KERNEX MICROSYSTEM,1834949498,154.4,4.9982999,27.60330579,105718,16322859.2,131.88561332,125.41941671,118.62975034,90.9215927,183234444,Electronic Technology,-29609310,21.7869,
SHAHALLOYS,SHAH ALLOYS,1734264365,91.75,4.9771167,26.81409813,35926,3296210.5,77.53766257,70.16757074,60.50738851,38.28720632,5016574000,Non-Energy Minerals,1167800000,11.2524,
ICEMAKE,ICE MAKE REFRIGERAT LTD,1310266645,99.9,19.71240264,32.66932271,934926,93399107.4,81.59810173,78.8824432,76.1992275,73.80432703,1345992000,Producer Manufacturing,108727000,10.6539,
PASHUPATI,PASHUPATI COTSPIN,1136382044,117.95,6.74208145,7.4715262,6400,754880,109.24705624,104.13040386,95.24529238,80.58519688,4409811019,Process Industries,398813000,8.15236,
