Ticker,Description,Market Capitalization,Price,Change %,Weekly Performance,Volume,Volume*Price,Exponential Moving Average (10),Exponential Moving Average (20),Exponential Moving Average (50),Exponential Moving Average (200),Total Revenue (FY),Sector,EBITDA (TTM),Enterprise Value/EBITDA (TTM),Enterprise Value (MRQ)
AXITA,AXITA COTTON LTD,6237640000,27.5,-13.79310345,-21.54065397,11667785,320864087.5,31.980696,32.21676031,30.6907235,31.87838214,5509796000,Process Industries,241812000,26.00360197,5274470000
ACLGATI,ALLCARGO GATI LTD,17998799328,120.8,-12.46376812,-12.40028371,8377525,1012005020,135.00553558,136.49840444,139.89578884,140.44701726,17231700000,Transportation,623300000,33.97898176,23200800000
LATTEYS,LATTEYS INDUSTRIES LTD,1825490000,29.9,-5.82677165,-6.12244898,93015,2781148.5,32.29238104,33.17313578,35.03080456,,524794000,Producer Manufacturing,,,2433970000
SKYGOLD,SKY GOLD LTD,10802971613,956.1,-4.99801272,-21.88406389,180411,172490957.1,1061.76650569,1042.83071631,885.89735752,528.51453309,11538007000,Consumer Durables,577172000,21.96154979,5374050000
ASCOM.ST,ASCOM L & I LTD,2261422483,162.95,-4.98542274,-18.525,2000,325900,117.19241343,,,,121511000,Finance,69282000,32.55566356,
UNITECH,UNITECH LTD,18877660697,6.7,-4.96453901,-17.28395062,14328596,96001593.2,7.20673253,6.68677598,5.18935347,2.99919884,3904292000,Finance,-270551000,,
DUGLOBAL,DUDIGITAL GLOBAL LTD,3466290000,56.7,-4.94551869,-0.43898331,162500,9213750,56.38440795,52.48339039,49.41860797,46.46848143,372827000,Commercial Services,,,
ENERGYDEV,ENERGY DEV CO LTD,1289624982,26,-4.93601463,-19.50464147,267179,6946654,27.01148373,25.31341843,22.44511445,19.48288298,374444000,Utilities,168993000,15.59780572,2312920000
SATIN,SATIN CRCARE NET,26319749857,252.75,-4.89181562,0.29761905,1763087,445620239.25,253.1829928,250.32100255,244.12474501,205.91831041,15484471000,Finance,6104303000,13.77896409,80172300000
KEL,KUNDAN EDIFICE LIM,2723110000,252.3,-4.82837024,15.62786434,184800,46625040,226.27621715,195.58470695,126.11800014,,595014577,Producer Manufacturing,,,
GATECHDVR,GACM TECHNOLOGIES LTD,1028243725,8.15,-4.67836257,-28.50877193,83945,684151.75,9.36763424,9.79669214,10.26232573,,104440290,Finance,16632000,66.83079155,4332860000
ARIHANTACA,ARIHANT ACADEMY LTD,1102350000,173.55,-4.66904697,32.48091603,73600,12773280,156.20318823,142.84076717,131.18706957,123.04066445,231128000,Commercial Services,,,
POLYCAB,POLYCAB INDIA LTD,844006741248,5359.3,-4.62690743,-5.78131564,1898658,10175477819.4,5532.16614057,5472.23566032,5314.83920343,4470.5263879,140733270000,Producer Manufacturing,22296600000,37.21234319,788841000000
TVSHLTD,TVS HOLDINGS LTD,159249783173,7538.95,-4.42689229,-5.17044025,7354,55441438.3,7698.38728537,7195.83011327,6420.54132759,5414.45301118,335642100000,Producer Manufacturing,47412200000,8.98021571,376843000000
HOMESFY,HOMESFY REALTY LIM,1219020000,382.1,-4.23558897,-4.23558897,4200,1604820,392.74033055,395.86201633,407.46097817,432.83710226,531506000,Technology Services,-4015000,,
INSPIRISYS,INSPIRISYS SOLUTIO,3588099984,89.5,-4.22685621,10.42565908,168419,15073500.5,86.20335146,83.59584734,78.6392486,68.23798942,3903500000,Technology Services,235400000,17.50254879,2965270000
BGRENERGY,BGR ENERGY SYSTEMS,7593561207,100.65,-4.09718914,6.50793651,2024827,203798837.55,99.42789727,94.63090664,86.00338843,71.2849808,8062700000,Industrial Services,-2485600000,,21891200000
VBL,VARUN BEVERAGES,1677416410651,1238.6,-4.08115852,11.70634921,6445595,7983513966.999999,1176.83509331,1128.23905167,1050.92472661,877.32532566,129878360000,Consumer Non-Durables,34987030000,47.94394982,
SOLEX,SOLEX ENERGY LTD,3776000000,453.55,-3.90889831,-6.48453608,6600,2993430,467.25385457,475.02894955,505.36490398,489.09847656,,Producer Manufacturing,,,
INNOVANA,INNOVANA THINKLABS,11111000000,521,-3.87453875,-8.59649123,1000,521000,553.86771465,565.26932788,570.22056755,457.93781214,791854660,Technology Services,,,12511900000
IIFL,IIFL FINANCE LTD,227114968632,572.6,-3.788964,-14.30068355,26092849,14940765337.400002,622.13382765,625.25395295,618.98036433,555.6590755,78401100000,Finance,26867100000,22.55210903,609649000000
VIKASECO,VIKAS ECOTECH LIMI,5269392537,3.95,-3.65853659,17.91044776,44169931,174471227.45000002,3.66726303,3.57103673,3.53122881,3.38844503,3968133000,Process Industries,202210000,26.31234626,4831030000
ARTNIRMAN,ART NIRMAN LTD,1615900000,62.4,-3.62934363,24.30278637,31738,1980451.2,58.80806831,55.39851511,52.46354018,54.94250397,197168000,Consumer Durables,18129000,89.17331348,1288450000
GAEL,GUJARAT AMBUJA EXP,87342360744,367.15,-3.54656255,-6.81472081,811072,297785084.79999995,376.67003693,373.42242743,356.66639108,302.81612437,49089900000,Consumer Non-Durables,4198300000,20.07330604,76740100000
OBCL,ORISSA BENGAL CARRIER LTD,1348455131,61.4,-3.53495983,0.40882746,77857,4780419.8,61.01518714,60.72502585,59.15928286,61.91319382,3670862000,Transportation,39308000,39.33380307,1255190000
SECMARK,SECMARK CONSULTANCY LTD,1002931008,93.55,-3.50695937,8.90570177,112945,10566004.75,89.04624359,88.16567172,,,174372000,Technology Services,-50586000,,881505000
ANIKINDS,ANIK INDUSTRIES,1371854853,47.5,-3.45528652,-12.36162523,30780,1462050,51.81353595,52.47956664,49.16743358,40.59794248,1181011000,Distribution Services,50386000,31.61967318,1287070000
GTLINFRA,GTL INFRASTRUCTURE,17929829773,1.4,-3.44827586,-3.44827586,223244940,312542916,1.39121457,1.29647831,1.16009023,1.02052481,14578600000,Industrial Services,2445000000,22.37007353,50596600000
EDELWEISS,EDELWEISS FIN SERV,76319831114,78.15,-3.39926073,-2.91925466,13080986,1022279055.9,78.31462254,75.58954531,69.53382849,55.29817925,70838880000,Finance,17405100000,14.5416821,231756000000
SOTAC,SOTAC PHARMACEUTICALS LTD,1270750000,111.15,-3.34782609,-9.0797546,1200,133380,121.32154642,122.41196463,122.1937257,,774832000,Health Technology,72888000,20.73973768,
URAVI,URAVI T AND WEDG LAMP LTD,3395700134,298.15,-3.29224467,-7.4068323,5017,1495818.55,314.41528226,309.95042998,293.96956229,233.70769572,338926000,Producer Manufacturing,48102690,75.82403674,2927390000
HMT,HMT LTD (INDIA),67585666993.00001,54.6,-3.19149279,7.48031708,76053,4152493.8,52.78989225,51.7786429,50.58161853,40.49992897,2038048000,Producer Manufacturing,-878100000,,51281200000
RAMANEWS,SHREE RAMA NEWSPRI,2779315137,18.35,-3.16623202,11.21212121,283104,5194958.4,17.81516993,17.20766145,16.21018931,14.78722366,467014000,Process Industries,53233000,121.53412614,5854460000
INOXINDIA,INOX INDIA LTD,85308600000,910.65,-3.11718812,-4.1067782,4189118,3814820306.7,,,,,9618060000,Producer Manufacturing,,,
HGINFRA,H.G. INFRA ENGINEE,55069589691,819.4,-3.07546953,-2.56837099,374174,306598175.59999996,845.06242135,851.50978846,873.28086723,857.05587808,44867530000,Industrial Services,10362080000,6.59201335,74641600000
INDIASHLTR,INDIA SHELTER FIN CORP L,51006000000,550.15,-3.04018671,-11.26612903,972313,534917996.95,,,,,6059600000,Finance,,,
