Ticker,Description,Market Capitalization,Price,Change %,Weekly Performance,Volume,Volume*Price,Exponential Moving Average (10),Exponential Moving Average (20),Exponential Moving Average (50),Exponential Moving Average (200),Total Revenue (FY),Sector,EBITDA (TTM),Enterprise Value/EBITDA (TTM),Enterprise Value (MRQ)
HAL,HINDUSTAN AERONAUT,1282894426285,1889.15,-50.77390103,-52.85022587,1991909,3763014887.35,3539.56592024,3728.58125104,3781.17152725,3256.78598933,263967900000.00003,Electronic Technology,67296899999.99999,19.06320241,
PARSVNATH,PARSVNATH DEVELOPE,5178655910,10.95,-8.75,22.34636872,4196069,45946955.55,10.69675423,9.99838741,9.10541557,8.50091537,4413215000,Finance,-690874000,,36953400000
FOCE,FOCE INDIA LTD,3909510000,750,-6.13266583,-10.60786651,1200,900000,803.07749371,807.69422344,782.23817441,624.33627264,577076000,Consumer Durables,107407000,37.95179085,
BERGEPAINT,BERGER PAINTS IND,704203589118,569.55,-5.65678473,-8.73811516,3158090,1798690159.4999998,605.48025617,604.13287858,591.09847005,549.75610471,104542100000,Process Industries,16391099999.999998,42.96255829,
UNITECH,UNITECH LTD,7634733002,2.7,-5.26315789,-14.28571429,1716334,4634101.8,2.84837432,2.60456681,2.12580552,1.73721536,3904292000,Finance,,,67931600000.00001
VOLTAMP,VOLTAMP TRANSFORME,67567460573.00001,4439.35,-5.13702655,-12.24846808,96698,429276266.3,4844.12440998,5005.9797165,4931.88874167,3916.30492942,13851041000,Producer Manufacturing,2425938000,27.85209703,
VIPULLTD,VIPUL LTD,2272506005,17.9,-5.0397878,26.05633803,404454,7239726.6,16.16577141,15.61387165,15.17885195,15.06898163,848072000,Finance,312302000,7.27662969,
DUGLOBAL,DUDIGITAL GLOBAL LTD,2490800000,45.5,-5.01044238,-16.12405381,15000,682500,50.33797319,50.82636161,49.99231978,44.85320101,372827000,Commercial Services,,,
SURANI,SURANI STEEL TUBES,2354520000,266,-5,-23.93480343,24000,6384000,287.15215791,269.88577524,236.60557202,152.91391721,1209259000,Non-Energy Minerals,,,
INFINIUM,INFINIUM PHARMACHEM LTD,4071860000,278,-4.98975034,-10.84027937,8000,2224000,287.49308614,275.08036184,238.57619427,,991193000,Health Technology,,,
SHREERAMA,SHREE RAMA MULTI,2909602349,20.6,-4.84988453,8.99470899,158499,3265079.4,20.24301389,19.93159796,18.60759945,14.35040056,1948804000,Process Industries,145842000,19.95037334,
DEVIT,DEV INFO TECHNOLOGY LTD,3181782627,136.55,-4.84320557,-8.66220736,38155,5210065.25,140.51687527,138.13084325,133.9657283,120.22890165,1241552000,Technology Services,,,
KANPRPLA,KANPUR PLASTIPACK LTD,2691931577,119.55,-4.81687898,1.83134583,7255,867335.25,120.46918918,120.32882079,117.35771871,107.10541115,4765911000,Producer Manufacturing,168980000,15.93047448,
ZEAL,ZEAL GLOBAL SERVIC,2383110000,170.6,-4.71935214,-16.7804878,39600,6755760,195.09414818,201.5160537,,,1122073000,Transportation,,,
AKSHOPTFBR,AKSH OPTIFIBRE,2087414910.9999995,12.2,-4.6875,9.41704036,374870,4573414,12.15292284,11.85456355,11.10873876,10.06942657,2848652000,Electronic Technology,408780000,5.10645068,
UGROCAP,UGRO CAPITAL LTD,27160673072,280,-4.64838769,-5.40540541,275708,77198240,289.42919562,291.74382321,282.58054019,227.88799557,6836982000,Finance,2024677000,13.41481781,
TECHM,TECH MAHINDRA,1257083447217,1229.5,-4.59007488,-3.64042478,6568737,8076262141.5,1274.10919629,1263.84727562,1226.61004346,1148.5930191,532902000000,Technology Services,74867000000,16.79088847,
APARINDS,APAR INDUSTRY LTD,219514516340,5485.6,-4.51938558,0.28519196,377326,2069859505.6,5412.84755698,5204.34428709,4671.2033051,3260.45599464,143269400000,Electronic Technology,13426200000,16.34971297,
63MOONS,63 MOONS TECHNOLOG,13261402382,274.75,-4.4846134,-3.56265018,132059,36283210.25,291.34813308,296.96174507,283.58991751,225.35113974,2900682000,Technology Services,380831000,34.8222765,
FRETAIL,FUTURE RETAIL LTD,1854611518,3.25,-4.41176471,-9.72222222,686571,2231355.75,3.35621147,3.34672664,3.22316039,8.60203409,,Retail Trade,,,
VPRPL,VISHNU PRAKASH R PUNGLI L,22280100000,170.85,-4.39283716,-1.61243315,2518767,430331341.95,172.6747262,,,,7855480000,Industrial Services,,,
MARALOVER,MARAL OVERSEAS,3080308599,71.15,-4.36828214,-11.61490683,55618,3957220.7,73.21596848,70.33100647,64.04215598,60.1156733,10037021000,Process Industries,71000000,43.38462815,
AVONMORE,AVONMORE CAP&MGT SERV LTD,1732575448,69.9,-4.31211892,-6.98603042,58485,4088101.5,74.87982412,76.28466745,77.83441273,,2132547000,Finance,123900000,13.98365979,
GROBTEA,THE GROB TEA COMPA,1069982786,881.1,-4.28548047,1.77302917,2181,1921679.1,885.06172267,886.69783049,877.66404476,851.82284392,1022614000,Consumer Non-Durables,30181000,35.45219794,
HINDZINC,HINDUSTAN ZINC,1314074161621,297.95,-4.19614148,-5.59252517,1137696,338976523.2,311.54782421,314.41783007,316.16552886,313.89805076,328830000000,Non-Energy Minerals,157160000000,8.36137797,
WEIZMANIND,WEIZMANN,1680263246,101.25,-4.16469475,2.79187817,24319,2462298.75,101.27374585,98.28984773,96.46701403,95.0915223,1351432000,Process Industries,141572000,11.86861276,
NIITMTS,NIIT LEARNING SYSTEMS LTD,59428000000,423,-4.15770014,1.93999031,160921,68069583,417.89369925,409.52908483,,,13617870000,Commercial Services,,,
INDIANB,INDIAN BANK,537532413168.0001,413.9,-4.14543548,-0.48088244,6444160,2667237824,415.83400674,406.55233772,381.82840314,315.67998631,528764800000.0001,Finance,,,
HAPPSTMNDS,HAPPIEST MINDS TECHNO LTD,138661438989,872.95,-4.14516411,-5.5351132,3701745,3231438297.75,908.8200378,914.99113318,918.92415208,913.71951886,14292900000,Technology Services,3614800000,38.84301731,143685000000
MARICO,MARICO LTD,754878255407,559.8,-4.11099527,-2.51632564,2174366,1217210086.8,575.97888791,575.40329684,566.22112308,535.67492352,97000000000,Consumer Non-Durables,18560000000,40.6723198,
ASIANPAINT,ASIAN PAINTS LTD,3166023979483,3170.35,-3.98116179,-1.23520249,2104377,6671611621.95,3251.55490234,3251.97938843,3260.39272208,3162.23102864,344280900000,Process Industries,68251800000,46.38740633,
NEWGEN,NEWGEN SOFTWARE,64446692066,884.45,-3.97893614,3.81477664,122127,108015225.15,876.42599804,872.27513256,837.94090688,650.90433405,9739788000,Technology Services,2250630000,28.63495646,
PREMEXPLN,PREMIER EXPLOSIVES,11475327315,1020.9,-3.96500635,-1.83653846,10845,11071660.5,1041.23891781,1049.49812983,982.28720713,673.29359499,2020301000,Process Industries,367792000,31.20058978,
PFS,PTC INDIA FINANCIA,19467607244,29.1,-3.96039287,4.67626276,3657003,106418787.30000003,29.0696541,28.53228352,26.34861259,20.55350738,7906683000,Finance,3123289000,6.23304704,
UFLEX,UFLEX LTD,34170476443,454.4,-3.93234672,2.11235955,533001,242195654.39999995,452.92361609,446.24910342,434.34380614,460.20955126,145869214000,Process Industries,13678900000,2.49804271,
DENEERS,DE NEERS TOOLS LIM,2091360000.0000005,233.5,-3.90946502,-1.47679325,4800,1120800,239.7953178,241.69599037,236.93317852,,950512763,Distribution Services,,,
JINDWORLD,JINDAL WORLDWIDE,78062589662,373.5,-3.8733729,0.67385445,389591,145512238.5,373.9149996,375.71962666,368.10576282,342.96843681,20382465000,Process Industries,2040231000,38.26164276,
SUNDARMFIN,SUNDARAM FINANCE L,353632461795,3061.5,-3.83074966,4.8153755,38833,118887229.5,2999.47720775,2876.66459757,2730.72449015,2500.74463021,54426800000,Finance,21438200000,16.49543627,
MITCON,MITCON CON,1127410000,80.8,-3.80952381,1.57133495,57652,4658281.6,80.51722056,80.35871687,79.16951764,73.68307267,830511000,Commercial Services,204342000,5.51727007,
JSWENERGY,JSW ENERGY LTD,711404436302,416.5,-3.78840157,1.84618898,5060027,2107501245.5,414.81871748,399.53349053,362.96594936,304.51769332,103121900000,Utilities,34819100000,20.43144241,
RUSTOMJEE,KEYSTONE REALTORS LTD,64746500000,548.15,-3.78269433,-5.49952427,66298,36341248.7,572.01343121,579.68960031,581.20267402,527.2445014,6856600000,Finance,,,
FCSSOFT,FCS SOFTWARE SOLUT,4496124850,2.55,-3.77358491,-7.27272727,4242608,10818650.4,2.64555971,2.6043803,2.48521284,2.45731403,349139000,Commercial Services,66578000,67.5316899,
PROZONER,PROZONE REALTY LTD,5052681276,31.9,-3.77074487,10.38062284,2438601,77791371.89999999,30.503921,29.92887553,28.65368063,26.31995257,1731727000,Finance,581022000,8.69619614,
INCREDIBLE,INCREDIBLE INDUSTRIES LTD,1385142486,28.25,-3.74787053,-2.5862069,6294,177805.5,28.77837243,28.76790167,27.89573028,24.85470519,7406070000,Non-Energy Minerals,186634000,7.42170497,
TVTODAY,TV TODAY NETWORK,13121128569,211.7,-3.70707738,-2.41991242,112013,23713152.1,218.9697127,219.26216177,214.46100863,221.53266634,8782300000,Consumer Services,974300000,13.46723655,
SUPRAJIT,SUPRAJIT ENG LTD,56764906161,395.75,-3.66358091,-5.16414822,173693,68739004.75,407.64244319,409.91415662,409.16259727,384.4126999,27520430000,Producer Manufacturing,3181550000,17.8419029,
HITECH,HI TECH PIPES LTD,11090156814,81.55,-3.66214049,-6.26436782,1090153,88901977.14999999,84.35442078,82.96007478,80.74028108,77.28235124,23838670000,Non-Energy Minerals,1000680000,11.08262063,
CUMMINSIND,CUMMINS INDIA,479223394639,1668.55,-3.64114114,-2.99127907,981227,1637226310.85,1720.74485824,1730.354778,1756.47312726,1645.0896695,77390300000,Producer Manufacturing,13754700000,34.84070133,
JAYNECOIND,JAYASWAL NECO IND,34703478369,34.45,-3.63636364,-4.70263321,374327,12895565.15,36.41530039,35.85430271,32.66819787,27.09771548,62968050000,Producer Manufacturing,7824200000,4.43540277,
PASUPTAC,PASUPATI ACRYLON LTD,3450342904,37.25,-3.62225596,4.63483734,369660,13769835,36.4493121,35.72243863,33.94474672,32.4260505,8257468000.000001,Process Industries,338100000,10.20509584,
GICHSGFIN,GIC HOUSING FINANC,11389499777,203.85,-3.61702128,-2.72011453,359335,73250439.75,206.02676535,200.51003287,192.59032135,177.81741572,11117800000,Finance,2880900000,3.95345197,
ANGELONE,ANGEL ONE LTD,163037515641,1874.35,-3.56793744,2.25307548,677012,1268957442.2,1868.28503969,1843.35927772,1760.56113403,1523.56276766,30077960000,Finance,12825110000,12.71236782,
METROPOLIS,METROPOLIS HEALTHC,74487713067,1403.8,-3.55204397,-4.24283765,189644,266222247.2,1431.90511117,1421.44709657,1401.31529138,1413.21340082,11482102000,Health Services,2827431000,26.34466166,
MUTHOOTFIN,MUTHOOT FINANCE LTD,505223457733,1214.75,-3.54916829,-6.55769231,778142,945247994.5,1262.41398283,1273.30430478,1270.62265469,1179.80838404,119512070000,Finance,57084230000,18.14035291,1027780000000
GREENPOWER,ORIENT GREEN POWER,13848677676,13.6,-3.54609929,-4.22535211,6208296,84432825.6,13.84053859,13.86367482,13.2029242,10.74560831,2583100000,Utilities,1753800000,7.89638367,
PGHH,PROCTER&GAMBLE IND,592655108518,17717.7,-3.53829569,1.57047653,13795,244415671.5,17583.35512188,17180.55398884,16357.56604822,14955.54964789,39009200000,Consumer Non-Durables,7208300000,82.21842994,
VARROC,VARROC ENGINEERING,76255696901,482,-3.5324708,-2.82258065,368520,177626640,478.1365023,458.14399221,415.721941,346.37306614,68544720000,Producer Manufacturing,6075560000,12.55122111,
HEUBACHIND,HEUBACH COLORANTS IND LTD,11025020938,461.05,-3.52584021,-8.33996024,58969,27187657.45,481.89625208,477.83824735,447.20657858,392.62010288,7619577000,Process Industries,697500000,15.80648163,
SAH,SAH POLYMERS LTD,2543485514,95.15,-3.49898384,-4.85,202580,19275487,99.5240581,102.98264146,103.54031028,,953328000,Process Industries,,,
SCI,SHIPPING CP INDIA,70079459818,145.25,-3.48837209,-0.95464718,4410073,640563103.25,144.60592845,140.57456633,127.85499328,108.24787935,57655500000,Transportation,16090300000,4.35538553,
COLPAL,COLGATE-PALM (IND),557516149908,1979.2,-3.47248846,-1.07215155,1161956,2299743315.2000003,2007.61677102,1995.42787612,1943.46106327,1743.08737936,52261971000,Consumer Non-Durables,16394599999.999998,34.00608431,
BSOFT,BIRLASOFT (INDIA),135407706723.00002,474.45,-3.46897253,-1.36174636,1678304,796271332.8,488.94894621,489.4724729,461.85846979,377.42573984,47947690000,Technology Services,5437900000,22.70577001,88396200000
RBA,RESTAURANT BRAND ASIA LTD,63183513453,123.4,-3.4428795,-2.06349206,1938757,239242613.8,123.80134246,122.68510054,119.27355824,113.17035311,20542790000,Consumer Services,1305390000,48.40202043,
REFEX,REFEX INDUSTRIES L,14050118350,613.35,-3.43986298,-8.67331473,98927,60676875.45,651.82304059,665.04475311,662.32191246,486.04851627,16291496000,Energy Minerals,1864645000,7.5350098,
BASILIC,BASILIC FLY STUDIO,6905770000,286.95,-3.43260654,-4.98344371,99600,28580220,,,,,786674000,Consumer Services,,,
ESCORTS,ESCORTS KUBOTA LTD,360116431758,3206.3,-3.42615322,2.31675017,358047,1148006096.1000001,3191.01770261,3127.83593584,2898.64749359,2382.98558392,84043800000,Producer Manufacturing,9049600000,39.79362975,
HDFCAMC,HDFC ASSET MANAGEM,569831465107,2578.65,-3.42496897,-3.74400418,1716608,4426531219.2,2638.73762025,2610.05331988,2505.06672807,2209.42345745,24825100000,Finance,21090900000,27.01788284,
HONAUT,HONEYWELL AUTO IND,358848241556,39141.2,-3.41813565,-3.66653755,6462,252930434.39999995,40121.87080861,40133.83790605,40497.09671917,39905.0315783,34322900000,Electronic Technology,5175800000,69.33193739,
MPHASIS,MPHASIS LTD,465589048354,2385.8,-3.40890688,-3.36195723,301525,719378345,2455.43881815,2444.63527127,2346.9980179,2159.69268111,138429830000,Technology Services,24208280000,19.23263645,
AUBANK,AU SMALL FINANCE B,498161000000,720.4,-3.39926249,-4.79085694,3968952,2859233020.7999997,737.34492614,734.63787236,732.79730668,697.72788844,92405356000,Finance,,,
TEXINFRA,TEXMACO INFRA & HO,9198925841,69.75,-3.39334779,-4.05776771,214416,14955516,72.30452134,74.71961351,74.84398347,66.05833247,165276000,Utilities,-15121000,,
BRNL,BHARAT ROAD NETWOR,3467974489,39.9,-3.38982817,-0.25,92336,3684206.4,40.77664692,39.62971216,36.59346826,33.5440498,3263393000,Industrial Services,108239000,32.03997163,
DELPHIFX,DELPHI WORLD MONEY LTD,4394960146,379.25,-3.38810097,-3.74365482,1700,644725,389.53790326,388.13118323,384.06823243,376.47368303,26177470000,Finance,117636000,37.36067314,
LEMONTREE,LEMON TREE HOTELS,93722758631,114.35,-3.37980566,-0.995671,5245909,599869694.15,115.37017539,113.38714293,106.74491428,92.30242864,8749895000,Consumer Services,4644771000,20.17812259,
SHERA,SHERA ENERGY LTD,3170990000,134.45,-3.37764307,-4.67919178,32000,4302400,140.33278304,139.76072242,129.63385071,,6963929000,Producer Manufacturing,,,
