Ticker,Description,Market Capitalization,Price,Change %,Weekly Performance,Volume,Volume*Price,Exponential Moving Average (10),Exponential Moving Average (20),Exponential Moving Average (50),Exponential Moving Average (200),Total Revenue (FY),Sector,EBITDA (TTM),Enterprise Value/EBITDA (TTM),Enterprise Value (MRQ)
TCS,TATA CONSULTANCY S,13190513564204,3606.05,-0.00277027,0.97868721,1649396,5947804445.8,3542.92461697,3495.2945907,3431.88865732,3344.67888036,2254580000000,Technology Services,608410000000,21.69225286,12084000000000
AXISBANK,AXIS BANK,3158114587402,1027.3,0.24884118,2.42783788,13619788,13991608212.4,1009.59763682,995.24813105,975.3115003,915.59069538,1061624399999.9998,Finance,,,4145400000000
NTPC,NTPC LTD,2339320676270,241.75,0.22802653,2.39304945,18936709,4577949400.75,237.10456756,232.01337219,219.03078249,190.25343082,1726516100000,Utilities,502042900000,4.65960315,
POWERGRID,POWER GRID CORP,1860585761684,204.64999,2.27385296,5.92649586,33369524,6829072752.90476,195.94879907,192.7002588,188.72050419,178.20976308,451665600000,Utilities,399115000000,4.66177859,
COALINDIA,COAL INDIA LTD,1731726712891,284.29999,1.08444089,4.71454512,18615797,5292470900.94203,273.45127851,262.01094471,247.30091304,230.8799694,1387680800000,Energy Minerals,356827900000,4.85311466,
INDUSINDBK,INDUSIND BANK LTD,1131962347947,1440.45,-1.12910975,0.73781383,5683215,8186387046.75,1441.75327246,1429.91114306,1399.63208522,1265.5677862,445434696000,Finance,,,
IOB,INDIAN OVERSEAS BK,879907269270,43.849998,-5.49569804,35.75851194,192600502,8445531627.498996,38.06915896,35.11454358,31.31207957,26.53278445,238358692000,Finance,,,435681000000
UNIONBANK,UNION BK OF INDIA,732868778064,99.599998,0.70778158,12.54237062,72274128,7198503004.251744,93.76539521,91.75641997,88.04796922,75.85752756,970800208000,Finance,,,-271603000000
TVSMOTOR,TVS MOTOR CO,725077951076,1512.1,-0.90763131,3.14461119,537988,813491654.8,1482.48307843,1451.85625311,1396.79905316,1226.17740478,317398900000,Consumer Durables,43767100000,16.56673508,
BERGEPAINT,BERGER PAINTS IND,719824061646,747.09998,0.76881034,4.20530994,2041600,1525279319.168,727.59397265,719.83927959,702.56235599,655.00648771,104542100000,Process Industries,16391099999.999998,43.91554329,
BALKRISIND,BALKRISHNA INDS,489295469137,2550.3,0.92603985,6.2780033,487129,1242325088.7,2471.99160027,2438.25189256,2402.44548041,2263.46685424,96888500000,Consumer Durables,17640700000,27.73673772,
BANKINDIA,BK OF INDIA,449627716380,106.1,-3.2816773,7.82520106,38895249,4126785918.9,101.81312192,97.02683944,90.09222914,79.51158424,550088062000,Finance,,,-21869700000
SJVN,SJVN LTD,300865089625,81.75,6.65361757,16.12215579,156990340,12833960295,73.5323064,68.65542061,60.22367365,44.89671933,29383500000,Utilities,19047800000,15.79526715,
NIACL,THE NEW INDIA ASSU,236570405029,145.05,1.29189944,15.94724221,4452638,645855141.9000001,136.95335659,133.68599622,128.30406297,117.44634735,409732336000,Finance,,,193235000000
APARINDS,APAR INDUSTRY LTD,200410834583,5451.1001,4.09020994,10.89276517,599593,3268441462.2592998,5113.40534946,4943.71519287,4444.43107448,3121.98647139,143269400000,Electronic Technology,13426200000,14.9268471,
KIOCL,KIOCL LTD,191168100656,306.14999,-2.68595669,27.88220668,4240549,1298244033.94451,271.87519674,255.3884165,231.94526154,208.24547898,15434160000,Non-Energy Minerals,-1744600000,,
BLUESTARCO,BLUE STAR,154102221680,907.29999,13.40541233,16.00076287,10950814,9935673432.69186,806.88597438,785.1646297,768.71904775,712.29337179,79471800000,Producer Manufacturing,5144700000,29.95358751,
APLLTD,ALEMBIC PHARMACEUT,153938416621,776.34998,-0.88727309,2.85505966,1062232,824663791.9553599,774.41462232,770.40072698,740.22086582,652.78624057,55713200000,Health Technology,8924100000,17.24974133,
TRITURBINE,TRIVENI TURBINE LTD,137386396642,435,0.53154378,8.20895522,2060629,896373615,413.85212593,404.90284556,397.59339337,350.60721178,12375070000,Producer Manufacturing,2560100000,53.66446492,
TATAINVEST,TATA INVESTMENT,136227841930,2735.2,1.7124408,10.1637187,515829,1410895480.8,2549.5279637,2508.04534895,2450.96081386,2244.67233336,2953170000,Finance,2886500000,47.19481792,
WELCORP,WELSPUN CORP LTD,103528507639,398.04999,0.63203136,11.1250639,862644,343375435.57356,376.63387075,359.99335235,332.34754692,271.36550476,97043700000,Producer Manufacturing,8244900000,12.55667232,
J_KBANK,JAMMU & KASHMIR BA,103157174888,107.15,-0.09324009,10.86393976,12919185,1384290672.75,102.10744964,96.42403156,84.84118845,63.42859552,101318043000,Finance,,,36632000000
GET_D,GE T&D INDIA LTD,101407228767,410.29999,3.31109161,25.05333054,471590,193493372.2841,366.17700082,348.10664084,309.03072596,215.67028809,27732200000,Producer Manufacturing,1242100000,81.64175893,
CHENNPETRO,CHENNAI PETRO CP,75773562836,536.84998,5.47150884,6.00256085,5179887,2780822232.3522596,497.22582437,465.96556726,427.34579678,341.33001585,762301900000,Energy Minerals,32360500000,2.34154487,
KTKBANK,KARNATAKA BANK,75011171663,248.39999,3.49999583,9.11486972,12070710,2998364243.2929,233.74064318,229.23918085,215.49176034,167.70813327,83952823000,Finance,,,
VARROC,VARROC ENGINEERING,72512429918,493.89999,4.38550152,19.01204578,3732753,1843606669.37247,450.72689164,432.13871179,395.68087423,337.52210168,68544720000,Producer Manufacturing,6075560000,11.93510227,
ANANDRATHI,ANAND RATHI WEALTH LTD,61333146252,1524.75,3.76684361,11.7032967,218878,333734230.5,1428.1763829,1400.14900436,1286.17235229,990.18437698,5563234000,Finance,2634159000,23.2837677,
DBREALTY,DB REALTY LTD,60535405419,172.75,0.49447938,19.22016006,2958746,511123371.5,160.81481598,151.57008712,127.72079315,96.21964902,6902744000,Finance,-6403765000,,
SOUTHBANK,SOUTH INDIA BANK,53553241660,25.799999,0.97847362,12.1739087,85269766,2199959877.530234,24.43018852,23.77778762,22.3104314,18.46861808,80446713000,Finance,,,28768000000
AGI,AGI GREENPAC LTD,48241603026,871.59998,17.01684949,28.17646765,3757074,3274665623.2585196,741.69999956,723.82107328,683.07884546,525.39988896,22703121000,Process Industries,5053600000,9.54598762,
IFCI,IFCI LTD,46406399145,21.1,13.13672922,31.05590062,185900940,3922509834.000001,17.73694149,16.75390142,15.12178817,12.92722748,14631900000,Finance,883000000,52.55537842,
RAMKY,RAMKY INFRASTRUCTU,40162400197,618.75,6.89298115,16.1971831,578433,357905418.75,561.94545713,546.45889767,502.39671272,385.94236049,17051279999.999998,Industrial Services,4064390000,9.88153209,
RTNPOWER,RATTANINDIA POWER,38611062138,7.25,0.69444444,11.53846154,80450593,583266799.25,6.88798379,6.5146089,5.73770211,4.58360953,32311635000,Utilities,6755000000,5.71592334,
SENCO,SENCO GOLD LTD,36695840549,468.54999,-1.014053,18.17149811,840300,393722556.597,434.79615945,421.14289255,,,35346410000,Consumer Durables,,,
KSCL,KAVERI SEED COMPAN,33966920436,624.65002,3.01806557,10.55752566,562946,351644230.15892005,587.86529407,576.46849451,563.46217597,536.30300328,10678833000,Process Industries,2829328000,12.00529611,
DYNAMATECH,DYNAMATIC TECHNOLO,28101292740,4466.8999,8.25305153,22.17997538,71396,318918785.2604,3988.02464308,3940.10844012,3873.1228044,3292.79576117,13156000000,Producer Manufacturing,1759800000,15.9684582,
GMRP_UI,GMR POW AND URBAN INFRA L,27940400000,43.950001,-4.97297081,26.65705975,29155203,1281371201.005203,38.83027467,34.43697656,28.01850712,22.86254191,52559300000,Industrial Services,4129100000.000001,23.65830326,79416700000
KDDL,KDDL LTD,25306798141,2065.45,2.37924112,14.11010746,165098,341001664.09999996,1952.63016668,1906.65681642,1765.16770604,1366.3434493,11157748000,Consumer Durables,1803800000,14.02971402,
PRAKASH,PRAKASH INDUSTRIES,23459722107,139.60001,6.32140899,14.4262377,3282916,458295106.42916,130.66467369,123.59171807,106.6959445,77.60902474,34437500000,Non-Energy Minerals,4305300000,5.44903308,
DEN,DEN NETWORKS LTD,23390135692,51.150002,4.28135177,23.70013174,13375408,684152145.950816,46.06559145,44.73226197,41.86004389,36.61742721,11047620000,Consumer Services,1421810000,,-11003200000
