SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI,ISIN_CODE,TRADING_DATE,FILLER2,FILLER3
500002,ABB LTD.    ,A ,Q,4744.65,4823.7,4744.65,4768.9,4768.5,4761.3,930,3645,17453328,,INE117A01022,26-Dec-23,,
500003,AEGIS LOGIS ,A ,Q,375.15,375.15,361,364,364.55,363.7,606,14849,5411703,,INE208C01025,26-Dec-23,,
500008,ARE&M       ,A ,Q,764.35,787.4,764.35,769.6,769.6,761.6,4636,110377,85674784,,INE885A01032,26-Dec-23,,
500009,A.SARABHAI  ,XT,Q,39.79,39.79,39.23,39.23,39.23,40.03,94,36382,1429740,,INE432A01017,26-Dec-23,,
500012,ANDHRA PETRO,X ,Q,79.83,80.75,79.15,79.56,79.6,79.83,489,58927,4688313,,INE714B01016,26-Dec-23,,
500013,ANSAL INFRAS,Z ,Q,11.65,11.65,11.65,11.65,11.65,12.26,26,215761,2513615,,INE436A01026,26-Dec-23,,
500014,UTIQUE      ,X ,Q,6.7,6.7,6.42,6.65,6.57,6.58,224,41267,274193,,INE096A01010,26-Dec-23,,
500016,ARUNAHTEL   ,X ,Q,15.61,16.19,15.5,15.63,16.07,15.1,78,32257,511149,,INE957C01019,26-Dec-23,,
500020,BOM DYEING  ,A ,Q,151,154.35,147.95,152.6,152,150.35,2507,80266,12100283,,INE032A01023,26-Dec-23,,
500023,ASIANHOTNR  ,T ,Q,227.9,237,225.2,237,237,230,9,144,33251,,INE363A01022,26-Dec-23,,
500027,ATUL LTD.   ,A ,Q,7000,7070,6926.25,7033.95,7040,6985.65,326,694,4874261,,INE100A01010,26-Dec-23,,
500028,ATV PROJECTS,XT,Q,13.65,13.84,13.63,13.78,13.78,13.66,53,24747,340856,,INE447A01015,26-Dec-23,,
500031,BAJAJ ELECT.,A ,Q,1002.7,1015,980.8,991.75,995.75,1008.15,502,4009,4009926,,INE193E01025,26-Dec-23,,
500032,BAJAJHIND   ,A ,Q,27.92,28.18,27.3,27.74,27.74,27.91,5079,1543101,42857926,,INE306A01021,26-Dec-23,,
500033,FORCE MOTR  ,B ,Q,3700,3760,3700,3712.5,3712.5,3627.2,1331,16633,62032660,,INE451A01017,26-Dec-23,,
500034,BAJFINANCE  ,A ,Q,7302.05,7344.1,7147.45,7162.95,7162.95,7295.25,4878,29898,215933533,,INE296A01024,26-Dec-23,,
500038,BALRAM.CHINI,A ,Q,391.85,391.85,387.05,388.45,388.25,388.8,1146,39492,15378932,,INE119A01028,26-Dec-23,,
500039,BANCO PROD. ,B ,Q,625.3,664.5,621.05,651.75,651.75,621.3,6340,116055,74514590,,INE213C01025,26-Dec-23,,
500040,CENTURY TEXT,A ,Q,1232.1,1235.5,1214.75,1220.95,1215.7,1229.4,651,5427,6629681,,INE055A01016,26-Dec-23,,
500041,BANNARI AMAN,B ,Q,2535.05,2540.5,2507.55,2514,2516.5,2520.6,46,112,283022,,INE459A01010,26-Dec-23,,
500042,BASF INDIA  ,A ,Q,3030,3095.7,3011.5,3078.95,3074.55,3034.8,374,1419,4346950,,INE373A01013,26-Dec-23,,
500043,BATA INDIA  ,A ,Q,1619.15,1625,1608.1,1617.85,1617.85,1623.45,1318,9274,14995314,,INE176A01028,26-Dec-23,,
