SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI,ISIN_CODE,FILLER1,FILLER2,FILLER3
500002,ABB LTD.    ,A ,Q,1096.2,1120,1091.75,1107.05,1102.05,1094.2,840,4176,4619716,,INE117A01022,,,
500003,AEGIS LOGIS ,B ,Q,129.5,141,129.5,137.7,137.7,129.05,2244,167192,22720503,,INE208C01025,,,
500008,AMAR RAJA BA,A ,Q,898.95,904.5,880.4,899.7,899.7,896.65,3173,36368,32492790,,INE885A01032,,,
500009,A.SARABHAI  ,XD,Q,9.5,9.5,9,9.06,9.06,9.1,56,24804,226000,,INE432A01017,,,
500010,HDFC        ,A ,Q,1364.95,1420.8,1364.95,1414.95,1414.95,1366.35,5286,162061,226276407,,INE001A01036,,,
500012,ANDHRA PETRO,XC,Q,26.2,26.2,24.3,25.05,25.2,25.55,93,19003,476565,,INE714B01016,,,
500013,ANSAL INFRAS,B ,Q,15.3,16,15.3,15.8,15.8,15.09,1532,261505,4108529,,INE436A01026,,,
500014,APPLE FINANC,XD,Q,2.55,2.55,2.35,2.53,2.42,2.47,15,6398,15633,,INE096A01010,,,
500020,BOM DYEING  ,B ,Q,54.95,55.4,53.35,55.05,55.05,54.95,1580,291994,15929731,,INE032A01023,,,
500023,ASIANHOTNR  ,B ,Q,101.4,108.95,101.35,102,102,104,8,751,78794,,INE363A01022,,,
500024,ASSAMCO     ,T ,Q,6.65,6.65,6.42,6.55,6.55,6.6,145,132260,859951,,INE442A01024,,,
500027,ATUL LTD.   ,A ,Q,2271,2320,2250.2,2306.75,2306.75,2270.2,333,2403,5496361,,INE100A01010,,,
500028,ATV PROJECTS,XT,Q,6.04,6.11,5.62,6.11,6.11,5.82,16,8100,49297,,INE447A01015,,,
500029,AUTOLITE(I) ,B ,Q,52.25,54,52.25,53.7,53.75,53.5,32,1777,95247,,INE448A01013,,,
500030,AUTORID.FIN ,B ,Q,1.03,1.13,1.03,1.13,1.13,1.08,7,5100,5323,,INE450A01019,,,
500031,BAJAJ ELECT.,A ,Q,240.65,244.9,240,242.7,242.7,240.5,402,15294,3695092,,INE193E01025,,,
500032,BAJAJHIND   ,B ,Q,14.55,14.59,14.3,14.44,14.44,14.4,1048,687146,9932608,,INE306A01021,,,
500033,FORCE MOTR  ,B ,Q,4169,4304.4,4150,4273.15,4273.15,4141.85,9745,105913,448770736,,INE451A01017,,,
500034,BAJFINANCE  ,A ,Q,1048.5,1069.9,1025.55,1066.8,1066.8,1036.2,8519,198953,209642593,,INE296A01024,,,
500038,BALRAM.CHINI,A ,Q,140.2,144.8,140.2,144.15,144.15,141.65,1960,99930,14304323,,INE119A01028,,,
500039,BANCO PROD. ,B ,Q,202.4,209.65,201.4,208.3,208.3,202.85,660,20775,4272204,,INE213C01025,,,
500040,CENTURY TEXT,A ,Q,843,877.5,829.5,873.85,873.85,842.15,7036,258308,221519683,,INE055A01016,,,
500041,BANNARI AMAN,B ,Q,2000,2019.75,1980,1990,1990,2000.15,12,54,107689,,INE459A01010,,,
500042,BASF INDIA  ,B ,Q,1302.85,1314.95,1275.1,1290.45,1290.45,1302.1,450,2421,3134666,,INE373A01013,,,
500043,BATA INDIA  ,A ,Q,480,497.1,476,489.3,487,480.6,2060,52502,25605591,,INE176A01028,,,
500048,BEML LTD    ,A ,Q,1207.15,1253.15,1203.5,1242.75,1242.75,1203.55,7231,163975,201593432,,INE258A01016,,,
500049,BHARAT ELECT,A ,Q,1555,1572.5,1546,1566.2,1566.2,1540.05,3274,59918,93649313,,INE263A01016,,,
500052,BHANSALI ENG,B ,Q,23.75,24,23.3,23.8,23.8,23.6,513,146953,3493279,,INE922A01025,,,
500055,BHUSH STEEL ,B ,Q,59.9,62.3,57.7,60.5,60.5,59.65,2810,289429,17392201,,INE824B01021,,,
500058,BIHAR SPONGE,XT,Q,2.71,2.85,2.7,2.76,2.85,2.75,13,10651,28859,,INE819C01011,,,
500059,BINANI IND. ,B ,Q,74.3,79,74,78.25,78.5,75.95,212,8245,632486,,INE071A01013,,,
500060,BIRLACABLE  ,B ,Q,43.8,45.75,42.6,45.15,45,43.7,51,16370,729147,,INE800A01015,,,
500067,BLUE STAR   ,B ,Q,532,533.7,522.25,530.45,528.65,529.65,425,4487,2376325,,INE472A01039,,,
500069,BNK CAPITAL ,XD,Q,37.8,38,37.8,38,38,37.05,6,1500,56837,,INE418C01012,,,
500074,BPL LTD.    ,B ,Q,67,67.75,64.05,66.8,66.8,68.2,1323,135624,8924877,,INE110A01019,,,
500078,CAMPH.& ALL ,XC,Q,678.5,685,665,665.45,665,665.7,71,1727,1166252,,INE959C01015,,,
500083,CENTURY EXT ,B ,Q,6.75,6.75,6.33,6.42,6.49,6.43,59,43427,279245,,INE281A01026,,,
500084,CESC LTD.   ,A ,Q,732,766.45,729.5,763.4,763.4,737.8,2021,32360,24289634,,INE486A01013,,,
500085,CHAMBAL FERT,B ,Q,80.7,83.4,77.4,78.5,78.5,80.7,4130,510875,41020122,,INE085A01013,,,
500086,EXIDE IND.  ,A ,Q,198,203.45,196.75,202.95,202.95,197.55,2618,299132,59664093,,INE302A01020,,,
500087,CIPLA LTD.  ,A ,Q,574.8,578.7,566.55,573.25,573.25,574.25,1088,41933,24004033,,INE059A01026,,,
500089,DIC INDIA   ,B ,Q,494.75,494.75,475,486,486,484.3,34,211,101457,,INE303A01010,,,
500092,CRISIL LTD  ,A ,Q,2071.5,2071.5,2025.6,2054.4,2054.4,2070.85,150,610,1249869,,INE007A01025,,,
500093,CROMPT.GREAV,A ,Q,64,66.5,63.1,66.2,66.2,64.3,2627,775137,50144255,,INE067A01029,,,
500096,DABUR (I)   ,A ,Q,281,281,274.5,276.2,276.55,276.25,1108,53068,14648055,,INE016A01026,,,
500097,DALMIASUG   ,B ,Q,189.35,192.05,185.6,191.1,191.1,190.4,1198,62452,11813951,,INE495A01022,,,
500101,ARVIND Ltd  ,A ,Q,368.05,377.9,364.2,376.45,376.45,367.85,3599,193245,71926053,,INE034A01011,,,
500102,BALARPUR IND,B ,Q,15.5,15.7,15.3,15.65,15.7,15.45,209,118610,1838008,,INE294A01037,,,
500103,BHEL        ,A ,Q,137.1,140.55,136,139.7,139.7,137.05,5316,905492,125486491,,INE257A01026,,,
