SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI,ISIN_CODE,TRADING_DATE,FILLER2,FILLER3
500002,ABB LTD.    ,A ,Q,3269.5,3281.65,3210.05,3263.8,3263.2,3218.65,1191,7615,24792363,,INE117A01022,07-Nov-22,,
500003,AEGIS LOGIS ,A ,Q,302.2,306.2,295.45,297.6,299,303.9,2140,69118,20604130,,INE208C01025,07-Nov-22,,
500008,AMAR RAJA BA,A ,Q,578.05,605,572.4,601.3,601.3,569.4,19129,461157,272828408,,INE885A01032,07-Nov-22,,
500009,A.SARABHAI  ,X ,Q,30.05,30.65,29.65,29.8,29.8,30.15,287,97246,2903646,,INE432A01017,07-Nov-22,,
500010,HDFC        ,A ,Q,2500,2510,2471,2506.35,2508.8,2489.35,6909,78479,195790095,,INE001A01036,07-Nov-22,,
500012,ANDHRA PETRO,B ,Q,86.15,87.95,86,86.2,86.2,86.95,745,71494,6184207,,INE714B01016,07-Nov-22,,
500013,ANSAL INFRAS,T ,Q,28.75,30,28.5,28.5,28.5,29.95,111,56858,1645120,,INE436A01026,07-Nov-22,,
500014,UTIQUE      ,XT,Q,8.1,8.25,8,8.22,8.22,8.24,146,21105,170386,,INE096A01010,07-Nov-22,,
500016,ARUNAHTEL   ,X ,Q,15.7,17,15.35,15.95,16.35,16,46,3663,59121,,INE957C01019,07-Nov-22,,
500020,BOM DYEING  ,A ,Q,82.55,86.45,82.1,84.75,84.5,83.6,2466,271450,23010699,,INE032A01023,07-Nov-22,,
500023,ASIANHOTNR  ,B ,Q,94.45,94.5,90.2,92.2,92.2,90.45,4,901,83417,,INE363A01022,07-Nov-22,,
500027,ATUL LTD.   ,A ,Q,8441,8515,8353.05,8407.2,8384,8448.2,434,908,7635968,,INE100A01010,07-Nov-22,,
500028,ATV PROJECTS,XT,Q,10.23,10.23,10.23,10.23,10.23,9.75,54,23737,242829,,INE447A01015,07-Nov-22,,
500030,AUTORID.FIN ,Z ,Q,0.46,0.46,0.46,0.46,0.46,0.46,6,701,322,,INE450A01019,07-Nov-22,,
500031,BAJAJ ELECT.,A ,Q,1146.45,1168.5,1146.45,1158.55,1156,1153.15,333,2006,2322706,,INE193E01025,07-Nov-22,,
500032,BAJAJHIND   ,A ,Q,10.65,11.25,10.65,11.15,11.15,10.56,5887,3182708,35343667,,INE306A01021,07-Nov-22,,
500033,FORCE MOTR  ,A ,Q,1379.25,1390.9,1353.4,1380.1,1383,1372.4,1094,6733,9284245,,INE451A01017,07-Nov-22,,
500034,BAJFINANCE  ,A ,Q,7278.45,7278.45,7115,7188.45,7188.45,7210,3126,28029,200840072,,INE296A01024,07-Nov-22,,
500038,BALRAM.CHINI,A ,Q,338.1,343.05,330.15,332.45,332.45,337.5,2935,193052,65512555,,INE119A01028,07-Nov-22,,
500039,BANCO PROD. ,B ,Q,195.4,199.2,195.4,196.65,196.65,195.05,508,10847,2141971,,INE213C01025,07-Nov-22,,
500040,CENTURY TEXT,A ,Q,833.6,833.6,818.1,820.05,820.05,821.6,764,5913,4865309,,INE055A01016,07-Nov-22,,
500041,BANNARI AMAN,B ,Q,2862.15,2878.05,2810,2829,2828,2821.9,11,14,39769,,INE459A01010,07-Nov-22,,
500042,BASF INDIA  ,A ,Q,2796.6,2796.6,2720,2738.2,2728.3,2749.8,749,2898,7943635,,INE373A01013,07-Nov-22,,
500043,BATA INDIA  ,A ,Q,1802.45,1825.9,1801.4,1808.05,1810.6,1812.1,1131,6715,12166088,,INE176A01028,07-Nov-22,,
