SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI,ISIN_CODE,TRADING_DATE,FILLER2,FILLER3
500002,ABB LTD.    ,A ,Q,3370.05,3417.15,3340,3372.8,3380.55,3365.5,1385,6060,20478480,,INE117A01022,03-Apr-23,,
500003,AEGIS LOGIS ,A ,Q,378.6,389.35,373.55,375.95,380.45,378.95,1908,43703,16756778,,INE208C01025,03-Apr-23,,
500008,AMAR RAJA BA,A ,Q,578.05,594.3,578.05,587.6,587.6,579.2,2069,36786,21676583,,INE885A01032,03-Apr-23,,
500009,A.SARABHAI  ,X ,Q,20.04,21.2,20.04,21.08,21.1,20.51,190,55889,1169766,,INE432A01017,03-Apr-23,,
500010,HDFC        ,A ,Q,2625,2634.55,2609.55,2627.1,2627.1,2627.35,4643,72927,191259993,,INE001A01036,03-Apr-23,,
500012,ANDHRA PETRO,X ,Q,50,58.83,50,58.83,58.83,49.03,1529,266686,15251406,,INE714B01016,03-Apr-23,,
500013,ANSAL INFRAS,T ,Q,10.83,10.83,10.83,10.83,10.83,11.39,1,100,1083,,INE436A01026,03-Apr-23,,
500014,UTIQUE      ,X ,Q,4.16,4.6,4.15,4.6,4.6,4.19,148,66643,303207,,INE096A01010,03-Apr-23,,
500016,ARUNAHTEL   ,X ,Q,14,14,13.5,13.5,13.69,13.3,21,2492,33769,,INE957C01019,03-Apr-23,,
500020,BOM DYEING  ,B ,Q,57.49,60.5,57,60.12,60.5,56.8,1193,123321,7271547,,INE032A01023,03-Apr-23,,
500023,ASIANHOTNR  ,B ,Q,124.85,124.85,103.6,124.85,124.85,113.53,140,31886,3977358,,INE363A01022,03-Apr-23,,
500027,ATUL LTD.   ,A ,Q,7049.95,7049.95,6843.55,6920.05,6923,6960.9,645,5102,35308622,,INE100A01010,03-Apr-23,,
