Security Wise Delivery Position - Compulsory Rolling Settlement
"10,MTO,07042022,1715898958,0002095"
"Trade Date <07-APR-2022>,Settlement Type <N>"
"Record Type,Sr No,Name of Security,Quantity Traded,Deliverable Quantity(gross across client level),% of Deliverable Quantity to Traded Quantity"
"20,1,20MICRONS,EQ,684321,270510,39.53"
"20,2,21STCENMGM,EQ,20714,12030,58.08"
"20,3,3IINFOLTD,EQ,7082342,2539118,35.85"
"20,4,3MINDIA,EQ,2781,1712,61.56"
"20,5,3PLAND,EQ,20373,17173,84.29"
"20,6,563GS2026,GS,1,1,100.00"
"20,7,5PAISA,EQ,27695,14202,51.28"
"20,8,622GS2035,GS,2,2,100.00"
"20,9,667GS2035,GS,2742,2742,100.00"
"20,10,667GS2050,GS,318,317,99.69"
"20,11,676GS2061,GS,130,130,100.00"
"20,12,699GS2051,GS,4,4,100.00"
"20,13,726GS2029,GS,4,4,100.00"
"20,14,737GS2023,GS,4,4,100.00"
"20,15,74GS2035,GS,100,100,100.00"
"20,16,772GS2055,GS,481,481,100.00"
"20,17,795GS2032,GS,1,1,100.00"
"20,18,A2ZINFRA,EQ,802704,553849,69.00"
"20,19,AAKASH,EQ,2060754,1067415,51.80"
"20,20,AAREYDRUGS,EQ,108797,61187,56.24"
"20,21,AARON,EQ,4459,2806,62.93"
"20,22,AARTIDRUGS,EQ,449211,160299,35.68"
"20,23,AARTIIND,EQ,518223,246954,47.65"
"20,24,AARTISURF,EQ,83107,35123,42.26"
"20,25,AARVEEDEN,EQ,64558,26499,41.05"
"20,26,AARVI,EQ,21033,16772,79.74"
"20,27,AAVAS,EQ,52230,23608,45.20"
"20,28,ABAN,EQ,2007675,703928,35.06"
"20,29,ABB,EQ,98294,29649,30.16"
"20,30,ABBOTINDIA,EQ,30763,10138,32.96"
"20,31,ABCAPITAL,EQ,3274618,1192430,36.41"
"20,32,ABCOTS,SM,12000,12000,100.00"
"20,33,ABFRL,EQ,4059735,834858,20.56"
"20,34,ABMINTLLTD,EQ,2274,1343,59.06"
"20,35,ABSLAMC,EQ,134975,94490,70.01"
"20,36,ABSLBANETF,EQ,8706,4538,52.12"
"20,37,ABSLNN50ET,EQ,4327,3831,88.54"
"20,38,ACC,EQ,420470,143705,34.18"
"20,39,ACCELYA,EQ,12826,8511,66.36"
"20,40,ACCORD,SM,2000,2000,100.00"
"20,41,ACCURACY,EQ,37221,25063,67.34"
"20,42,ACE,EQ,397513,169194,42.56"
"20,43,ACEINTEG,SM,4500,4500,100.00"
"20,44,ACRYSIL,EQ,152106,76666,50.40"
"20,45,ADANIENT,EQ,3499044,633650,18.11"
"20,46,ADANIGREEN,EQ,2665993,673648,25.27"
"20,47,ADANIPORTS,EQ,11662093,2651968,22.74"
"20,48,ADANIPOWER,EQ,29413380,13290565,45.19"
"20,49,ADANITRANS,EQ,875734,240919,27.51"
"20,50,ADFFOODS,EQ,6314,3482,55.15"
"20,51,ADORWELD,EQ,4566,2972,65.09"
"20,52,ADROITINFO,EQ,10730,6656,62.03"
"20,53,ADSL,EQ,1020018,445309,43.66"
"20,54,ADVANIHOTR,EQ,88593,47129,53.20"
"20,55,ADVENZYMES,EQ,135280,63585,47.00"
"20,56,AEGISCHEM,EQ,2778632,1075041,38.69"
"20,57,AFFLE,EQ,296898,115897,39.04"
"20,58,AGARIND,EQ,36677,17345,47.29"
"20,59,AGROPHOS,EQ,874913,337534,38.58"
"20,60,AGSTRA,EQ,283820,164392,57.92"
"20,61,AHLADA,EQ,14059,10281,73.13"
"20,62,AHLEAST,EQ,3909,1673,42.80"
"20,63,AHLUCONT,EQ,75798,34245,45.18"
"20,64,AIAENG,EQ,96225,82620,85.86"
"20,65,AIRAN,EQ,473387,327388,69.16"
"20,66,AIROLAM,EQ,21139,14139,66.89"
"20,67,AIRTELPP,E1,634432,557875,87.93"
"20,68,AISL,SM,12000,12000,100.00"
"20,69,AJANTPHARM,EQ,64705,31450,48.61"
"20,70,AJMERA,EQ,285722,78981,27.64"
"20,71,AJOONI,EQ,117606,62545,53.18"
"20,72,AJRINFRA,EQ,2936121,1921586,65.45"
"20,73,AKASH,EQ,151753,105838,69.74"
"20,74,AKG,EQ,27543,16813,61.04"
"20,75,AKSHARCHEM,EQ,56391,20905,37.07"
"20,76,AKSHOPTFBR,EQ,1968789,1279787,65.00"
"20,77,AKZOINDIA,EQ,11104,6796,61.20"
"20,78,ALANKIT,EQ,982087,650388,66.23"
"20,79,ALBERTDAVD,EQ,13630,6631,48.65"
"20,80,ALEMBICLTD,EQ,1345413,519568,38.62"
"20,81,ALICON,EQ,8283,5306,64.06"
"20,82,ALKALI,EQ,134702,69971,51.95"
"20,83,ALKEM,EQ,120124,84071,69.99"
"20,84,ALKYLAMINE,EQ,62830,19407,30.89"
"20,85,ALLCARGO,EQ,201494,117557,58.34"
"20,86,ALLSEC,EQ,23755,21269,89.53"
"20,87,ALMONDZ,EQ,102963,26509,25.75"
"20,88,ALOKINDS,EQ,16591966,5808630,35.01"
"20,89,ALPA,EQ,127556,84022,65.87"
"20,90,ALPHAGEO,EQ,17379,9905,56.99"
"20,91,AMARAJABAT,EQ,424457,134995,31.80"
"20,92,AMBER,EQ,31368,12877,41.05"
"20,93,AMBICAAGAR,EQ,124489,83914,67.41"
"20,94,AMBIKCO,EQ,38827,11001,28.33"
"20,95,AMBUJACEM,EQ,5192205,2507835,48.30"
"20,96,AMDIND,EQ,2621450,901651,34.40"
"20,97,AMIORG,EQ,253779,120233,47.38"
"20,98,AMJLAND,EQ,382055,212748,55.69"
"20,99,AMRUTANJAN,EQ,68303,24957,36.54"
"20,100,ANANDRATHI,EQ,103797,69200,66.67"
"20,101,ANANTRAJ,EQ,1568238,630206,40.19"
"20,102,ANDHRACEMT,EQ,606526,386690,63.75"
"20,103,ANDHRAPAP,EQ,120924,79749,65.95"
"20,104,ANDHRSUGAR,EQ,1563695,463015,29.61"
"20,105,ANDREWYU,EQ,1894009,759646,40.11"
"20,106,ANGELONE,EQ,440741,173614,39.39"
"20,107,ANIKINDS,EQ,52360,31845,60.82"
"20,108,ANKITMETAL,EQ,566060,415506,73.40"
"20,109,ANMOL,EQ,19503,9266,47.51"
"20,110,ANSALAPI,EQ,360854,225316,62.44"
"20,111,ANSALHSG,EQ,298114,205045,68.78"
"20,112,ANUP,EQ,26549,16410,61.81"
"20,113,ANURAS,EQ,83097,27648,33.27"
"20,114,APARINDS,EQ,29988,18626,62.11"
"20,115,APCL,EQ,23626,12295,52.04"
"20,116,APCOTEXIND,EQ,74837,31035,41.47"
"20,117,APEX,EQ,198744,70086,35.26"
"20,118,APLAPOLLO,EQ,412043,238776,57.95"
"20,119,APLLTD,EQ,592559,155530,26.25"
"20,120,APOLLO,EQ,255282,120140,47.06"
"20,121,APOLLOHOSP,EQ,413722,160102,38.70"
"20,122,APOLLOPIPE,EQ,145109,85083,58.63"
"20,123,APOLLOTYRE,EQ,2715798,667340,24.57"
"20,124,APOLSINHOT,EQ,1138,891,78.30"
"20,125,APTECHT,EQ,651715,204834,31.43"
"20,126,APTUS,EQ,214847,119966,55.84"
"20,127,ARCHIDPLY,EQ,89704,53972,60.17"
"20,128,ARCHIES,EQ,152037,95436,62.77"
"20,129,ARENTERP,EQ,12167,8821,72.50"
"20,130,ARIES,EQ,248332,63060,25.39"
"20,131,ARIHANTCAP,EQ,49181,24883,50.59"
"20,132,ARIHANTSUP,EQ,105003,45992,43.80"
"20,133,ARMANFIN,EQ,5484,2947,53.74"
"20,134,AROGRANITE,EQ,63857,30055,47.07"
"20,135,ARROWGREEN,EQ,59502,39481,66.35"
"20,136,ARSHIYA,EQ,2661824,1533731,57.62"
"20,137,ARSSINFRA,EQ,35608,20073,56.37"
"20,138,ARTEMISMED,EQ,145601,101278,69.56"
"20,139,ARTNIRMAN,EQ,12017,7381,61.42"
"20,140,ARVIND,EQ,1219157,500053,41.02"
"20,141,ARVINDFASN,EQ,184236,81581,44.28"
"20,142,ARVSMART,EQ,57538,27943,48.56"
"20,143,ASAHIINDIA,EQ,264998,99747,37.64"
"20,144,ASAHISONG,EQ,20588,12067,58.61"
"20,145,ASALCBR,EQ,71392,37065,51.92"
"20,146,ASHAPURMIN,EQ,2233396,815495,36.51"
"20,147,ASHIANA,EQ,100355,48168,48.00"
"20,148,ASHIMASYN,EQ,236130,153976,65.21"
"20,149,ASHOKA,EQ,688108,289874,42.13"
"20,150,ASHOKLEY,EQ,13285350,4091939,30.80"
"20,151,ASIANENE,EQ,69703,46114,66.16"
"20,152,ASIANHOTNR,EQ,18723,12103,64.64"
"20,153,ASIANPAINT,EQ,1025244,412133,40.20"
"20,154,ASIANTILES,EQ,1774770,879466,49.55"
"20,155,ASPINWALL,EQ,6760,2724,40.30"
"20,156,ASTEC,EQ,19100,12318,64.49"
"20,157,ASTERDM,EQ,12547463,6188985,49.32"
"20,158,ASTRAL,EQ,369602,172044,46.55"
"20,159,ASTRAMICRO,EQ,2309321,751518,32.54"
"20,160,ASTRAZEN,EQ,41076,12044,29.32"
"20,161,ASTRON,EQ,183694,117574,64.01"
"20,162,ATALREAL,SM,206400,86400,41.86"
"20,163,ATFL,EQ,5328,2665,50.02"
"20,164,ATGL,EQ,506677,243168,47.99"
"20,165,ATLANTA,EQ,25140,15691,62.41"
"20,166,ATUL,EQ,30636,12614,41.17"
"20,167,ATULAUTO,EQ,1147000,365535,31.87"
"20,168,AUBANK,EQ,1301810,452786,34.78"
"20,169,AURIONPRO,EQ,172534,83440,48.36"
"20,170,AUROPHARMA,EQ,1368137,555484,40.60"
"20,171,AURUM,EQ,302446,180436,59.66"
"20,172,AUSOMENT,EQ,247663,86885,35.08"
"20,173,AUTOAXLES,EQ,12318,5718,46.42"
"20,174,AUTOIND,EQ,52046,37588,72.22"
"20,175,AVADHSUGAR,EQ,203384,58743,28.88"
"20,176,AVANTIFEED,EQ,309429,121639,39.31"
"20,177,AVROIND,EQ,250,250,100.00"
"20,178,AVTNPL,EQ,444541,221763,49.89"
"20,179,AWHCL,EQ,101086,49412,48.88"
"20,180,AWL,EQ,10867407,6028548,55.47"
"20,181,AXISBANK,EQ,9820244,3907947,39.79"
"20,182,AXISBNKETF,EQ,3153,2920,92.61"
"20,183,AXISBPSETF,EQ,28763,19013,66.10"
"20,184,AXISCADES,EQ,184298,125460,68.07"
"20,185,AXISCETF,EQ,2186,2158,98.72"
"20,186,AXISGOLD,EQ,35044,26525,75.69"
"20,187,AXISHCETF,EQ,2938,2629,89.48"
"20,188,AXISNIFTY,EQ,4019,3485,86.71"
"20,189,AXISTECETF,EQ,946,789,83.40"
"20,190,AYMSYNTEX,EQ,191703,79728,41.59"
"20,191,BAFNAPH,EQ,1461,975,66.74"
"20,192,BAGFILMS,EQ,874466,658184,75.27"
"20,193,BAJAJ-AUTO,EQ,224527,96580,43.01"
"20,194,BAJAJCON,EQ,1153626,527816,45.75"
"20,195,BAJAJELEC,EQ,105688,35654,33.74"
"20,196,BAJAJFINSV,EQ,216790,59399,27.40"
"20,197,BAJAJHCARE,EQ,34680,18894,54.48"
"20,198,BAJAJHIND,EQ,42584485,17572667,41.27"
"20,199,BAJAJHLDNG,EQ,165158,51429,31.14"
"20,200,BAJFINANCE,EQ,718266,243467,33.90"
"20,201,BALAJITELE,EQ,244261,109812,44.96"
"20,202,BALAMINES,EQ,82416,27248,33.06"
"20,203,BALAXI,EQ,2857,2118,74.13"
"20,204,BALKRISHNA,EQ,13915,9620,69.13"
"20,205,BALKRISIND,EQ,189762,49244,25.95"
"20,206,BALMLAWRIE,EQ,258478,135324,52.35"
"20,207,BALPHARMA,EQ,49866,21798,43.71"
"20,208,BALRAMCHIN,EQ,4620578,1010360,21.87"
"20,209,BANARBEADS,EQ,16215,9318,57.47"
"20,210,BANARISUG,EQ,10496,3078,29.33"
"20,211,BANCOINDIA,EQ,114715,58864,51.31"
"20,212,BANDHANBNK,EQ,9984410,1698994,17.02"
"20,213,BANG,EQ,307630,129744,42.18"
"20,214,BANKA,EQ,4625,3763,81.36"
"20,215,BANKBARODA,EQ,44284867,8452579,19.09"
"20,216,BANKBEES,EQ,1006034,474213,47.14"
"20,217,BANKINDIA,EQ,8484966,3057775,36.04"
"20,218,BANSWRAS,EQ,130896,65536,50.07"
"20,219,BARBEQUE,EQ,742403,501884,67.60"
"20,220,BASF,EQ,30682,15502,50.52"
"20,221,BASML,EQ,254251,137909,54.24"
"20,222,BATAINDIA,EQ,543825,110398,20.30"
"20,223,BAYERCROP,EQ,6385,3331,52.17"
"20,224,BBETF0432,EQ,6050,5938,98.15"
"20,225,BBL,EQ,8879,5244,59.06"
"20,226,BBOX,EQ,4866,2483,51.03"
"20,227,BBTC,EQ,100174,30031,29.98"
"20,228,BBTCL,SM,8000,6000,75.00"
"20,229,BCLIND,EQ,131654,83702,63.58"
"20,230,BCONCEPTS,EQ,54331,37135,68.35"
"20,231,BCP,EQ,920232,518452,56.34"
"20,232,BDL,EQ,4904990,774348,15.79"
"20,233,BEARDSELL,EQ,111341,64049,57.53"
"20,234,BECTORFOOD,EQ,433462,159916,36.89"
"20,235,BEDMUTHA,EQ,26242,15103,57.55"
"20,236,BEL,EQ,54299168,17186181,31.65"
"20,237,BEML,EQ,693637,129073,18.61"
