SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI,ISIN_CODE,TRADING_DATE,FILLER2,FILLER3
500002,ABB LTD.    ,A ,Q,2974,2993.35,2937.75,2944.35,2944.35,2976.45,1985,8373,24785740,,INE117A01022,06-Dec-22,,
500003,AEGIS LOGIS ,A ,Q,331.15,334.25,321.45,323.35,323.35,330.1,2430,54810,17948352,,INE208C01025,06-Dec-22,,
500008,AMAR RAJA BA,A ,Q,655,661.55,652.95,660.55,660.55,658.7,1066,18509,12164188,,INE885A01032,06-Dec-22,,
500009,A.SARABHAI  ,X ,Q,27.6,28,27.5,27.65,27.75,27.65,247,67470,1869842,,INE432A01017,06-Dec-22,,
500010,HDFC        ,A ,Q,2645.25,2691.45,2645.25,2683.25,2683.25,2674.95,2396,37881,100968453,,INE001A01036,06-Dec-22,,
500012,ANDHRA PETRO,X ,Q,81.25,81.4,77,79.95,80,80.5,602,70643,5652575,,INE714B01016,06-Dec-22,,
500013,ANSAL INFRAS,T ,Q,15,16.05,14.6,16.05,16.05,15.3,283,340708,5401591,,INE436A01026,06-Dec-22,,
500014,UTIQUE      ,X ,Q,7.2,7.39,6.84,7.09,7.09,7.2,229,64489,449400,,INE096A01010,06-Dec-22,,
500016,ARUNAHTEL   ,X ,Q,17.3,17.3,16.1,16.15,16.15,16.4,66,4323,70384,,INE957C01019,06-Dec-22,,
500020,BOM DYEING  ,A ,Q,85.65,86.35,84.4,84.85,84.85,86.3,1399,102938,8775170,,INE032A01023,06-Dec-22,,
500023,ASIANHOTNR  ,B ,Q,90.2,90.35,88.55,89.4,88.55,91.15,66,2447,219532,,INE363A01022,06-Dec-22,,
500027,ATUL LTD.   ,A ,Q,8780.05,8786.3,8653.05,8695.3,8681,8811.35,333,525,4567118,,INE100A01010,06-Dec-22,,
500028,ATV PROJECTS,XT,Q,9.65,10.09,9.5,9.84,10,10,105,33320,321488,,INE447A01015,06-Dec-22,,
500031,BAJAJ ELECT.,A ,Q,1118.65,1132.7,1107.95,1118.95,1111.3,1111.95,474,3484,3909005,,INE193E01025,06-Dec-22,,
500032,BAJAJHIND   ,A ,Q,16.44,17.42,15.35,16.78,16.78,16.22,19215,13799015,228281261,,INE306A01021,06-Dec-22,,
500033,FORCE MOTR  ,A ,Q,1557.45,1580.55,1544.05,1550.75,1544.05,1545.5,1333,5975,9327397,,INE451A01017,06-Dec-22,,
500034,BAJFINANCE  ,A ,Q,6665,6737.35,6632.15,6696.05,6696,6661.05,6419,35071,234817357,,INE296A01024,06-Dec-22,,
500038,BALRAM.CHINI,A ,Q,383,385.65,379.4,380.45,380.45,383.1,2700,71499,27348970,,INE119A01028,06-Dec-22,,
500039,BANCO PROD. ,B ,Q,212.05,213.8,207.2,208.2,207.7,211.1,682,9452,1976288,,INE213C01025,06-Dec-22,,
500040,CENTURY TEXT,A ,Q,804.3,807.7,795,796.45,796.45,806.5,581,3975,3176317,,INE055A01016,06-Dec-22,,
500041,BANNARI AMAN,B ,Q,3068.05,3079.8,3020,3020,3020,3058.5,43,72,218759,,INE459A01010,06-Dec-22,,
500042,BASF INDIA  ,A ,Q,2662.95,2735,2658.9,2729.7,2732,2653.65,946,2913,7872321,,INE373A01013,06-Dec-22,,
500043,BATA INDIA  ,A ,Q,1733,1733.3,1713,1715,1715,1736.1,1214,6962,11981663,,INE176A01028,06-Dec-22,,
500048,BEML LTD    ,A ,Q,1563.4,1584,1534.55,1547.25,1547.25,1563.4,2599,17556,27498456,,INE258A01016,06-Dec-22,,
500049,BHARAT ELECT,A ,Q,107.45,108.45,105.5,105.7,105.7,107.4,4126,425412,45335340,,INE263A01024,06-Dec-22,,
500052,BHANSALI ENG,A ,Q,115.55,116.2,111.95,114.85,115.1,115.9,223,5580,642000,,INE922A01025,06-Dec-22,,
500058,BIHAR SPONGE,XT,Q,9.05,9.42,8.8,9.38,9.38,9.1,121,61263,557820,,INE819C01011,06-Dec-22,,
500060,BIRLACABLE  ,B ,Q,158,165.65,157.05,158.05,159.05,158.75,3851,131155,21095558,,INE800A01015,06-Dec-22,,
500067,BLUE STAR   ,A ,Q,1226.2,1243,1221.7,1237.75,1237.75,1227.5,535,2845,3501033,,INE472A01039,06-Dec-22,,
