Security Wise Delivery Position - Compulsory Rolling Settlement
"10,MTO,28062023,1318732268,0002173"
"Trade Date <28-JUN-2023>,Settlement Type <N>"
"Record Type,Sr No,Name of Security,Quantity Traded,Deliverable Quantity(gross across client level),% of Deliverable Quantity to Traded Quantity"
"20,1,1018GS2026,GS,10,10,100.00"
"20,2,182D021123,TB,100,100,100.00"
"20,3,182D121023,TB,100,100,100.00"
"20,4,182D140923,TB,200,200,100.00"
"20,5,182D290923,TB,100,100,100.00"
"20,6,182D310823,TB,200,200,100.00"
"20,7,21STCENMGM,EQ,2921,2921,100.00"
"20,8,360ONE,EQ,390763,291835,74.68"
"20,9,364D110424,TB,2000,2000,100.00"
"20,10,364D200624,TB,14600,14600,100.00"
"20,11,364D231123,TB,500,500,100.00"
"20,12,3IINFOLTD,EQ,504275,316193,62.70"
"20,13,3MINDIA,EQ,1373,665,48.43"
"20,14,515GS2025,GS,2,2,100.00"
"20,15,563GS2026,GS,30,30,100.00"
"20,16,5PAISA,EQ,25667,15029,58.55"
"20,17,63MOONS,EQ,598805,134519,22.46"
"20,18,664GS2035,GS,3,3,100.00"
"20,19,667GS2035,GS,406,381,93.84"
"20,20,667GS2050,GS,23,12,52.17"
"20,21,669GS2024,GS,25700,23700,92.22"
"20,22,676GS2061,GS,100,100,100.00"
"20,23,689GS2025,GS,206,206,100.00"
"20,24,68GS2060,GS,32998,32806,99.42"
"20,25,699GS2051,GS,22,11,50.00"
"20,26,706GS2028,GS,1750,1750,100.00"
"20,27,710GS2029,GS,4929,4929,100.00"
"20,28,717GS2030,GS,6189,6189,100.00"
"20,29,725GS2063,GS,32066,32066,100.00"
"20,30,726GS2032,GS,35,35,100.00"
"20,31,726GS2033,GS,805,805,100.00"
"20,32,736GS2052,GS,50,50,100.00"
"20,33,738GS2027,GS,60597,58601,96.71"
"20,34,73GS2053,GS,2090,2090,100.00"
"20,35,741GS2036,GS,172193,172193,100.00"
"20,36,74GS2035,GS,900,900,100.00"
"20,37,74GS2062,GS,400,400,100.00"
"20,38,753TS47,SG,100,100,100.00"
"20,39,754GS2036,GS,698921,673872,96.42"
"20,40,759GS2026,GS,152,152,100.00"
"20,41,768GS2023,GS,6,6,100.00"
"20,42,795GS2032,GS,9,5,55.56"
"20,43,824GS2033,GS,254,254,100.00"
"20,44,897GS2030,GS,3290,3290,100.00"
"20,45,915GS2024,GS,1012,1012,100.00"
"20,46,91D070923,TB,5000,5000,100.00"
"20,47,91D170823,TB,200,200,100.00"
"20,48,91D270723,TB,2000,1000,50.00"
"20,49,AAATECH,EQ,20925,12267,58.62"
"20,50,AAREYDRUGS,EQ,37654,10047,26.68"
"20,51,AARON,EQ,5370,2360,43.95"
"20,52,AARTIDRUGS,EQ,889711,148067,16.64"
"20,53,AARTIIND,EQ,1309200,763986,58.36"
"20,54,AARTIPHARM,EQ,217241,159470,73.41"
"20,55,AARTIPP,E1,56,48,85.71"
"20,56,AARTISURF,EQ,20003,8142,40.70"
"20,57,AARTISURF,P1,1,1,100.00"
"20,58,AARVEEDEN,EQ,11758,10040,85.39"
"20,59,AARVI,EQ,13839,7801,56.37"
"20,60,AAVAS,EQ,983437,428974,43.62"
"20,61,ABAN,EQ,49486,26875,54.31"
"20,62,ABB,EQ,339541,204747,60.30"
"20,63,ABBOTINDIA,EQ,17998,9679,53.78"
"20,64,ABCAPITAL,EQ,14349798,5291256,36.87"
"20,65,ABCOTS,SM,4000,4000,100.00"
"20,66,ABFRL,EQ,3625148,1742568,48.07"
"20,67,ABSLAMC,EQ,42542,25821,60.70"
"20,68,ABSLBANETF,EQ,437180,431858,98.78"
"20,69,ABSLLIQUID,EQ,2743,2552,93.04"
"20,70,ABSLNN50ET,EQ,6161,5051,81.98"
"20,71,ACC,EQ,552136,194808,35.28"
"20,72,ACCELYA,EQ,12782,7898,61.79"
"20,73,ACCURACY,EQ,1355007,701634,51.78"
"20,74,ACE,EQ,1093499,356083,32.56"
"20,75,ACI,EQ,291476,159499,54.72"
"20,76,ACL,EQ,90208,53607,59.43"
"20,77,ADANIENT,EQ,28353193,20041866,70.69"
"20,78,ADANIGREEN,EQ,55121312,47310588,85.83"
"20,79,ADANIPORTS,EQ,17910387,9429869,52.65"
"20,80,ADANIPOWER,EQ,4523418,1485206,32.83"
"20,81,ADANITRANS,EQ,2141952,840467,39.24"
"20,82,ADFFOODS,EQ,6285,3171,50.45"
"20,83,ADORWELD,EQ,13125,6212,47.33"
"20,84,ADSL,EQ,2305424,673999,29.24"
"20,85,ADVANIHOTR,EQ,28305,19549,69.07"
"20,86,ADVENZYMES,EQ,2712405,2591155,95.53"
"20,87,AEGISCHEM,EQ,283312,173512,61.24"
"20,88,AETHER,EQ,168321,49362,29.33"
"20,89,AFFLE,EQ,205492,111956,54.48"
"20,90,AGARIND,EQ,77729,28511,36.68"
"20,91,AGI,EQ,67375,44923,66.68"
"20,92,AGNI,SM,10000,10000,100.00"
"20,93,AGRITECH,EQ,6213,3659,58.89"
"20,94,AGROPHOS,EQ,34466,28273,82.03"
"20,95,AGSTRA,EQ,124282,55511,44.67"
"20,96,AGUL,SM,16000,14000,87.50"
"20,97,AHL,EQ,869972,237065,27.25"
