SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI,ISIN_CODE,TRADING_DATE,FILLER2,FILLER3
500002,ABB LTD.    ,A ,Q,1292,1309.5,1285.3,1300.05,1300.05,1290.9,467,5832,7576077,,INE117A01022,16-Oct-18,,
500003,AEGIS LOGIS ,A ,Q,203.95,216.45,198,214.85,214.85,200.15,636,15189,3191305,,INE208C01025,16-Oct-18,,
500008,AMAR RAJA BA,A ,Q,769,782.7,751.25,758.5,758.5,763.55,827,21162,16278347,,INE885A01032,16-Oct-18,,
500009,A.SARABHAI  ,X ,Q,11.3,11.75,11,11.66,11.7,11.26,74,18258,210157,,INE432A01017,16-Oct-18,,
500010,HDFC        ,A ,Q,1735,1773.8,1718.55,1756.9,1757,1733.95,3015,64707,113575041,,INE001A01036,16-Oct-18,,
500012,ANDHRA PETRO,X ,Q,91.6,98,89.4,95.4,95.4,90.5,4634,809063,75973210,,INE714B01016,16-Oct-18,,
500013,ANSAL INFRAS,B ,Q,10.86,12.09,10.86,11.54,11.42,11.1,52,6509,75745,,INE436A01026,16-Oct-18,,
500014,APPLE FINANC,XT,Q,1.8,1.98,1.8,1.96,1.98,1.89,13,2239,4166,,INE096A01010,16-Oct-18,,
500020,BOM DYEING  ,T ,Q,117.4,119,109.95,117.55,117.55,115.7,2969,402221,45070974,,INE032A01023,16-Oct-18,,
500023,ASIANHOTNR  ,B ,Q,191,191,173,173.05,173,179.05,47,5112,931685,,INE363A01022,16-Oct-18,,
500027,ATUL LTD.   ,A ,Q,3278,3416,3278,3358.95,3358.95,3249.55,1200,7439,25186652,,INE100A01010,16-Oct-18,,
500028,ATV PROJECTS,XT,Q,7.5,7.56,7.22,7.23,7.23,7.21,19,7850,57223,,INE447A01015,16-Oct-18,,
500029,AUTOLITE(I) ,B ,Q,42.4,44.8,41.5,43.45,43.45,41.05,181,16203,704002,,INE448A01013,16-Oct-18,,
500031,BAJAJ ELECT.,A ,Q,502.8,535,501.3,530.65,530.65,502.55,975,23366,12226781,,INE193E01025,16-Oct-18,,
500032,BAJAJHIND   ,B ,Q,11.35,11.4,10.62,10.67,10.67,11.11,1577,1671768,18222442,,INE306A01021,16-Oct-18,,
500033,FORCE MOTR  ,A ,Q,1834,1894.8,1834,1858.75,1858.75,1832.05,1578,16040,30036429,,INE451A01017,16-Oct-18,,
500034,BAJFINANCE  ,A ,Q,2325,2362,2286.3,2307.55,2307.55,2306.75,6274,164321,381039498,,INE296A01024,16-Oct-18,,
500038,BALRAM.CHINI,A ,Q,102.65,102.65,97.05,98.05,98.05,101,6705,836315,83098490,,INE119A01028,16-Oct-18,,
500039,BANCO PROD. ,B ,Q,189.15,194.6,189.15,190.8,191,188.25,402,17334,3329781,,INE213C01025,16-Oct-18,,
500040,CENTURY TEXT,A ,Q,819,838.7,811.55,828.05,828.05,816.2,1233,49024,40653586,,INE055A01016,16-Oct-18,,
500041,BANNARI AMAN,B ,Q,1746.35,1750,1673.8,1730.85,1730.15,1712.1,85,283,486180,,INE459A01010,16-Oct-18,,
500042,BASF INDIA  ,A ,Q,1704.9,1704.9,1675,1683.5,1691,1689.6,122,792,1335663,,INE373A01013,16-Oct-18,,
500043,BATA INDIA  ,A ,Q,941,944,931.5,939.1,939.8,929.05,656,25059,23520811,,INE176A01028,16-Oct-18,,
500048,BEML LTD    ,A ,Q,629.9,634,622.75,629.1,629.1,623,1279,53263,33466842,,INE258A01016,16-Oct-18,,
500049,BHARAT ELECT,A ,Q,87.9,88.5,86.75,87.85,87.85,87.2,2277,354938,31119147,,INE263A01024,16-Oct-18,,
500052,BHANSALI ENG,B ,Q,144.4,148.8,139.55,142.1,142.1,142.45,2087,246850,35569250,,INE922A01025,16-Oct-18,,
500055,BHUSH STEEL ,B ,Q,30,30.25,29,29.4,29.4,29.65,587,157946,4658795,,INE824B01021,16-Oct-18,,
500058,BIHAR SPONGE,XT,Q,0.64,0.64,0.64,0.64,0.64,0.67,5,3940,2521,,INE819C01011,16-Oct-18,,
500059,BINANI IND. ,B ,Q,80.4,87.6,78.6,81.65,81.6,80.55,76,4610,382735,,INE071A01013,16-Oct-18,,
