Security Wise Delivery Position - Compulsory Rolling Settlement
"10,MTO,30062022,634576200,0002074"
"Trade Date <30-JUN-2022>,Settlement Type <N>"
"Record Type,Sr No,Name of Security,Quantity Traded,Deliverable Quantity(gross across client level),% of Deliverable Quantity to Traded Quantity"
"20,1,20MICRONS,EQ,42835,22737,53.08"
"20,2,21STCENMGM,EQ,3903,3050,78.15"
"20,3,3IINFOLTD,EQ,175083,106400,60.77"
"20,4,3MINDIA,EQ,5861,1521,25.95"
"20,5,3PLAND,EQ,5701,4760,83.49"
"20,6,5PAISA,EQ,15640,9278,59.32"
"20,7,63MOONS,EQ,26427,17716,67.04"
"20,8,667GS2035,GS,6,6,100.00"
"20,9,667GS2050,GS,6,4,66.67"
"20,10,695GS2061,GS,18126,18126,100.00"
"20,11,699GS2051,GS,12506,12504,99.98"
"20,12,716GS2050,GS,1,1,100.00"
"20,13,754GS2036,GS,5309,5309,100.00"
"20,14,A2ZINFRA,EQ,52320,35296,67.46"
"20,15,AAKASH,EQ,529653,283939,53.61"
"20,16,AAREYDRUGS,EQ,45077,39610,87.87"
"20,17,AARON,EQ,7449,3363,45.15"
"20,18,AARTIDRUGS,EQ,46103,12161,26.38"
"20,19,AARTIIND,EQ,663090,347697,52.44"
"20,20,AARTISURF,EQ,5492,3054,55.61"
"20,21,AARVEEDEN,EQ,6188,3243,52.41"
"20,22,AARVI,EQ,2649,1292,48.77"
"20,23,AAVAS,EQ,103838,40719,39.21"
"20,24,ABAN,EQ,94080,45746,48.62"
"20,25,ABB,EQ,122566,52548,42.87"
"20,26,ABBOTINDIA,EQ,16419,3359,20.46"
"20,27,ABCAPITAL,EQ,2477220,656696,26.51"
"20,28,ABFRL,EQ,1130465,526461,46.57"
"20,29,ABSLAMC,EQ,196029,172067,87.78"
"20,30,ABSLBANETF,EQ,1434,1189,82.91"
"20,31,ABSLNN50ET,EQ,1086,726,66.85"
"20,32,ACC,EQ,307330,173622,56.49"
"20,33,ACCELYA,EQ,2546,1314,51.61"
"20,34,ACCORD,SM,2000,2000,100.00"
"20,35,ACCURACY,EQ,35435,10594,29.90"
"20,36,ACE,EQ,170070,71262,41.90"
"20,37,ACEINTEG,SM,18000,18000,100.00"
"20,38,ACRYSIL,EQ,373404,59058,15.82"
"20,39,ADANIENT,EQ,1568415,513755,32.76"
"20,40,ADANIGREEN,EQ,1117021,539706,48.32"
"20,41,ADANIPORTS,EQ,3502799,1301966,37.17"
"20,42,ADANIPOWER,EQ,5613740,2481164,44.20"
"20,43,ADANITRANS,EQ,1018752,234728,23.04"
"20,44,ADFFOODS,EQ,4640,2725,58.73"
"20,45,ADORWELD,EQ,7182,4490,62.52"
"20,46,ADSL,EQ,141882,57330,40.41"
"20,47,ADVANIHOTR,EQ,7643,4114,53.83"
"20,48,ADVENZYMES,EQ,32567,17979,55.21"
"20,49,AEGISCHEM,EQ,241012,139996,58.09"
"20,50,AETHER,EQ,48920,32408,66.25"
"20,51,AFFLE,EQ,532479,304709,57.22"
"20,52,AGARIND,EQ,11265,3603,31.98"
"20,53,AGI,EQ,66475,28622,43.06"
"20,54,AGRITECH,EQ,6051,3321,54.88"
"20,55,AGROPHOS,EQ,65250,42141,64.58"
"20,56,AGSTRA,EQ,184291,108818,59.05"
"20,57,AHLADA,EQ,8527,4556,53.43"
"20,58,AHLEAST,EQ,2232,929,41.62"
"20,59,AHLUCONT,EQ,39312,11415,29.04"
"20,60,AIAENG,EQ,42494,19322,45.47"
"20,61,AIRAN,EQ,171818,97093,56.51"
"20,62,AIROLAM,EQ,3446,3100,89.96"
"20,63,AIRTELPP,E1,208415,130862,62.79"
"20,64,AJANTPHARM,EQ,77362,51257,66.26"
"20,65,AJMERA,EQ,25470,7653,30.05"
"20,66,AJOONI,EQ,40496,13686,33.80"
"20,67,AJRINFRA,EQ,393630,223178,56.70"
"20,68,AKASH,EQ,129876,78291,60.28"
"20,69,AKG,EQ,37808,18367,48.58"
"20,70,AKSHAR,EQ,160223,145482,90.80"
"20,71,AKSHARCHEM,EQ,4044,1893,46.81"
"20,72,AKSHOPTFBR,EQ,321717,169504,52.69"
"20,73,AKZOINDIA,EQ,13272,7465,56.25"
"20,74,ALANKIT,EQ,50191,34742,69.22"
"20,75,ALBERTDAVD,EQ,2533,1442,56.93"
"20,76,ALEMBICLTD,EQ,136210,45917,33.71"
"20,77,ALICON,EQ,9274,4322,46.60"
"20,78,ALKALI,EQ,13263,8126,61.27"
"20,79,ALKEM,EQ,124974,61591,49.28"
"20,80,ALKYLAMINE,EQ,31222,18009,57.68"
"20,81,ALLCARGO,EQ,528432,275737,52.18"
"20,82,ALLSEC,EQ,5058,2518,49.78"
"20,83,ALMONDZ,EQ,12692,8766,69.07"
"20,84,ALPA,EQ,13651,9470,69.37"
"20,85,ALPHAGEO,EQ,6431,4024,62.57"
"20,86,AMARAJABAT,EQ,356032,115144,32.34"
"20,87,AMBANIORG,SM,54000,54000,100.00"
"20,88,AMBER,EQ,142202,44081,31.00"
"20,89,AMBICAAGAR,EQ,3279,1959,59.74"
"20,90,AMBIKCO,EQ,10590,2889,27.28"
"20,91,AMBUJACEM,EQ,4383329,3221933,73.50"
"20,92,AMDIND,EQ,11366,6280,55.25"
"20,93,AMIORG,EQ,78026,27333,35.03"
"20,94,AMJLAND,EQ,76795,23270,30.30"
"20,95,AMRUTANJAN,EQ,8511,2828,33.23"
"20,96,ANANDRATHI,EQ,42615,25530,59.91"
"20,97,ANANTRAJ,EQ,251594,175036,69.57"
"20,98,ANDHRAPAP,EQ,14803,8363,56.50"
"20,99,ANDHRSUGAR,EQ,76833,34342,44.70"
"20,100,ANDREWYU,EQ,72981,35971,49.29"
"20,101,ANGELONE,EQ,400754,57242,14.28"
