SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI,ISIN_CODE,TRADING_DATE,FILLER2,FILLER3
500002,ABB LTD.    ,A ,Q,2921,2945.05,2890.8,2933.1,2933.1,2918.75,964,4921,14410167,,INE117A01022,20-Jan-23,,
500003,AEGIS LOGIS ,A ,Q,347.45,349.7,338.1,346.7,346.7,344.1,1253,23902,8226327,,INE208C01025,20-Jan-23,,
500008,AMAR RAJA BA,A ,Q,570,581.2,565.45,574.5,574.5,570.45,812,13959,7976224,,INE885A01032,20-Jan-23,,
500009,A.SARABHAI  ,X ,Q,26.55,26.55,25.85,26,25.9,26.15,258,66119,1720658,,INE432A01017,20-Jan-23,,
500010,HDFC        ,A ,Q,2691,2732,2690.8,2715.55,2715.55,2692,6930,68933,187536818,,INE001A01036,20-Jan-23,,
500012,ANDHRA PETRO,X ,Q,73.5,75.4,73.4,74.7,74.9,73.4,273,52767,3935016,,INE714B01016,20-Jan-23,,
500014,UTIQUE      ,X ,Q,5.68,5.8,5.68,5.75,5.75,5.75,83,12559,72168,,INE096A01010,20-Jan-23,,
500016,ARUNAHTEL   ,X ,Q,14.91,14.91,14.3,14.75,14.75,14.75,11,109,1608,,INE957C01019,20-Jan-23,,
500020,BOM DYEING  ,B ,Q,76.95,77.4,75.95,76.15,76.05,76.75,491,31510,2411934,,INE032A01023,20-Jan-23,,
500023,ASIANHOTNR  ,B ,Q,82.8,82.8,76.7,77.4,77.2,78.4,64,1166,90996,,INE363A01022,20-Jan-23,,
500027,ATUL LTD.   ,A ,Q,7755,7778.05,7364.1,7433.45,7433.45,7757.55,2724,6424,48306985,,INE100A01010,20-Jan-23,,
500028,ATV PROJECTS,XT,Q,9.84,9.84,9.43,9.59,9.55,9.56,33,6905,65756,,INE447A01015,20-Jan-23,,
500031,BAJAJ ELECT.,A ,Q,1144.5,1149.8,1131.05,1136.25,1135,1140.95,209,778,888511,,INE193E01025,20-Jan-23,,
500032,BAJAJHIND   ,A ,Q,15.9,16.1,15.75,15.75,15.8,15.9,1632,537074,8519064,,INE306A01021,20-Jan-23,,
500033,FORCE MOTR  ,B ,Q,1512.35,1513.6,1489.25,1498.95,1491.45,1509.4,979,8115,12170501,,INE451A01017,20-Jan-23,,
500034,BAJFINANCE  ,A ,Q,6026.95,6026.95,5837.2,5857.9,5857.9,6012.25,4464,21795,128802906,,INE296A01024,20-Jan-23,,
500038,BALRAM.CHINI,A ,Q,392.4,396.15,388.05,389.15,389.15,392.1,811,22430,8789687,,INE119A01028,20-Jan-23,,
500039,BANCO PROD. ,B ,Q,200.2,202.1,199.8,200.2,200.2,201.6,330,5765,1158136,,INE213C01025,20-Jan-23,,
500040,CENTURY TEXT,A ,Q,701.7,707,698.7,702.4,702.4,700.75,199,1928,1352503,,INE055A01016,20-Jan-23,,
500041,BANNARI AMAN,B ,Q,2744.65,2750.95,2727,2750.15,2750.8,2755.45,37,63,172885,,INE459A01010,20-Jan-23,,
500042,BASF INDIA  ,A ,Q,2638.8,2640.3,2600.7,2609,2609.8,2631.7,256,638,1667906,,INE373A01013,20-Jan-23,,
500043,BATA INDIA  ,A ,Q,1589.95,1589.95,1562.4,1567.4,1567.4,1586.2,1787,8742,13737450,,INE176A01028,20-Jan-23,,
500048,BEML LTD    ,A ,Q,1503.65,1524.4,1493.85,1503.9,1500,1503.6,735,4285,6455936,,INE258A01016,20-Jan-23,,
500049,BHARAT ELECT,A ,Q,102.75,103.4,101.6,101.8,101.8,102.75,2248,259751,26603547,,INE263A01024,20-Jan-23,,
500052,BHANSALI ENG,A ,Q,118.65,118.65,114.35,114.7,115.3,116.6,680,66718,7726550,,INE922A01025,20-Jan-23,,
500058,BIHAR SPONGE,XT,Q,10.15,10.8,10.15,10.55,10.78,10.63,125,29868,317018,,INE819C01011,20-Jan-23,,
500060,BIRLACABLE  ,B ,Q,147.35,149.7,147,147.9,148,147.3,722,21678,3210320,,INE800A01015,20-Jan-23,,
500067,BLUE STAR   ,A ,Q,1234.45,1255.1,1206.1,1212.2,1210,1239.5,457,1684,2072907,,INE472A01039,20-Jan-23,,
500068,DISA INDIA  ,X ,Q,8300,8349,8220,8251.9,8240,8378.95,20,189,1556355,,INE131C01011,20-Jan-23,,
500069,QUESTCAP    ,X ,Q,220,222.9,218,221,221.35,226.95,19,2050,449604,,INE418C01012,20-Jan-23,,
500074,BPL LTD.    ,B ,Q,70,73,68.6,69.7,69.7,70,728,40055,2814257,,INE110A01019,20-Jan-23,,
500078,OAL         ,B ,Q,408.05,408.85,403.75,404,404,409.65,50,390,158611,,INE959C01023,20-Jan-23,,
500083,CENTURY EXT ,B ,Q,9.82,9.82,9.45,9.55,9.62,9.59,116,8078,77555,,INE281A01026,20-Jan-23,,
500084,CESC LTD.   ,A ,Q,75.15,75.15,73.35,73.9,73.9,74.75,965,122448,9054696,,INE486A01021,20-Jan-23,,
500085,CHAMBAL FERT,A ,Q,308,309.35,302.85,303.7,302.85,308.8,775,21092,6451151,,INE085A01013,20-Jan-23,,
500086,EXIDE IND.  ,A ,Q,190.15,190.65,185.5,186.35,186.35,189.55,2992,132126,24777213,,INE302A01020,20-Jan-23,,
500087,CIPLA LTD.  ,A ,Q,1064.55,1066.9,1050.5,1053.8,1053.8,1065,2303,15814,16742304,,INE059A01026,20-Jan-23,,
500089,DIC INDIA   ,B ,Q,386.8,387.25,376.75,379.55,379.55,385.7,33,187,71084,,INE303A01010,20-Jan-23,,
500092,CRISIL LTD  ,A ,Q,2992.05,3015.4,2980.7,3002,3001,2989.7,290,508,1524068,,INE007A01025,20-Jan-23,,
500093,CGPOWER     ,A ,Q,313.15,315.1,305.75,312.4,312.4,313.75,2140,129588,40511180,,INE067A01029,20-Jan-23,,
500096,DABUR (I)   ,A ,Q,551.05,568.35,551.05,566.2,566.2,554.8,1472,23806,13425605,,INE016A01026,20-Jan-23,,
500097,DALMIASUG   ,A ,Q,370.1,374,365,365.75,367.15,370.75,560,9551,3519547,,INE495A01022,20-Jan-23,,
500101,ARVIND Ltd  ,A ,Q,87.25,88.25,87,87.1,87.1,87.5,953,74165,6490728,,INE034A01011,20-Jan-23,,
500102,BALARPUR IND,Z ,Q,1.04,1.04,1,1.01,1.01,1.03,154,427697,433329,,INE294A01037,20-Jan-23,,
500103,BHEL        ,A ,Q,80.85,83.3,80.35,80.8,80.8,79.95,6304,2121697,174074990,,INE257A01026,20-Jan-23,,
500104,HIND.PETRO  ,A ,Q,244.8,248,243.5,246.25,245.35,245.8,2900,541542,133364632,,INE094A01015,20-Jan-23,,
500106,IFCI LTD    ,A ,Q,13.38,13.55,13.02,13.12,13.13,13.35,6530,9790376,130380144,,INE039A01010,20-Jan-23,,
500108,MAHA.TELE   ,B ,Q,27.45,27.45,25.9,26.1,26.1,27.2,1662,880372,23395970,,INE153A01019,20-Jan-23,,
500109,MRPL        ,A ,Q,58.1,58.7,57.8,58,57.95,58.5,1864,250091,14585475,,INE103A01014,20-Jan-23,,
500110,CHENNAI PET.,A ,Q,230.5,231.85,226.5,227.4,227.15,229.45,727,22548,5165626,,INE178A01016,20-Jan-23,,
500112,STATE BANK  ,A ,Q,592,596.5,590.5,592.1,592.1,589.9,8517,259570,154242333,,INE062A01020,20-Jan-23,,
500113,STEEL AUTH. ,A ,Q,92.1,93,91.25,91.5,91.3,92.05,5138,1232695,113410538,,INE114A01011,20-Jan-23,,
500114,TITAN       ,A ,Q,2380.05,2397.25,2353,2371.9,2371.9,2385.35,6328,37177,88211184,,INE280A01028,20-Jan-23,,
500116,IDBI BANK L ,A ,Q,54.65,55.15,54.45,54.6,54.6,54.6,2747,465795,25527955,,INE008A01015,20-Jan-23,,
500117,DCW LTD.    ,B ,Q,54,54.3,52.6,52.85,52.6,53.6,904,79644,4248177,,INE500A01029,20-Jan-23,,
500119,DHAMPUR SUGA,A ,Q,233.95,235.15,230,231,232.05,234.7,382,9590,2233997,,INE041A01016,20-Jan-23,,
500120,DIAMINES&CHM,X ,Q,460,460,440.3,448.35,449,449.5,180,8947,3995144,,INE591D01014,20-Jan-23,,
500123,ELANTAS     ,B ,Q,4799,4930,4650.9,4744.1,4744.1,4770.15,366,1559,7502036,,INE280B01018,20-Jan-23,,
500124,DR.REDDY'S  ,A ,Q,4320.05,4400,4320.05,4351.5,4347.55,4331.45,457,1819,7918688,,INE089A01023,20-Jan-23,,
500125,E.I.D.PAR   ,A ,Q,546,551.05,540.4,541.55,542.65,546.55,396,4022,2190925,,INE126A01031,20-Jan-23,,
500126,PGHL        ,A ,Q,4089.1,4100,4056.65,4075.75,4066.05,4086.85,286,1135,4634959,,INE199A01012,20-Jan-23,,
500128,ELEC.CASTING,B ,Q,38,39.5,37.8,38.2,38.3,38.7,882,202278,7828417,,INE086A01029,20-Jan-23,,
