SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI,ISIN_CODE,FILLER1,FILLER2,FILLER3
500002,ABB LTD.    ,A ,Q,1467.6,1481,1440.3,1453.45,1453.45,1467.55,502,4279,6259197,,INE117A01022,,,
500003,AEGIS LOGIS ,B ,Q,200,206.45,196,204.45,204.45,199.85,1210,69864,14049658,,INE208C01025,,,
500008,AMAR RAJA BA,A ,Q,868.5,869.05,846.25,864.35,864.35,857.2,906,17851,15397724,,INE885A01032,,,
500009,A.SARABHAI  ,XD,Q,9.88,10.25,9.45,9.63,9.63,9.79,45,27385,268536,,INE432A01017,,,
500010,HDFC        ,A ,Q,1598.8,1605,1575.45,1581.75,1580,1598.8,1833,65766,104552378,,INE001A01036,,,
500012,ANDHRA PETRO,XC,Q,24.9,26.1,24.2,25.4,26.1,25.2,246,47847,1194175,,INE714B01016,,,
500013,ANSAL INFRAS,B ,Q,24.3,24.6,23.3,24.3,24.3,24.3,601,150671,3610209,,INE436A01026,,,
500014,APPLE FINANC,XT,Q,4.05,4.25,4,4.25,4.25,4.21,26,33975,137057,,INE096A01010,,,
500020,BOM DYEING  ,B ,Q,70,72.1,68.55,71.75,71.75,70.6,1846,537484,37905412,,INE032A01023,,,
500023,ASIANHOTNR  ,B ,Q,136.05,143.55,136.05,143.55,143.55,137.8,2,360,50328,,INE363A01022,,,
500024,ASSAMCO     ,B ,Q,6.24,6.48,6.09,6.23,6.23,6.19,218,154749,968572,,INE442A01024,,,
500027,ATUL LTD.   ,A ,Q,2485,2528.95,2485,2504.95,2504.45,2492.2,62,2073,5216653,,INE100A01010,,,
500028,ATV PROJECTS,XT,Q,7.3,7.63,7.3,7.63,7.63,7.27,59,48765,361840,,INE447A01015,,,
500029,AUTOLITE(I) ,B ,Q,57.85,58,57.65,57.65,57.65,59.5,3,322,18614,,INE448A01013,,,
500030,AUTORID.FIN ,T ,Q,1.18,1.18,1.18,1.18,1.18,1.24,1,100,118,,INE450A01019,,,
500031,BAJAJ ELECT.,A ,Q,349,349,340.1,342.7,346,348.8,613,20400,6997445,,INE193E01025,,,
500032,BAJAJHIND   ,B ,Q,15.55,15.9,15.4,15.55,15.55,15.85,638,557926,8699242,,INE306A01021,,,
500033,FORCE MOTR  ,B ,Q,4219.9,4298,4171,4279.9,4279.9,4215.25,3049,29126,123807986,,INE451A01017,,,
500034,BAJFINANCE  ,A ,Q,1309,1324.7,1303.1,1321.4,1322.05,1307.65,2445,45877,60460281,,INE296A01024,,,
500038,BALRAM.CHINI,A ,Q,158.25,158.3,152.7,156.3,156.3,158.85,1698,292368,45423518,,INE119A01028,,,
500039,BANCO PROD. ,B ,Q,218.7,218.9,213.75,215.3,215.3,219.1,347,12092,2605734,,INE213C01025,,,
500040,CENTURY TEXT,A ,Q,1040,1066,1034,1059.7,1060,1038.55,2007,69663,73222516,,INE055A01016,,,
500041,BANNARI AMAN,B ,Q,1878,1886.45,1850,1850.8,1850,1880,22,94,176163,,INE459A01010,,,
500042,BASF INDIA  ,B ,Q,1307.7,1311.85,1286.5,1298.65,1298.65,1309.8,196,963,1250330,,INE373A01013,,,
500043,BATA INDIA  ,A ,Q,542.05,564.75,538,542.3,542.3,528.6,6844,212550,117110522,,INE176A01028,,,
500048,BEML LTD    ,A ,Q,1188.55,1190.5,1159.65,1170.55,1170.55,1180.1,998,15842,18604805,,INE258A01016,,,
500049,BHARAT ELECT,A ,Q,173.3,173.5,169.55,170.25,170.25,172.75,3356,330772,56638308,,INE263A01024,,,
500052,BHANSALI ENG,B ,Q,40.7,40.8,38.75,39.2,39.2,40.5,1195,308778,12162118,,INE922A01025,,,
500055,BHUSH STEEL ,B ,Q,83.75,85.45,81.95,83.3,83.45,85.1,2033,226157,18904283,,INE824B01021,,,
500058,BIHAR SPONGE,XT,Q,1.87,2,1.86,1.97,1.97,1.95,14,9051,17423,,INE819C01011,,,
500059,BINANI IND. ,B ,Q,74.05,75.8,72.95,74.5,74.35,74.15,207,12668,940733,,INE071A01013,,,
500060,BIRLACABLE  ,B ,Q,42,42,39.1,39.6,40,40.85,36,6914,281938,,INE800A01015,,,
500067,BLUE STAR   ,B ,Q,636.3,642.9,628.15,630.05,630,635.4,110,2611,1648704,,INE472A01039,,,
500068,DISA INDIA  ,XC,Q,4700,4799.85,4680,4683.05,4680,4705,21,234,1096899,,INE131C01011,,,
500069,BNK CAPITAL ,XD,Q,69.1,71,67.45,67.55,67.45,71,25,2456,166606,,INE418C01012,,,
500074,BPL LTD.    ,B ,Q,70,71.5,68.4,69.9,69.9,70.95,572,77278,5399912,,INE110A01019,,,
500078,CAMPH.& ALL ,XC,Q,762.05,766,756,756,756,772,13,296,225399,,INE959C01015,,,
500083,CENTURY EXT ,B ,Q,5.01,5.42,4.92,5.17,5.3,5.17,37,21194,109352,,INE281A01026,,,
500084,CESC LTD.   ,A ,Q,889.25,898.55,878.95,893.75,893.75,889.1,1158,14835,13204110,,INE486A01013,,,
500085,CHAMBAL FERT,B ,Q,118,127,115.75,118.25,118.25,119.55,2337,220747,26371068,,INE085A01013,,,
500086,EXIDE IND.  ,A ,Q,228,232.85,225.5,227.55,227.55,228.25,910,106978,24513713,,INE302A01020,,,
