SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI,ISIN_CODE,TRADING_DATE,FILLER2,FILLER3
500002,ABB LTD.    ,A ,Q,1466,1550.9,1466,1545.75,1534,1460.5,2748,19897,30471119,,INE117A01022,27-Sep-19,,
500003,AEGIS LOGIS ,A ,Q,183.25,186.65,178.15,179.65,179.65,177.9,1232,44786,8164131,,INE208C01025,27-Sep-19,,
500008,AMAR RAJA BA,A ,Q,731.85,732,710.15,713.95,713.95,736.95,686,18472,13232614,,INE885A01032,27-Sep-19,,
500009,A.SARABHAI  ,X ,Q,10.7,10.7,10.12,10.62,10.58,10.39,36,2947,30612,,INE432A01017,27-Sep-19,,
500010,HDFC        ,A ,Q,2063.25,2096.65,2025.95,2035.85,2035.85,2064.15,8307,136986,282501527,,INE001A01036,27-Sep-19,,
500012,ANDHRA PETRO,X ,Q,42,43.2,41.3,41.45,41.4,41.75,153,22083,930843,,INE714B01016,27-Sep-19,,
500013,ANSAL INFRAS,B ,Q,5.31,5.31,5.01,5.28,5.1,5.06,74,32723,172680,,INE436A01026,27-Sep-19,,
500014,APPLE FINANC,X ,Q,1.23,1.23,1.13,1.14,1.14,1.18,25,11645,13408,,INE096A01010,27-Sep-19,,
500020,BOM DYEING  ,A ,Q,86.9,87.9,84.1,84.6,84.6,86.9,1245,127488,10916478,,INE032A01023,27-Sep-19,,
500024,ASSAMCO     ,T ,Q,0.63,0.63,0.57,0.6,0.62,0.6,38,58730,34319,,INE442A01024,27-Sep-19,,
500027,ATUL LTD.   ,A ,Q,3960.95,4052,3944,4035.45,4045,3918.35,528,10021,39787101,,INE100A01010,27-Sep-19,,
500028,ATV PROJECTS,XT,Q,3.58,3.65,3.56,3.56,3.56,3.67,12,1720,6209,,INE447A01015,27-Sep-19,,
500031,BAJAJ ELECT.,A ,Q,406.5,418.05,406.5,409.05,408,404.5,492,10102,4173062,,INE193E01025,27-Sep-19,,
500032,BAJAJHIND   ,B ,Q,6.81,7.05,6.7,6.74,6.74,6.9,185,123854,851624,,INE306A01021,27-Sep-19,,
500033,FORCE MOTR  ,A ,Q,1185,1205.7,1149.05,1159,1159,1184.05,1059,9780,11522698,,INE451A01017,27-Sep-19,,
500034,BAJFINANCE  ,A ,Q,4000,4084.45,3988.8,4065.35,4065.35,4000.8,7362,285139,1158201877,,INE296A01024,27-Sep-19,,
500038,BALRAM.CHINI,A ,Q,168,170.7,161.6,162.85,162.85,168.4,1714,110145,18274565,,INE119A01028,27-Sep-19,,
500039,BANCO PROD. ,B ,Q,104.8,107.75,104.1,104.45,104.65,104.3,801,12196,1288957,,INE213C01025,27-Sep-19,,
500040,CENTURY TEXT,A ,Q,931.9,936.4,913,915.35,915.45,934.95,674,26000,24012686,,INE055A01016,27-Sep-19,,
500041,BANNARI AMAN,B ,Q,1220.45,1220.45,1151.25,1168.3,1180,1254.45,68,135,158563,,INE459A01010,27-Sep-19,,
500042,BASF INDIA  ,A ,Q,1027.15,1027.9,1013.4,1020.85,1020.85,1025.95,37,226,231046,,INE373A01013,27-Sep-19,,
500043,BATA INDIA  ,A ,Q,1720,1762.35,1701,1754.7,1750.95,1720.2,1597,41284,71716559,,INE176A01028,27-Sep-19,,
500048,BEML LTD    ,A ,Q,945.1,967.25,935.8,940.75,940.75,971,2135,69545,66221213,,INE258A01016,27-Sep-19,,
500049,BHARAT ELECT,A ,Q,110.1,111.1,107.95,108.15,108.15,111,2434,533284,58342480,,INE263A01024,27-Sep-19,,
500052,BHANSALI ENG,B ,Q,63,63.2,60,60.6,60.05,62.45,1008,98879,6112810,,INE922A01025,27-Sep-19,,
500055,TATASTLBSL  ,B ,Q,23.2,23.4,22.7,22.75,22.9,23.5,165,61257,1397262,,INE824B01021,27-Sep-19,,
500058,BIHAR SPONGE,XT,Q,0.57,0.57,0.55,0.56,0.56,0.57,4,1448,799,,INE819C01011,27-Sep-19,,
500059,BINANI IND. ,Z ,Q,10.83,11.89,10.83,10.89,11.05,11.39,38,7714,85233,,INE071A01013,27-Sep-19,,
500060,BIRLACABLE  ,B ,Q,55.9,57.3,55,55.3,55.45,56.3,133,7279,408559,,INE800A01015,27-Sep-19,,
500067,BLUE STAR   ,A ,Q,760.05,798.85,760.05,794.3,788.45,796,221,1415,1121561,,INE472A01039,27-Sep-19,,
500068,DISA INDIA  ,X ,Q,5051,5169,5015,5118.6,5100,5051,32,130,661994,,INE131C01011,27-Sep-19,,
500074,BPL LTD.    ,B ,Q,23.35,24.2,23.05,23.3,23.45,22,384,66221,1552815,,INE110A01019,27-Sep-19,,
