SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI,ISIN_CODE,TRADING_DATE,FILLER2,FILLER3
500002,ABB LTD.    ,A ,Q,1354.4,1377,1336,1363,1367.55,1368.6,423,5649,7627954,,INE117A01022,18-Aug-17,,
500003,AEGIS LOGIS ,A ,Q,188.5,189.5,187.45,188.2,188.2,188.55,351,43738,8268342,,INE208C01025,18-Aug-17,,
500008,AMAR RAJA BA,A ,Q,806,806,735,796.5,796.5,807.45,9060,39668,31639372,,INE885A01032,18-Aug-17,,
500009,A.SARABHAI  ,XD,Q,7.27,7.85,7.27,7.68,7.77,7.57,41,16999,128471,,INE432A01017,18-Aug-17,,
500010,HDFC        ,A ,Q,1758,1758,1727.05,1735.05,1730,1758.15,2561,501623,870312526,,INE001A01036,18-Aug-17,,
500012,ANDHRA PETRO,XC,Q,27,27.5,26.75,27.05,27.1,27.6,93,34752,941597,,INE714B01016,18-Aug-17,,
500013,ANSAL INFRAS,B ,Q,22.1,23.6,22.1,23.2,23.2,23.6,87,18641,430502,,INE436A01026,18-Aug-17,,
500014,APPLE FINANC,XT,Q,3.37,3.38,3.36,3.38,3.38,3.53,28,9809,33109,,INE096A01010,18-Aug-17,,
500020,BOM DYEING  ,A ,Q,77.2,78.9,76.45,77.65,77.65,78.7,1962,439762,34165654,,INE032A01023,18-Aug-17,,
500023,ASIANHOTNR  ,B ,Q,133.8,134,133.8,134,134,133,2,5,669,,INE363A01022,18-Aug-17,,
500027,ATUL LTD.   ,A ,Q,2106.85,2106.85,2059.5,2075.15,2070,2101.8,129,442,918600,,INE100A01010,18-Aug-17,,
500028,ATV PROJECTS,XT,Q,6.75,7.35,6.75,7.1,7.03,7.03,38,16768,120514,,INE447A01015,18-Aug-17,,
500029,AUTOLITE(I) ,B ,Q,59.1,59.85,58.1,59.05,59.05,59.8,99,7240,425485,,INE448A01013,18-Aug-17,,
500031,BAJAJ ELECT.,A ,Q,330,332.75,321,329.55,330,328.45,526,22835,7449570,,INE193E01025,18-Aug-17,,
500032,BAJAJHIND   ,B ,Q,14.95,15.1,14.7,14.8,14.8,15.15,647,654964,9740616,,INE306A01021,18-Aug-17,,
500033,FORCE MOTR  ,B ,Q,3900,3917.9,3861,3882.5,3882.5,3931.95,1784,14057,54518224,,INE451A01017,18-Aug-17,,
500034,BAJFINANCE  ,A ,Q,1707.15,1723.95,1691.1,1707.25,1700,1728.85,2636,60653,103480357,,INE296A01024,18-Aug-17,,
500038,BALRAM.CHINI,A ,Q,164.55,168.5,164.55,166.75,166.75,165.4,706,84337,14054583,,INE119A01028,18-Aug-17,,
500039,BANCO PROD. ,B ,Q,213.5,215.9,209,211.85,210.5,213.5,511,29166,6184419,,INE213C01025,18-Aug-17,,
500040,CENTURY TEXT,A ,Q,1200,1200,1168.5,1187.85,1187.85,1207.6,1794,68086,80576671,,INE055A01016,18-Aug-17,,
500041,BANNARI AMAN,B ,Q,1900,1920,1900,1910.9,1920,1899,7,32,61039,,INE459A01010,18-Aug-17,,
500042,BASF INDIA  ,B ,Q,1441,1465,1425,1461.6,1453.85,1442.8,251,1578,2286666,,INE373A01013,18-Aug-17,,
500043,BATA INDIA  ,A ,Q,675,686.55,671.2,679.65,677.1,675.4,1500,65807,44703361,,INE176A01028,18-Aug-17,,
500048,BEML LTD    ,A ,Q,1845,1918.3,1830,1885.7,1885.7,1859.85,13793,340417,641304041,,INE258A01016,18-Aug-17,,
500049,BHARAT ELECT,A ,Q,183.05,185.75,180.1,182.3,182.3,182.55,3890,417076,76365285,,INE263A01024,18-Aug-17,,
500052,BHANSALI ENG,B ,Q,77.5,84.6,76.95,83.65,83.65,78,6737,1556697,127866607,,INE922A01025,18-Aug-17,,
500055,BHUSH STEEL ,B ,Q,70,71,67.65,68.55,68.55,71,1170,164256,11349016,,INE824B01021,18-Aug-17,,
500058,BIHAR SPONGE,XT,Q,1.76,1.76,1.66,1.66,1.66,1.69,3,2182,3722,,INE819C01011,18-Aug-17,,
500059,BINANI IND. ,B ,Q,72.2,72.9,70.6,70.85,70.85,72.5,126,15136,1079237,,INE071A01013,18-Aug-17,,
500060,BIRLACABLE  ,B ,Q,41.4,42.05,41.4,42,42,42.2,13,2250,94150,,INE800A01015,18-Aug-17,,
500067,BLUE STAR   ,B ,Q,741,754,711,714.4,714.4,737.95,1651,29442,21569817,,INE472A01039,18-Aug-17,,
500068,DISA INDIA  ,XC,Q,5391,5575,5351,5550,5550,5598,11,32,174160,,INE131C01011,18-Aug-17,,
500069,BNK CAPITAL ,XD,Q,76,85,75.25,80,80,82.95,30,1550,125821,,INE418C01012,18-Aug-17,,
500074,BPL LTD.    ,B ,Q,61,61.6,60,60.7,60.7,62.1,329,37260,2261079,,INE110A01019,18-Aug-17,,
500078,CAMPH.& ALL ,XC,Q,750,754,730,733.3,740,751.8,43,2985,2198930,,INE959C01015,18-Aug-17,,
500083,CENTURY EXT ,B ,Q,4.11,4.42,4.09,4.18,4.42,4.24,25,33761,140745,,INE281A01026,18-Aug-17,,
500084,CESC LTD.   ,A ,Q,954,954,930.6,941.6,941,953.55,650,15464,14548605,,INE486A01013,18-Aug-17,,
500085,CHAMBAL FERT,B ,Q,141.5,143.2,137.7,139.85,139.85,140.6,1128,131948,18583157,,INE085A01013,18-Aug-17,,
500086,EXIDE IND.  ,A ,Q,213.95,214.75,207.55,209,209,213.1,810,84496,17769839,,INE302A01020,18-Aug-17,,
500087,CIPLA LTD.  ,A ,Q,574.65,575.6,561,565.7,565.7,573.35,1699,95241,54019513,,INE059A01026,18-Aug-17,,
500089,DIC INDIA   ,B ,Q,511,520,508,515.6,518,516.3,27,475,243478,,INE303A01010,18-Aug-17,,
500092,CRISIL LTD  ,A ,Q,1829,1840,1817,1825.5,1825,1830.05,86,426,779912,,INE007A01025,18-Aug-17,,
500093,CGPOWER     ,A ,Q,80.5,82.85,78.5,81.55,81.55,80.3,824,160896,13003047,,INE067A01029,18-Aug-17,,
500096,DABUR (I)   ,A ,Q,307.85,312.85,305.85,311.05,311.05,308.1,713,51085,15786481,,INE016A01026,18-Aug-17,,
500097,DALMIASUG   ,B ,Q,159.45,164.3,158.7,161.95,161.95,162.25,369,20532,3329513,,INE495A01022,18-Aug-17,,
500101,ARVIND Ltd  ,A ,Q,371,374.2,365.6,370.55,370,370.9,1756,107679,39838090,,INE034A01011,18-Aug-17,,
500102,BALARPUR IND,B ,Q,14.4,14.5,14.1,14.2,14.2,14.45,979,185871,2653999,,INE294A01037,18-Aug-17,,
500103,BHEL        ,A ,Q,128.5,130.5,127,129.75,129.75,129.25,2303,349586,44874485,,INE257A01026,18-Aug-17,,
500104,HIND.PETRO  ,A ,Q,434.2,450.9,430,442.4,442.4,434.15,7283,437106,193453573,,INE094A01015,18-Aug-17,,
500106,IFCI LTD    ,A ,Q,22.85,23.3,22.55,23,23,23.05,2104,496924,11457606,,INE039A01010,18-Aug-17,,
500108,MAHA.TELE   ,B ,Q,18.05,18.65,18.05,18.15,18.15,18.5,415,192483,3512974,,INE153A01019,18-Aug-17,,
500109,MRPL        ,A ,Q,120.5,126.3,118.65,124.6,124.6,121.5,2652,311241,38369774,,INE103A01014,18-Aug-17,,
500110,CHENNAI PET.,A ,Q,387.5,406,386.55,399.2,399.2,391.8,9943,191901,76675595,,INE178A01016,18-Aug-17,,
500111,REL.CAP.    ,A ,Q,779.5,794,769.05,783.35,783.35,783.65,10402,609778,477228899,,INE013A01015,18-Aug-17,,
500112,STATE BANK  ,A ,Q,278,279.5,276,278.65,278.65,280.75,8736,993368,275862979,,INE062A01020,18-Aug-17,,
500113,STEEL AUTH. ,A ,Q,58.7,60.2,58,59.8,59.8,59,1438,397266,23424484,,INE114A01011,18-Aug-17,,
500114,TITAN       ,A ,Q,621.05,630.6,615.35,624.9,627.5,620.95,2637,117316,73130829,,INE280A01028,18-Aug-17,,
500116,IDBI BANK L ,A ,Q,54,54.95,53.5,54.3,54.3,53.8,1437,464520,25181509,,INE008A01015,18-Aug-17,,
500117,DCW LTD.    ,B ,Q,32.85,33.25,32.55,32.75,32.75,33.45,447,142248,4671552,,INE500A01029,18-Aug-17,,
500119,DHAMPUR SUGA,B ,Q,261.45,266.95,241,258.8,258.8,264.6,1595,89629,23470295,,INE041A01016,18-Aug-17,,
500120,DIAMINES&CHM,XD,Q,70,72.55,67,71,71,71,48,6488,445015,,INE591D01014,18-Aug-17,,
500123,ELANTAS     ,B ,Q,1882,1975,1882,1964.55,1974,1901.4,572,3205,6237902,,INE280B01018,18-Aug-17,,
500124,DR.REDDY'S  ,A ,Q,2000,2008.75,1974.15,1982.9,1982.9,2010,1747,26360,52395979,,INE089A01023,18-Aug-17,,
500125,E.I.D.PAR   ,A ,Q,333,334.55,323.35,325.2,325.2,334.65,779,29134,9559805,,INE126A01031,18-Aug-17,,
500126,MERCK LTD   ,B ,Q,1135,1149,1120,1136.6,1143.25,1129.25,261,3023,3432865,,INE199A01012,18-Aug-17,,
500128,ELEC.CASTING,B ,Q,28.2,29.55,27.95,29.2,29.2,28.8,326,92611,2673463,,INE086A01029,18-Aug-17,,
500132,EMPEE SUGARS,XT,Q,5.47,5.48,5.3,5.4,5.4,5.33,13,3101,16955,,INE928B01012,18-Aug-17,,
500133,ESAB INDIA  ,B ,Q,674.3,677,674.3,676.45,676.35,684.35,7,50,33768,,INE284A01012,18-Aug-17,,
500135,ESSEL PROP  ,B ,Q,262.1,262.75,258,259.15,259.15,263,163,4934,1282653,,INE255A01020,18-Aug-17,,
500136,ESTER INDUS.,B ,Q,32.6,33.75,32,32.5,32.5,33.85,174,17869,585865,,INE778B01029,18-Aug-17,,
500139,FEDDERELEC  ,B ,Q,64.5,65.4,63.45,63.6,63.5,65.1,215,29516,1904737,,INE249C01011,18-Aug-17,,
500141,FERRO ALLOYS,XC,Q,8.83,8.95,8.5,8.64,8.64,8.97,88,51014,441166,,INE912A01026,18-Aug-17,,
500144,FINOL. CABLE,A ,Q,526,527.5,512.2,524.95,520.05,529.45,359,6405,3341355,,INE235A01022,18-Aug-17,,
500147,CMI FPE     ,XC,Q,632.05,690.3,632.05,676.9,670.05,661.95,75,1495,997303,,INE515A01019,18-Aug-17,,
500148,UFLEX LTD   ,B ,Q,408.9,410,396,407.9,407.9,412.55,617,24766,10085310,,INE516A01017,18-Aug-17,,
500150,FOSECO INDIA,B ,Q,1348.95,1356,1348.95,1353,1356,1345.95,6,40,54039,,INE519A01011,18-Aug-17,,
500153,GANESH BENZO,XC,Q,76.5,78.5,75.05,75.9,75.9,77.3,1168,352083,27058066,,INE388A01029,18-Aug-17,,
500155,GARDEN SILK ,B ,Q,31.25,31.6,31,31.45,31.6,31.7,62,5288,165340,,INE526A01016,18-Aug-17,,
500159,METROGLOBL  ,XC,Q,82.1,92.95,82.1,89.5,89.9,89.95,39,4815,431554,,INE085D01033,18-Aug-17,,
500160,GTL LTD.    ,B ,Q,15.75,15.8,15.4,15.55,15.55,15.9,184,40634,632693,,INE043A01012,18-Aug-17,,
500163,GODFREY PH  ,A ,Q,1060,1108.95,1045.3,1084.7,1084.7,1077.6,5119,90842,98262237,,INE260B01028,18-Aug-17,,
500164,GODREJ IND  ,A ,Q,604,605.3,586,598.15,598.15,604.6,570,15588,9282306,,INE233A01035,18-Aug-17,,
