Security Wise Delivery Position - Compulsory Rolling Settlement
"10,MTO,01042022,1085726374,0002086"
"Trade Date <01-APR-2022>,Settlement Type <N>"
"Record Type,Sr No,Name of Security,Quantity Traded,Deliverable Quantity(gross across client level),% of Deliverable Quantity to Traded Quantity"
"20,1,20MICRONS,EQ,337838,206177,61.03"
"20,2,21STCENMGM,EQ,8378,8378,100.00"
"20,3,3IINFOLTD,EQ,378205,302035,79.86"
"20,4,3MINDIA,EQ,4284,2452,57.24"
"20,5,3PLAND,EQ,8653,6928,80.06"
"20,6,5PAISA,EQ,68332,27644,40.46"
"20,7,654GS2032,GS,20,20,100.00"
"20,8,667GS2035,GS,5,5,100.00"
"20,9,667GS2050,GS,2177,2176,99.95"
"20,10,676GS2061,GS,39328,39328,100.00"
"20,11,68GS2060,GS,50,50,100.00"
"20,12,695GS2061,GS,655,655,100.00"
"20,13,699GS2051,GS,808,808,100.00"
"20,14,757GS2033,GS,100,100,100.00"
"20,15,824GS2027,GS,800,800,100.00"
"20,16,A2ZINFRA,EQ,566512,318750,56.27"
"20,17,AAKASH,EQ,390624,276844,70.87"
"20,18,AAREYDRUGS,EQ,57816,36699,63.48"
"20,19,AARON,EQ,2129,933,43.82"
"20,20,AARTIDRUGS,EQ,350018,121529,34.72"
"20,21,AARTIIND,EQ,731142,254225,34.77"
"20,22,AARTISURF,EQ,34233,14319,41.83"
"20,23,AARVEEDEN,EQ,9199,6060,65.88"
"20,24,AARVI,EQ,145436,89758,61.72"
"20,25,AAVAS,EQ,206377,69631,33.74"
"20,26,ABAN,EQ,200758,108220,53.91"
"20,27,ABB,EQ,180591,87905,48.68"
"20,28,ABBOTINDIA,EQ,13903,3236,23.28"
"20,29,ABCAPITAL,EQ,3329503,1248281,37.49"
"20,30,ABCOTS,SM,28000,28000,100.00"
"20,31,ABFRL,EQ,2273515,788331,34.67"
"20,32,ABMINTLLTD,EQ,8302,4084,49.19"
"20,33,ABSLAMC,EQ,144744,60188,41.58"
"20,34,ABSLBANETF,EQ,11318,7601,67.16"
"20,35,ABSLFTSARG,MF,100,100,100.00"
"20,36,ABSLNN50ET,EQ,2927,2488,85.00"
"20,37,ACC,EQ,838234,518206,61.82"
"20,38,ACCELYA,EQ,13265,7432,56.03"
"20,39,ACCURACY,EQ,30323,19709,65.00"
"20,40,ACE,EQ,671023,235174,35.05"
"20,41,ACRYSIL,EQ,204836,80435,39.27"
"20,42,ADANIENT,EQ,1267111,306940,24.22"
"20,43,ADANIGREEN,EQ,1015269,337637,33.26"
"20,44,ADANIPORTS,EQ,6816743,2146134,31.48"
