SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI,ISIN_CODE,TRADING_DATE,FILLER2,FILLER3
500002,ABB LTD.    ,A ,Q,1303.5,1316.5,1300.1,1305.45,1305.45,1303,526,13091,17128051,,INE117A01022,24-Dec-18,,
500003,AEGIS LOGIS ,A ,Q,187.7,190.9,186.3,188.2,188.5,186.55,146,4238,799894,,INE208C01025,24-Dec-18,,
500008,AMAR RAJA BA,A ,Q,748.95,752,739.55,744.55,744.55,741.35,283,6068,4521620,,INE885A01032,24-Dec-18,,
500009,A.SARABHAI  ,X ,Q,12.6,12.75,12.35,12.39,12.36,12.54,22,1667,20708,,INE432A01017,24-Dec-18,,
500010,HDFC        ,A ,Q,1950,1951.25,1896.15,1901.95,1901.95,1949.45,2273,55829,107017615,,INE001A01036,24-Dec-18,,
500012,ANDHRA PETRO,X ,Q,59,59,55.55,56.2,56.55,56.85,154,25184,1419622,,INE714B01016,24-Dec-18,,
500013,ANSAL INFRAS,B ,Q,11.34,11.35,11.01,11.35,11.35,11.25,17,1305,14679,,INE436A01026,24-Dec-18,,
500014,APPLE FINANC,XT,Q,1.89,1.89,1.81,1.81,1.81,1.89,11,5085,9215,,INE096A01010,24-Dec-18,,
500016,ARUNAHTEL   ,XT,Q,10.6,10.6,10.6,10.6,10.6,10.6,1,80,848,,INE957C01019,24-Dec-18,,
500020,BOM DYEING  ,B ,Q,115.1,116.4,108.5,109.3,109.3,114.2,2218,229219,25667293,,INE032A01023,24-Dec-18,,
500023,ASIANHOTNR  ,B ,Q,141.15,146,141.15,145,145,149.65,6,41,5961,,INE363A01022,24-Dec-18,,
500024,ASSAMCO     ,T ,Q,2.27,2.27,2.12,2.15,2.19,2.23,82,122964,264666,,INE442A01024,24-Dec-18,,
500027,ATUL LTD.   ,A ,Q,3479.95,3479.95,3349.9,3358.5,3358.5,3448.95,275,3614,12352166,,INE100A01010,24-Dec-18,,
500028,ATV PROJECTS,XT,Q,7.11,7.85,7.11,7.64,7.84,7.48,17,5821,43931,,INE447A01015,24-Dec-18,,
500029,AUTOLITE(I) ,B ,Q,40.5,40.95,39.15,39.95,39.95,40.15,66,4953,199022,,INE448A01013,24-Dec-18,,
500031,BAJAJ ELECT.,A ,Q,506.4,511.1,497.5,500.75,499.9,505.65,664,20490,10333525,,INE193E01025,24-Dec-18,,
500032,BAJAJHIND   ,B ,Q,9,9.12,8.91,8.93,8.93,8.98,899,195157,1759451,,INE306A01021,24-Dec-18,,
500033,FORCE MOTR  ,A ,Q,1633,1653,1620,1622,1622,1626.35,1154,7251,11815851,,INE451A01017,24-Dec-18,,
500034,BAJFINANCE  ,A ,Q,2597,2601.6,2555,2565,2568,2601.35,3673,75789,194857036,,INE296A01024,24-Dec-18,,
500038,BALRAM.CHINI,A ,Q,101.85,104.1,100.45,101.9,101.9,100.65,1840,203589,20875151,,INE119A01028,24-Dec-18,,
500039,BANCO PROD. ,B ,Q,183.7,198.8,183.3,185.9,185.9,180.05,1220,59234,11231716,,INE213C01025,24-Dec-18,,
500040,CENTURY TEXT,A ,Q,906,909.05,894.9,897.05,896.05,913.5,912,47040,42344805,,INE055A01016,24-Dec-18,,
500042,BASF INDIA  ,A ,Q,1596.7,1600,1565.05,1581.4,1580,1581.45,107,493,779256,,INE373A01013,24-Dec-18,,
500043,BATA INDIA  ,A ,Q,1118.15,1128.85,1101.35,1105.8,1105.8,1116.15,1408,50603,56275909,,INE176A01028,24-Dec-18,,
500048,BEML LTD    ,A ,Q,890,918.9,865.8,870.3,870.3,888.25,9695,369935,328891180,,INE258A01016,24-Dec-18,,
500049,BHARAT ELECT,A ,Q,88.6,89.4,87.25,87.95,87.95,88.65,3017,604078,53321178,,INE263A01024,24-Dec-18,,
500052,BHANSALI ENG,B ,Q,88.6,96.5,87.3,91.55,91.55,87.9,2800,305466,28307051,,INE922A01025,24-Dec-18,,
500055,TATASTLBSL  ,B ,Q,40.5,41,39.2,39.5,39.5,40.15,1073,228088,9055878,,INE824B01021,24-Dec-18,,
500058,BIHAR SPONGE,XT,Q,0.7,0.7,0.66,0.66,0.66,0.69,4,7000,4685,,INE819C01011,24-Dec-18,,
500059,BINANI IND. ,B ,Q,75.9,75.95,73.95,74.7,74.9,76.1,92,7313,548775,,INE071A01013,24-Dec-18,,
500060,BIRLACABLE  ,B ,Q,204.8,206,197.6,198.25,198.25,202.7,277,13419,2699823,,INE800A01015,24-Dec-18,,
500067,BLUE STAR   ,A ,Q,620.05,632.5,609.05,619.7,620,626.15,117,1064,660851,,INE472A01039,24-Dec-18,,
500068,DISA INDIA  ,X ,Q,5449,5449.5,5250,5302.6,5320,5397,21,66,352614,,INE131C01011,24-Dec-18,,
500069,BNK CAPITAL ,X ,Q,107.7,107.75,105,106.8,107.25,103.75,7,351,37724,,INE418C01012,24-Dec-18,,
500074,BPL LTD.    ,B ,Q,44.45,44.75,42.5,43,43,42.05,1283,163047,7051436,,INE110A01019,24-Dec-18,,
500078,OAL         ,X ,Q,277,279.5,265,278.1,279,272.35,241,12355,3394418,,INE959C01023,24-Dec-18,,
500083,CENTURY EXT ,B ,Q,8.12,8.76,7.9,8.17,8.29,7.78,447,249083,2046588,,INE281A01026,24-Dec-18,,
