Security Wise Delivery Position - Compulsory Rolling Settlement
"10,MTO,12012023,738561819,0002201"
"Trade Date <12-JAN-2023>,Settlement Type <N>"
"Record Type,Sr No,Name of Security,Quantity Traded,Deliverable Quantity(gross across client level),% of Deliverable Quantity to Traded Quantity"
"20,1,182D090323,TB,500,500,100.00"
"20,2,182D230323,TB,1000,1000,100.00"
"20,3,182D250523,TB,8000,8000,100.00"
"20,4,20MICRONS,EQ,116561,68245,58.55"
"20,5,21STCENMGM,EQ,1099,1052,95.72"
"20,6,364D060723,TB,200,200,100.00"
"20,7,364D080623,TB,100,100,100.00"
"20,8,364D141223,TB,7000,7000,100.00"
"20,9,364D220623,TB,100,100,100.00"
"20,10,3IINFOLTD,EQ,243891,180818,74.14"
"20,11,3MINDIA,EQ,3091,1703,55.10"
"20,12,3PLAND,EQ,30594,30589,99.98"
"20,13,563GS2026,GS,765,765,100.00"
"20,14,577GS2030,GS,500,500,100.00"
"20,15,5PAISA,EQ,1080852,149301,13.81"
"20,16,63MOONS,EQ,163701,107159,65.46"
"20,17,654GS2032,GS,300,300,100.00"
"20,18,667GS2050,GS,1381,1381,100.00"
"20,19,669GS2024,GS,12112,10912,90.09"
"20,20,695GS2061,GS,6613,6613,100.00"
"20,21,699GS2051,GS,2,1,50.00"
"20,22,710GS2029,GS,2000,2000,100.00"
"20,23,716GS2050,GS,5000,5000,100.00"
"20,24,732GS2024,GS,201,201,100.00"
"20,25,736GS2052,GS,9900,5000,50.51"
"20,26,738GS2027,GS,20282,20282,100.00"
"20,27,741GS2036,GS,10000,10000,100.00"
"20,28,74GS2062,GS,3113,3113,100.00"
"20,29,754GS2036,GS,164876,164876,100.00"
"20,30,82GS2025,GS,2,0,0.00"
"20,31,91D020323,TB,500,500,100.00"
"20,32,A2ZINFRA,EQ,153862,122437,79.58"
"20,33,AAATECH,EQ,3212,1141,35.52"
"20,34,AAKASH,EQ,193445,134357,69.45"
"20,35,AAREYDRUGS,EQ,34841,20682,59.36"
"20,36,AARON,EQ,19414,2284,11.76"
"20,37,AARTIDRUGS,EQ,24595,11707,47.60"
"20,38,AARTIIND,EQ,268224,104577,38.99"
"20,39,AARTISURF,EQ,14615,6196,42.39"
"20,40,AARVEEDEN,EQ,34183,8157,23.86"
"20,41,AARVI,EQ,10813,4941,45.69"
"20,42,AAVAS,EQ,121898,99933,81.98"
"20,43,ABAN,EQ,270356,110386,40.83"
"20,44,ABB,EQ,212709,84701,39.82"
"20,45,ABBOTINDIA,EQ,21184,17241,81.39"
"20,46,ABCAPITAL,EQ,1636532,422802,25.84"
"20,47,ABCOTS,SM,4000,4000,100.00"
"20,48,ABFRL,EQ,2473262,1410812,57.04"
