SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI,ISIN_CODE,FILLER1,FILLER2,FILLER3
500002,ABB LTD.    ,A ,Q,1511.2,1538.1,1497,1507.25,1508,1511.2,973,11171,16954469,,INE117A01022,,,
500003,AEGIS LOGIS ,B ,Q,204,204,195.95,196.8,196.15,201.65,435,22327,4439262,,INE208C01025,,,
500008,AMAR RAJA BA,A ,Q,841,846.25,834.2,836.85,836.85,840.05,2602,26672,22419464,,INE885A01032,,,
500009,A.SARABHAI  ,XD,Q,9.85,10.15,9.57,9.73,9.73,9.85,57,21958,214559,,INE432A01017,,,
500010,HDFC        ,A ,Q,1653,1659,1645.6,1653.7,1653.7,1639.1,2800,69278,114529971,,INE001A01036,,,
500012,ANDHRA PETRO,XC,Q,26.5,27.75,26.3,26.5,26.45,27.15,56,9733,261158,,INE714B01016,,,
500013,ANSAL INFRAS,B ,Q,31,31.5,29.75,29.75,29.75,31.3,277,83829,2512172,,INE436A01026,,,
500014,APPLE FINANC,XT,Q,3.86,3.88,3.62,3.86,3.86,3.7,42,18544,71282,,INE096A01010,,,
500020,BOM DYEING  ,B ,Q,82.6,82.7,81,81.25,81.25,82.25,1006,283343,23158992,,INE032A01023,,,
500023,ASIANHOTNR  ,B ,Q,132,133.35,132,133.35,133.35,130.55,3,570,75915,,INE363A01022,,,
500024,ASSAMCO     ,B ,Q,7,7,6.32,6.69,6.69,7.02,289,213794,1424662,,INE442A01024,,,
500027,ATUL LTD.   ,A ,Q,2462.4,2480,2444.35,2470.6,2470.6,2481.8,88,8535,20916933,,INE100A01010,,,
500028,ATV PROJECTS,XT,Q,9.99,10.64,9.8,9.83,9.8,10.14,79,33110,344772,,INE447A01015,,,
500029,AUTOLITE(I) ,B ,Q,58.65,58.65,56.3,56.75,56.65,57,18,1868,106483,,INE448A01013,,,
500031,BAJAJ ELECT.,A ,Q,344.5,349.85,344.5,346.65,346.65,344.5,370,12584,4369586,,INE193E01025,,,
500032,BAJAJHIND   ,B ,Q,15.2,15.4,14.85,14.95,14.95,15.2,421,567754,8533358,,INE306A01021,,,
500033,FORCE MOTR  ,B ,Q,4248,4274,4215.65,4222.4,4222.4,4235.2,1740,13921,59014111,,INE451A01017,,,
500034,BAJFINANCE  ,A ,Q,1410.5,1421.55,1396.45,1399.35,1399.35,1406.95,2174,50738,71319129,,INE296A01024,,,
500038,BALRAM.CHINI,A ,Q,146,147.05,145.05,145.6,145.6,145.7,605,91626,13376373,,INE119A01028,,,
500039,BANCO PROD. ,B ,Q,224.2,226.05,221.45,222.05,221.5,224.3,400,19194,4306475,,INE213C01025,,,
500040,CENTURY TEXT,A ,Q,1118.9,1137.9,1111.55,1128.6,1128.6,1111.6,2401,79264,89380517,,INE055A01016,,,
500042,BASF INDIA  ,B ,Q,1655,1728.3,1644.9,1704.45,1695.5,1633.65,2235,16774,28463762,,INE373A01013,,,
500043,BATA INDIA  ,A ,Q,540,542.65,536,540.15,540.15,539.3,445,15098,8141922,,INE176A01028,,,
500048,BEML LTD    ,A ,Q,1460,1468,1428.05,1441.15,1441.15,1455.45,3185,100292,144736585,,INE258A01016,,,
500049,BHARAT ELECT,A ,Q,171,171.35,167.85,168.6,168.6,169.55,3818,347991,58859629,,INE263A01024,,,
500052,BHANSALI ENG,B ,Q,51.5,54.15,50.45,53.05,53.05,51.2,4041,1085981,57470999,,INE922A01025,,,
500055,BHUSH STEEL ,B ,Q,68.3,69.95,57.55,58.9,58.9,70.25,6953,1015501,62679078,,INE824B01021,,,
500058,BIHAR SPONGE,XT,Q,1.95,1.95,1.93,1.95,1.93,1.93,3,900,1753,,INE819C01011,,,
500059,BINANI IND. ,B ,Q,81.05,83.65,77.6,78.9,78.9,80,453,32075,2589553,,INE071A01013,,,
500060,BIRLACABLE  ,B ,Q,42.45,42.5,41.25,41.25,41.25,41.7,31,6662,276612,,INE800A01015,,,
500067,BLUE STAR   ,B ,Q,674.95,676.45,659.75,665.25,665.25,670.5,502,20889,13925350,,INE472A01039,,,
500068,DISA INDIA  ,XC,Q,5250,5250,5073,5100.05,5100.05,5229.8,9,37,192197,,INE131C01011,,,
500069,BNK CAPITAL ,XD,Q,65.2,65.35,65.15,65.35,65.35,66.25,7,385,25126,,INE418C01012,,,
500074,BPL LTD.    ,B ,Q,73.55,76,73,74.9,74.9,71.95,1372,191549,14239339,,INE110A01019,,,
500078,CAMPH.& ALL ,XC,Q,795,800,785,788.4,790,791,53,2956,2338389,,INE959C01015,,,
500083,CENTURY EXT ,B ,Q,4.97,4.99,4.8,4.83,4.83,4.97,22,12014,58436,,INE281A01026,,,
