SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI,ISIN_CODE,TRADING_DATE,FILLER2,FILLER3
500002,ABB LTD.    ,B ,Q,864.55,867.2,840.4,848.15,846.2,859.5,301,1200,1023245,,INE117A01022,08-May-20,,
500003,AEGIS LOGIS ,A ,Q,171.5,178.3,171.35,175.95,175.05,169.4,863,13567,2376943,,INE208C01025,08-May-20,,
500008,AMAR RAJA BA,A ,Q,563.35,574.25,541,544.35,541.95,557.4,3190,102012,57461318,,INE885A01032,08-May-20,,
500009,A.SARABHAI  ,X ,Q,18.1,18.5,17.75,17.85,17.95,18.6,56,7984,144650,,INE432A01017,08-May-20,,
500010,HDFC        ,A ,Q,1735,1740.55,1685.65,1689.7,1689.7,1703.8,9754,164833,281095117,,INE001A01036,08-May-20,,
500012,ANDHRA PETRO,X ,Q,21.25,21.6,20.8,21.2,21.2,21.15,122,25050,528942,,INE714B01016,08-May-20,,
500013,ANSAL INFRAS,T ,Q,6.16,6.17,5.85,6.1,6.1,5.88,15,5733,33996,,INE436A01026,08-May-20,,
500020,BOM DYEING  ,A ,Q,50.8,50.8,47.25,47.65,47.65,49.35,1126,63144,3084036,,INE032A01023,08-May-20,,
500027,ATUL LTD.   ,A ,Q,4673.5,4743.9,4646.75,4668.5,4661,4604.55,242,492,2303889,,INE100A01010,08-May-20,,
500028,ATV PROJECTS,XT,Q,3.82,4,3.63,3.63,3.63,3.82,8,993,3617,,INE447A01015,08-May-20,,
500029,AUTOLITE(I) ,B ,Q,16.7,16.95,16.45,16.45,16.45,16.7,4,29,483,,INE448A01013,08-May-20,,
500031,BAJAJ ELECT.,A ,Q,361.2,374.2,342.1,355.1,355.1,357.25,2032,33892,12332476,,INE193E01025,08-May-20,,
500032,BAJAJHIND   ,B ,Q,4.51,4.51,4.51,4.51,4.51,4.74,72,20731,93496,,INE306A01021,08-May-20,,
500033,FORCE MOTR  ,A ,Q,810.9,823.25,800,801.25,807,798.9,373,1704,1381373,,INE451A01017,08-May-20,,
500034,BAJFINANCE  ,A ,Q,2128,2128.65,2015.8,2024.9,2024.9,2060.95,16626,218439,452528984,,INE296A01024,08-May-20,,
500038,BALRAM.CHINI,A ,Q,99.15,99.15,95,95.6,95,98.1,354,19169,1854833,,INE119A01028,08-May-20,,
500039,BANCO PROD. ,B ,Q,65.95,65.95,64,64.2,64,64.85,180,4509,291883,,INE213C01025,08-May-20,,
500040,CENTURY TEXT,A ,Q,273.5,278,264.15,266.4,264.75,265.1,1603,67565,18390940,,INE055A01016,08-May-20,,
500042,BASF INDIA  ,A ,Q,1005.15,1015,970,1002.65,1015,989.25,316,1057,1046058,,INE373A01013,08-May-20,,
500043,BATA INDIA  ,A ,Q,1305,1314,1287.05,1292.45,1290.35,1278.75,1795,26430,34432001,,INE176A01028,08-May-20,,
500048,BEML LTD    ,A ,Q,589.95,591.35,559.6,564.15,566,580.65,1736,30895,17684990,,INE258A01016,08-May-20,,
500049,BHARAT ELECT,A ,Q,63.2,63.7,59.5,59.7,59.7,62.7,3361,517232,31529708,,INE263A01024,08-May-20,,
500052,BHANSALI ENG,B ,Q,34.6,36.75,34.6,35.55,35.55,34.05,328,28740,1018759,,INE922A01025,08-May-20,,
500055,TATASTLBSL  ,B ,Q,17.4,17.45,16.75,16.8,16.75,17,166,34206,585747,,INE824B01021,08-May-20,,
500058,BIHAR SPONGE,XT,Q,0.35,0.36,0.34,0.34,0.34,0.35,10,16000,5700,,INE819C01011,08-May-20,,
500060,BIRLACABLE  ,B ,Q,41.2,41.8,38.25,39.1,39.3,40.35,229,4920,200945,,INE800A01015,08-May-20,,
500067,BLUE STAR   ,A ,Q,500,504,475.25,478.2,479.95,495.2,608,2882,1399630,,INE472A01039,08-May-20,,
500068,DISA INDIA  ,X ,Q,3448,3475,3400,3400,3400,3350.2,7,11,37771,,INE131C01011,08-May-20,,
500069,BNK CAPITAL ,X ,Q,53.35,53.35,50.5,51.35,50.5,50.85,6,167,8728,,INE418C01012,08-May-20,,
500074,BPL LTD.    ,T ,Q,15.15,15.15,14.4,14.4,14.9,14.8,17,4416,64293,,INE110A01019,08-May-20,,
500078,OAL         ,B ,Q,154,154,153.15,153.15,153.15,154,64,2023,311519,,INE959C01023,08-May-20,,
500083,CENTURY EXT ,B ,Q,2.33,2.55,2.33,2.45,2.45,2.49,15,4594,11160,,INE281A01026,08-May-20,,
500084,CESC LTD.   ,A ,Q,649,649,614.45,618.05,618.55,636.5,2627,50804,31947219,,INE486A01013,08-May-20,,
500085,CHAMBAL FERT,A ,Q,129.95,129.95,125.05,125.8,125.3,128.55,945,62458,7966407,,INE085A01013,08-May-20,,
500086,EXIDE IND.  ,A ,Q,149,149.9,146.05,146.8,146.8,147,949,29105,4300947,,INE302A01020,08-May-20,,
500087,CIPLA LTD.  ,A ,Q,595.4,601,589.55,591.85,591.85,589.4,3633,135817,80701320,,INE059A01026,08-May-20,,
500089,DIC INDIA   ,B ,Q,300,300,299,299,299,304.25,25,101,30250,,INE303A01010,08-May-20,,
500092,CRISIL LTD  ,A ,Q,1458,1510,1427,1489.15,1496,1452.05,1271,4818,7060591,,INE007A01025,08-May-20,,
500093,CGPOWER     ,B ,Q,7.14,7.36,7.03,7.03,7.03,7.39,125,72261,513885,,INE067A01029,08-May-20,,
500096,DABUR (I)   ,A ,Q,445.55,452,442,446.7,446.7,442,2483,71465,32013074,,INE016A01026,08-May-20,,
500097,DALMIASUG   ,B ,Q,63,63.9,59.75,59.9,61.85,61.8,106,3932,241288,,INE495A01022,08-May-20,,
500101,ARVIND Ltd  ,A ,Q,22.35,22.85,21.55,21.75,21.75,22.35,2117,1621010,36325937,,INE034A01011,08-May-20,,
500102,BALARPUR IND,B ,Q,0.45,0.45,0.43,0.44,0.45,0.45,42,130387,56943,,INE294A01037,08-May-20,,
500103,BHEL        ,A ,Q,23.45,23.45,21.8,22.2,22.2,23.1,5830,1849425,41774999,,INE257A01026,08-May-20,,
500104,HIND.PETRO  ,A ,Q,203,204.7,195.55,196.95,196.95,201.1,4115,521444,104539434,,INE094A01015,08-May-20,,
500106,IFCI LTD    ,A ,Q,3.97,4.1,3.95,3.96,3.95,3.95,7724,229078,912728,,INE039A01010,08-May-20,,
