SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI,ISIN_CODE,TRADING_DATE,FILLER2,FILLER3
500002,ABB LTD.    ,A ,Q,2810,2910,2810,2900.7,2900.7,2795.25,2340,14781,42466831,,INE117A01022,16-Aug-22,,
500003,AEGIS LOGIS ,A ,Q,270,277.4,265.05,270.3,270.3,270.9,3008,114494,30968891,,INE208C01025,16-Aug-22,,
500008,AMAR RAJA BA,A ,Q,520.05,524.7,515,522.6,522.2,513.65,1676,27760,14475440,,INE885A01032,16-Aug-22,,
500009,A.SARABHAI  ,X ,Q,29.05,29.7,28.8,29,29,29,346,60034,1742375,,INE432A01017,16-Aug-22,,
500010,HDFC        ,A ,Q,2462,2490,2462,2484.2,2484.2,2456.7,5592,56651,140533447,,INE001A01036,16-Aug-22,,
500012,ANDHRA PETRO,B ,Q,83.5,85.15,82.95,83.6,83.6,82.6,803,92090,7731635,,INE714B01016,16-Aug-22,,
500013,ANSAL INFRAS,B ,Q,15.75,16.1,15.5,15.65,15.65,16.05,40,4728,74069,,INE436A01026,16-Aug-22,,
500014,UTIQUE      ,X ,Q,5.68,6.07,5.27,6.07,6.07,5.06,440,396811,2359954,,INE096A01010,16-Aug-22,,
500016,ARUNAHTEL   ,X ,Q,14.9,15.45,14,14.77,14.7,15.25,75,7117,104482,,INE957C01019,16-Aug-22,,
500020,BOM DYEING  ,A ,Q,101.45,105,101.05,103.45,103.45,100.9,3010,292028,30181470,,INE032A01023,16-Aug-22,,
500023,ASIANHOTNR  ,B ,Q,85.5,96.85,83.45,92.7,91,85.5,1249,63810,5954588,,INE363A01022,16-Aug-22,,
500027,ATUL LTD.   ,A ,Q,9307.4,9396,9256.05,9311.55,9311.55,9218.55,361,622,5792788,,INE100A01010,16-Aug-22,,
500028,ATV PROJECTS,XT,Q,9.85,9.85,9.13,9.27,9.3,9.53,68,15335,144313,,INE447A01015,16-Aug-22,,
