SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI,ISIN_CODE,FILLER1,FILLER2,FILLER3
500002,ABB LTD.    ,A ,Q,1183,1213,1182,1208.35,1208.35,1179.95,3527,33925,40679326,,INE117A01022,,,
500003,AEGIS LOGIS ,B ,Q,176.15,183.9,172.7,179.2,179.2,175.55,5338,762903,134346779,,INE208C01025,,,
500008,AMAR RAJA BA,A ,Q,891,893.35,872,874.75,874.75,886.85,3609,37163,32574367,,INE885A01032,,,
500009,A.SARABHAI  ,XD,Q,9.25,9.25,9,9.25,9.25,9.23,72,34271,311967,,INE432A01017,,,
500010,HDFC        ,A ,Q,1409,1410.7,1384.5,1399.55,1399.55,1405.75,3158,102675,143676212,,INE001A01036,,,
500012,ANDHRA PETRO,XC,Q,23.8,24.9,23.8,24.75,24.75,24.6,85,18344,450151,,INE714B01016,,,
500013,ANSAL INFRAS,B ,Q,16.25,16.65,15.8,16.3,16.3,16.85,422,101535,1655372,,INE436A01026,,,
500014,APPLE FINANC,XD,Q,2.56,2.75,2.56,2.71,2.59,2.63,20,35904,96664,,INE096A01010,,,
500020,BOM DYEING  ,B ,Q,58.75,60.05,58.75,59.35,59.35,59,2460,503853,29871839,,INE032A01023,,,
500023,ASIANHOTNR  ,B ,Q,105.35,109.3,105.3,109.3,109.3,105.05,5,258,27967,,INE363A01022,,,
500024,ASSAMCO     ,T ,Q,7,7.14,6.86,6.97,6.97,6.92,121,118776,829617,,INE442A01024,,,
500027,ATUL LTD.   ,A ,Q,2391.7,2393,2318,2335.9,2335.9,2398.75,304,4107,9650951,,INE100A01010,,,
500028,ATV PROJECTS,XT,Q,6.55,6.55,6.1,6.39,6.39,6.42,28,20749,132027,,INE447A01015,,,
500029,AUTOLITE(I) ,B ,Q,54.1,54.1,53.25,53.7,53.3,53.4,12,1044,55959,,INE448A01013,,,
500030,AUTORID.FIN ,B ,Q,1.23,1.23,1.13,1.23,1.23,1.18,13,3870,4464,,INE450A01019,,,
500031,BAJAJ ELECT.,A ,Q,251.95,253.95,248.15,249.55,249.55,250,243,8378,2094724,,INE193E01025,,,
500032,BAJAJHIND   ,B ,Q,16.14,16.2,15.51,15.58,15.58,15.96,1656,1067948,16831980,,INE306A01021,,,
500033,FORCE MOTR  ,B ,Q,4258,4300,4247,4266.2,4266.2,4235.6,3760,35731,152644319,,INE451A01017,,,
500034,BAJFINANCE  ,A ,Q,1055.35,1068.95,1025.7,1050.3,1050.3,1060.1,3514,86929,90866315,,INE296A01024,,,
500038,BALRAM.CHINI,A ,Q,157.55,158.95,152.5,155.3,155,158.3,1307,109429,16935563,,INE119A01028,,,
