Security Wise Delivery Position - Compulsory Rolling Settlement
"10,MTO,09082023,1608594087,0002133"
"Trade Date <09-AUG-2023>,Settlement Type <N>"
"Record Type,Sr No,Name of Security,Quantity Traded,Deliverable Quantity(gross across client level),% of Deliverable Quantity to Traded Quantity"
"20,1,1018GS2026,GS,2,1,50.00"
"20,2,182D140923,TB,2000,2000,100.00"
"20,3,182D290923,TB,300,300,100.00"
"20,4,21STCENMGM,EQ,2614,1785,68.29"
"20,5,360ONE,EQ,89701,46124,51.42"
"20,6,364D040724,TB,85000,85000,100.00"
"20,7,364D160524,TB,60100,60100,100.00"
"20,8,364D170823,TB,100,100,100.00"
"20,9,364D230524,TB,828000,823000,99.40"
"20,10,3IINFOLTD,EQ,466221,330739,70.94"
"20,11,3MINDIA,EQ,5135,2704,52.66"
"20,12,448GS2023,GS,3,3,100.00"
"20,13,563GS2026,GS,27,27,100.00"
"20,14,574GS2026,GS,18,18,100.00"
"20,15,5PAISA,EQ,78317,29856,38.12"
"20,16,613GS2028,GS,1680,840,50.00"
"20,17,619GS2034,GS,5,5,100.00"
"20,18,622GS2035,GS,7,7,100.00"
"20,19,63MOONS,EQ,983482,284906,28.97"
"20,20,654GS2032,GS,6001,6001,100.00"
"20,21,664GS2035,GS,1,1,100.00"
"20,22,667GS2035,GS,13295,11156,83.91"
"20,23,667GS2050,GS,1100,1100,100.00"
"20,24,669GS2024,GS,16221,16211,99.94"
"20,25,689GS2025,GS,257,257,100.00"
"20,26,68GS2060,GS,11107,11107,100.00"
"20,27,695GS2061,GS,300,300,100.00"
"20,28,699GS2026,GS,4218,4218,100.00"
"20,29,699GS2051,GS,1032,1032,100.00"
"20,30,706GS2028,GS,5600,5600,100.00"
"20,31,710GS2029,GS,6835,6835,100.00"
"20,32,717GS2030,GS,200,200,100.00"
"20,33,718GS2037,GS,1100,1100,100.00"
"20,34,725GS2063,GS,1130,1130,100.00"
"20,35,726GS2029,GS,500,500,100.00"
"20,36,726GS2032,GS,102,102,100.00"
"20,37,726GS2033,GS,13829,13829,100.00"
"20,38,736GS2052,GS,1,1,100.00"
"20,39,738GS2027,GS,67272,66883,99.42"
"20,40,73GS2053,GS,5800,5750,99.14"
"20,41,741GS2036,GS,2103,2103,100.00"
"20,42,74GS2035,GS,1500,1500,100.00"
"20,43,74GS2062,GS,356,355,99.72"
"20,44,754GS2036,GS,518387,518035,99.93"
"20,45,759GS2026,GS,100,100,100.00"
"20,46,75GS2034,GS,500,500,100.00"
"20,47,769GS2043,GS,5000,5000,100.00"
"20,48,795GS2032,GS,800,800,100.00"
"20,49,824GS2027,GS,584,583,99.83"
"20,50,897GS2030,GS,947,947,100.00"
"20,51,91D121023,TB,100,100,100.00"
"20,52,91D140923,TB,100,100,100.00"
"20,53,91D240823,TB,200,200,100.00"
"20,54,91D310823,TB,100,100,100.00"
"20,55,AAATECH,EQ,17025,9553,56.11"
"20,56,AAREYDRUGS,EQ,1038880,775783,74.67"
"20,57,AARTECH,EQ,100989,41504,41.10"
"20,58,AARTIDRUGS,EQ,314748,90579,28.78"
"20,59,AARTIIND,EQ,3855336,830871,21.55"
"20,60,AARTIPHARM,EQ,141570,93336,65.93"
"20,61,AARTIPP,E1,19,18,94.74"
"20,62,AARTISURF,EQ,9945,5698,57.30"
"20,63,AARTISURF,P1,1,1,100.00"
"20,64,AARVEEDEN,EQ,19850,12657,63.76"
"20,65,AARVI,EQ,7280,4290,58.93"
"20,66,AATMAJ,SM,22000,16000,72.73"
"20,67,AAVAS,EQ,76632,35734,46.63"
"20,68,ABAN,EQ,246267,116701,47.39"
"20,69,ABB,EQ,392322,214149,54.59"
"20,70,ABBOTINDIA,EQ,23572,14731,62.49"
"20,71,ABCAPITAL,EQ,2543857,1565378,61.54"
"20,72,ABCOTS,SM,4000,4000,100.00"
"20,73,ABFRL,EQ,16203133,4159984,25.67"
"20,74,ABSLAMC,EQ,61508,44392,72.17"
"20,75,ABSLBANETF,EQ,92628,55151,59.54"
"20,76,ABSLLIQUID,EQ,142,105,73.94"
"20,77,ABSLNN50ET,EQ,845,613,72.54"
"20,78,ACC,EQ,187614,50119,26.71"
"20,79,ACCELYA,EQ,102393,53915,52.65"
"20,80,ACCORD,SM,2000,2000,100.00"
"20,81,ACE,EQ,525027,245354,46.73"
"20,82,ACI,EQ,101887,59613,58.51"
"20,83,ADANIENT,EQ,5781400,3095756,53.55"
"20,84,ADANIGREEN,EQ,1692921,826449,48.82"
"20,85,ADANIPORTS,EQ,7007648,1708334,24.38"
"20,86,ADANIPOWER,EQ,7433237,3213909,43.24"
"20,87,ADANITRANS,EQ,6911943,3526346,51.02"
"20,88,ADFFOODS,EQ,38703,11878,30.69"
"20,89,ADORWELD,EQ,41904,22935,54.73"
"20,90,ADSL,EQ,266424,153537,57.63"
"20,91,ADVANIHOTR,EQ,40038,24445,61.05"
"20,92,ADVENZYMES,EQ,190639,95093,49.88"
"20,93,AEGISCHEM,EQ,209178,77398,37.00"
"20,94,AETHER,EQ,100561,55801,55.49"
"20,95,AFFLE,EQ,175599,85210,48.53"
"20,96,AGARIND,EQ,39172,18249,46.59"
"20,97,AGI,EQ,113688,70152,61.71"
"20,98,AGNI,SM,15000,15000,100.00"
"20,99,AGRITECH,EQ,25897,12139,46.87"
"20,100,AGROPHOS,EQ,61278,37759,61.62"
"20,101,AGSTRA,EQ,226923,129732,57.17"
"20,102,AHL,EQ,33501,15951,47.61"
"20,103,AHLADA,EQ,7937,6174,77.79"
"20,104,AHLEAST,EQ,20028,15688,78.33"
"20,105,AHLUCONT,EQ,174729,114625,65.60"
"20,106,AIAENG,EQ,114841,60357,52.56"
"20,107,AILIMITED,SM,72000,66000,91.67"
"20,108,AIRAN,EQ,366224,158235,43.21"
"20,109,AIRTELPP,E1,92754,21040,22.68"
"20,110,AISL,SM,1200,1200,100.00"
"20,111,AJANTPHARM,EQ,75891,34368,45.29"
"20,112,AJMERA,EQ,34662,13520,39.01"
"20,113,AKSHARCHEM,EQ,14554,9625,66.13"
"20,114,AKSHOPTFBR,EQ,3233647,1547432,47.85"
"20,115,AKZOINDIA,EQ,12525,6750,53.89"
"20,116,ALBERTDAVD,EQ,36844,16293,44.22"
"20,117,ALEMBICLTD,EQ,192074,103531,53.90"
"20,118,ALICON,EQ,14121,8150,57.72"
"20,119,ALKEM,EQ,333285,193827,58.16"
"20,120,ALKYLAMINE,EQ,33385,17005,50.94"
"20,121,ALLCARGO,EQ,129799,57589,44.37"
"20,122,ALLETEC,SM,30400,20800,68.42"
"20,123,ALLSEC,EQ,21713,12552,57.81"
"20,124,ALMONDZ,EQ,132654,51786,39.04"
"20,125,ALOKINDS,EQ,8637393,3456852,40.02"
"20,126,ALPA,EQ,107053,60599,56.61"
"20,127,ALPHAGEO,EQ,53295,28660,53.78"
"20,128,AMARAJABAT,EQ,555575,326727,58.81"
"20,129,AMBER,EQ,97691,45923,47.01"
"20,130,AMBIKCO,EQ,8752,5198,59.39"
"20,131,AMBUJACEM,EQ,2483919,1179167,47.47"
"20,132,AMEYA,SM,8000,8000,100.00"
"20,133,AMIABLE,SM,3200,3200,100.00"
"20,134,AMIORG,EQ,73937,37948,51.32"
"20,135,AMJLAND,EQ,49710,32132,64.64"
"20,136,AMRUTANJAN,EQ,55571,25490,45.87"
"20,137,ANANDRATHI,EQ,29511,15341,51.98"
"20,138,ANANTRAJ,EQ,863199,586957,68.00"
"20,139,ANDHRAPAP,EQ,67826,44488,65.59"
"20,140,ANDHRSUGAR,EQ,834898,164871,19.75"
"20,141,ANDREWYU,EQ,304278,181444,59.63"
"20,142,ANGELONE,EQ,1323986,311450,23.52"
"20,143,ANIKINDS,EQ,70021,48543,69.33"
"20,144,ANLON,SM,7200,6000,83.33"
