SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI,ISIN_CODE,FILLER1,FILLER2,FILLER3
500002,ABB LTD.    ,A ,Q,1510,1524,1500,1511.2,1510,1505.15,865,7530,11366330,,INE117A01022,,,
500003,AEGIS LOGIS ,B ,Q,196.95,204,195.6,201.65,201.65,198.25,318,16861,3384377,,INE208C01025,,,
500008,AMAR RAJA BA,A ,Q,841.4,848.25,837.55,840.05,840.05,837.35,8467,33104,27883801,,INE885A01032,,,
500009,A.SARABHAI  ,XD,Q,10,10,9.75,9.85,9.75,9.96,55,22297,221781,,INE432A01017,,,
500010,HDFC        ,A ,Q,1640,1650.2,1629.55,1639.1,1642.95,1637.8,4701,2046033,3344114947,,INE001A01036,,,
500012,ANDHRA PETRO,XC,Q,26.55,27.45,26.55,27.15,27.2,27.1,58,12742,345172,,INE714B01016,,,
500013,ANSAL INFRAS,B ,Q,34.5,34.5,31.3,31.3,31.3,32.9,2708,1269059,41279368,,INE436A01026,,,
500014,APPLE FINANC,XT,Q,3.7,3.89,3.6,3.7,3.85,3.76,42,8751,32570,,INE096A01010,,,
500020,BOM DYEING  ,B ,Q,82.8,83.8,81.75,82.25,82.25,82.45,1550,339660,28042996,,INE032A01023,,,
500023,ASIANHOTNR  ,B ,Q,130.55,130.55,130.55,130.55,130.55,134.4,1,20,2611,,INE363A01022,,,
500024,ASSAMCO     ,B ,Q,7.4,7.75,6.95,7.02,6.96,7.31,840,685507,5028527,,INE442A01024,,,
500027,ATUL LTD.   ,A ,Q,2445.4,2488.7,2436.35,2481.8,2462,2443.2,42,127,312311,,INE100A01010,,,
500028,ATV PROJECTS,XT,Q,10.89,10.89,9.93,10.14,10.5,10.38,62,28010,285240,,INE447A01015,,,
500029,AUTOLITE(I) ,B ,Q,57.95,58,56.5,57,57,57.3,14,1200,68471,,INE448A01013,,,
500030,AUTORID.FIN ,T ,Q,0.94,0.94,0.94,0.94,0.94,0.98,4,2300,2162,,INE450A01019,,,
500031,BAJAJ ELECT.,A ,Q,345.5,349.6,343,344.5,344.5,346.65,547,19791,6864610,,INE193E01025,,,
500032,BAJAJHIND   ,B ,Q,15.25,15.35,15.05,15.2,15.2,15.1,352,254656,3859931,,INE306A01021,,,
500033,FORCE MOTR  ,B ,Q,4254,4279.5,4219,4235.2,4235.2,4227.05,2074,16519,70108971,,INE451A01017,,,
500034,BAJFINANCE  ,A ,Q,1415,1425,1403.9,1406.95,1406.95,1402,3540,77095,108990875,,INE296A01024,,,
500038,BALRAM.CHINI,A ,Q,146.9,148.25,144.65,145.7,145.15,147,715,82330,12056281,,INE119A01028,,,
500039,BANCO PROD. ,B ,Q,225.5,227,220.85,224.3,224.3,223.1,840,43591,9733063,,INE213C01025,,,
500040,CENTURY TEXT,A ,Q,1069.8,1116,1068.5,1111.6,1111.6,1065.8,3953,146952,161334298,,INE055A01016,,,
500041,BANNARI AMAN,B ,Q,1886.95,1888,1850.05,1879.5,1887.95,1856.65,11,62,116255,,INE459A01010,,,
500042,BASF INDIA  ,B ,Q,1532.45,1644,1532,1633.65,1633.65,1522.9,2327,15734,25118449,,INE373A01013,,,
500043,BATA INDIA  ,A ,Q,535,542.35,535,539.3,539.3,539.7,728,33291,17925778,,INE176A01028,,,
500048,BEML LTD    ,A ,Q,1355,1463.85,1349,1455.45,1455.45,1351.65,8613,171489,245581537,,INE258A01016,,,
500049,BHARAT ELECT,A ,Q,167.5,170.15,167.45,169.55,169.55,166.75,5626,1553768,262595197,,INE263A01024,,,
500052,BHANSALI ENG,B ,Q,52,52.65,50.85,51.2,51.2,51.9,1604,391098,20216413,,INE922A01025,,,
500055,BHUSH STEEL ,B ,Q,73.8,75,68,70.25,70.25,74.85,4636,711946,50856256,,INE824B01021,,,
500058,BIHAR SPONGE,XT,Q,1.94,1.94,1.78,1.93,1.93,1.85,8,5215,10084,,INE819C01011,,,
500059,BINANI IND. ,B ,Q,74.75,83.6,74.4,80,80,73.05,1542,86959,7036642,,INE071A01013,,,
500060,BIRLACABLE  ,B ,Q,43,43,41.15,41.7,41.3,42.4,46,4681,195378,,INE800A01015,,,
500067,BLUE STAR   ,B ,Q,656.15,674.4,656.15,670.5,673.9,659.1,350,88626,59118799,,INE472A01039,,,
500068,DISA INDIA  ,XC,Q,5150,5250,5150,5229.8,5250,5062.8,6,21,109666,,INE131C01011,,,
500069,BNK CAPITAL ,XD,Q,71.75,71.75,65.05,66.25,66.25,68,15,482,32305,,INE418C01012,,,
500074,BPL LTD.    ,B ,Q,71.55,72.8,71.5,71.95,72,70.85,450,57435,4131665,,INE110A01019,,,
500078,CAMPH.& ALL ,XC,Q,789.9,810,786,791,790,771,32,1346,1070765,,INE959C01015,,,
500083,CENTURY EXT ,B ,Q,5,5.2,4.97,4.97,4.97,5.09,12,6480,32539,,INE281A01026,,,
500084,CESC LTD.   ,A ,Q,893,896.35,878.1,882.4,878.1,892.7,484,10992,9736934,,INE486A01013,,,
500085,CHAMBAL FERT,B ,Q,123,125.7,120.55,123.15,123.15,123.55,1807,235299,29065354,,INE085A01013,,,
500086,EXIDE IND.  ,A ,Q,221,223.5,220.75,221.85,221.85,221.05,711,86556,19207857,,INE302A01020,,,
500087,CIPLA LTD.  ,A ,Q,549.95,551.45,534.15,537.05,537.05,549.15,1514,70814,38287515,,INE059A01026,,,
500089,DIC INDIA   ,B ,Q,528.75,534.5,506.2,511.6,515.5,524.1,205,2828,1469992,,INE303A01010,,,
500092,CRISIL LTD  ,A ,Q,1865.5,1895,1865.5,1882.4,1882.4,1871.3,106,66924,125350038,,INE007A01025,,,
500093,CGPOWER     ,A ,Q,82.5,83.5,82.25,82.95,83,82.25,547,142822,11855237,,INE067A01029,,,
500096,DABUR (I)   ,A ,Q,289,292,287.4,289,289,288.5,1215,56471,16345053,,INE016A01026,,,
500097,DALMIASUG   ,B ,Q,140.35,141.05,138.15,138.65,138.35,140.8,61,3071,427417,,INE495A01022,,,
500101,ARVIND Ltd  ,A ,Q,380,381,376.7,379.4,379.4,378.75,1102,102287,38760627,,INE034A01011,,,
500102,BALARPUR IND,B ,Q,18,18.15,17.7,17.85,17.95,17.9,351,231507,4148562,,INE294A01037,,,
500103,BHEL        ,A ,Q,139.15,140.7,138.15,138.5,138.5,139.15,1938,280188,39023812,,INE257A01026,,,
