Security Wise Delivery Position - Compulsory Rolling Settlement
"10,MTO,06072023,1422563761,0002184"
"Trade Date <06-JUL-2023>,Settlement Type <N>"
"Record Type,Sr No,Name of Security,Quantity Traded,Deliverable Quantity(gross across client level),% of Deliverable Quantity to Traded Quantity"
"20,1,1018GS2026,GS,753,400,53.12"
"20,2,182D191023,TB,200,200,100.00"
"20,3,182D211223,TB,1000,1000,100.00"
"20,4,182D231123,TB,100,100,100.00"
"20,5,21STCENMGM,EQ,2931,2931,100.00"
"20,6,360ONE,EQ,174542,100469,57.56"
"20,7,364D020524,TB,10000,10000,100.00"
"20,8,364D060624,TB,9000,9000,100.00"
"20,9,364D100823,TB,400,400,100.00"
"20,10,364D121023,TB,19900,100,0.50"
"20,11,364D130624,TB,1400,1400,100.00"
"20,12,364D170823,TB,11500,11500,100.00"
"20,13,364D211223,TB,12800,12800,100.00"
"20,14,364D220224,TB,100,100,100.00"
"20,15,364D280624,TB,10700,4900,45.79"
"20,16,364D281223,TB,800,800,100.00"
"20,17,3IINFOLTD,EQ,488086,284306,58.25"
"20,18,3MINDIA,EQ,14453,11089,76.72"
"20,19,456GS2023,GS,3,3,100.00"
"20,20,563GS2026,GS,94,84,89.36"
"20,21,5PAISA,EQ,193077,62087,32.16"
"20,22,622GS2035,GS,604,604,100.00"
"20,23,63MOONS,EQ,266464,110560,41.49"
"20,24,654GS2032,GS,208,208,100.00"
"20,25,664GS2035,GS,11,11,100.00"
"20,26,667GS2035,GS,1900,1900,100.00"
"20,27,667GS2050,GS,900,900,100.00"
"20,28,669GS2024,GS,6462,6462,100.00"
"20,29,676GS2061,GS,521,521,100.00"
"20,30,68GS2060,GS,18560,18468,99.50"
"20,31,695GS2061,GS,1190,1190,100.00"
"20,32,699GS2026,GS,200,200,100.00"
"20,33,699GS2051,GS,1467,1167,79.55"
"20,34,706GS2028,GS,7560,7560,100.00"
"20,35,710GS2029,GS,49680,49680,100.00"
"20,36,714AP37,SG,100,100,100.00"
"20,37,717GS2030,GS,29300,29300,100.00"
"20,38,725GS2063,GS,25957,25357,97.69"
"20,39,726GS2032,GS,1034836,524836,50.72"
"20,40,727GS2026,GS,104,104,100.00"
"20,41,732GS2024,GS,38,38,100.00"
"20,42,736GS2052,GS,2,2,100.00"
"20,43,738GS2027,GS,203152,203146,100.00"
"20,44,73GS2053,GS,2819,2819,100.00"
"20,45,741GS2036,GS,14581,14570,99.92"
"20,46,74GS2035,GS,5001,5001,100.00"
"20,47,74GS2062,GS,3270,3270,100.00"
"20,48,754GS2036,GS,965077,952337,98.68"
"20,49,757GS2033,GS,10,10,100.00"
"20,50,759GS2026,GS,600,600,100.00"
"20,51,795GS2032,GS,4,2,50.00"
"20,52,915GS2024,GS,187,187,100.00"
"20,53,91D030823,TB,100,100,100.00"
"20,54,91D100823,TB,300,300,100.00"
"20,55,91D130723,TB,4400,4400,100.00"
"20,56,91D170823,TB,100,100,100.00"
"20,57,91D210923,TB,500,500,100.00"
"20,58,91D240823,TB,600,600,100.00"
"20,59,91D290923,TB,9100,9100,100.00"
"20,60,AAATECH,EQ,35866,27792,77.49"
"20,61,AAREYDRUGS,EQ,30190,20580,68.17"
"20,62,AARON,EQ,84991,35250,41.47"
"20,63,AARTIDRUGS,EQ,230789,113570,49.21"
"20,64,AARTIIND,EQ,1675077,752771,44.94"
"20,65,AARTIPHARM,EQ,155764,101757,65.33"
"20,66,AARTIPP,E1,233,214,91.85"
"20,67,AARTISURF,EQ,14830,9214,62.13"
"20,68,AARVEEDEN,EQ,6859,4183,60.99"
"20,69,AARVI,EQ,9652,6897,71.46"
"20,70,AATMAJ,ST,76000,74000,97.37"
"20,71,AAVAS,EQ,124659,61736,49.52"
"20,72,ABAN,EQ,214920,101221,47.10"
"20,73,ABB,EQ,159465,86014,53.94"
"20,74,ABBOTINDIA,EQ,14956,8641,57.78"
"20,75,ABCAPITAL,EQ,4276768,2075818,48.54"
"20,76,ABFRL,EQ,2261012,807470,35.71"
"20,77,ABSLAMC,EQ,75400,58561,77.67"
"20,78,ABSLBANETF,EQ,3656846,3627592,99.20"
"20,79,ABSLLIQUID,EQ,1457,1457,100.00"
"20,80,ABSLNN50ET,EQ,6374,5046,79.17"
"20,81,ACC,EQ,295412,171387,58.02"
"20,82,ACCELYA,EQ,10210,6293,61.64"
"20,83,ACCORD,SM,28000,20000,71.43"
"20,84,ACE,EQ,4697732,1034382,22.02"
"20,85,ACI,EQ,134137,72221,53.84"
"20,86,ACL,EQ,22154,13816,62.36"
"20,87,ADANIENT,EQ,2476366,786671,31.77"
"20,88,ADANIGREEN,EQ,799351,355784,44.51"
"20,89,ADANIPORTS,EQ,1949877,1083203,55.55"
"20,90,ADANIPOWER,EQ,2188169,954267,43.61"
"20,91,ADANITRANS,EQ,620475,334045,53.84"
"20,92,ADFFOODS,EQ,36027,9701,26.93"
"20,93,ADORWELD,EQ,38222,14968,39.16"
"20,94,ADSL,EQ,469707,137410,29.25"
"20,95,ADVANIHOTR,EQ,47910,34459,71.92"
