SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI,ISIN_CODE,FILLER1,FILLER2,FILLER3
500002,ABB LTD.    ,A ,Q,1195,1195.45,1170,1172.2,1170,1194.25,612,4312,5082094,,INE117A01022,,,
500003,AEGIS LOGIS ,B ,Q,195,197.5,190.25,192.55,192.55,195.2,4029,122126,23789042,,INE208C01025,,,
500008,AMAR RAJA BA,A ,Q,861,861,841.2,847.75,847.75,860.3,1517,395977,337861547,,INE885A01032,,,
500009,A.SARABHAI  ,XD,Q,9.25,9.25,8.82,8.85,8.82,9,45,16617,147934,,INE432A01017,,,
500010,HDFC        ,A ,Q,1399.9,1408.45,1390,1398.2,1401.1,1398.2,3442,77885,108881977,,INE001A01036,,,
500012,ANDHRA PETRO,XC,Q,29,29,25.75,26.15,26.15,28.6,277,77441,2129215,,INE714B01016,,,
500013,ANSAL INFRAS,B ,Q,15,15.2,14.85,14.9,14.9,15.1,75,14409,215641,,INE436A01026,,,
500014,APPLE FINANC,XD,Q,3,3,2.76,2.8,2.8,2.93,26,19480,54272,,INE096A01010,,,
500020,BOM DYEING  ,B ,Q,58.4,58.4,55.4,55.6,55.6,57.25,1452,351838,19758772,,INE032A01023,,,
500023,ASIANHOTNR  ,B ,Q,104,104,103.05,103.2,103.2,107.15,3,55,5675,,INE363A01022,,,
500024,ASSAMCO     ,T ,Q,6.41,6.64,6.27,6.33,6.35,6.6,182,146418,931710,,INE442A01024,,,
500027,ATUL LTD.   ,A ,Q,2278.15,2283.05,2210,2231.45,2231.45,2288.85,461,1924,4302046,,INE100A01010,,,
500028,ATV PROJECTS,XT,Q,5.7,5.85,5.7,5.71,5.7,6,33,24815,141703,,INE447A01015,,,
500029,AUTOLITE(I) ,B ,Q,51.05,51.95,50.65,50.75,50.65,52.2,38,4370,223324,,INE448A01013,,,
500030,AUTORID.FIN ,B ,Q,1.08,1.13,1.08,1.13,1.13,1.08,3,7000,7810,,INE450A01019,,,
500031,BAJAJ ELECT.,A ,Q,258.3,258.3,250,250.5,250,257,310,9645,2444671,,INE193E01025,,,
500032,BAJAJHIND   ,B ,Q,15.1,15.12,14.32,14.44,14.44,15.08,1927,1210068,17786658,,INE306A01021,,,
500033,FORCE MOTR  ,B ,Q,4189,4225,4070,4080.25,4080.25,4184.1,5700,52439,216827126,,INE451A01017,,,
500034,BAJFINANCE  ,A ,Q,1060,1064.4,1029.35,1040.05,1040.05,1058.7,2607,66499,69425613,,INE296A01024,,,
500038,BALRAM.CHINI,A ,Q,153.55,155.6,150,151.85,151.85,154.15,1120,123973,18892476,,INE119A01028,,,
500039,BANCO PROD. ,B ,Q,199.45,199.5,191.95,192.4,191.95,197.65,573,31411,6195225,,INE213C01025,,,
500040,CENTURY TEXT,A ,Q,915,922.8,887.55,890,887.55,910.3,2945,137944,124462769,,INE055A01016,,,
500041,BANNARI AMAN,B ,Q,2228,2228,2095,2121,2096,2250.65,73,225,481916,,INE459A01010,,,
500042,BASF INDIA  ,B ,Q,1150,1195,1121,1185.3,1185.3,1145.05,560,2367,2767830,,INE373A01013,,,
500043,BATA INDIA  ,A ,Q,502.4,503.35,483.8,487.95,487.95,501.5,1346,32132,15870242,,INE176A01028,,,
500048,BEML LTD    ,A ,Q,1292,1320,1251.15,1256.45,1256.45,1289.45,5903,128270,164043167,,INE258A01016,,,
500049,BHARAT ELECT,A ,Q,1530,1544.7,1520.2,1524.3,1524.3,1510.5,3732,70301,107547811,,INE263A01016,,,
500052,BHANSALI ENG,B ,Q,22.65,22.85,22,22.55,22.55,22.7,684,248847,5589451,,INE922A01025,,,
500055,BHUSH STEEL ,B ,Q,55.1,56.15,52,52.85,52.85,54.9,1866,212036,11419736,,INE824B01021,,,
500058,BIHAR SPONGE,XT,Q,2.84,2.9,2.7,2.88,2.88,2.82,17,9655,26550,,INE819C01011,,,
500059,BINANI IND. ,B ,Q,77.45,77.5,75.05,75.45,75.15,77.25,157,5677,431609,,INE071A01013,,,
500060,BIRLACABLE  ,B ,Q,43.4,43.4,38.05,39.3,39.3,40.9,82,13958,556471,,INE800A01015,,,
500067,BLUE STAR   ,B ,Q,555,559.1,551.05,554.5,554.5,548.1,937,10237,5678156,,INE472A01039,,,
500068,DISA INDIA  ,XC,Q,4955,4985,4950,4960,4960,4956.55,5,8,39650,,INE131C01011,,,
500069,BNK CAPITAL ,XD,Q,42.4,42.4,42.15,42.15,42.15,42.9,7,3635,153361,,INE418C01012,,,
500074,BPL LTD.    ,B ,Q,62,62.15,58.45,59,59,61.65,807,87214,5205341,,INE110A01019,,,
500078,CAMPH.& ALL ,XC,Q,697,709.95,690,692.15,691,700.65,47,1386,960711,,INE959C01015,,,
500083,CENTURY EXT ,B ,Q,6.01,6.45,5.75,5.8,5.95,6.1,76,19074,113005,,INE281A01026,,,
500084,CESC LTD.   ,A ,Q,854,859.8,838.65,847.7,846.2,856.65,1965,39697,33647464,,INE486A01013,,,
500085,CHAMBAL FERT,B ,Q,80,80.75,79.35,80.05,80.1,79.7,1116,129082,10329879,,INE085A01013,,,
500086,EXIDE IND.  ,A ,Q,214,215.8,207.45,208.4,208.4,213.75,1757,159034,33513715,,INE302A01020,,,
500087,CIPLA LTD.  ,A ,Q,577.05,578,571.15,573.35,573.35,576.75,1176,51533,29602853,,INE059A01026,,,
500089,DIC INDIA   ,B ,Q,470.2,470.2,460,462.7,464.95,467.5,45,222,102973,,INE303A01010,,,
500092,CRISIL LTD  ,A ,Q,2055.5,2074.95,2041.15,2052.25,2050,2061.7,58,167,342347,,INE007A01025,,,
500093,CROMPT.GREAV,A ,Q,66.25,67.3,64.55,65.2,65.2,66.4,2102,464945,30671532,,INE067A01029,,,
500096,DABUR (I)   ,A ,Q,268.65,269.65,264,264.85,264.85,269.25,890,38674,10271204,,INE016A01026,,,
500097,DALMIASUG   ,B ,Q,171.9,173.15,160.6,162.1,162.1,171.55,1275,75690,12565680,,INE495A01022,,,
500101,ARVIND Ltd  ,A ,Q,379,379,367,368.1,367.5,378.35,2563,163261,60636159,,INE034A01011,,,
500102,BALARPUR IND,B ,Q,16.65,16.75,15.95,16,16,16.6,703,323024,5242259,,INE294A01037,,,
500103,BHEL        ,A ,Q,157.75,157.75,151.25,152.1,152.1,156.9,3762,720662,111020601,,INE257A01026,,,
500104,HIND.PETRO  ,A ,Q,547,549.55,519.3,525.4,525.4,545.75,14278,371110,197516432,,INE094A01015,,,
500106,IFCI LTD    ,A ,Q,28.65,29.45,27.8,28.15,28.15,28.65,2512,1508831,42840101,,INE039A01010,,,
500108,MAHA.TELE   ,B ,Q,23,23,21.65,21.8,21.8,23.3,1783,679563,15146652,,INE153A01019,,,
500109,MRPL        ,A ,Q,105.75,106,101.55,102.05,102,105.7,1529,173188,17894345,,INE103A01014,,,
500110,CHENNAI PET.,B ,Q,358.95,366.5,352.4,357.8,357.8,360.3,2699,102315,36911541,,INE178A01016,,,
500111,REL.CAP.    ,A ,Q,487.05,489.5,469.6,472.7,472.7,487,9026,459647,218994210,,INE013A01015,,,
500112,STATE BANK  ,A ,Q,270.55,272.4,267.1,268.65,268.65,270.5,9587,1425318,383860327,,INE062A01020,,,
500113,STEEL AUTH. ,A ,Q,60.8,61.45,58.15,59,59,60.8,2882,845287,50227990,,INE114A01011,,,
500114,TITAN       ,A ,Q,427.85,430.85,411.55,412.4,412.4,427.7,2153,64402,27056358,,INE280A01028,,,
500116,IDBI BANK L ,A ,Q,84.5,84.8,80.3,81,81,84.05,2358,525742,43010641,,INE008A01015,,,
500117,DCW LTD.    ,B ,Q,32.45,32.5,30.95,31.15,31.15,32.2,827,220706,6945006,,INE500A01029,,,
500119,DHAMPUR SUGA,B ,Q,200.7,203.65,194.75,196.15,196.15,200.15,992,71687,14245563,,INE041A01016,,,
