Security Wise Delivery Position - Compulsory Rolling Settlement
"10,MTO,29082022,883881038,0002117"
"Trade Date <29-AUG-2022>,Settlement Type <N>"
"Record Type,Sr No,Name of Security,Quantity Traded,Deliverable Quantity(gross across client level),% of Deliverable Quantity to Traded Quantity"
"20,1,20MICRONS,EQ,702877,210152,29.90"
"20,2,21STCENMGM,EQ,11057,8727,78.93"
"20,3,364D110523,TB,100,100,100.00"
"20,4,3IINFOLTD,EQ,390950,217000,55.51"
"20,5,3MINDIA,EQ,4317,2890,66.94"
"20,6,3PLAND,EQ,8813,5868,66.58"
"20,7,5PAISA,EQ,36943,17026,46.09"
"20,8,610GS2031,GS,10,10,100.00"
"20,9,63MOONS,EQ,43290,28850,66.64"
"20,10,654GS2032,GS,100,100,100.00"
"20,11,667GS2050,GS,102,101,99.02"
"20,12,676GS2061,GS,2001,2001,100.00"
"20,13,695GS2061,GS,301,301,100.00"
"20,14,699GS2051,GS,3847,2826,73.46"
"20,15,726GS2032,GS,2000,2000,100.00"
"20,16,738GS2027,GS,105,105,100.00"
"20,17,754GS2036,GS,436,436,100.00"
"20,18,A2ZINFRA,EQ,223937,128027,57.17"
"20,19,AAATECH,SM,6000,3000,50.00"
"20,20,AAKASH,EQ,61255,56213,91.77"
"20,21,AAREYDRUGS,EQ,318564,156484,49.12"
"20,22,AARON,EQ,5771,4093,70.92"
"20,23,AARTIDRUGS,EQ,80253,24959,31.10"
"20,24,AARTIIND,EQ,468688,196920,42.02"
"20,25,AARTISURF,EQ,5725,3050,53.28"
"20,26,AARVEEDEN,EQ,571929,266286,46.56"
"20,27,AARVI,EQ,58971,29979,50.84"
"20,28,AAVAS,EQ,66118,28071,42.46"
"20,29,ABAN,EQ,1830201,366932,20.05"
"20,30,ABB,EQ,501630,227570,45.37"
"20,31,ABBOTINDIA,EQ,9563,4064,42.50"
"20,32,ABCAPITAL,EQ,3128408,1266047,40.47"
"20,33,ABFRL,EQ,3304195,1158578,35.06"
"20,34,ABINFRA,SM,8000,4000,50.00"
"20,35,ABSLAMC,EQ,33944,21763,64.11"
"20,36,ABSLBANETF,EQ,2859,2043,71.46"
"20,37,ABSLNN50ET,EQ,3208,2042,63.65"
"20,38,ACC,EQ,360252,171930,47.72"
"20,39,ACCELYA,EQ,22138,13280,59.99"
"20,40,ACCORD,SM,2000,2000,100.00"
"20,41,ACCURACY,EQ,11991,7458,62.20"
"20,42,ACE,EQ,686735,268554,39.11"
"20,43,ACEINTEG,SM,4500,4500,100.00"
"20,44,ACRYSIL,EQ,75404,38019,50.42"
"20,45,ADANIENT,EQ,1924984,197337,10.25"
"20,46,ADANIGREEN,EQ,1378247,278624,20.22"
"20,47,ADANIPORTS,EQ,6652807,1321618,19.87"
"20,48,ADANITRANS,EQ,980009,248317,25.34"
"20,49,ADFFOODS,EQ,6589,3187,48.37"
"20,50,ADORWELD,EQ,22958,11139,48.52"
"20,51,ADSL,EQ,198484,95301,48.01"
"20,52,ADVANIHOTR,EQ,22237,14237,64.02"
"20,53,ADVENZYMES,EQ,51873,25941,50.01"
"20,54,AEGISCHEM,EQ,6074801,1258007,20.71"
"20,55,AETHER,EQ,63285,18484,29.21"
"20,56,AFFLE,EQ,568518,169122,29.75"
"20,57,AGARIND,EQ,85815,24862,28.97"
"20,58,AGI,EQ,113962,63359,55.60"
"20,59,AGNI,SM,1080000,650000,60.19"
"20,60,AGROPHOS,EQ,113061,70502,62.36"
"20,61,AGSTRA,EQ,323537,134638,41.61"
"20,62,AHLADA,EQ,67137,39093,58.23"
"20,63,AHLEAST,EQ,26375,22258,84.39"
"20,64,AHLUCONT,EQ,12746,6815,53.47"
"20,65,AIAENG,EQ,26118,12355,47.30"
"20,66,AIRAN,EQ,208908,140172,67.10"
"20,67,AIROLAM,EQ,17388,13394,77.03"
"20,68,AIRTELPP,E1,497116,380656,76.57"
"20,69,AISL,SM,1200,1200,100.00"
"20,70,AJANTPHARM,EQ,205022,136125,66.40"
"20,71,AJMERA,EQ,29054,11909,40.99"
"20,72,AJOONI,EQ,677557,180954,26.71"
"20,73,AJRINFRA,EQ,1470281,997860,67.87"
"20,74,AKG,EQ,16936,6302,37.21"
"20,75,AKSHAR,EQ,66581,28009,42.07"
"20,76,AKSHARCHEM,EQ,3175,1661,52.31"
"20,77,AKSHOPTFBR,EQ,726482,391729,53.92"
"20,78,AKZOINDIA,EQ,4887,3320,67.94"
"20,79,ALANKIT,EQ,243244,169233,69.57"
"20,80,ALBERTDAVD,EQ,4044,2789,68.97"
"20,81,ALEMBICLTD,EQ,112581,60118,53.40"
"20,82,ALICON,EQ,22292,15549,69.75"
"20,83,ALKALI,EQ,17271,9881,57.21"
"20,84,ALKEM,EQ,63193,29807,47.17"
"20,85,ALKYLAMINE,EQ,21456,8979,41.85"
"20,86,ALLCARGO,EQ,806082,296791,36.82"
"20,87,ALLSEC,EQ,8361,5500,65.78"
"20,88,ALMONDZ,EQ,25747,16638,64.62"
"20,89,ALPA,EQ,53612,34458,64.27"
"20,90,ALPHAGEO,EQ,22514,10086,44.80"
"20,91,AMARAJABAT,EQ,376831,108662,28.84"
"20,92,AMBER,EQ,39837,20967,52.63"
"20,93,AMBICAAGAR,EQ,92459,57394,62.08"
"20,94,AMBIKCO,EQ,18341,10086,54.99"
"20,95,AMBUJACEM,EQ,7557377,4225108,55.91"
"20,96,AMDIND,EQ,130437,104940,80.45"
"20,97,AMIORG,EQ,42776,14286,33.40"
"20,98,AMJLAND,EQ,222608,169136,75.98"
"20,99,AMJUMBO,SM,16000,16000,100.00"
"20,100,AMRUTANJAN,EQ,93316,48795,52.29"
"20,101,ANANDRATHI,EQ,11698,6802,58.15"
"20,102,ANANTRAJ,EQ,2000018,850947,42.55"
"20,103,ANDHRAPAP,EQ,755160,192687,25.52"
"20,104,ANDHRSUGAR,EQ,370859,159467,43.00"
"20,105,ANDREWYU,EQ,90938,62109,68.30"
"20,106,ANGELONE,EQ,325791,134619,41.32"
"20,107,ANIKINDS,EQ,2051615,808112,39.39"
"20,108,ANMOL,EQ,14987,13212,88.16"
"20,109,ANSALAPI,EQ,892636,568056,63.64"
"20,110,ANSALHSG,EQ,300236,227823,75.88"
"20,111,ANTGRAPHIC,EQ,438311,282940,64.55"
"20,112,ANUP,EQ,27240,16971,62.30"
"20,113,ANURAS,EQ,27977,12448,44.49"
"20,114,APARINDS,EQ,86123,32463,37.69"
"20,115,APCL,EQ,34326,21132,61.56"
"20,116,APCOTEXIND,EQ,174904,83956,48.00"
"20,117,APEX,EQ,92120,40450,43.91"
"20,118,APLAPOLLO,EQ,480606,232540,48.38"
"20,119,APLLTD,EQ,135114,58444,43.26"
"20,120,APOLLO,EQ,683440,262025,38.34"
"20,121,APOLLOHOSP,EQ,914112,421530,46.11"
"20,122,APOLLOPIPE,EQ,41480,22252,53.65"
"20,123,APOLLOTYRE,EQ,2717298,549680,20.23"
"20,124,APOLSINHOT,EQ,1367,889,65.03"
"20,125,APTECHT,EQ,169745,82136,48.39"
"20,126,APTUS,EQ,551517,292897,53.11"
"20,127,ARCHIDPLY,EQ,682042,265509,38.93"
"20,128,ARCHIES,EQ,20821,14267,68.52"
"20,129,ARENTERP,EQ,2872,1215,42.31"
"20,130,ARIES,EQ,20196,10648,52.72"
"20,131,ARIHANTCAP,EQ,234116,164219,70.14"
"20,132,ARIHANTSUP,EQ,953278,340875,35.76"
"20,133,ARMANFIN,EQ,14137,6295,44.53"
"20,134,AROGRANITE,EQ,27624,11452,41.46"
"20,135,ARROWGREEN,EQ,9410,6095,64.77"
"20,136,ARSHIYA,EQ,1497448,1023716,68.36"
"20,137,ARTEMISMED,EQ,1175317,530128,45.11"
"20,138,ARTNIRMAN,EQ,11108,7953,71.60"
"20,139,ARVIND,EQ,999255,455002,45.53"
"20,140,ARVINDFASN,EQ,170875,113031,66.15"
"20,141,ARVSMART,EQ,121164,68243,56.32"
"20,142,ASAHIINDIA,EQ,762179,286599,37.60"
"20,143,ASAHISONG,EQ,4850,2829,58.33"
"20,144,ASAL,EQ,33593,14620,43.52"
"20,145,ASALCBR,EQ,62809,27807,44.27"
"20,146,ASHAPURMIN,EQ,151276,83521,55.21"
"20,147,ASHIANA,EQ,40160,19026,47.38"
"20,148,ASHIMASYN,EQ,97446,53241,54.64"
"20,149,ASHOKA,EQ,653995,299209,45.75"
"20,150,ASHOKLEY,EQ,6217446,2125726,34.19"
"20,151,ASIANENE,EQ,50915,33116,65.04"
"20,152,ASIANHOTNR,EQ,83241,70358,84.52"
"20,153,ASIANPAINT,EQ,1031166,592473,57.46"
"20,154,ASIANTILES,EQ,453592,293541,64.71"
"20,155,ASPINWALL,EQ,19455,8179,42.04"
"20,156,ASTEC,EQ,14183,6404,45.15"
"20,157,ASTERDM,EQ,1853939,949413,51.21"
"20,158,ASTRAL,EQ,177096,69084,39.01"
"20,159,ASTRAMICRO,EQ,2904824,749311,25.80"
"20,160,ASTRAZEN,EQ,4738,2492,52.60"
"20,161,ASTRON,EQ,187673,86004,45.83"
"20,162,ATALREAL,SM,52800,16000,30.30"
"20,163,ATFL,EQ,7663,4072,53.14"
"20,164,ATGL,EQ,608809,336172,55.22"
"20,165,ATLANTA,EQ,1094158,903774,82.60"
"20,166,ATUL,EQ,15575,8219,52.77"
"20,167,ATULAUTO,EQ,70481,34248,48.59"
"20,168,AUBANK,EQ,2405127,1448761,60.24"
"20,169,AURIONPRO,EQ,35252,16966,48.13"
"20,170,AUROPHARMA,EQ,1160446,403497,34.77"
"20,171,AURUM,EQ,86763,60625,69.87"
"20,172,AURUMPP,X1,58511,55812,95.39"
"20,173,AUSOMENT,EQ,18099,7169,39.61"
"20,174,AUTOAXLES,EQ,15856,7402,46.68"
"20,175,AUTOBEES,EQ,52789,36257,68.68"
"20,176,AUTOIND,EQ,64250,35493,55.24"
"20,177,AVADHSUGAR,EQ,45566,18486,40.57"
"20,178,AVANTIFEED,EQ,146285,83345,56.97"
"20,179,AVROIND,EQ,43344,13873,32.01"
"20,180,AVTNPL,EQ,289093,169554,58.65"
"20,181,AWHCL,EQ,344433,148884,43.23"
"20,182,AWL,EQ,3072094,1121266,36.50"
"20,183,AXISBANK,EQ,5904146,3244455,54.95"
"20,184,AXISBNKETF,EQ,3798,1674,44.08"
"20,185,AXISBPSETF,EQ,15875,9835,61.95"
"20,186,AXISCADES,EQ,111951,62136,55.50"
"20,187,AXISCETF,EQ,2675,2276,85.08"
"20,188,AXISGOLD,EQ,38374,28609,74.55"
"20,189,AXISHCETF,EQ,3125,1388,44.42"
"20,190,AXISNIFTY,EQ,13861,12530,90.40"
"20,191,AXISTECETF,EQ,5518,4558,82.60"
"20,192,AXITA,EQ,196764,148622,75.53"
"20,193,AYMSYNTEX,EQ,44208,24580,55.60"
"20,194,BAGFILMS,EQ,1160209,749137,64.57"
"20,195,BAJAJ-AUTO,EQ,608621,471549,77.48"
"20,196,BAJAJCON,EQ,379408,205575,54.18"
"20,197,BAJAJELEC,EQ,50501,19541,38.69"
"20,198,BAJAJFINSV,EQ,307940,55655,18.07"
"20,199,BAJAJHCARE,EQ,37966,26530,69.88"
"20,200,BAJAJHIND,EQ,4087229,2378950,58.20"
"20,201,BAJAJHLDNG,EQ,32418,22698,70.02"
"20,202,BAJFINANCE,EQ,996735,412553,41.39"
"20,203,BALAJITELE,EQ,127222,72580,57.05"
"20,204,BALAMINES,EQ,56714,23562,41.55"
"20,205,BALAXI,EQ,28406,17035,59.97"
"20,206,BALKRISIND,EQ,557397,342646,61.47"
"20,207,BALMLAWRIE,EQ,294231,159885,54.34"
"20,208,BALPHARMA,EQ,21958,14865,67.70"
"20,209,BALRAMCHIN,EQ,1338095,378822,28.31"
"20,210,BANARBEADS,EQ,13412,10263,76.52"
"20,211,BANARISUG,EQ,950,390,41.05"
"20,212,BANCOINDIA,EQ,1092414,434037,39.73"
"20,213,BANDHANBNK,EQ,6413237,2014971,31.42"
"20,214,BANG,EQ,25244,16782,66.48"
"20,215,BANKA,EQ,6992,3737,53.45"
"20,216,BANKBARODA,EQ,25846031,8082452,31.27"
"20,217,BANKBEES,EQ,897772,601206,66.97"
"20,218,BANKINDIA,EQ,2230074,820357,36.79"
"20,219,BANSWRAS,EQ,51796,34293,66.21"
"20,220,BARBEQUE,EQ,44307,13826,31.21"
"20,221,BASF,EQ,31162,12088,38.79"
"20,222,BASML,EQ,137648,68456,49.73"
"20,223,BATAINDIA,EQ,322814,155853,48.28"
