SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI,ISIN_CODE,FILLER1,FILLER2,FILLER3
500002,ABB LTD.    ,A ,Q,1469.6,1469.6,1435.15,1444.9,1455,1459.65,387,3841,5580394,,INE117A01022,,,
500003,AEGIS LOGIS ,B ,Q,214.65,219.5,210,216.55,215.3,211.2,2505,141888,30542136,,INE208C01025,,,
500008,AMAR RAJA BA,A ,Q,872,877.9,862.95,866.6,871.95,874.15,993,17154,14925672,,INE885A01032,,,
500009,A.SARABHAI  ,XD,Q,9.7,9.91,9.37,9.7,9.7,9.7,89,67556,660608,,INE432A01017,,,
500010,HDFC        ,A ,Q,1560,1586.75,1559.3,1582.6,1582.6,1570.15,2679,103568,163675664,,INE001A01036,,,
500012,ANDHRA PETRO,XC,Q,25.35,26.9,25.35,26.55,26.9,26.05,131,20411,532771,,INE714B01016,,,
500013,ANSAL INFRAS,B ,Q,24.8,24.85,23.75,23.85,23.85,24.6,124,37420,901926,,INE436A01026,,,
500014,APPLE FINANC,XT,Q,4.07,4.24,3.9,3.91,3.91,4.05,24,8889,35645,,INE096A01010,,,
500020,BOM DYEING  ,B ,Q,70.8,72.8,70.5,70.8,70.8,71.55,1606,396952,28380883,,INE032A01023,,,
500023,ASIANHOTNR  ,B ,Q,136.1,136.1,136.1,136.1,136.1,138.95,2,101,13746,,INE363A01022,,,
500024,ASSAMCO     ,B ,Q,6.3,6.32,5.82,6,6,6.1,214,185554,1124050,,INE442A01024,,,
500027,ATUL LTD.   ,A ,Q,2497.9,2574,2497.9,2560.8,2574,2509.75,176,13087,33011498,,INE100A01010,,,
500028,ATV PROJECTS,XT,Q,8.41,8.41,8.41,8.41,8.41,8.01,25,18100,152221,,INE447A01015,,,
500029,AUTOLITE(I) ,B ,Q,56.25,59.7,56.25,58.85,58.5,56.35,92,6308,368281,,INE448A01013,,,
500030,AUTORID.FIN ,T ,Q,1.08,1.08,1.08,1.08,1.08,1.13,1,100,108,,INE450A01019,,,
500031,BAJAJ ELECT.,A ,Q,341.7,348.15,340.25,340.9,340.3,341.7,463,13046,4483501,,INE193E01025,,,
500032,BAJAJHIND   ,B ,Q,15.4,16.15,15.4,15.95,15.95,15.45,826,629140,10011246,,INE306A01021,,,
500033,FORCE MOTR  ,B ,Q,4282,4388.8,4282,4375.05,4375.05,4305.25,3702,37993,165397360,,INE451A01017,,,
500034,BAJFINANCE  ,A ,Q,1330,1338.1,1323.8,1326.95,1324.1,1324.95,1306,471865,627092040,,INE296A01024,,,
500038,BALRAM.CHINI,A ,Q,155.3,158.85,153,156.05,156.5,155.45,952,109774,17246273,,INE119A01028,,,
500039,BANCO PROD. ,B ,Q,216.8,232,216.8,228.1,228.1,215.65,912,43975,9873401,,INE213C01025,,,
500040,CENTURY TEXT,A ,Q,1059,1073.9,1025,1061.45,1065,1060.65,1665,60446,64162644,,INE055A01016,,,
500041,BANNARI AMAN,B ,Q,1850.05,1850.05,1850,1850,1850,1852.85,4,13,24050,,INE459A01010,,,
500042,BASF INDIA  ,B ,Q,1374.15,1406.5,1374.15,1383.25,1383.25,1371.45,769,5043,7031507,,INE373A01013,,,
500043,BATA INDIA  ,A ,Q,545,552.5,541.1,546.9,548,545.3,1167,38627,21158343,,INE176A01028,,,
500048,BEML LTD    ,A ,Q,1221,1240.65,1211.2,1222.75,1222.75,1222.65,1569,31958,39150860,,INE258A01016,,,
500049,BHARAT ELECT,A ,Q,173,177.1,172.3,172.7,172.7,172.65,4587,418868,73418392,,INE263A01024,,,
500052,BHANSALI ENG,B ,Q,39.7,40.3,39.1,39.5,39.5,39.95,626,136153,5395576,,INE922A01025,,,
500055,BHUSH STEEL ,B ,Q,82,83,81.05,81.45,81.45,81.05,1420,161269,13243718,,INE824B01021,,,
500058,BIHAR SPONGE,XT,Q,1.8,1.95,1.8,1.83,1.83,1.88,14,7082,13764,,INE819C01011,,,
500059,BINANI IND. ,B ,Q,74.85,75.7,74.4,74.8,75,74.25,65,2925,219252,,INE071A01013,,,
500060,BIRLACABLE  ,B ,Q,41.95,44.5,39.55,41.45,41.5,40.2,55,5437,228753,,INE800A01015,,,
500067,BLUE STAR   ,B ,Q,630.5,650,630.5,636.7,637,632.6,181,2362,1518459,,INE472A01039,,,
500068,DISA INDIA  ,XC,Q,4611,4900,4611,4801,4801,4709,25,225,1081218,,INE131C01011,,,
500069,BNK CAPITAL ,XD,Q,63.6,67.65,63,67.55,67.5,66,26,2331,151392,,INE418C01012,,,
500074,BPL LTD.    ,B ,Q,71.25,71.9,68.45,69.95,69.95,71.35,1396,151453,10623391,,INE110A01019,,,
500078,CAMPH.& ALL ,XC,Q,749,750,745,745.3,745,747.1,36,939,703387,,INE959C01015,,,
500083,CENTURY EXT ,B ,Q,5.02,5.29,4.96,4.99,4.97,5.15,42,21401,107391,,INE281A01026,,,
500084,CESC LTD.   ,A ,Q,918.9,921.6,903.5,908.4,908.4,918,644,15268,13905924,,INE486A01013,,,
500085,CHAMBAL FERT,B ,Q,122.85,126,120.7,122.15,122.15,122.65,1846,203262,25157736,,INE085A01013,,,
500086,EXIDE IND.  ,A ,Q,229.95,231.95,227.4,228.25,228.25,229.8,1948,74463,17074764,,INE302A01020,,,
500087,CIPLA LTD.  ,A ,Q,515,530,513.7,515.1,515.1,514.6,2103,105200,54696058,,INE059A01026,,,
500089,DIC INDIA   ,B ,Q,454.2,454.5,437.8,442.25,442.25,449,128,1708,753066,,INE303A01010,,,
