Security Wise Delivery Position - Compulsory Rolling Settlement
"10,MTO,23032023,719334601,0002261"
"Trade Date <23-MAR-2023>,Settlement Type <N>"
"Record Type,Sr No,Name of Security,Quantity Traded,Deliverable Quantity(gross across client level),% of Deliverable Quantity to Traded Quantity"
"20,1,182D010623,TB,300,300,100.00"
"20,2,182D060723,TB,200,100,50.00"
"20,3,182D310823,TB,100,100,100.00"
"20,4,20MICRONS,EQ,112790,73371,65.05"
"20,5,21STCENMGM,EQ,659,659,100.00"
"20,6,360ONE,EQ,175154,93544,53.41"
"20,7,364D140324,TB,2000,2000,100.00"
"20,8,364D150623,TB,5000,5000,100.00"
"20,9,364D170823,TB,200,200,100.00"
"20,10,364D210923,TB,2300,2300,100.00"
"20,11,364D240823,TB,107500,107500,100.00"
"20,12,3IINFOLTD,EQ,555581,353982,63.71"
"20,13,3MINDIA,EQ,3256,1382,42.44"
"20,14,3PLAND,EQ,6267,4609,73.54"
"20,15,456GS2023,GS,6807,6807,100.00"
"20,16,515GS2025,GS,15,15,100.00"
"20,17,574GS2026,GS,8821,8821,100.00"
"20,18,5PAISA,EQ,15433,8226,53.30"
"20,19,63MOONS,EQ,115766,40629,35.10"
"20,20,654GS2032,GS,5000,5000,100.00"
"20,21,667GS2050,GS,15,8,53.33"
"20,22,669GS2024,GS,1200,1200,100.00"
"20,23,68GS2060,GS,1,1,100.00"
"20,24,695GS2061,GS,500,500,100.00"
"20,25,699GS2051,GS,1,1,100.00"
"20,26,716GS2050,GS,55,55,100.00"
"20,27,726GS2032,GS,80000,80000,100.00"
"20,28,726GS2033,GS,625,625,100.00"
"20,29,727GS2026,GS,600,600,100.00"
"20,30,736GS2052,GS,7500,7500,100.00"
"20,31,738GS2027,GS,56176,56176,100.00"
"20,32,74GS2062,GS,1475,1300,88.14"
"20,33,754GS2036,GS,119420,118946,99.60"
"20,34,757GS2033,GS,100,100,100.00"
"20,35,768GS2023,GS,100,100,100.00"
"20,36,91D010623,TB,600,400,66.67"
"20,37,91D060423,TB,200,100,50.00"
"20,38,91D110523,TB,100,100,100.00"
"20,39,91D130423,TB,9700,9700,100.00"
"20,40,91D150623,TB,1100,1000,90.91"
"20,41,91D280423,TB,300,300,100.00"
"20,42,A2ZINFRA,EQ,230037,212582,92.41"
"20,43,AAATECH,EQ,10733,8049,74.99"
"20,44,AAKASH,EQ,469542,312049,66.46"
"20,45,AAREYDRUGS,EQ,55748,34010,61.01"
"20,46,AARON,EQ,7760,4098,52.81"
"20,47,AARTIDRUGS,EQ,610017,57687,9.46"
"20,48,AARTIIND,EQ,333147,118642,35.61"
"20,49,AARTIPHARM,EQ,247918,153724,62.01"
"20,50,AARTIPP,E1,3,2,66.67"
"20,51,AARTISURF,EQ,36857,27688,75.12"
"20,52,AARTISURF,P1,170,170,100.00"
"20,53,AARVEEDEN,EQ,8094,5977,73.84"
"20,54,AARVI,EQ,17577,15001,85.34"
"20,55,AAVAS,EQ,113194,72421,63.98"
"20,56,ABAN,EQ,108956,58950,54.10"
"20,57,ABB,EQ,369001,159142,43.13"
"20,58,ABBOTINDIA,EQ,9237,3308,35.81"
"20,59,ABCAPITAL,EQ,2537785,575395,22.67"
"20,60,ABFRL,EQ,1689761,672040,39.77"
"20,61,ABSLAMC,EQ,189219,153873,81.32"
"20,62,ABSLBANETF,EQ,1331966,1217651,91.42"
"20,63,ABSLLIQUID,EQ,11,11,100.00"
"20,64,ABSLNN50ET,EQ,1651,1373,83.16"
"20,65,ACC,EQ,448459,111135,24.78"
"20,66,ACCELYA,EQ,25263,7253,28.71"
"20,67,ACCURACY,EQ,33210,25176,75.81"
"20,68,ACE,EQ,488049,157236,32.22"
"20,69,ACI,EQ,171664,101898,59.36"
"20,70,ADANIENT,EQ,4108804,779374,18.97"
"20,71,ADANIGREEN,EQ,1170710,831911,71.06"
"20,72,ADANIPORTS,EQ,4491324,702111,15.63"
"20,73,ADANIPOWER,EQ,14688196,4427562,30.14"
"20,74,ADANITRANS,EQ,1814692,703302,38.76"
"20,75,ADFFOODS,EQ,2859,1684,58.90"
"20,76,ADORWELD,EQ,11780,7434,63.11"
"20,77,ADROITINFO,EQ,14653,10536,71.90"
"20,78,ADSL,EQ,123753,76205,61.58"
"20,79,ADVANIHOTR,EQ,12547,8167,65.09"
"20,80,ADVENZYMES,EQ,86400,27137,31.41"
"20,81,AEGISCHEM,EQ,3308983,814585,24.62"
"20,82,AETHER,EQ,42286,21669,51.24"
"20,83,AFFLE,EQ,72113,30388,42.14"
"20,84,AGARIND,EQ,12183,7698,63.19"
"20,85,AGARWALFT,SM,18000,12000,66.67"
"20,86,AGI,EQ,1466658,605057,41.25"
"20,87,AGNI,SM,110000,80000,72.73"
"20,88,AGRITECH,EQ,13580,6864,50.54"
"20,89,AGROPHOS,EQ,91812,16182,17.63"
"20,90,AGSTRA,EQ,319860,204048,63.79"
"20,91,AHL,EQ,64849,28144,43.40"
"20,92,AHLADA,EQ,10426,7661,73.48"
"20,93,AHLEAST,EQ,9329,7067,75.75"
"20,94,AHLUCONT,EQ,61189,23376,38.20"
"20,95,AIAENG,EQ,57601,29369,50.99"
"20,96,AILIMITED,SM,27000,21000,77.78"
"20,97,AIRAN,EQ,58486,36763,62.86"
"20,98,AIROLAM,EQ,13138,8192,62.35"
"20,99,AIRTELPP,E1,86881,72562,83.52"
"20,100,AJANTPHARM,EQ,65120,44925,68.99"
"20,101,AJMERA,EQ,14154,7753,54.78"
"20,102,AJOONI,EQ,293576,201267,68.56"
"20,103,AKASH,EQ,106436,57257,53.79"
"20,104,AKG,EQ,36677,10789,29.42"
"20,105,AKSHARCHEM,EQ,16337,13955,85.42"
"20,106,AKSHOPTFBR,EQ,214037,153397,71.67"
"20,107,AKZOINDIA,EQ,14269,9981,69.95"
"20,108,ALANKIT,EQ,632567,490242,77.50"
"20,109,ALBERTDAVD,EQ,4723,3302,69.91"
"20,110,ALEMBICLTD,EQ,172644,108542,62.87"
"20,111,ALICON,EQ,44996,12556,27.90"
"20,112,ALKALI,EQ,14694,9040,61.52"
"20,113,ALKEM,EQ,186735,120170,64.35"
"20,114,ALKYLAMINE,EQ,12816,6653,51.91"
"20,115,ALLCARGO,EQ,263018,87554,33.29"
"20,116,ALLETEC,SM,28800,24000,83.33"
"20,117,ALLSEC,EQ,3726,2935,78.77"
