SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI,ISIN_CODE,FILLER1,FILLER2,FILLER3
500002,ABB LTD.    ,A ,Q,1110,1149.95,1101.4,1146.8,1146.8,1103.1,1766,14565,16579602,,INE117A01022,,,
500003,AEGIS LOGIS ,B ,Q,137.25,138.5,134.65,136.8,137.4,136.55,429,22886,3123246,,INE208C01025,,,
500008,AMAR RAJA BA,A ,Q,903.85,927.1,903.8,925.1,925.1,906.45,2273,40432,37180650,,INE885A01032,,,
500009,A.SARABHAI  ,XD,Q,8.9,9.4,8.9,9.05,9.03,8.96,170,58114,529709,,INE432A01017,,,
500010,HDFC        ,A ,Q,1250.6,1260.45,1243.6,1247.3,1247.3,1243.05,2524,306197,383565846,,INE001A01036,,,
500012,ANDHRA PETRO,XC,Q,26.1,26.6,25.4,26.45,26.6,25.95,196,105326,2777418,,INE714B01016,,,
500013,ANSAL INFRAS,B ,Q,15.15,15.52,15.15,15.47,15.3,15.18,275,74013,1139732,,INE436A01026,,,
500014,APPLE FINANC,XD,Q,2.95,2.95,2.71,2.84,2.84,2.66,101,37501,106897,,INE096A01010,,,
500020,BOM DYEING  ,B ,Q,56.3,56.65,54.2,55.05,55.05,55.65,2532,501292,27955581,,INE032A01023,,,
500023,ASIANHOTNR  ,B ,Q,104.65,104.65,104.65,104.65,104.65,104,1,10,1046,,INE363A01022,,,
500024,ASSAMCO     ,B ,Q,6.89,6.94,6.61,6.64,6.64,6.94,698,668108,4517210,,INE442A01024,,,
500027,ATUL LTD.   ,A ,Q,2174.75,2269,2174.75,2259.35,2259.35,2169.1,654,6659,14943196,,INE100A01010,,,
500028,ATV PROJECTS,XT,Q,5.86,6.05,5.86,5.93,6.05,6.06,32,7403,43700,,INE447A01015,,,
500029,AUTOLITE(I) ,B ,Q,51.8,52.95,51.8,52.25,52.25,51.65,10,545,28547,,INE448A01013,,,
500030,AUTORID.FIN ,B ,Q,1.02,1.02,0.98,0.98,0.98,1.02,4,5718,5814,,INE450A01019,,,
500031,BAJAJ ELECT.,A ,Q,231,231.95,226,227.9,226,230.4,286,8480,1948633,,INE193E01025,,,
500032,BAJAJHIND   ,B ,Q,15,15.17,14.75,14.8,14.8,14.96,1092,652882,9740563,,INE306A01021,,,
500033,FORCE MOTR  ,B ,Q,4480,4530.1,4440.95,4469.2,4469.2,4470.1,8746,121686,545909190,,INE451A01017,,,
500034,BAJFINANCE  ,A ,Q,920,937.8,914.7,929.65,929.65,912.3,5741,163405,152126425,,INE296A01024,,,
500038,BALRAM.CHINI,A ,Q,140.2,141.7,137.8,138.25,138.25,141.65,1015,99982,13968739,,INE119A01028,,,
500039,BANCO PROD. ,B ,Q,216,216.5,212.8,213.7,213.7,213.9,505,26230,5615212,,INE213C01025,,,
500040,CENTURY TEXT,A ,Q,817,823,808.3,819.45,819.45,809.8,3385,113810,93037092,,INE055A01016,,,
500041,BANNARI AMAN,B ,Q,2070,2070,2037.1,2061.15,2061,2086.5,15,21,43195,,INE459A01010,,,
500042,BASF INDIA  ,B ,Q,1140,1148.95,1120,1125.95,1129.4,1146.25,324,1633,1860888,,INE373A01013,,,
500043,BATA INDIA  ,A ,Q,470.1,470.1,464.05,465.25,465.25,472.05,1331,29428,13731827,,INE176A01028,,,
500048,BEML LTD    ,A ,Q,1195,1208,1170.75,1181.8,1181.8,1188.4,4880,104064,123818635,,INE258A01016,,,
500049,BHARAT ELECT,A ,Q,1515,1527.95,1503.05,1512,1512,1513.95,1541,17783,26936595,,INE263A01016,,,
500052,BHANSALI ENG,B ,Q,24.8,24.8,24,24.25,24.25,24.65,713,247185,6028107,,INE922A01025,,,
500055,BHUSH STEEL ,B ,Q,42.5,43.15,42.4,42.55,42.55,42.4,170,16262,694934,,INE824B01021,,,
500058,BIHAR SPONGE,XT,Q,2.5,2.61,2.5,2.6,2.61,2.5,9,4250,10981,,INE819C01011,,,
500059,BINANI IND. ,B ,Q,76,78.4,76,77.2,77.5,75.9,153,8208,634668,,INE071A01013,,,
500060,BIRLACABLE  ,B ,Q,43.5,43.5,42.5,42.8,42.5,42.2,41,3713,159110,,INE800A01015,,,
500067,BLUE STAR   ,B ,Q,522,535,519,525.45,524.95,522.6,307,6922,3627203,,INE472A01039,,,
500068,DISA INDIA  ,XC,Q,4200,4440,4200,4335.85,4440,4200,10,25,106567,,INE131C01011,,,
500074,BPL LTD.    ,B ,Q,73.45,75.7,72.3,72.6,72.6,73.1,2438,245207,18068903,,INE110A01019,,,
500078,CAMPH.& ALL ,XC,Q,714.85,714.85,694.1,700,700,704.85,36,1162,819136,,INE959C01015,,,
500083,CENTURY EXT ,B ,Q,6.41,6.7,6.41,6.6,6.6,6.5,30,17915,118867,,INE281A01026,,,
