SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI,ISIN_CODE,TRADING_DATE,FILLER2,FILLER3
500002,ABB LTD.    ,A ,Q,4200.25,4233.85,4191.8,4228.8,4220.3,4215.35,633,2469,10418233,,INE117A01022,13-Oct-23,,
500003,AEGIS LOGIS ,A ,Q,321.05,324,320.65,321.3,322.75,323.05,581,14066,4530403,,INE208C01025,13-Oct-23,,
500008,AMAR RAJA BA,A ,Q,649,651.45,645.45,647.3,646.75,648.05,2437,34339,22245025,,INE885A01032,13-Oct-23,,
500009,A.SARABHAI  ,XT,Q,44.69,44.69,44.69,44.69,44.69,43.82,352,164348,7344712,,INE432A01017,13-Oct-23,,
500012,ANDHRA PETRO,X ,Q,75.59,86.4,74.5,83.51,83.51,75.74,2687,703331,58340891,,INE714B01016,13-Oct-23,,
500014,UTIQUE      ,X ,Q,6.01,6.5,6.01,6.28,6.3,6.06,213,89421,563899,,INE096A01010,13-Oct-23,,
500016,ARUNAHTEL   ,X ,Q,16.78,17.47,15,16.72,16.87,16.17,146,25520,422803,,INE957C01019,13-Oct-23,,
500020,BOM DYEING  ,A ,Q,155.25,158.45,152.65,153.2,153.2,155.4,2845,152423,23733794,,INE032A01023,13-Oct-23,,
500023,ASIANHOTNR  ,B ,Q,160.95,160.95,158,160.95,160.95,146.35,38,11977,1927154,,INE363A01022,13-Oct-23,,
500027,ATUL LTD.   ,A ,Q,6906.05,6961.45,6883.45,6942.9,6901.1,6944.2,172,360,2492262,,INE100A01010,13-Oct-23,,
500028,ATV PROJECTS,XT,Q,15.11,15.4,15.11,15.11,15.11,15.41,57,20276,307667,,INE447A01015,13-Oct-23,,
500031,BAJAJ ELECT.,A ,Q,1060.05,1099,1057.8,1072.2,1067.95,1069.1,559,5204,5598246,,INE193E01025,13-Oct-23,,
500032,BAJAJHIND   ,A ,Q,25.39,25.98,25.08,25.85,25.85,25.33,2832,1418207,36206105,,INE306A01021,13-Oct-23,,
500033,FORCE MOTR  ,B ,Q,3931.05,3998.8,3916.3,3928,3928,3990.95,566,1967,7769949,,INE451A01017,13-Oct-23,,
500034,BAJFINANCE  ,A ,Q,8014.45,8080,7957.75,8049.7,8047.55,8014.45,7001,33624,270407772,,INE296A01024,13-Oct-23,,
500038,BALRAM.CHINI,A ,Q,418.95,421.6,415,416.8,416.8,416.75,1604,41630,17415827,,INE119A01028,13-Oct-23,,
500039,BANCO PROD. ,B ,Q,485,488,476.5,486.45,486.45,481.7,1107,17184,8307880,,INE213C01025,13-Oct-23,,
500040,CENTURY TEXT,A ,Q,1180,1194.5,1154,1181.4,1173,1179.1,856,12565,14776922,,INE055A01016,13-Oct-23,,
500041,BANNARI AMAN,B ,Q,2571.25,2605,2534,2578.55,2582,2627,55,138,356871,,INE459A01010,13-Oct-23,,
500042,BASF INDIA  ,A ,Q,2577.05,2602,2576.95,2594.15,2592,2587.6,123,482,1246684,,INE373A01013,13-Oct-23,,
500043,BATA INDIA  ,A ,Q,1634.85,1637.4,1609.05,1624.15,1622,1633.35,1168,9733,15811070,,INE176A01028,13-Oct-23,,
500048,BEML LTD    ,A ,Q,2320.05,2333.15,2286.35,2293.95,2293.95,2329.7,693,5929,13655366,,INE258A01016,13-Oct-23,,
500049,BHARAT ELECT,A ,Q,136.75,138.2,136.4,137.3,137.3,138.1,2460,477442,65468600,,INE263A01024,13-Oct-23,,
500052,BHANSALI ENG,B ,Q,92.95,95.99,92.69,93.22,93.75,92.78,2754,84224,7953771,,INE922A01025,13-Oct-23,,
500058,BIHAR SPONGE,XT,Q,10.89,11,10.6,10.86,10.86,10.89,165,51423,551723,,INE819C01011,13-Oct-23,,
500059,BINANI IND. ,T ,Q,15,15.24,15,15.24,15.24,14.95,4,2400,36096,,INE071A01013,13-Oct-23,,
500060,BIRLACABLE  ,B ,Q,328.95,341.6,326.3,329.4,331.9,328.55,653,10575,3512033,,INE800A01015,13-Oct-23,,
500067,BLUE STAR   ,A ,Q,886,888.55,871.9,874,875.85,878.15,184,2318,2033977,,INE472A01039,13-Oct-23,,
500068,DISA INDIA  ,B ,Q,13600,13874.95,13449.95,13474.95,13450,13599.35,44,73,994939,,INE131C01011,13-Oct-23,,
500069,QUESTCAP    ,X ,Q,269.9,305,269.9,292.3,304.75,264.5,83,4524,1294517,,INE418C01012,13-Oct-23,,
500074,BPL LTD.    ,B ,Q,79,87.27,79,85.87,83.5,80.52,1420,72894,6221130,,INE110A01019,13-Oct-23,,
500078,OAL         ,B ,Q,372.3,373.05,366.5,367.35,366.5,370.55,70,227,83431,,INE959C01023,13-Oct-23,,
500083,CENTURY EXT ,T ,Q,17.25,17.25,16.58,16.84,16.89,17.09,219,45445,770706,,INE281A01026,13-Oct-23,,
500084,CESC LTD.   ,A ,Q,87.98,88.62,87.7,87.91,87.7,88.3,552,82786,7302645,,INE486A01021,13-Oct-23,,
500085,CHAMBAL FERT,A ,Q,291,294.5,288.75,291.15,290,290.85,2544,187325,54686927,,INE085A01013,13-Oct-23,,
500086,EXIDE IND.  ,A ,Q,266.9,266.9,262,262.5,262.5,264.7,1236,46403,12241446,,INE302A01020,13-Oct-23,,
500087,CIPLA LTD.  ,A ,Q,1156.95,1168.95,1151,1167.95,1165.2,1157.45,1073,15592,18154098,,INE059A01026,13-Oct-23,,
500089,DIC INDIA   ,B ,Q,429.45,442.95,422.85,432.45,432.45,430.9,58,383,166077,,INE303A01010,13-Oct-23,,
500092,CRISIL LTD  ,A ,Q,3960.05,3988.15,3868.15,3889.35,3912.95,3995.75,323,804,3149200,,INE007A01025,13-Oct-23,,
500093,CGPOWER     ,A ,Q,403,403,395.2,396.7,395.4,399.6,1341,46176,18354677,,INE067A01029,13-Oct-23,,
500096,DABUR (I)   ,A ,Q,542,542.15,536.4,538.8,538.8,541,2207,28356,15282643,,INE016A01026,13-Oct-23,,
500097,DALMIASUG   ,B ,Q,450.6,459.1,450.6,453.3,453,459.4,1442,11146,5055480,,INE495A01022,13-Oct-23,,
500101,ARVIND Ltd  ,A ,Q,178.8,182.85,176.45,181.7,182.75,178.75,1901,71423,12800701,,INE034A01011,13-Oct-23,,
500103,BHEL        ,A ,Q,130.25,130.25,127.5,128.35,128.35,130.6,4578,529411,68160175,,INE257A01026,13-Oct-23,,
500104,HIND.PETRO  ,A ,Q,258.45,259.8,255.95,256.45,256.45,258.45,1901,81801,21114702,,INE094A01015,13-Oct-23,,
