Security Wise Delivery Position - Compulsory Rolling Settlement
"10,MTO,15062023,1141434638,0002216"
"Trade Date <15-JUN-2023>,Settlement Type <N>"
"Record Type,Sr No,Name of Security,Quantity Traded,Deliverable Quantity(gross across client level),% of Deliverable Quantity to Traded Quantity"
"20,1,182D051023,TB,100,100,100.00"
"20,2,182D191023,TB,400,400,100.00"
"20,3,182D290923,TB,200,200,100.00"
"20,4,20MICRONS,EQ,238953,128023,53.58"
"20,5,21STCENMGM,EQ,9946,9946,100.00"
"20,6,360ONE,EQ,281156,230742,82.07"
"20,7,364D060624,TB,100,100,100.00"
"20,8,364D071223,TB,500,500,100.00"
"20,9,364D220224,TB,300,300,100.00"
"20,10,364D220324,TB,100,100,100.00"
"20,11,364D240823,TB,400,200,50.00"
"20,12,364D271023,TB,400,400,100.00"
"20,13,3IINFOLTD,EQ,622966,278668,44.73"
"20,14,3MINDIA,EQ,4592,1752,38.15"
"20,15,563GS2026,GS,10100,10100,100.00"
"20,16,5PAISA,EQ,42539,21596,50.77"
"20,17,622GS2035,GS,150,150,100.00"
"20,18,63MOONS,EQ,48480,22677,46.78"
"20,19,645GS2029,GS,1,1,100.00"
"20,20,654GS2032,GS,45022,45000,99.95"
"20,21,667GS2050,GS,10,10,100.00"
"20,22,669GS2024,GS,4776,4531,94.87"
"20,23,676GS2061,GS,21,21,100.00"
"20,24,68GS2060,GS,3533,3533,100.00"
"20,25,695GS2061,GS,305,305,100.00"
"20,26,699GS2051,GS,6632,6632,100.00"
"20,27,706GS2028,GS,3200,3200,100.00"
"20,28,710GS2029,GS,21420,11420,53.31"
"20,29,717GS2030,GS,10513,9500,90.36"
"20,30,719GS2060,GS,100,100,100.00"
"20,31,725GS2063,GS,11551,11551,100.00"
"20,32,726GS2032,GS,74614,74614,100.00"
"20,33,727GS2026,GS,10,10,100.00"
"20,34,736GS2052,GS,1,1,100.00"
"20,35,738GS2027,GS,50503,50503,100.00"
"20,36,741GS2036,GS,5026,5006,99.60"
"20,37,74GS2062,GS,55,55,100.00"
"20,38,754GS2036,GS,310137,294414,94.93"
"20,39,75GS2034,GS,450,450,100.00"
"20,40,768GS2023,GS,10000,10000,100.00"
"20,41,772GS2025,GS,6,6,100.00"
"20,42,778MH30,SG,200,200,100.00"
"20,43,795GS2032,GS,1979,1979,100.00"
"20,44,915GS2024,GS,3007,3007,100.00"
"20,45,91D030823,TB,100,100,100.00"
"20,46,91D070923,TB,200,200,100.00"
"20,47,91D230623,TB,300,300,100.00"
"20,48,91D240823,TB,1000,1000,100.00"
"20,49,AAATECH,EQ,6245,3741,59.90"
"20,50,AAREYDRUGS,EQ,269737,101691,37.70"
"20,51,AARON,EQ,5359,3610,67.36"
"20,52,AARTIDRUGS,EQ,436722,90240,20.66"
"20,53,AARTIIND,EQ,1093620,460050,42.07"
"20,54,AARTIPHARM,EQ,214565,109949,51.24"
"20,55,AARTIPP,E1,62,52,83.87"
"20,56,AARTISURF,EQ,44268,19669,44.43"
"20,57,AARVEEDEN,EQ,21017,12825,61.02"
"20,58,AARVI,EQ,12609,8760,69.47"
"20,59,AAVAS,EQ,268089,212224,79.16"
"20,60,ABAN,EQ,117236,69515,59.29"
