Security Wise Delivery Position - Compulsory Rolling Settlement
"10,MTO,25082022,1102169993,0002090"
"Trade Date <25-AUG-2022>,Settlement Type <N>"
"Record Type,Sr No,Name of Security,Quantity Traded,Deliverable Quantity(gross across client level),% of Deliverable Quantity to Traded Quantity"
"20,1,20MICRONS,EQ,577512,265256,45.93"
"20,2,21STCENMGM,EQ,21302,20014,93.95"
"20,3,364D030823,TB,100,100,100.00"
"20,4,364D290623,TB,100,100,100.00"
"20,5,3IINFOLTD,EQ,234111,158397,67.66"
"20,6,3MINDIA,EQ,2575,1235,47.96"
"20,7,3PLAND,EQ,11279,4916,43.59"
"20,8,5PAISA,EQ,17272,9766,56.54"
"20,9,601GS2028,GS,1,1,100.00"
"20,10,63MOONS,EQ,36362,21384,58.81"
"20,11,667GS2050,GS,10,10,100.00"
"20,12,676GS2061,GS,39,35,89.74"
"20,13,695GS2061,GS,2804,2804,100.00"
"20,14,699GS2051,GS,8059,8059,100.00"
"20,15,710GS2029,GS,995,995,100.00"
"20,16,738GS2027,GS,12001,12001,100.00"
"20,17,754GS2036,GS,500,500,100.00"
"20,18,A2ZINFRA,EQ,122142,92494,75.73"
"20,19,AAATECH,SM,12000,9000,75.00"
"20,20,AAKASH,EQ,257562,178122,69.16"
"20,21,AAREYDRUGS,EQ,40776,25763,63.18"
"20,22,AARON,EQ,10947,7628,69.68"
"20,23,AARTIDRUGS,EQ,94436,33927,35.93"
"20,24,AARTIIND,EQ,387523,112804,29.11"
"20,25,AARTISURF,EQ,5318,3524,66.27"
"20,26,AARVEEDEN,EQ,16169,10587,65.48"
"20,27,AARVI,EQ,14785,10970,74.20"
"20,28,AAVAS,EQ,59803,31127,52.05"
"20,29,ABAN,EQ,2038342,985916,48.37"
"20,30,ABB,EQ,810380,253692,31.31"
"20,31,ABBOTINDIA,EQ,10570,4077,38.57"
"20,32,ABCAPITAL,EQ,8038693,2683366,33.38"
"20,33,ABCOTS,SM,8000,8000,100.00"
"20,34,ABFRL,EQ,3564986,1235362,34.65"
"20,35,ABINFRA,SM,12000,8000,66.67"
"20,36,ABSLAMC,EQ,44338,26059,58.77"
"20,37,ABSLBANETF,EQ,2963,1810,61.09"
"20,38,ABSLNN50ET,EQ,6473,6200,95.78"
"20,39,ACC,EQ,306034,142903,46.70"
"20,40,ACCELYA,EQ,183676,64522,35.13"
"20,41,ACCURACY,EQ,27915,19260,69.00"
"20,42,ACE,EQ,644236,290901,45.15"
"20,43,ACEINTEG,SM,4500,4500,100.00"
"20,44,ACRYSIL,EQ,96133,44648,46.44"
"20,45,ADANIENT,EQ,3119494,556602,17.84"
"20,46,ADANIGREEN,EQ,2609271,383849,14.71"
"20,47,ADANIPORTS,EQ,6287921,1464241,23.29"
"20,48,ADANITRANS,EQ,501051,99410,19.84"
"20,49,ADFFOODS,EQ,10932,6241,57.09"
"20,50,ADORWELD,EQ,35085,16911,48.20"
"20,51,ADSL,EQ,202832,118255,58.30"
"20,52,ADVANIHOTR,EQ,34961,21852,62.50"
"20,53,ADVENZYMES,EQ,72119,43340,60.10"
"20,54,AEGISCHEM,EQ,920236,452159,49.14"
"20,55,AETHER,EQ,39616,20373,51.43"
"20,56,AFFLE,EQ,1127057,393493,34.91"
"20,57,AGARIND,EQ,66106,27234,41.20"
"20,58,AGI,EQ,236952,100531,42.43"
"20,59,AGNI,SM,920000,540000,58.70"
"20,60,AGROPHOS,EQ,64026,43827,68.45"
"20,61,AGSTRA,EQ,878589,525366,59.80"
"20,62,AHLADA,EQ,117755,82282,69.88"
"20,63,AHLEAST,EQ,3801,3077,80.95"
"20,64,AHLUCONT,EQ,9385,5161,54.99"
"20,65,AIAENG,EQ,51704,26215,50.70"
"20,66,AILIMITED,SM,45000,33000,73.33"
"20,67,AIRAN,EQ,154898,104237,67.29"
"20,68,AIROLAM,EQ,21771,17386,79.86"
"20,69,AIRTELPP,E1,619213,444828,71.84"
"20,70,AISL,SM,2400,2400,100.00"
"20,71,AJANTPHARM,EQ,154248,92989,60.29"
"20,72,AJMERA,EQ,165562,50156,30.29"
"20,73,AJOONI,EQ,446187,115488,25.88"
"20,74,AJRINFRA,EQ,1201589,956073,79.57"
"20,75,AKG,EQ,114116,95096,83.33"
"20,76,AKSHAR,EQ,24775,17977,72.56"
"20,77,AKSHARCHEM,EQ,5512,3409,61.85"
"20,78,AKSHOPTFBR,EQ,776841,350962,45.18"
"20,79,AKZOINDIA,EQ,14663,13077,89.18"
"20,80,ALANKIT,EQ,261669,177702,67.91"
"20,81,ALBERTDAVD,EQ,4473,2263,50.59"
"20,82,ALEMBICLTD,EQ,307512,146939,47.78"
"20,83,ALICON,EQ,10368,6707,64.69"
"20,84,ALKALI,EQ,84825,36177,42.65"
"20,85,ALKEM,EQ,287321,206436,71.85"
"20,86,ALKYLAMINE,EQ,39518,12201,30.87"
"20,87,ALLCARGO,EQ,819235,377679,46.10"
"20,88,ALLSEC,EQ,22676,18192,80.23"
"20,89,ALMONDZ,EQ,19821,13790,69.57"
"20,90,ALPA,EQ,25409,18157,71.46"
"20,91,ALPHAGEO,EQ,21303,12477,58.57"
"20,92,AMARAJABAT,EQ,514667,122242,23.75"
"20,93,AMBER,EQ,56743,25719,45.33"
"20,94,AMBICAAGAR,EQ,194947,125466,64.36"
"20,95,AMBIKCO,EQ,88210,27148,30.78"
"20,96,AMBUJACEM,EQ,11274377,7200312,63.86"
"20,97,AMDIND,EQ,120201,73037,60.76"
"20,98,AMIORG,EQ,41567,17957,43.20"
"20,99,AMJLAND,EQ,59373,37894,63.82"
"20,100,AMJUMBO,SM,8000,8000,100.00"
"20,101,AMRUTANJAN,EQ,24899,11389,45.74"
"20,102,ANANDRATHI,EQ,30290,24834,81.99"
"20,103,ANANTRAJ,EQ,10461420,3400953,32.51"
"20,104,ANDHRAPAP,EQ,187797,75278,40.08"
"20,105,ANDHRSUGAR,EQ,326640,155636,47.65"
"20,106,ANDREWYU,EQ,72274,54006,74.72"
"20,107,ANGELONE,EQ,629330,262788,41.76"
"20,108,ANIKINDS,EQ,544974,264793,48.59"
"20,109,ANMOL,EQ,4625,2889,62.46"
"20,110,ANSALAPI,EQ,449899,370749,82.41"
"20,111,ANSALHSG,EQ,194625,149908,77.02"
"20,112,ANTGRAPHIC,EQ,295261,199804,67.67"
"20,113,ANUP,EQ,28308,15284,53.99"
"20,114,ANURAS,EQ,80189,24076,30.02"
"20,115,APARINDS,EQ,176623,67393,38.16"
"20,116,APCL,EQ,25470,12509,49.11"
"20,117,APCOTEXIND,EQ,205869,76304,37.06"
"20,118,APEX,EQ,620071,152117,24.53"
"20,119,APLAPOLLO,EQ,238141,109309,45.90"
"20,120,APLLTD,EQ,69129,34687,50.18"
"20,121,APOLLO,EQ,60265,34121,56.62"
"20,122,APOLLOHOSP,EQ,414795,161652,38.97"
"20,123,APOLLOPIPE,EQ,95801,42502,44.36"
"20,124,APOLLOTYRE,EQ,1811625,486667,26.86"
"20,125,APOLSINHOT,EQ,7894,5845,74.04"
"20,126,APTECHT,EQ,106072,54636,51.51"
"20,127,APTUS,EQ,550978,279956,50.81"
"20,128,ARCHIDPLY,EQ,402485,202411,50.29"
"20,129,ARCHIES,EQ,60252,51964,86.24"
"20,130,ARENTERP,EQ,4403,2468,56.05"
"20,131,ARIES,EQ,81169,36799,45.34"
"20,132,ARIHANTCAP,EQ,684124,348253,50.90"
"20,133,ARIHANTSUP,EQ,70131,52458,74.80"
"20,134,ARMANFIN,EQ,8387,5395,64.33"
"20,135,AROGRANITE,EQ,30486,12503,41.01"
"20,136,ARROWGREEN,EQ,19305,10361,53.67"
"20,137,ARSHIYA,EQ,803294,568881,70.82"
"20,138,ARTEMISMED,EQ,311903,182860,58.63"
"20,139,ARTNIRMAN,EQ,1653,1217,73.62"
"20,140,ARVIND,EQ,2451346,1025214,41.82"
"20,141,ARVINDFASN,EQ,283203,153207,54.10"
"20,142,ARVSMART,EQ,118040,61674,52.25"
"20,143,ASAHIINDIA,EQ,1975918,817582,41.38"
"20,144,ASAHISONG,EQ,8080,5765,71.35"
"20,145,ASAL,EQ,30394,16817,55.33"
"20,146,ASALCBR,EQ,32547,17721,54.45"
"20,147,ASHAPURMIN,EQ,120166,54325,45.21"
"20,148,ASHIANA,EQ,39717,23372,58.85"
"20,149,ASHIMASYN,EQ,176713,128547,72.74"
"20,150,ASHOKA,EQ,802696,438692,54.65"
"20,151,ASHOKLEY,EQ,9278507,3719637,40.09"
"20,152,ASIANENE,EQ,78369,54725,69.83"
"20,153,ASIANHOTNR,EQ,24480,13385,54.68"
"20,154,ASIANPAINT,EQ,615392,233897,38.01"
"20,155,ASIANTILES,EQ,956078,694089,72.60"
"20,156,ASPINWALL,EQ,6543,4162,63.61"
"20,157,ASTEC,EQ,17934,6136,34.21"
"20,158,ASTERDM,EQ,949431,372335,39.22"
"20,159,ASTRAL,EQ,282331,101063,35.80"
"20,160,ASTRAMICRO,EQ,1542485,840568,54.49"
"20,161,ASTRAZEN,EQ,13647,5465,40.05"
"20,162,ASTRON,EQ,65172,42058,64.53"
"20,163,ATALREAL,SM,86400,51200,59.26"
"20,164,ATFL,EQ,32276,20600,63.82"
"20,165,ATGL,EQ,185491,65211,35.16"
"20,166,ATLANTA,EQ,33327,19168,57.51"
"20,167,ATUL,EQ,45026,28681,63.70"
"20,168,ATULAUTO,EQ,125570,72299,57.58"
"20,169,AUBANK,EQ,3640290,1807451,49.65"
"20,170,AURDIS,SM,2000,2000,100.00"
"20,171,AURIONPRO,EQ,105957,53111,50.13"
"20,172,AUROPHARMA,EQ,1075944,380196,35.34"
"20,173,AURUM,EQ,91164,63724,69.90"
"20,174,AURUMPP,X1,26602,26602,100.00"
"20,175,AUSOMENT,EQ,4161,1955,46.98"
"20,176,AUTOAXLES,EQ,14166,7930,55.98"
"20,177,AUTOBEES,EQ,28757,17304,60.17"
"20,178,AUTOIND,EQ,92088,61536,66.82"
"20,179,AVADHSUGAR,EQ,106835,24503,22.94"
"20,180,AVANTIFEED,EQ,343284,111752,32.55"
"20,181,AVG,SM,2400,2400,100.00"
"20,182,AVROIND,EQ,37379,11944,31.95"
"20,183,AVTNPL,EQ,333410,162109,48.62"
"20,184,AWHCL,EQ,80134,48483,60.50"
"20,185,AWL,EQ,3040841,1312208,43.15"
"20,186,AXISBANK,EQ,6320890,3396167,53.73"
"20,187,AXISBNKETF,EQ,1315,1121,85.25"
"20,188,AXISBPSETF,EQ,42184,41916,99.36"
"20,189,AXISCADES,EQ,162748,99521,61.15"
"20,190,AXISCETF,EQ,6209,6192,99.73"
"20,191,AXISGOLD,EQ,34686,25173,72.57"
"20,192,AXISHCETF,EQ,4737,3490,73.68"
"20,193,AXISNIFTY,EQ,3391,2959,87.26"
"20,194,AXISTECETF,EQ,2034,1095,53.83"
"20,195,AXITA,EQ,225450,102233,45.35"
"20,196,AYMSYNTEX,EQ,41251,27128,65.76"
"20,197,BAGFILMS,EQ,1214874,488139,40.18"
"20,198,BAJAJ-AUTO,EQ,374693,264315,70.54"
"20,199,BAJAJCON,EQ,484666,230599,47.58"
"20,200,BAJAJELEC,EQ,138163,48367,35.01"
"20,201,BAJAJFINSV,EQ,369315,95108,25.75"
"20,202,BAJAJHCARE,EQ,28310,14158,50.01"
"20,203,BAJAJHIND,EQ,6805742,3294448,48.41"
"20,204,BAJAJHLDNG,EQ,29322,14593,49.77"
"20,205,BAJFINANCE,EQ,1354296,663093,48.96"
"20,206,BALAJITELE,EQ,165950,88952,53.60"
"20,207,BALAMINES,EQ,35741,14489,40.54"
"20,208,BALAXI,EQ,20088,15302,76.17"
"20,209,BALKRISIND,EQ,478266,261854,54.75"
"20,210,BALMLAWRIE,EQ,277702,172875,62.25"
"20,211,BALPHARMA,EQ,23441,15248,65.05"
"20,212,BALRAMCHIN,EQ,4216533,1108464,26.29"
"20,213,BANARBEADS,EQ,13899,9838,70.78"
"20,214,BANARISUG,EQ,2777,982,35.36"
"20,215,BANCOINDIA,EQ,1871087,675289,36.09"
"20,216,BANDHANBNK,EQ,12185445,3127175,25.66"
"20,217,BANG,EQ,86659,12012,13.86"
"20,218,BANKA,EQ,7843,2734,34.86"
"20,219,BANKBARODA,EQ,39474725,10224916,25.90"
"20,220,BANKBEES,EQ,569843,314952,55.27"
"20,221,BANKINDIA,EQ,9369040,3428126,36.59"
"20,222,BANSWRAS,EQ,36076,27349,75.81"
"20,223,BARBEQUE,EQ,139704,46860,33.54"
"20,224,BASF,EQ,136354,43965,32.24"
"20,225,BASML,EQ,128291,58191,45.36"
"20,226,BATAINDIA,EQ,239161,89995,37.63"
"20,227,BAYERCROP,EQ,7746,4030,52.03"
"20,228,BBETF0432,EQ,1904,1527,80.20"
"20,229,BBL,EQ,35851,17407,48.55"
"20,230,BBOX,EQ,33467,19762,59.05"
"20,231,BBTC,EQ,38103,20513,53.84"
"20,232,BBTCL,SM,21000,17000,80.95"
"20,233,BCG,EQ,3063474,3063473,100.00"
"20,234,BCLIND,EQ,50544,35194,69.63"
"20,235,BCONCEPTS,EQ,12129,9192,75.79"
"20,236,BCP,EQ,553522,376688,68.05"
"20,237,BDL,EQ,512156,165000,32.22"
"20,238,BEARDSELL,EQ,49804,31506,63.26"
"20,239,BECTORFOOD,EQ,105530,50223,47.59"
"20,240,BEDMUTHA,EQ,10301,6030,58.54"
"20,241,BEL,EQ,7526746,4337696,57.63"
"20,242,BEML,EQ,299637,111710,37.28"
"20,243,BEPL,EQ,539531,257888,47.80"
"20,244,BERGEPAINT,EQ,538470,211901,39.35"
"20,245,BESTAGRO,EQ,24053,5198,21.61"
"20,246,BETA,SM,3000,2600,86.67"
"20,247,BEWLTD,SM,250,250,100.00"
"20,248,BFINVEST,EQ,29084,6061,20.84"
"20,249,BFUTILITIE,EQ,502410,128514,25.58"
"20,250,BGRENERGY,EQ,507050,226480,44.67"
"20,251,BHAGCHEM,EQ,8900,7731,86.87"
"20,252,BHAGERIA,EQ,26082,14470,55.48"
"20,253,BHAGYANGR,EQ,49234,37284,75.73"
"20,254,BHAGYAPROP,EQ,7933,6762,85.24"
"20,255,BHANDARI,EQ,618264,391060,63.25"
"20,256,BHARATFORG,EQ,810543,373101,46.03"
"20,257,BHARATGEAR,EQ,208015,131093,63.02"
"20,258,BHARATRAS,EQ,918,421,45.86"
"20,259,BHARATWIRE,EQ,277776,190943,68.74"
"20,260,BHARTIARTL,EQ,9849958,3988804,40.50"
"20,261,BHEL,EQ,123809633,26396136,21.32"
"20,262,BIGBLOC,EQ,45085,29099,64.54"
"20,263,BINDALAGRO,EQ,223839,126180,56.37"
"20,264,BIOCON,EQ,1189693,353055,29.68"
"20,265,BIOFILCHEM,EQ,20925,14347,68.56"
"20,266,BIRET,RR,103447,98028,94.76"
"20,267,BIRLACABLE,EQ,77328,46798,60.52"
"20,268,BIRLACORPN,EQ,102521,55498,54.13"
"20,269,BIRLAMONEY,EQ,114485,68797,60.09"
"20,270,BLBLIMITED,EQ,52264,31220,59.74"
"20,271,BLISSGVS,EQ,114468,50426,44.05"
"20,272,BLKASHYAP,EQ,376764,212096,56.29"
"20,273,BLS,EQ,1488198,448635,30.15"
"20,274,BLUEDART,EQ,18628,7399,39.72"
"20,275,BLUESTARCO,EQ,91539,25138,27.46"
"20,276,BODALCHEM,EQ,507483,248994,49.06"
"20,277,BOMDYEING,EQ,1782847,601675,33.75"
"20,278,BOROLTD,EQ,62092,28654,46.15"
"20,279,BORORENEW,EQ,718821,322804,44.91"
"20,280,BOSCHLTD,EQ,41923,16929,40.38"
"20,281,BPCL,EQ,3210494,1374694,42.82"
"20,282,BPL,EQ,56349,37317,66.22"
"20,283,BRIGADE,EQ,97792,33772,34.53"
"20,284,BRIGHT,SM,357000,261000,73.11"
"20,285,BRITANNIA,EQ,208578,111314,53.37"
"20,286,BRITANNIA,N3,3035,3010,99.18"
"20,287,BRNL,EQ,95372,69533,72.91"
"20,288,BSE,EQ,551589,201204,36.48"
"20,289,BSHSL,EQ,1431,1234,86.23"
"20,290,BSL,EQ,11987,8551,71.34"
"20,291,BSLGOLDETF,EQ,19353,13704,70.81"
"20,292,BSLNIFTY,EQ,3722859,3486267,93.64"
"20,293,BSLSENETFG,EQ,1750,1160,66.29"
"20,294,BSOFT,EQ,1193710,435302,36.47"
