SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI,ISIN_CODE,TRADING_DATE,FILLER2,FILLER3
500002,ABB LTD.    ,A ,Q,3295.1,3323.6,3233.85,3306.45,3296.1,3274.65,1615,19303,63505779,,INE117A01022,14-Mar-23,,
500003,AEGIS LOGIS ,A ,Q,369.8,383,369.8,381.7,381.7,370.4,3118,68335,25750819,,INE208C01025,14-Mar-23,,
500008,AMAR RAJA BA,A ,Q,573.15,579.9,569.25,573.7,571.85,573.15,2398,30609,17598179,,INE885A01032,14-Mar-23,,
500009,A.SARABHAI  ,X ,Q,22.99,23.88,22.3,23.31,23.31,22.52,300,141738,3250470,,INE432A01017,14-Mar-23,,
500010,HDFC        ,A ,Q,2567.35,2595,2550.05,2558.35,2558.35,2575.55,4258,48788,125236985,,INE001A01036,14-Mar-23,,
500012,ANDHRA PETRO,X ,Q,55.98,56,53.56,54.01,54.55,55.33,762,76608,4178556,,INE714B01016,14-Mar-23,,
500014,UTIQUE      ,X ,Q,4.9,5.07,4.41,4.61,4.61,4.9,132,31517,150632,,INE096A01010,14-Mar-23,,
500016,ARUNAHTEL   ,X ,Q,13.5,13.95,13.5,13.95,13.95,13.88,3,342,4770,,INE957C01019,14-Mar-23,,
500020,BOM DYEING  ,B ,Q,65,65.1,63,63.26,63.26,64.63,541,461341,29326384,,INE032A01023,14-Mar-23,,
500023,ASIANHOTNR  ,B ,Q,71.15,71.9,71.1,71.89,71.68,73.53,17,714,50877,,INE363A01022,14-Mar-23,,
500027,ATUL LTD.   ,A ,Q,6811.05,6910.5,6800,6820.35,6848.65,6846.15,888,2383,16273610,,INE100A01010,14-Mar-23,,
500028,ATV PROJECTS,XT,Q,7.75,8.45,7.71,8.21,8.2,8.11,32,3960,31204,,INE447A01015,14-Mar-23,,
500031,BAJAJ ELECT.,A ,Q,1063.95,1076.2,1044.05,1055.75,1054.95,1067.25,1635,5091,5426687,,INE193E01025,14-Mar-23,,
500032,BAJAJHIND   ,A ,Q,13.05,13.25,12.77,12.87,12.87,13.01,3284,1656360,21455122,,INE306A01021,14-Mar-23,,
500033,FORCE MOTR  ,B ,Q,1270.1,1272,1223,1228.3,1235.65,1270.2,630,2685,3322890,,INE451A01017,14-Mar-23,,
500034,BAJFINANCE  ,A ,Q,5833.55,5850.25,5720,5732.45,5732.45,5844.25,17670,82981,477460129,,INE296A01024,14-Mar-23,,
500038,BALRAM.CHINI,A ,Q,401,403.75,386,390.85,391,401.1,3912,126187,49613487,,INE119A01028,14-Mar-23,,
500039,BANCO PROD. ,B ,Q,238.1,241.6,232.55,239.05,234.15,239.75,1426,29484,7005467,,INE213C01025,14-Mar-23,,
