SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI,ISIN_CODE,FILLER1,FILLER2,FILLER3
500002,ABB LTD.    ,A ,Q,1190,1225,1187.55,1200.8,1200.8,1208.65,1538,11784,14208763,,INE117A01022,,,
500003,AEGIS LOGIS ,B ,Q,197,204,196,202.75,202.75,197.45,1527,65145,12996078,,INE208C01025,,,
500008,AMAR RAJA BA,A ,Q,840,845.95,829.95,832.05,832.05,842.2,1304,24575,20498579,,INE885A01032,,,
500009,A.SARABHAI  ,XD,Q,10,10.7,9.67,10.51,10.51,10,338,156820,1614442,,INE432A01017,,,
500010,HDFC        ,A ,Q,1366,1376.5,1361,1367.3,1365,1365.1,1377,59080,80819101,,INE001A01036,,,
500012,ANDHRA PETRO,XC,Q,26.25,26.4,25.3,25.8,26.2,26.3,136,43486,1117016,,INE714B01016,,,
500013,ANSAL INFRAS,B ,Q,15.29,15.35,15.1,15.2,15.25,15.42,129,32449,493575,,INE436A01026,,,
500014,APPLE FINANC,XD,Q,3.1,3.2,2.91,3.09,3.1,3.08,19,5246,15847,,INE096A01010,,,
500020,BOM DYEING  ,B ,Q,61,62.45,60.65,60.85,60.85,61.05,2743,525042,32242142,,INE032A01023,,,
500023,ASIANHOTNR  ,B ,Q,108.55,108.6,102.55,103.95,103.95,103.25,17,1472,154895,,INE363A01022,,,
500024,ASSAMCO     ,B ,Q,8.99,9.09,8.65,9.09,9.09,8.66,3047,4563923,41277970,,INE442A01024,,,
500027,ATUL LTD.   ,A ,Q,2177.6,2177.6,2121.25,2133.7,2133.7,2153.7,287,1317,2831260,,INE100A01010,,,
500028,ATV PROJECTS,XT,Q,6.63,6.63,6.2,6.62,6.63,6.32,56,17868,117967,,INE447A01015,,,
500029,AUTOLITE(I) ,B ,Q,61.75,67.75,59.55,60.55,60.55,61.75,3909,270366,17331357,,INE448A01013,,,
500030,AUTORID.FIN ,B ,Q,0.99,1.08,0.99,1.08,1.08,1.03,8,3159,3171,,INE450A01019,,,
500031,BAJAJ ELECT.,A ,Q,272.9,285.1,269.1,279.8,279.8,273.45,1617,71505,19939781,,INE193E01025,,,
500032,BAJAJHIND   ,B ,Q,14.54,14.54,14.1,14.13,14.13,14.45,1117,504168,7185903,,INE306A01021,,,
500033,FORCE MOTR  ,B ,Q,4288.5,4339,4245.1,4288.5,4288.5,4268.35,5494,56637,242989194,,INE451A01017,,,
500034,BAJFINANCE  ,A ,Q,1055,1081.85,1049.45,1079.15,1079.15,1052.2,4719,129396,138181232,,INE296A01024,,,
500038,BALRAM.CHINI,A ,Q,153.05,153.15,145.1,146.75,146.75,152.2,1623,101316,15019527,,INE119A01028,,,
500039,BANCO PROD. ,B ,Q,199.75,199.75,195.1,199.05,199.05,198,888,34892,6900659,,INE213C01025,,,
500040,CENTURY TEXT,A ,Q,939.95,943.8,923,930.7,930.7,937.6,2298,94511,88033904,,INE055A01016,,,
500041,BANNARI AMAN,B ,Q,2075,2089.95,2050.7,2084.1,2074.4,2097.7,22,107,221766,,INE459A01010,,,
500042,BASF INDIA  ,B ,Q,1220,1232.45,1203,1217.4,1226,1218.75,271,1194,1451635,,INE373A01013,,,
500043,BATA INDIA  ,A ,Q,508.5,510,496.1,497.65,498.7,504.4,894,18379,9226880,,INE176A01028,,,
500048,BEML LTD    ,A ,Q,1290.8,1301.95,1270.8,1276.3,1276.3,1291.35,1481,28202,36098360,,INE258A01016,,,
500049,BHARAT ELECT,A ,Q,1529,1534,1511.5,1521.25,1521.25,1531.95,1272,25458,38690906,,INE263A01016,,,
500052,BHANSALI ENG,B ,Q,23.1,23.1,22.3,22.45,22.45,22.9,529,188299,4254541,,INE922A01025,,,
500055,BHUSH STEEL ,B ,Q,56.5,56.65,54.1,54.3,54.45,56.15,600,74935,4122229,,INE824B01021,,,
500058,BIHAR SPONGE,XT,Q,2.38,2.58,2.38,2.58,2.58,2.5,6,801,2015,,INE819C01011,,,
500059,BINANI IND. ,B ,Q,75.1,75.1,73.05,73.2,73.05,74.45,46,1981,146024,,INE071A01013,,,
500060,BIRLACABLE  ,B ,Q,38.15,38.75,38.15,38.7,38.7,38.55,24,2177,83736,,INE800A01015,,,
500067,BLUE STAR   ,B ,Q,555,557,542.3,548.4,548.4,554.35,167,3206,1760053,,INE472A01039,,,
500068,DISA INDIA  ,XC,Q,5150,5150,5014.9,5085.7,5014.9,5138.75,13,155,792179,,INE131C01011,,,
500069,BNK CAPITAL ,XD,Q,42.55,42.6,42.55,42.55,42.55,42.7,3,60,2553,,INE418C01012,,,
500074,BPL LTD.    ,B ,Q,63.7,64.05,62.05,62.2,62.2,63.6,289,37956,2374803,,INE110A01019,,,
500078,CAMPH.& ALL ,XC,Q,680,691,676,689.25,681.4,679.95,37,1360,932817,,INE959C01015,,,
