Security Wise Delivery Position - Compulsory Rolling Settlement
"10,MTO,21032023,808636941,0002279"
"Trade Date <21-MAR-2023>,Settlement Type <N>"
"Record Type,Sr No,Name of Security,Quantity Traded,Deliverable Quantity(gross across client level),% of Deliverable Quantity to Traded Quantity"
"20,1,1018GS2026,GS,400,200,50.00"
"20,2,182D140923,TB,1000,1000,100.00"
"20,3,182D310823,TB,100,100,100.00"
"20,4,20MICRONS,EQ,43675,23048,52.77"
"20,5,21STCENMGM,EQ,460,460,100.00"
"20,6,360ONE,EQ,279207,195134,69.89"
"20,7,364D021123,TB,400,400,100.00"
"20,8,364D091123,TB,1100,1100,100.00"
"20,9,364D140324,TB,5000,5000,100.00"
"20,10,364D161123,TB,500,500,100.00"
"20,11,364D301123,TB,100,100,100.00"
"20,12,3IINFOLTD,EQ,488211,375451,76.90"
"20,13,3MINDIA,EQ,2017,715,35.45"
"20,14,3PLAND,EQ,20311,11700,57.60"
"20,15,3RDROCK,IT,15600,15600,100.00"
"20,16,574GS2026,GS,20200,20200,100.00"
"20,17,5PAISA,EQ,10402,5389,51.81"
"20,18,63MOONS,EQ,86748,37346,43.05"
"20,19,664GS2035,GS,900,900,100.00"
"20,20,667GS2035,GS,4000,4000,100.00"
"20,21,667GS2050,GS,502,502,100.00"
"20,22,669GS2024,GS,1500,1500,100.00"
"20,23,676GS2061,GS,1500,1410,94.00"
"20,24,695GS2061,GS,16145,16145,100.00"
"20,25,699GS2051,GS,2854,2854,100.00"
"20,26,710GS2029,GS,300,300,100.00"
"20,27,716GS2050,GS,4,2,50.00"
"20,28,727GS2026,GS,1995,1995,100.00"
"20,29,736GS2052,GS,1000,1000,100.00"
"20,30,737GS2023,GS,100,100,100.00"
"20,31,738GS2027,GS,57770,57770,100.00"
"20,32,741GS2036,GS,15700,15700,100.00"
"20,33,74GS2062,GS,6334,6334,100.00"
"20,34,754GS2036,GS,184348,184348,100.00"
"20,35,764GA38,SG,500,500,100.00"
"20,36,772GS2049,GS,98,98,100.00"
"20,37,824GS2027,GS,587,587,100.00"
"20,38,91D060423,TB,200,200,100.00"
"20,39,91D130423,TB,100,100,100.00"
"20,40,91D180523,TB,100,100,100.00"
"20,41,91D200423,TB,200,100,50.00"
"20,42,92GS2030,GS,316,316,100.00"
"20,43,A2ZINFRA,EQ,716227,681616,95.17"
"20,44,AAATECH,EQ,25771,22965,89.11"
"20,45,AAKASH,EQ,135355,94957,70.15"
"20,46,AAREYDRUGS,EQ,73479,33664,45.81"
"20,47,AARON,EQ,7082,4372,61.73"
"20,48,AARTIDRUGS,EQ,11740936,233155,1.99"
"20,49,AARTIIND,EQ,781256,351875,45.04"
"20,50,AARTIPHARM,EQ,290366,203616,70.12"
"20,51,AARTIPP,E1,1699,782,46.03"
"20,52,AARTISURF,EQ,40138,18259,45.49"
"20,53,AARTISURF,P1,100,100,100.00"
"20,54,AARVEEDEN,EQ,4607,3388,73.54"
"20,55,AARVI,EQ,4923,3282,66.67"
"20,56,AAVAS,EQ,83881,50759,60.51"
"20,57,ABAN,EQ,63479,33110,52.16"
"20,58,ABB,EQ,278420,127703,45.87"
"20,59,ABBOTINDIA,EQ,5813,2594,44.62"
"20,60,ABCAPITAL,EQ,2222698,907125,40.81"
"20,61,ABFRL,EQ,1810450,397890,21.98"
"20,62,ABINFRA,SM,8000,8000,100.00"
"20,63,ABMINTLLTD,EQ,991,991,100.00"
"20,64,ABSLAMC,EQ,54118,34798,64.30"
"20,65,ABSLBANETF,EQ,64181,59676,92.98"
"20,66,ABSLLIQUID,EQ,100000,100000,100.00"
"20,67,ABSLNN50ET,EQ,1185,886,74.77"
"20,68,ACC,EQ,306383,86298,28.17"
"20,69,ACCELYA,EQ,274207,63638,23.21"
"20,70,ACCURACY,EQ,29188,17692,60.61"
"20,71,ACE,EQ,432665,119790,27.69"
"20,72,ACI,EQ,85903,43898,51.10"
"20,73,ADANIENT,EQ,4094018,524990,12.82"
"20,74,ADANIGREEN,EQ,3819655,1444243,37.81"
"20,75,ADANIPORTS,EQ,5011027,866838,17.30"
"20,76,ADANIPOWER,EQ,12141316,4270231,35.17"
"20,77,ADANITRANS,EQ,2265181,769934,33.99"
"20,78,ADFFOODS,EQ,5060,2789,55.12"
"20,79,ADORWELD,EQ,7356,5809,78.97"
"20,80,ADROITINFO,EQ,34588,16441,47.53"
"20,81,ADSL,EQ,124694,71911,57.67"
"20,82,ADVANIHOTR,EQ,22738,13960,61.40"
"20,83,ADVENZYMES,EQ,74414,32428,43.58"
"20,84,AEGISCHEM,EQ,313557,90398,28.83"
"20,85,AETHER,EQ,17636,8392,47.58"
"20,86,AFFLE,EQ,143408,44380,30.95"
"20,87,AGARIND,EQ,8969,5927,66.08"
"20,88,AGARWALFT,SM,93000,66000,70.97"
"20,89,AGI,EQ,164460,44687,27.17"
"20,90,AGNI,SM,50000,50000,100.00"
"20,91,AGRITECH,EQ,5369,3332,62.06"
"20,92,AGROPHOS,EQ,22614,7259,32.10"
"20,93,AGSTRA,EQ,191789,113642,59.25"
"20,94,AHL,EQ,181293,175321,96.71"
"20,95,AHLADA,EQ,15334,12389,80.79"
"20,96,AHLEAST,EQ,11940,7943,66.52"
"20,97,AHLUCONT,EQ,14692,7712,52.49"
"20,98,AIAENG,EQ,57133,14801,25.91"
"20,99,AILIMITED,SM,6000,6000,100.00"
"20,100,AIRAN,EQ,466714,212141,45.45"
"20,101,AIROLAM,EQ,27565,25041,90.84"
"20,102,AIRTELPP,E1,633884,516646,81.50"
