Security Wise Delivery Position - Compulsory Rolling Settlement
"10,MTO,21072023,1448884864,0002137"
"Trade Date <21-JUL-2023>,Settlement Type <N>"
"Record Type,Sr No,Name of Security,Quantity Traded,Deliverable Quantity(gross across client level),% of Deliverable Quantity to Traded Quantity"
"20,1,1018GS2026,GS,702,702,100.00"
"20,2,182D070923,TB,300,300,100.00"
"20,3,182D071223,TB,200,200,100.00"
"20,4,182D121023,TB,10000,10000,100.00"
"20,5,182D211223,TB,19000,9500,50.00"
"20,6,182D220923,TB,100,100,100.00"
"20,7,182D290923,TB,4000,4000,100.00"
"20,8,182D310823,TB,100,100,100.00"
"20,9,21STCENMGM,EQ,553,553,100.00"
"20,10,360ONE,EQ,200538,99551,49.64"
"20,11,364D040424,TB,45000,45000,100.00"
"20,12,364D070324,TB,100,100,100.00"
"20,13,364D071223,TB,6000,6000,100.00"
"20,14,364D110424,TB,12000,12000,100.00"
"20,15,364D140324,TB,100,100,100.00"
"20,16,364D170823,TB,15800,15800,100.00"
"20,17,364D180424,TB,10000,10000,100.00"
"20,18,364D200624,TB,100,100,100.00"
"20,19,364D220324,TB,1200,1200,100.00"
"20,20,364D240823,TB,200,100,50.00"
"20,21,3IINFOLTD,EQ,342449,190436,55.61"
"20,22,3MINDIA,EQ,1569,538,34.29"
"20,23,515GS2025,GS,2,2,100.00"
"20,24,563GS2026,GS,92,92,100.00"
"20,25,574GS2026,GS,1897,1897,100.00"
"20,26,5PAISA,EQ,43909,18004,41.00"
"20,27,610GS2031,GS,100,100,100.00"
"20,28,63MOONS,EQ,69217,29108,42.05"
"20,29,667GS2035,GS,17336,17334,99.99"
"20,30,669GS2024,GS,177,177,100.00"
"20,31,689GS2025,GS,513,513,100.00"
"20,32,68GS2060,GS,202,202,100.00"
"20,33,699GS2026,GS,670,650,97.01"
"20,34,699GS2051,GS,690,690,100.00"
"20,35,706GS2028,GS,22402,21402,95.54"
"20,36,717GS2030,GS,3011,3011,100.00"
"20,37,719GS2060,GS,2,2,100.00"
"20,38,725GS2063,GS,14200,14200,100.00"
"20,39,726GS2032,GS,508,508,100.00"
"20,40,726GS2033,GS,295,295,100.00"
"20,41,736GS2052,GS,4,3,75.00"
"20,42,738GS2027,GS,141498,141498,100.00"
"20,43,741GS2036,GS,71200,70200,98.60"
"20,44,74GS2062,GS,5726,5646,98.60"
"20,45,754GS2036,GS,784817,747517,95.25"
"20,46,778MZ37,SG,100,100,100.00"
"20,47,91D030823,TB,500,500,100.00"
"20,48,91D051023,TB,100,100,100.00"
"20,49,91D100823,TB,400,400,100.00"
"20,50,91D210923,TB,1000,1000,100.00"
"20,51,91D240823,TB,100,100,100.00"
"20,52,AAATECH,EQ,64139,39499,61.58"
"20,53,AAREYDRUGS,EQ,53152,27398,51.55"
"20,54,AARTECH,EQ,28604,20373,71.22"
"20,55,AARTIDRUGS,EQ,302787,127609,42.14"
"20,56,AARTIIND,EQ,1813637,919229,50.68"
"20,57,AARTIPHARM,EQ,102435,50901,49.69"
"20,58,AARTIPP,E1,9,8,88.89"
"20,59,AARTISURF,EQ,7425,5988,80.65"
"20,60,AARVEEDEN,EQ,71394,41159,57.65"
"20,61,AARVI,EQ,18542,14122,76.16"
"20,62,AATMAJ,SM,38000,36000,94.74"
"20,63,AAVAS,EQ,164293,86974,52.94"
"20,64,ABAN,EQ,73228,42561,58.12"
"20,65,ABB,EQ,413021,115731,28.02"
"20,66,ABBOTINDIA,EQ,7258,2762,38.05"
"20,67,ABCAPITAL,EQ,1861894,663506,35.64"
"20,68,ABFRL,EQ,1130845,500895,44.29"
"20,69,ABSLAMC,EQ,55738,28326,50.82"
"20,70,ABSLBANETF,EQ,2825600,2814812,99.62"
"20,71,ABSLNN50ET,EQ,19422,13841,71.26"
"20,72,ACC,EQ,365608,174795,47.81"
"20,73,ACCELYA,EQ,67940,33619,49.48"
"20,74,ACE,EQ,191537,83451,43.57"
"20,75,ACI,EQ,100950,59742,59.18"
"20,76,ACL,EQ,22504,15834,70.36"
"20,77,ADANIENT,EQ,2280563,510019,22.36"
"20,78,ADANIGREEN,EQ,729192,430562,59.05"
"20,79,ADANIPORTS,EQ,1491198,562830,37.74"
"20,80,ADANIPOWER,EQ,2001794,852479,42.59"
"20,81,ADANITRANS,EQ,425530,192868,45.32"
"20,82,ADFFOODS,EQ,12769,5183,40.59"
"20,83,ADORWELD,EQ,29461,16694,56.66"
"20,84,ADSL,EQ,1157936,501004,43.27"
"20,85,ADVANIHOTR,EQ,63251,39937,63.14"
"20,86,ADVENZYMES,EQ,157922,84752,53.67"
"20,87,AEGISCHEM,EQ,264206,118626,44.90"
"20,88,AETHER,EQ,61829,23818,38.52"
"20,89,AFFLE,EQ,138521,66173,47.77"
"20,90,AGARIND,EQ,62473,33546,53.70"
"20,91,AGI,EQ,262863,144257,54.88"
"20,92,AGNI,SM,5000,5000,100.00"
"20,93,AGRITECH,EQ,157171,66011,42.00"
"20,94,AGROPHOS,EQ,27375,17807,65.05"
"20,95,AGSTRA,EQ,229828,123018,53.53"
"20,96,AGUL,SM,12000,12000,100.00"
"20,97,AHL,EQ,1702594,60393,3.55"
"20,98,AHLADA,EQ,9785,7598,77.65"
"20,99,AHLEAST,EQ,1605,1421,88.54"
"20,100,AHLUCONT,EQ,130288,77517,59.50"
"20,101,AIAENG,EQ,78244,62287,79.61"
"20,102,AILIMITED,SM,6000,6000,100.00"
"20,103,AIRAN,EQ,949361,407897,42.97"
"20,104,AIROLAM,EQ,49904,31481,63.08"
"20,105,AIRTELPP,E1,88984,59010,66.32"
"20,106,AISL,SM,1200,1200,100.00"
"20,107,AJANTPHARM,EQ,55165,37494,67.97"
"20,108,AJMERA,EQ,57655,24734,42.90"
"20,109,AKSHARCHEM,EQ,13016,5362,41.20"
"20,110,AKSHOPTFBR,EQ,896784,587267,65.49"
"20,111,AKZOINDIA,EQ,7004,3580,51.11"
"20,112,ALBERTDAVD,EQ,91032,48457,53.23"
"20,113,ALEMBICLTD,EQ,255926,137873,53.87"
"20,114,ALICON,EQ,7757,4132,53.27"
"20,115,ALKEM,EQ,255522,208267,81.51"
"20,116,ALKYLAMINE,EQ,30696,19411,63.24"
"20,117,ALLCARGO,EQ,385601,199674,51.78"
"20,118,ALLETEC,SM,20800,14400,69.23"
"20,119,ALLSEC,EQ,47859,14198,29.67"
"20,120,ALMONDZ,EQ,23148,17506,75.63"
"20,121,ALOKINDS,EQ,5581772,2908444,52.11"
"20,122,ALPA,EQ,41815,25352,60.63"
"20,123,ALPHAGEO,EQ,33729,7942,23.55"
"20,124,AMARAJABAT,EQ,1928304,943780,48.94"
