INSTRUMENT,SYMBOL,EXPIRY_DT,STRIKE_PR,OPTION_TYP,OPEN,HIGH,LOW,CLOSE,SETTLE_PR,CONTRACTS,VAL_INLAKH,OPEN_INT,CHG_IN_OI,TIMESTAMP
FUTSTK,ADANIPOWER,31-Oct-19,0,XX,64.6,64.85,64.4,64.55,64.55,102,1318.88,64860000,180000,27-Oct-19
FUTSTK,ADANIPOWER,28-Nov-19,0,XX,65.1,65.3,64.9,65,65,36,468.82,32400000,240000,27-Oct-19
FUTSTK,ADANIPOWER,26-Dec-19,0,XX,0,0,0,64.35,65.15,0,0,80000,0,27-Oct-19
FUTSTK,AMARAJABAT,31-Oct-19,0,XX,652,657.65,650.6,653.75,653.75,46,210.5,1351700,-11900,27-Oct-19
FUTSTK,AMARAJABAT,28-Nov-19,0,XX,650,655.95,649.8,654.3,654.3,20,91.27,471800,4200,27-Oct-19
FUTSTK,AMARAJABAT,26-Dec-19,0,XX,0,0,0,748.6,660.5,0,0,0,0,27-Oct-19
FUTSTK,AMBUJACEM,31-Oct-19,0,XX,198.1,198.1,196.8,197.15,197.15,101,498.21,18680000,15000,27-Oct-19
FUTSTK,AMBUJACEM,28-Nov-19,0,XX,198.2,198.6,197.65,198,198,49,242.67,2485000,57500,27-Oct-19
FUTSTK,AMBUJACEM,26-Dec-19,0,XX,199.5,199.5,199.5,199.5,199.5,1,4.98,27500,2500,27-Oct-19
FUTSTK,APOLLOHOSP,31-Oct-19,0,XX,1526.95,1536.05,1522.65,1532.95,1532.95,189,1445.79,1079500,16500,27-Oct-19
FUTSTK,APOLLOHOSP,28-Nov-19,0,XX,1537.85,1543.6,1529.85,1539.65,1539.65,34,261.37,263500,1000,27-Oct-19
FUTSTK,APOLLOHOSP,26-Dec-19,0,XX,1547,1547,1547,1547,1547,1,7.73,4000,0,27-Oct-19
FUTSTK,APOLLOTYRE,31-Oct-19,0,XX,182.65,182.8,181.5,181.95,181.95,31,169.32,5238000,-6000,27-Oct-19
FUTSTK,APOLLOTYRE,28-Nov-19,0,XX,179.75,179.9,179.1,179.55,179.55,15,80.81,2304000,6000,27-Oct-19
FUTSTK,APOLLOTYRE,26-Dec-19,0,XX,0,0,0,178.5,183.65,0,0,27000,0,27-Oct-19
FUTSTK,ASHOKLEY,31-Oct-19,0,XX,75.7,76.75,75.45,75.9,75.9,715,3260.07,55254000,60000,27-Oct-19
FUTSTK,ASHOKLEY,28-Nov-19,0,XX,76.4,77,75.8,76.25,76.25,312,1428.82,11868000,672000,27-Oct-19
FUTSTK,ASHOKLEY,26-Dec-19,0,XX,76.6,76.85,76.25,76.6,76.6,10,45.94,408000,0,27-Oct-19
FUTSTK,ASIANPAINT,31-Oct-19,0,XX,1801.95,1807.95,1787,1788.7,1788.7,310,3331.2,6780000,-42600,27-Oct-19
FUTSTK,ASIANPAINT,28-Nov-19,0,XX,1810.35,1812,1795.3,1796.55,1796.55,89,960.73,1152000,11400,27-Oct-19
FUTSTK,ASIANPAINT,26-Dec-19,0,XX,1801.55,1801.55,1801.55,1801.55,1801.55,1,10.8,26400,600,27-Oct-19
FUTSTK,AUROPHARMA,31-Oct-19,0,XX,470.85,472.5,469.05,470.95,470.95,302,1422.29,15445000,-16000,27-Oct-19
FUTSTK,AUROPHARMA,28-Nov-19,0,XX,474,474,470.8,472.6,472.6,129,609.62,3441000,41000,27-Oct-19
FUTSTK,AUROPHARMA,26-Dec-19,0,XX,473,475,473,473.95,473.95,6,28.43,72000,4000,27-Oct-19
FUTSTK,AXISBANK,31-Oct-19,0,XX,711.7,714.85,709.5,710.8,710.8,1735,14818.74,51718800,-69600,27-Oct-19
FUTSTK,AXISBANK,28-Nov-19,0,XX,716,717.45,712.95,714.2,714.2,534,4582.58,6026400,91200,27-Oct-19
FUTSTK,AXISBANK,26-Dec-19,0,XX,719.55,719.55,716.05,716.05,716.05,9,77.5,58800,6000,27-Oct-19
FUTSTK,BAJAJ-AUTO,31-Oct-19,0,XX,3150,3171.85,3141,3146.35,3146.35,279,2197.16,2140750,-13500,27-Oct-19
FUTSTK,BAJAJ-AUTO,28-Nov-19,0,XX,3180,3180,3155,3160.3,3160.3,60,474.29,267750,3750,27-Oct-19
FUTSTK,BAJAJ-AUTO,26-Dec-19,0,XX,0,0,0,3178,3173.95,0,0,2000,0,27-Oct-19
FUTSTK,BAJAJFINSV,31-Oct-19,0,XX,8059.95,8059.95,7980.15,8010.2,8010.2,342,3429.3,1102375,-12250,27-Oct-19
FUTSTK,BAJAJFINSV,28-Nov-19,0,XX,8067,8084,8020,8050.45,8050.45,159,1601.62,233875,2375,27-Oct-19
FUTSTK,BAJAJFINSV,26-Dec-19,0,XX,0,0,0,8070,8079.4,0,0,375,0,27-Oct-19
FUTSTK,BAJFINANCE,31-Oct-19,0,XX,4004.1,4012,3960.45,3981.05,3981.05,1186,11820,5779250,-45250,27-Oct-19
FUTSTK,BAJFINANCE,28-Nov-19,0,XX,4024.4,4028,3983.85,3997.85,3997.85,385,3853.21,1431250,26500,27-Oct-19
FUTSTK,BAJFINANCE,26-Dec-19,0,XX,4023.75,4023.75,4018,4020.2,4020.2,5,50.26,13250,500,27-Oct-19
FUTSTK,BALKRISIND,31-Oct-19,0,XX,844.75,848.85,839,841.25,841.25,104,701.56,1209600,1600,27-Oct-19
FUTSTK,BALKRISIND,28-Nov-19,0,XX,846,848.35,835.7,841.7,841.7,41,276.64,468000,18400,27-Oct-19
FUTSTK,BALKRISIND,26-Dec-19,0,XX,0,0,0,847.6,848.15,0,0,2400,0,27-Oct-19
FUTSTK,BANKBARODA,31-Oct-19,0,XX,92.65,92.65,91,91.65,91.65,915,3783.38,55012500,-477000,27-Oct-19
FUTSTK,BANKBARODA,28-Nov-19,0,XX,92,92.9,91.9,92.1,92.1,477,1980.64,17185500,796500,27-Oct-19
FUTSTK,BANKBARODA,26-Dec-19,0,XX,92.5,92.65,92.25,92.45,92.45,9,37.47,342000,-13500,27-Oct-19
FUTSTK,BANKINDIA,31-Oct-19,0,XX,66.1,67,65.9,66.2,66.2,333,1327.82,18798000,-96000,27-Oct-19
FUTSTK,BANKINDIA,28-Nov-19,0,XX,66.15,66.85,65.7,66.05,66.05,177,704.18,6702000,318000,27-Oct-19
FUTSTK,BATAINDIA,31-Oct-19,0,XX,1761.25,1774.55,1735.3,1764.1,1764.1,146,1414.14,2168100,8250,27-Oct-19
FUTSTK,BATAINDIA,28-Nov-19,0,XX,1756.2,1767.05,1752.95,1764.25,1764.25,63,610.35,696300,15950,27-Oct-19
FUTSTK,BATAINDIA,26-Dec-19,0,XX,0,0,0,1771,1784.55,0,0,14850,0,27-Oct-19
FUTSTK,BEL,31-Oct-19,0,XX,116.8,117.25,116.45,116.65,116.65,148,1037.86,19800000,-6000,27-Oct-19
FUTSTK,BEL,28-Nov-19,0,XX,117.45,117.95,117.1,117.25,117.25,66,465.39,5574000,270000,27-Oct-19
FUTSTK,BEL,26-Dec-19,0,XX,118.1,118.1,118.1,118.1,117.8,1,7.08,132000,6000,27-Oct-19
FUTSTK,BERGEPAINT,31-Oct-19,0,XX,495.8,495.8,486,488.15,488.15,214,2301.85,6351400,61600,27-Oct-19
FUTSTK,BERGEPAINT,28-Nov-19,0,XX,481.05,482,473.65,475.75,475.75,92,964.72,2543200,63800,27-Oct-19
FUTSTK,BERGEPAINT,26-Dec-19,0,XX,0,0,0,475,494.6,0,0,39600,0,27-Oct-19
FUTSTK,BHARATFORG,31-Oct-19,0,XX,459,459,451.75,453.4,453.4,54,294.02,6783600,6000,27-Oct-19
FUTSTK,BHARATFORG,28-Nov-19,0,XX,455,455,451.65,452.8,452.8,23,125.13,856800,7200,27-Oct-19
FUTSTK,BHARATFORG,26-Dec-19,0,XX,0,0,0,454,457.35,0,0,9600,0,27-Oct-19
FUTSTK,BHARTIARTL,31-Oct-19,0,XX,371.6,375.9,366.25,373.75,373.75,3015,20713.23,40559112,340584,27-Oct-19
FUTSTK,BHARTIARTL,28-Nov-19,0,XX,372,377,367.55,374.85,374.85,817,5634.72,5495619,351690,27-Oct-19
FUTSTK,BHARTIARTL,26-Dec-19,0,XX,372,374.8,372,374.8,374.8,4,27.69,83295,7404,27-Oct-19
FUTSTK,BHEL,31-Oct-19,0,XX,51.45,51.95,51.35,51.75,51.75,291,1128.83,42607500,-262500,27-Oct-19
FUTSTK,BHEL,28-Nov-19,0,XX,51.5,52.25,51.5,52,52,167,651.22,17557500,502500,27-Oct-19
FUTSTK,BHEL,26-Dec-19,0,XX,52.3,52.3,52.3,52.3,52.2,1,3.92,382500,7500,27-Oct-19
FUTSTK,BIOCON,31-Oct-19,0,XX,244,244.5,241.55,242.55,242.55,194,847.79,10220400,1800,27-Oct-19
FUTSTK,BIOCON,28-Nov-19,0,XX,244,244,242,242.85,242.85,90,393.69,4204800,39600,27-Oct-19
FUTSTK,BIOCON,26-Dec-19,0,XX,243.9,243.9,243.9,243.9,245.1,5,21.95,79200,-5400,27-Oct-19
FUTSTK,BOSCHLTD,31-Oct-19,0,XX,14600,14699.55,14513.1,14616.95,14616.95,29,127.01,144480,90,27-Oct-19
FUTSTK,BOSCHLTD,28-Nov-19,0,XX,14670,14721.5,14610.05,14702.2,14702.2,9,39.63,12180,90,27-Oct-19
FUTSTK,BOSCHLTD,26-Dec-19,0,XX,0,0,0,14251,14828.15,0,0,60,0,27-Oct-19
FUTSTK,BPCL,31-Oct-19,0,XX,528.1,529.95,522.2,527.6,527.6,824,7813.41,20653200,-21600,27-Oct-19
FUTSTK,BPCL,28-Nov-19,0,XX,530,531.9,524.6,529.75,529.75,231,2200.27,3657600,95400,27-Oct-19
FUTSTK,BPCL,26-Dec-19,0,XX,530.15,532.1,527.95,532.1,532.1,5,47.75,169200,5400,27-Oct-19
FUTSTK,BRITANNIA,31-Oct-19,0,XX,3294.75,3299.9,3228.2,3256,3256,134,875.38,1763800,-2400,27-Oct-19
FUTSTK,BRITANNIA,28-Nov-19,0,XX,3308.9,3308.9,3248.95,3271,3271,38,249.31,261400,2800,27-Oct-19
FUTSTK,BRITANNIA,26-Dec-19,0,XX,0,0,0,3192.7,3290.75,0,0,1200,0,27-Oct-19
FUTSTK,CADILAHC,31-Oct-19,0,XX,245.9,247,243.8,245.95,245.95,174,683.7,5563200,11200,27-Oct-19
FUTSTK,CADILAHC,28-Nov-19,0,XX,246.1,247.6,245.65,246.9,246.9,48,189.5,2955200,17600,27-Oct-19
FUTSTK,CADILAHC,26-Dec-19,0,XX,0,0,0,246.7,248.45,0,0,9600,0,27-Oct-19
FUTSTK,CANBK,31-Oct-19,0,XX,192.6,194,192.05,192.65,192.65,328,1265.04,7682000,-64000,27-Oct-19
FUTSTK,CANBK,28-Nov-19,0,XX,193.25,193.9,192.35,193.1,193.1,142,548.76,3032000,62000,27-Oct-19
FUTSTK,CANBK,26-Dec-19,0,XX,194.15,194.15,193.7,193.7,194.4,2,7.75,44000,-2000,27-Oct-19
FUTSTK,CASTROLIND,31-Oct-19,0,XX,153.2,155.25,151.3,151.9,151.9,130,676.14,5341400,-47600,27-Oct-19
FUTSTK,CASTROLIND,28-Nov-19,0,XX,154,154.5,151.15,151.6,151.6,96,496.97,2244000,68000,27-Oct-19
FUTSTK,CASTROLIND,26-Dec-19,0,XX,151.6,151.6,151.6,151.6,151.6,1,5.15,37400,3400,27-Oct-19
FUTSTK,CENTURYTEX,31-Oct-19,0,XX,416.35,424,409.25,414.8,414.8,394,986.6,1999200,2400,27-Oct-19
FUTSTK,CENTURYTEX,28-Nov-19,0,XX,424.6,425,412.3,417.5,417.5,83,209.35,625200,7800,27-Oct-19
FUTSTK,CENTURYTEX,26-Dec-19,0,XX,0,0,0,457.35,419.2,0,0,1800,0,27-Oct-19
FUTSTK,CESC,31-Oct-19,0,XX,801.55,801.55,794.1,796.7,796.7,52,331.56,551200,0,27-Oct-19
FUTSTK,CESC,28-Nov-19,0,XX,803.75,803.9,794.95,798.7,798.7,18,115.14,188800,800,27-Oct-19
FUTSTK,CESC,26-Dec-19,0,XX,801.3,801.3,801.3,801.3,803.2,1,6.41,800,-800,27-Oct-19
FUTSTK,CHOLAFIN,31-Oct-19,0,XX,287,288.1,285.2,286.7,286.7,43,308.18,2890000,-17500,27-Oct-19
FUTSTK,CHOLAFIN,28-Nov-19,0,XX,286.75,287,284.1,285.5,285.5,17,121.55,735000,10000,27-Oct-19
FUTSTK,CHOLAFIN,26-Dec-19,0,XX,0,0,0,291,290.05,0,0,15000,0,27-Oct-19
FUTSTK,CIPLA,31-Oct-19,0,XX,462.25,463.95,460.5,461.9,461.9,277,1279.81,11575000,2000,27-Oct-19
FUTSTK,CIPLA,28-Nov-19,0,XX,465,465,462.7,463.95,463.95,124,575.23,2264000,30000,27-Oct-19
FUTSTK,CIPLA,26-Dec-19,0,XX,0,0,0,453.2,465.55,0,0,6000,0,27-Oct-19
FUTSTK,COALINDIA,31-Oct-19,0,XX,208.55,208.55,201.25,202.4,202.4,516,2308.58,29297400,202400,27-Oct-19
FUTSTK,COALINDIA,28-Nov-19,0,XX,207.8,208.9,202,203.1,203.1,415,1863.07,3465000,547800,27-Oct-19
FUTSTK,COALINDIA,26-Dec-19,0,XX,205.8,205.8,202.2,202.2,202.2,3,13.48,325600,4400,27-Oct-19
FUTSTK,COLPAL,31-Oct-19,0,XX,1525,1535,1515,1528.75,1528.75,131,1399.68,1452500,-14700,27-Oct-19
FUTSTK,COLPAL,28-Nov-19,0,XX,1512.05,1528.95,1512,1521.2,1521.2,40,425.72,333900,-2100,27-Oct-19
FUTSTK,COLPAL,26-Dec-19,0,XX,1470,1470,1470,1470,1543,1,10.29,3500,700,27-Oct-19
FUTSTK,CONCOR,31-Oct-19,0,XX,590,604.75,588.35,602.25,602.25,481,4508.49,4946895,0,27-Oct-19
FUTSTK,CONCOR,28-Nov-19,0,XX,591.35,607,591.35,604,604,133,1252.59,1203510,35949,27-Oct-19
FUTSTK,CONCOR,26-Dec-19,0,XX,601.7,601.75,601.7,601.75,601.75,2,18.8,10941,3126,27-Oct-19
FUTSTK,CUMMINSIND,31-Oct-19,0,XX,544.15,547.15,543.3,545.15,545.15,29,110.67,1628200,-5600,27-Oct-19
FUTSTK,CUMMINSIND,28-Nov-19,0,XX,540.8,546,540.8,544.6,544.6,21,80.07,674800,1400,27-Oct-19
FUTSTK,CUMMINSIND,26-Dec-19,0,XX,0,0,0,541,551.15,0,0,4900,0,27-Oct-19
FUTSTK,DABUR,31-Oct-19,0,XX,468.95,470.8,467.05,469.65,469.65,97,569.52,11113750,-6250,27-Oct-19
FUTSTK,DABUR,28-Nov-19,0,XX,469.5,471.4,468.5,470.1,470.1,53,311.45,610000,30000,27-Oct-19
FUTSTK,DABUR,26-Dec-19,0,XX,0,0,0,476,473.9,0,0,1250,0,27-Oct-19
FUTSTK,DISHTV,31-Oct-19,0,XX,12.1,12.1,11.7,11.8,11.8,62,102.67,98546000,-196000,27-Oct-19
FUTSTK,DISHTV,28-Nov-19,0,XX,12.25,12.3,11.8,11.9,11.9,18,30.2,23366000,70000,27-Oct-19
FUTSTK,DISHTV,26-Dec-19,0,XX,0,0,0,11,11.95,0,0,266000,0,27-Oct-19
FUTSTK,DIVISLAB,31-Oct-19,0,XX,1763.1,1768,1752.95,1758.45,1758.45,82,577.02,1924000,-1600,27-Oct-19
FUTSTK,DIVISLAB,28-Nov-19,0,XX,1772,1772,1763.2,1765.75,1765.75,36,254.3,421200,2800,27-Oct-19
FUTSTK,DIVISLAB,26-Dec-19,0,XX,0,0,0,1770.5,1776.5,0,0,1200,0,27-Oct-19
FUTSTK,DLF,31-Oct-19,0,XX,181.5,182,179,179.75,179.75,498,2509.3,31194800,-145600,27-Oct-19
FUTSTK,DLF,28-Nov-19,0,XX,181.65,182.45,180,180.65,180.65,148,749.03,8680000,8400,27-Oct-19
FUTSTK,DLF,26-Dec-19,0,XX,181.85,181.85,181.85,181.85,181.5,1,5.09,75600,0,27-Oct-19
FUTSTK,DRREDDY,31-Oct-19,0,XX,2782,2793.1,2765.1,2781.4,2781.4,172,1196.84,2826250,5500,27-Oct-19
FUTSTK,DRREDDY,28-Nov-19,0,XX,2796.05,2807.1,2781,2794.3,2794.3,48,335.47,248250,2500,27-Oct-19
FUTSTK,DRREDDY,26-Dec-19,0,XX,2807.85,2807.85,2807.85,2807.85,2812.75,1,7.01,750,250,27-Oct-19
FUTSTK,EICHERMOT,31-Oct-19,0,XX,21500.15,21674.65,21160,21333.75,21333.75,677,3627.08,266300,-700,27-Oct-19
FUTSTK,EICHERMOT,28-Nov-19,0,XX,21690,21742.9,21250,21414.85,21414.85,200,1075.14,63675,950,27-Oct-19
FUTSTK,EICHERMOT,26-Dec-19,0,XX,0,0,0,21547.5,21532.05,0,0,1975,0,27-Oct-19
FUTSTK,EQUITAS,31-Oct-19,0,XX,97.75,97.75,96.65,97.05,97.05,56,217.46,9252000,-8000,27-Oct-19
FUTSTK,EQUITAS,28-Nov-19,0,XX,97.6,97.6,96.1,96.75,96.75,24,92.97,1468000,36000,27-Oct-19
FUTSTK,EQUITAS,26-Dec-19,0,XX,0,0,0,95.35,97.9,0,0,24000,0,27-Oct-19
FUTSTK,ESCORTS,31-Oct-19,0,XX,643.1,648.75,641.3,642.45,642.45,273,1931.06,4709100,-26400,27-Oct-19
FUTSTK,ESCORTS,28-Nov-19,0,XX,648,649,643.3,644,644,123,871.98,973500,31900,27-Oct-19
FUTSTK,ESCORTS,26-Dec-19,0,XX,646.2,646.2,646.2,646.2,647.65,1,7.1,6600,0,27-Oct-19
FUTSTK,EXIDEIND,31-Oct-19,0,XX,178.7,178.7,176.65,177.5,177.5,98,417.55,9182400,-100800,27-Oct-19
FUTSTK,EXIDEIND,28-Nov-19,0,XX,178,178.4,176.5,177.15,177.15,56,238.05,2647200,62400,27-Oct-19
FUTSTK,EXIDEIND,26-Dec-19,0,XX,0,0,0,177.05,179.4,0,0,26400,0,27-Oct-19
FUTSTK,FEDERALBNK,31-Oct-19,0,XX,81.1,81.35,80.55,80.75,80.75,295,1669.99,36897000,-210000,27-Oct-19
FUTSTK,FEDERALBNK,28-Nov-19,0,XX,81.45,81.5,81,81.15,81.15,140,796.22,14217000,413000,27-Oct-19
FUTSTK,FEDERALBNK,26-Dec-19,0,XX,81.85,81.85,81.5,81.55,81.55,3,17.14,357000,-7000,27-Oct-19
FUTSTK,GAIL,31-Oct-19,0,XX,123.75,124,122.55,123.75,123.75,143,943.23,39898320,-240030,27-Oct-19
FUTSTK,GAIL,28-Nov-19,0,XX,123.9,124.45,123.5,124.35,124.35,80,530.26,13996416,154686,27-Oct-19
FUTSTK,GAIL,26-Dec-19,0,XX,124.95,125.05,124.95,125,125,2,13.33,245364,10668,27-Oct-19
FUTSTK,GLENMARK,31-Oct-19,0,XX,313.2,313.25,308.1,310.6,310.6,68,211.13,4662000,-5000,27-Oct-19
FUTSTK,GLENMARK,28-Nov-19,0,XX,312.8,314.55,310.1,312.05,312.05,34,106.02,1677000,11000,27-Oct-19
FUTSTK,GLENMARK,26-Dec-19,0,XX,312.65,312.65,312.65,312.65,315.1,1,3.12,20000,0,27-Oct-19
FUTSTK,GMRINFRA,31-Oct-19,0,XX,20,20,19.8,19.9,19.9,103,924.34,118395000,0,27-Oct-19
FUTSTK,GMRINFRA,28-Nov-19,0,XX,20.2,20.2,19.95,20,20,41,369.87,32535000,540000,27-Oct-19
FUTSTK,GMRINFRA,26-Dec-19,0,XX,0,0,0,20.4,20.1,0,0,810000,0,27-Oct-19
FUTSTK,GODREJCP,31-Oct-19,0,XX,708.6,710,704.85,705.95,705.95,63,356.73,5764800,-7200,27-Oct-19
FUTSTK,GODREJCP,28-Nov-19,0,XX,708.45,710.5,706.5,707.6,707.6,27,153.12,467200,8000,27-Oct-19
FUTSTK,GODREJCP,26-Dec-19,0,XX,0,0,0,710,712.6,0,0,1600,0,27-Oct-19
FUTSTK,GRASIM,31-Oct-19,0,XX,709.9,712,695,703.7,703.7,1475,7758.62,12804000,102000,27-Oct-19
FUTSTK,GRASIM,28-Nov-19,0,XX,715.15,715.15,697.65,706.65,706.65,595,3143.99,6147000,85500,27-Oct-19
FUTSTK,GRASIM,26-Dec-19,0,XX,706,710.75,706,710.75,710.75,3,15.92,15750,2250,27-Oct-19
FUTSTK,HAVELLS,31-Oct-19,0,XX,669.45,673,664.75,667.85,667.85,102,682.44,5159000,-23000,27-Oct-19
FUTSTK,HAVELLS,28-Nov-19,0,XX,671.1,675.45,668,670.1,670.1,39,262,768000,-3000,27-Oct-19
FUTSTK,HAVELLS,26-Dec-19,0,XX,670.35,670.35,670.35,670.35,674.25,1,6.7,3000,1000,27-Oct-19
FUTSTK,HCLTECH,31-Oct-19,0,XX,1134.85,1136.65,1124.8,1128.4,1128.4,304,2406.22,9986200,-27300,27-Oct-19
FUTSTK,HCLTECH,28-Nov-19,0,XX,1137,1140,1130,1133.5,1133.5,102,810.97,1460200,8400,27-Oct-19
FUTSTK,HCLTECH,26-Dec-19,0,XX,0,0,0,1131.5,1141.5,0,0,4900,0,27-Oct-19
FUTSTK,HDFC,31-Oct-19,0,XX,2116.8,2116.8,2094,2101.4,2101.4,1059,11141.49,31910000,12500,27-Oct-19
FUTSTK,HDFC,28-Nov-19,0,XX,2120.55,2124.85,2103,2109.9,2109.9,542,5723.18,2866500,74500,27-Oct-19
FUTSTK,HDFC,26-Dec-19,0,XX,2128.5,2128.5,2112.55,2118.75,2118.75,15,158.95,44500,-500,27-Oct-19
FUTSTK,HDFCBANK,31-Oct-19,0,XX,1236.4,1240,1233.15,1235.95,1235.95,2748,16987.7,24555500,-321500,27-Oct-19
FUTSTK,HDFCBANK,28-Nov-19,0,XX,1240,1244.95,1237.2,1241.15,1241.15,890,5524.62,5247500,109000,27-Oct-19
FUTSTK,HDFCBANK,26-Dec-19,0,XX,1247.1,1247.95,1247.1,1247.95,1247.95,2,12.47,47000,500,27-Oct-19
FUTSTK,HEROMOTOCO,31-Oct-19,0,XX,2674.95,2698.95,2658.2,2670.05,2670.05,408,2183.86,2891800,-12600,27-Oct-19
FUTSTK,HEROMOTOCO,28-Nov-19,0,XX,2687,2710,2670.9,2683.8,2683.8,174,936.56,472000,6200,27-Oct-19
FUTSTK,HEROMOTOCO,26-Dec-19,0,XX,0,0,0,2690,2694.9,0,0,2400,0,27-Oct-19
FUTSTK,HEXAWARE,31-Oct-19,0,XX,340.85,341.8,337,340.3,340.3,81,413.17,1824000,-7500,27-Oct-19
FUTSTK,HEXAWARE,28-Nov-19,0,XX,339.9,340.8,338.4,339.7,339.7,37,188.37,478500,21000,27-Oct-19
FUTSTK,HEXAWARE,26-Dec-19,0,XX,0,0,0,377.3,342.7,0,0,0,0,27-Oct-19
FUTSTK,HINDALCO,31-Oct-19,0,XX,181.8,182.85,181.8,182.3,182.3,198,1264.25,29858500,-105000,27-Oct-19
FUTSTK,HINDALCO,28-Nov-19,0,XX,183.3,183.65,183,183.15,183.15,88,564.37,3888500,80500,27-Oct-19
FUTSTK,HINDALCO,26-Dec-19,0,XX,184.2,184.2,184.2,184.2,183.9,3,19.34,52500,10500,27-Oct-19
FUTSTK,HINDPETRO,31-Oct-19,0,XX,302,303.5,302,302.95,302.95,147,935.16,19868100,-16800,27-Oct-19
FUTSTK,HINDPETRO,28-Nov-19,0,XX,304.3,305,303.9,304.4,304.4,85,543.36,5835900,54600,27-Oct-19
FUTSTK,HINDPETRO,26-Dec-19,0,XX,0,0,0,305.45,305.65,0,0,52500,0,27-Oct-19
FUTSTK,HINDUNILVR,31-Oct-19,0,XX,2144.4,2144.4,2133.65,2136.95,2136.95,434,2782.57,8266500,-2400,27-Oct-19
FUTSTK,HINDUNILVR,28-Nov-19,0,XX,2146.8,2152.75,2142,2145.45,2145.45,160,1029.83,690900,14700,27-Oct-19
FUTSTK,HINDUNILVR,26-Dec-19,0,XX,0,0,0,2166,2160.5,0,0,9000,0,27-Oct-19
FUTSTK,IBULHSGFIN,31-Oct-19,0,XX,188.8,190.3,186.5,187.8,187.8,2020,3044.61,19021600,-233600,27-Oct-19
FUTSTK,IBULHSGFIN,28-Nov-19,0,XX,174,176.75,172,173.8,173.8,463,644.63,7316800,-4000,27-Oct-19
FUTSTK,IBULHSGFIN,26-Dec-19,0,XX,165.1,168.95,165.1,167.05,167.05,14,18.74,444000,4000,27-Oct-19
FUTSTK,ICICIBANK,31-Oct-19,0,XX,471.05,473.8,465,469.25,469.25,10767,69405.23,72374500,211750,27-Oct-19
FUTSTK,ICICIBANK,28-Nov-19,0,XX,474,475.4,466.75,471.4,471.4,2361,15283.08,12817750,720500,27-Oct-19
FUTSTK,ICICIBANK,26-Dec-19,0,XX,472.9,475.7,469,473.15,473.15,50,324.62,228250,12375,27-Oct-19
FUTSTK,ICICIPRULI,31-Oct-19,0,XX,487.65,488,483.25,484.75,484.75,183,1332.33,6145500,-55500,27-Oct-19
FUTSTK,ICICIPRULI,28-Nov-19,0,XX,485.4,485.4,481.45,482.9,482.9,89,645.21,1530000,58500,27-Oct-19
FUTSTK,ICICIPRULI,26-Dec-19,0,XX,0,0,0,484.05,489.95,0,0,13500,0,27-Oct-19
