SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI,ISIN_CODE,TRADING_DATE,FILLER2,FILLER3
500002,ABB LTD.    ,A ,Q,1698.5,1698.5,1630,1638.35,1638.35,1671.25,1766,8257,13679147,,INE117A01022,04-Aug-21,,
500003,AEGIS LOGIS ,A ,Q,304,305,288.7,289.9,289.9,300.8,3394,96181,28284832,,INE208C01025,04-Aug-21,,
500008,AMAR RAJA BA,A ,Q,723,734.3,719.55,721.1,721.1,724.65,7627,153065,111411842,,INE885A01032,04-Aug-21,,
500009,A.SARABHAI  ,X ,Q,35.25,35.25,32.45,32.45,32.45,34.15,1744,464188,15460908,,INE432A01017,04-Aug-21,,
500010,HDFC        ,A ,Q,2572.9,2680,2569.55,2675.75,2675.75,2553.95,16102,252939,669878902,,INE001A01036,04-Aug-21,,
500012,ANDHRA PETRO,XT,Q,186,186.4,174.4,174.6,174.6,183.55,3101,362335,64086879,,INE714B01016,04-Aug-21,,
500013,ANSAL INFRAS,B ,Q,10.26,10.37,9.46,9.53,9.56,9.88,398,194264,1926299,,INE436A01026,04-Aug-21,,
500014,UTIQUE      ,X ,Q,3.7,3.8,3.5,3.52,3.51,3.63,106,10487,37787,,INE096A01010,04-Aug-21,,
500016,ARUNAHTEL   ,XT,Q,18,18,17.85,17.85,17.85,18.75,15,1479,26510,,INE957C01019,04-Aug-21,,
500020,BOM DYEING  ,A ,Q,108,108.5,101.75,102.75,102.75,107.9,4495,645218,67663964,,INE032A01023,04-Aug-21,,
500023,ASIANHOTNR  ,B ,Q,91.8,92.45,88,88.05,88,90.15,43,993,88555,,INE363A01022,04-Aug-21,,
500027,ATUL LTD.   ,A ,Q,9158.5,9158.5,9060.05,9079.6,9079.6,9066.25,386,726,6605684,,INE100A01010,04-Aug-21,,
500028,ATV PROJECTS,XT,Q,10.76,11.4,10.55,11.22,11.25,10.95,76,31905,351796,,INE447A01015,04-Aug-21,,
500031,BAJAJ ELECT.,A ,Q,1158.2,1179.3,1122.35,1128.2,1130,1154.75,1610,10006,11459466,,INE193E01025,04-Aug-21,,
500032,BAJAJHIND   ,T ,Q,16.7,17.3,16.45,16.45,16.45,17.3,7321,1785383,29665966,,INE306A01021,04-Aug-21,,
500033,FORCE MOTR  ,A ,Q,1542,1577.35,1509.3,1517,1517,1522,2291,20032,30808503,,INE451A01017,04-Aug-21,,
500034,BAJFINANCE  ,A ,Q,6330,6475,6315.95,6360.95,6360.95,6328.35,7835,64672,413355584,,INE296A01024,04-Aug-21,,
500038,BALRAM.CHINI,A ,Q,365.8,365.8,337.5,344.45,344.45,366.15,7618,201068,70072262,,INE119A01028,04-Aug-21,,
500039,BANCO PROD. ,B ,Q,177,177,165.35,168.3,168,174.1,1152,38953,6645187,,INE213C01025,04-Aug-21,,
500040,CENTURY TEXT,A ,Q,821.65,822,775.85,781.6,781.6,809.8,3271,96052,77174769,,INE055A01016,04-Aug-21,,
500041,BANNARI AMAN,A ,Q,1943.4,1952.7,1875.05,1919.7,1910.45,1913.1,145,486,929150,,INE459A01010,04-Aug-21,,
500042,BASF INDIA  ,A ,Q,2912.6,2950,2834.65,2874.25,2889.5,2888,1066,3888,11181816,,INE373A01013,04-Aug-21,,
500043,BATA INDIA  ,A ,Q,1701.85,1707.3,1646.05,1652.6,1660.5,1687.45,2734,97152,161535689,,INE176A01028,04-Aug-21,,
500048,BEML LTD    ,A ,Q,1339.9,1350,1333.7,1339.8,1341,1333.7,1281,11686,15690081,,INE258A01016,04-Aug-21,,
500049,BHARAT ELECT,A ,Q,183.8,184.75,174.8,175.4,175.4,182.2,5155,461563,82120387,,INE263A01024,04-Aug-21,,
500052,BHANSALI ENG,A ,Q,205,209.5,197,200.15,201.25,203.8,8315,553889,112514728,,INE922A01025,04-Aug-21,,
