SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI,ISIN_CODE,FILLER1,FILLER2,FILLER3
500002,ABB LTD.    ,A ,Q,1484,1484,1452.5,1458.7,1465,1462.95,656,7270,10678559,,INE117A01022,,,
500003,AEGIS LOGIS ,B ,Q,202.45,208,197.4,201.45,199,203.5,668,22421,4554165,,INE208C01025,,,
500008,AMAR RAJA BA,A ,Q,852,854.15,838.55,840.55,838.55,847.55,1121,19381,16386637,,INE885A01032,,,
500009,A.SARABHAI  ,XD,Q,9.63,10.62,9.63,10.24,10.16,9.66,315,163949,1717057,,INE432A01017,,,
500010,HDFC        ,A ,Q,1644,1680.5,1644,1668.45,1668.45,1643.45,6221,171294,286425872,,INE001A01036,,,
500012,ANDHRA PETRO,XC,Q,26.9,27.4,26.55,27.15,27.4,26.5,126,31172,839661,,INE714B01016,,,
500013,ANSAL INFRAS,B ,Q,29.9,29.9,29.9,29.9,29.9,28.5,111,170595,5100790,,INE436A01026,,,
500014,APPLE FINANC,XT,Q,3.98,3.98,3.8,3.8,3.8,3.99,15,5460,20947,,INE096A01010,,,
500020,BOM DYEING  ,B ,Q,82.75,84,80.7,81.2,81,82,3300,750119,61684265,,INE032A01023,,,
500023,ASIANHOTNR  ,B ,Q,138,138,130.3,130.3,130.3,135.1,11,1342,182154,,INE363A01022,,,
500024,ASSAMCO     ,B ,Q,6.41,6.5,6.26,6.4,6.4,6.51,187,163379,1044778,,INE442A01024,,,
500027,ATUL LTD.   ,A ,Q,2460,2480,2440,2450,2450,2453.05,103,18666,46017397,,INE100A01010,,,
500028,ATV PROJECTS,XT,Q,11.64,11.64,11.06,11.06,11.06,11.64,160,71099,793067,,INE447A01015,,,
500029,AUTOLITE(I) ,B ,Q,58.1,58.1,56,56.8,56.8,57.6,50,7265,410885,,INE448A01013,,,
500031,BAJAJ ELECT.,A ,Q,347.7,353.5,342,343.9,343.9,349.5,579,405817,142375581,,INE193E01025,,,
500032,BAJAJHIND   ,B ,Q,15.55,16.05,15.45,15.55,15.55,15.4,767,674389,10632954,,INE306A01021,,,
500033,FORCE MOTR  ,B ,Q,4219,4244,4190,4198.9,4198.9,4204.8,1943,14656,61767262,,INE451A01017,,,
500034,BAJFINANCE  ,A ,Q,1370,1380,1360,1369.75,1360.5,1362.7,1499,26985,37068542,,INE296A01024,,,
500038,BALRAM.CHINI,A ,Q,150,153.5,146.9,147.9,147.9,147.75,1742,276976,41722474,,INE119A01028,,,
500039,BANCO PROD. ,B ,Q,219.4,223.4,218.6,222.4,222.4,217.6,254,12817,2828287,,INE213C01025,,,
500040,CENTURY TEXT,A ,Q,1062.55,1074.5,1055.05,1059.3,1060.5,1058.7,1022,35488,37716233,,INE055A01016,,,
500041,BANNARI AMAN,B ,Q,1840,1870,1810,1838.7,1810,1826.45,18,136,250697,,INE459A01010,,,
500042,BASF INDIA  ,B ,Q,1464,1489,1450,1454.65,1454.65,1449,653,4354,6410208,,INE373A01013,,,
500043,BATA INDIA  ,A ,Q,552.5,558.75,550.05,551.25,550.5,550.25,995,40360,22335084,,INE176A01028,,,
500048,BEML LTD    ,A ,Q,1285,1317.4,1274.1,1311.45,1316,1294.65,1858,37019,48308237,,INE258A01016,,,
500049,BHARAT ELECT,A ,Q,165.9,167.5,164.4,164.85,164.85,165.35,4329,763166,126677915,,INE263A01024,,,
500052,BHANSALI ENG,B ,Q,52.75,53.7,50.8,51.1,51.1,52.15,3235,712057,37182838,,INE922A01025,,,
500055,BHUSH STEEL ,B ,Q,76.8,79.4,75.65,78.4,78.4,76.4,1650,195551,15169212,,INE824B01021,,,
500058,BIHAR SPONGE,XT,Q,1.73,1.85,1.73,1.85,1.85,1.77,9,3550,6548,,INE819C01011,,,
500059,BINANI IND. ,B ,Q,75,75.85,73.25,73.65,73.25,73.55,94,6104,454959,,INE071A01013,,,
500060,BIRLACABLE  ,B ,Q,40.95,42.5,40.75,41.25,41.25,40.45,36,4658,193308,,INE800A01015,,,
500067,BLUE STAR   ,B ,Q,625,650,624,645.95,642.95,635.8,231,7487,4830405,,INE472A01039,,,
500068,DISA INDIA  ,XC,Q,4780,5175,4780,5142,5142,5150,6,54,277692,,INE131C01011,,,
500069,BNK CAPITAL ,XD,Q,65.55,65.55,65.25,65.25,65.25,66.05,5,250,16331,,INE418C01012,,,
500074,BPL LTD.    ,B ,Q,75.6,75.6,72.7,73.05,73.1,73.45,282,28511,2106925,,INE110A01019,,,
500078,CAMPH.& ALL ,XC,Q,765,775,765,766,766,761,14,334,256475,,INE959C01015,,,
500083,CENTURY EXT ,B ,Q,5.42,5.45,5.2,5.4,5.4,5.29,18,8125,43514,,INE281A01026,,,
500084,CESC LTD.   ,A ,Q,888,905,888,892.85,892.85,895.3,948,23043,20655224,,INE486A01013,,,
500085,CHAMBAL FERT,B ,Q,127.1,129.15,125.8,126.95,126.95,126.3,816,107130,13675561,,INE085A01013,,,
500086,EXIDE IND.  ,A ,Q,228,229.75,225.65,227.35,227.35,224.05,1798,185380,42214910,,INE302A01020,,,
500087,CIPLA LTD.  ,A ,Q,553,554.45,549.2,550.55,552.9,552.25,1219,58379,32220129,,INE059A01026,,,
500089,DIC INDIA   ,B ,Q,499,543.7,499,543.7,543.7,453.1,1280,36464,19503859,,INE303A01010,,,
500092,CRISIL LTD  ,A ,Q,1861.65,1875.2,1861.6,1871.55,1867.05,1872,293,41626,77902612,,INE007A01025,,,
500093,CGPOWER     ,A ,Q,82.2,83.5,82,82.7,82.1,82.15,505,127518,10554725,,INE067A01029,,,
500096,DABUR (I)   ,A ,Q,287.95,292.3,285,291.1,290.05,284.1,3098,195398,56744748,,INE016A01026,,,
500097,DALMIASUG   ,B ,Q,141.05,148.95,141.05,143.15,143.15,142.55,440,22758,3291647,,INE495A01022,,,
500101,ARVIND Ltd  ,A ,Q,375.5,378.4,373.25,376.9,376.9,371.95,1206,116422,43812522,,INE034A01011,,,
500102,BALARPUR IND,B ,Q,17.4,18.5,17.25,18.2,18.2,17.35,1219,1176842,21341883,,INE294A01037,,,
500103,BHEL        ,A ,Q,139.8,141.15,139.5,139.95,139.95,139.15,1893,2936763,411035022,,INE257A01026,,,
500104,HIND.PETRO  ,A ,Q,541.85,549.85,538.1,539.85,539.85,541.75,3311,162053,87987787,,INE094A01015,,,
500106,IFCI LTD    ,A ,Q,25.2,25.4,24.65,24.75,24.75,25.2,1045,610473,15211244,,INE039A01010,,,
500108,MAHA.TELE   ,B ,Q,22.55,23.65,22.4,22.8,22.8,22.25,2918,1257496,28898978,,INE153A01019,,,
500109,MRPL        ,A ,Q,129.3,130.5,127.85,128.15,128.3,129,810,69355,8930953,,INE103A01014,,,
500110,CHENNAI PET.,B ,Q,387.45,387.45,377.85,379.85,379.85,381.05,799,32843,12483879,,INE178A01016,,,
500111,REL.CAP.    ,A ,Q,591.7,599.35,581,587.15,587.15,590.05,9026,460189,272836957,,INE013A01015,,,
500112,STATE BANK  ,A ,Q,286,287.1,283,283.8,283.8,285.05,5234,834111,237280992,,INE062A01020,,,
500113,STEEL AUTH. ,A ,Q,57.5,57.55,56.2,56.45,56.45,57.2,1139,362778,20666338,,INE114A01011,,,
500114,TITAN       ,A ,Q,516.95,524.65,512.2,521.15,518.5,516.9,3641,182633,94861279,,INE280A01028,,,
500116,IDBI BANK L ,A ,Q,58.65,58.75,56.7,57.15,57.15,58.3,1564,506687,29302105,,INE008A01015,,,
500117,DCW LTD.    ,B ,Q,33.95,36.6,33.95,35.95,35.95,33.85,1402,323631,11573193,,INE500A01029,,,
500119,DHAMPUR SUGA,B ,Q,188.7,191.75,183.05,184.75,184.75,184,1322,102186,19195151,,INE041A01016,,,
500120,DIAMINES&CHM,XD,Q,77.55,80,76.3,77.1,76.3,77.95,36,3177,249472,,INE591D01014,,,
500123,ELANTAS     ,B ,Q,1910.15,1920,1900,1903.5,1900,1900,32,408,778146,,INE280B01018,,,
500124,DR.REDDY'S  ,A ,Q,2637.95,2645.5,2615.25,2628.1,2628.1,2626,1083,17262,45409586,,INE089A01023,,,
500125,E.I.D.PAR   ,A ,Q,330,332.45,325.1,327.5,327.5,325.55,1018,43866,14441445,,INE126A01031,,,
500126,MERCK LTD   ,B ,Q,1073.85,1081.05,1063,1070.5,1069.1,1080.65,236,1933,2071808,,INE199A01012,,,
500128,ELEC.CASTING,B ,Q,34,34.25,32.85,33.15,33.15,33.95,344,73903,2486155,,INE086A01029,,,
500132,EMPEE SUGARS,XT,Q,5.4,5.64,5.4,5.44,5.43,5.48,10,6314,35034,,INE928B01012,,,
500133,ESAB INDIA  ,B ,Q,570.55,575,570,573.35,573.65,583.55,38,716,409558,,INE284A01012,,,
500135,ESSEL PROP  ,B ,Q,254,259.55,247.2,248.35,249,253.3,542,7202,1812967,,INE255A01020,,,
500136,ESTER INDUS.,B ,Q,38.2,38.45,37.8,38.1,38.2,37.75,107,9461,360638,,INE778B01029,,,
500139,FEDDERELEC  ,B ,Q,70.6,71.4,70.2,70.45,70.95,71.05,113,14274,1011237,,INE249C01011,,,
500141,FERRO ALLOYS,XC,Q,10.5,11.72,10.5,11.72,11.72,10.66,196,227465,2601324,,INE912A01026,,,
500144,FINOL. CABLE,A ,Q,502.65,506,498,505.6,504.3,504.8,232,8053,4056743,,INE235A01022,,,
500147,CMI FPE     ,XC,Q,492.05,503.95,486.05,503.95,503.95,501.25,22,1451,715390,,INE515A01019,,,
500148,UFLEX LTD   ,B ,Q,382.8,387.75,376,378.05,378.05,380.45,1063,24832,9486404,,INE516A01017,,,
500150,FOSECO INDIA,B ,Q,1360,1394.9,1359,1360,1359,1382.15,40,2193,3019275,,INE519A01011,,,
500151,GOLDEN TOB  ,T ,Q,62.8,64,62.8,63.8,63.8,64.8,4,650,41310,,INE973A01010,,,
500153,GANESH BENZO,XC,Q,47.7,51.75,46.35,50.85,50.85,46.9,1372,704549,34905983,,INE388A01029,,,
500155,GARDEN SILK ,B ,Q,29.95,30.2,29.4,29.7,29.7,29.55,51,10639,317963,,INE526A01016,,,
500159,METROGLOBL  ,XC,Q,74,76.5,74,76.5,76.5,75.55,12,432,32450,,INE085D01033,,,
500160,GTL LTD.    ,B ,Q,13.79,14,13.45,13.56,13.45,13.71,86,21010,287435,,INE043A01012,,,
500163,GODFREY PH  ,B ,Q,1254.1,1278,1245.1,1252.4,1256,1242.1,950,13320,16822208,,INE260B01028,,,
500164,GODREJ IND  ,A ,Q,613.55,626.05,609.8,623.15,619,614.7,944,32280,19965738,,INE233A01035,,,
500165,KANSAI NERO ,A ,Q,406.55,422.05,406.55,417.85,417.85,420.15,373,10172,4242802,XD,INE531A01024,,,
500166,GOODRICKE   ,XC,Q,251,251,245,246.9,246.9,248.5,87,8355,2068577,,INE300A01016,,,
500168,GOODYEAR (I),B ,Q,891.95,902.9,872,883.5,883.5,886,718,26812,23924102,,INE533A01012,,,
500170,GTN INDUS   ,B ,Q,19.2,19.95,18.95,19.5,19.75,19.3,8,2550,49531,,INE537A01013,,,
500171,GHCL LTD    ,B ,Q,244,246.7,242.75,244.15,244.15,239.1,376,68209,16763663,,INE539A01019,,,
500173,GUJ.FLOURO  ,B ,Q,713.9,722.9,695.65,714.45,715.5,707,496,6650,4702332,,INE538A01037,,,
500174,GUJ.LEASE   ,T ,Q,2.55,2.55,2.55,2.55,2.55,2.53,1,350,892,,INE540A01017,,,
500179,HCL INFOSYS ,B ,Q,46.9,46.95,45.8,46,46,46.65,823,225722,10456469,,INE236A01020,,,
500180,HDFC BANK   ,A ,Q,1664,1691.9,1661.55,1679.65,1677.5,1669.25,1646,45376,76254689,,INE040A01026,,,
500182,HEROMOTOCO  ,A ,Q,3770,3787.5,3744.55,3752.55,3750,3774.65,601,4682,17619520,,INE158A01026,,,
