SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI,ISIN_CODE,FILLER1,FILLER2,FILLER3
500002,ABB LTD.    ,A ,Q,1047.95,1048,1037,1041.95,1043.95,1043.9,369,2264,2362101,,INE117A01022,,,
500003,AEGIS LOGIS ,B ,Q,130.9,132.2,129.55,131.65,130.95,130.1,419,17716,2324965,,INE208C01025,,,
500008,AMAR RAJA BA,A ,Q,931.85,935.9,900.05,903.3,903.3,928.05,2759,23480,21576098,,INE885A01032,,,
500009,A.SARABHAI  ,XD,Q,7.5,8.88,7.15,8.88,8.88,7.4,166,127560,1103703,,INE432A01017,,,
500010,HDFC        ,A ,Q,1232.5,1232.5,1213.65,1222.25,1222.25,1222.15,1601,31659,38706854,,INE001A01036,,,
500012,ANDHRA PETRO,XC,Q,24.95,25.6,24.05,25.1,25.1,24.95,441,111966,2774111,,INE714B01016,,,
500013,ANSAL INFRAS,B ,Q,15,15.6,15,15.4,15.32,15.11,130,46774,721364,,INE436A01026,,,
500014,APPLE FINANC,XD,Q,2.49,2.72,2.35,2.68,2.68,2.45,18,3596,9004,,INE096A01010,,,
500020,BOM DYEING  ,B ,Q,53.7,54.85,53.35,54.2,54.2,53.3,1601,242205,13117178,,INE032A01023,,,
500024,ASSAMCO     ,B ,Q,6.76,6.94,6.75,6.82,6.82,6.66,515,579560,3965047,,INE442A01024,,,
500027,ATUL LTD.   ,A ,Q,2091.45,2099,2075,2078.8,2077.6,2077.1,247,888,1849790,,INE100A01010,,,
500028,ATV PROJECTS,XT,Q,6.39,6.43,5.93,6.42,6.43,6.13,21,17745,113675,,INE447A01015,,,
500029,AUTOLITE(I) ,B ,Q,50.65,51.45,50.5,51.3,51.3,50.05,13,2712,138204,,INE448A01013,,,
500031,BAJAJ ELECT.,A ,Q,227.95,233.7,227.95,230.45,230.5,228.8,258,7028,1622216,,INE193E01025,,,
500032,BAJAJHIND   ,B ,Q,14.65,15.07,14.65,14.84,14.84,14.79,730,468507,6994972,,INE306A01021,,,
500033,FORCE MOTR  ,B ,Q,4340,4348,4213.55,4235.2,4235.2,4323.5,8216,96566,412219964,,INE451A01017,,,
500034,BAJFINANCE  ,A ,Q,885,893.2,875,877,877,878.4,4630,117562,103903325,,INE296A01024,,,
