SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI,ISIN_CODE,TRADING_DATE,FILLER2,FILLER3
500002,ABB LTD.    ,A ,Q,2699.75,2735.8,2693.85,2705.2,2705.15,2688.3,892,4634,12591988,,INE117A01022,04-Jan-23,,
500003,AEGIS LOGIS ,A ,Q,346.85,349.55,339.3,342.75,344.4,344.05,1477,26135,8989096,,INE208C01025,04-Jan-23,,
500008,AMAR RAJA BA,A ,Q,576.05,578.45,565.8,572.2,568.4,575.45,657,11409,6527196,,INE885A01032,04-Jan-23,,
500009,A.SARABHAI  ,X ,Q,27.25,27.65,27,27.3,27.3,27.45,240,74361,2035422,,INE432A01017,04-Jan-23,,
500010,HDFC        ,A ,Q,2660,2669.35,2616,2625.9,2625.9,2666.45,2884,23145,61082850,,INE001A01036,04-Jan-23,,
500012,ANDHRA PETRO,X ,Q,76.9,77,75.5,76.15,76.15,76.9,448,24721,1884241,,INE714B01016,04-Jan-23,,
500014,UTIQUE      ,X ,Q,5.79,5.79,5.5,5.64,5.64,5.67,289,90631,505081,,INE096A01010,04-Jan-23,,
500016,ARUNAHTEL   ,X ,Q,14.22,14.74,13.29,13.99,14,14.1,58,6004,83037,,INE957C01019,04-Jan-23,,
500020,BOM DYEING  ,B ,Q,80.7,80.75,78.5,78.85,78.8,80.2,782,64955,5144943,,INE032A01023,04-Jan-23,,
500023,ASIANHOTNR  ,B ,Q,85.8,85.8,80.8,81,81,80.05,61,3994,329014,,INE363A01022,04-Jan-23,,
500027,ATUL LTD.   ,A ,Q,8160.1,8173,7944,7980.3,7980.3,8188.65,841,1456,11678444,,INE100A01010,04-Jan-23,,
500028,ATV PROJECTS,XT,Q,10.33,10.33,9.48,9.56,10.04,9.97,77,14776,143546,,INE447A01015,04-Jan-23,,
500031,BAJAJ ELECT.,A ,Q,1188,1210.6,1162.85,1173.5,1165.9,1182.35,618,3188,3776864,,INE193E01025,04-Jan-23,,
500032,BAJAJHIND   ,A ,Q,17,17.1,16.2,16.4,16.4,17,4707,2523590,41486093,,INE306A01021,04-Jan-23,,
500033,FORCE MOTR  ,B ,Q,1505.95,1525.05,1475,1481.55,1481.85,1495.8,1100,4994,7499137,,INE451A01017,04-Jan-23,,
500034,BAJFINANCE  ,A ,Q,6610,6635,6550.4,6573.6,6557,6606.15,2330,14716,96967911,,INE296A01024,04-Jan-23,,
500038,BALRAM.CHINI,A ,Q,401.1,401.65,379.45,386.3,386.3,402.1,3040,131566,51129698,,INE119A01028,04-Jan-23,,
500039,BANCO PROD. ,B ,Q,199.3,200.35,197.3,199.35,198.85,199.3,254,3703,736278,,INE213C01025,04-Jan-23,,
500040,CENTURY TEXT,A ,Q,730,730.2,712.3,713.45,713.45,725.9,427,5306,3813901,,INE055A01016,04-Jan-23,,
500041,BANNARI AMAN,B ,Q,2792,2811,2792,2806.85,2807,2785.3,9,32,89821,,INE459A01010,04-Jan-23,,
500042,BASF INDIA  ,A ,Q,2761.1,2791.15,2761.1,2780.75,2784,2777.4,170,335,930357,,INE373A01013,04-Jan-23,,
500043,BATA INDIA  ,A ,Q,1646,1649,1625,1639.85,1640.75,1646,2164,23235,38065871,,INE176A01028,04-Jan-23,,
500048,BEML LTD    ,A ,Q,1528.4,1528.4,1502.6,1512.55,1502.6,1520.1,502,4958,7532917,,INE258A01016,04-Jan-23,,
500049,BHARAT ELECT,A ,Q,100.9,100.9,98.4,98.75,98.75,100.4,7286,581379,57835347,,INE263A01024,04-Jan-23,,
500052,BHANSALI ENG,A ,Q,123.6,127.85,120.6,126.25,126.25,121.75,7875,496275,62052173,,INE922A01025,04-Jan-23,,
500058,BIHAR SPONGE,XT,Q,11.55,11.79,10.74,11.33,11.52,11.29,303,87963,1004373,,INE819C01011,04-Jan-23,,
500060,BIRLACABLE  ,B ,Q,157.95,159.35,151.2,152.2,152.2,158.7,1494,49967,7746939,,INE800A01015,04-Jan-23,,
500067,BLUE STAR   ,A ,Q,1196.05,1207.75,1178.85,1185.4,1185.4,1205,399,2564,3066132,,INE472A01039,04-Jan-23,,
500068,DISA INDIA  ,X ,Q,7960,8144.45,7950,8099,8144.45,7977.35,27,72,579063,,INE131C01011,04-Jan-23,,
500069,QUESTCAP    ,X ,Q,221,222.9,215.1,220.5,222.9,219.9,33,1559,343236,,INE418C01012,04-Jan-23,,
500074,BPL LTD.    ,B ,Q,63.55,64.55,63.2,63.4,63.4,64.35,167,8051,512239,,INE110A01019,04-Jan-23,,
500078,OAL         ,B ,Q,410.05,413.2,406.75,408.4,407,413.8,131,458,187891,,INE959C01023,04-Jan-23,,
500083,CENTURY EXT ,B ,Q,9.85,10.22,9.85,10.08,10.08,10,39,1838,18640,,INE281A01026,04-Jan-23,,
500084,CESC LTD.   ,A ,Q,77.45,77.5,76.6,77.1,77.2,77.35,1275,97944,7542563,,INE486A01021,04-Jan-23,,
500085,CHAMBAL FERT,A ,Q,314.35,320.65,311.55,316.5,316.5,314.4,3150,162918,51694064,,INE085A01013,04-Jan-23,,
500086,EXIDE IND.  ,A ,Q,180.85,181,176.95,179.1,179.1,180.85,1617,62168,11134651,,INE302A01020,04-Jan-23,,
500087,CIPLA LTD.  ,A ,Q,1075.9,1081.8,1064,1067.35,1065.55,1075.4,1269,16389,17568968,,INE059A01026,04-Jan-23,,
500089,DIC INDIA   ,B ,Q,387.05,387.05,383.1,384.35,385,382.75,29,824,316724,,INE303A01010,04-Jan-23,,
500092,CRISIL LTD  ,A ,Q,2932,2973.45,2888.45,2956.65,2956.05,2953.25,525,1662,4841446,,INE007A01025,04-Jan-23,,
500093,CGPOWER     ,A ,Q,274.2,277,270.05,274,274,274.05,1954,94705,25871607,,INE067A01029,04-Jan-23,,
500096,DABUR (I)   ,A ,Q,562.5,564.55,557.55,559.35,559.35,560.75,1150,21922,12317888,,INE016A01026,04-Jan-23,,
500097,DALMIASUG   ,A ,Q,388.5,390.5,374,376,377,389.25,1542,22817,8676657,,INE495A01022,04-Jan-23,,
500101,ARVIND Ltd  ,A ,Q,91.2,91.2,86.85,87,87,90.55,2748,190780,16819860,,INE034A01011,04-Jan-23,,
500102,BALARPUR IND,Z ,Q,1.14,1.14,1.06,1.06,1.06,1.11,264,732181,791923,,INE294A01037,04-Jan-23,,
500103,BHEL        ,A ,Q,80.35,80.65,77.6,79.2,79.2,80.35,6674,1453497,115011826,,INE257A01026,04-Jan-23,,
500104,HIND.PETRO  ,A ,Q,237.45,244,237.3,241,241,237.6,2915,150294,36164244,,INE094A01015,04-Jan-23,,
500106,IFCI LTD    ,A ,Q,14.55,14.72,13.8,13.87,13.87,14.52,3287,4608079,65168858,,INE039A01010,04-Jan-23,,
500108,MAHA.TELE   ,B ,Q,26.45,26.45,25.3,25.5,25.5,26.1,3317,832703,21488752,,INE153A01019,04-Jan-23,,
500109,MRPL        ,A ,Q,56.35,57.15,56,56.45,56.55,57.1,1882,202247,11418592,,INE103A01014,04-Jan-23,,
500110,CHENNAI PET.,A ,Q,209,209.9,206,208.9,208.9,208.3,1427,57122,11896997,,INE178A01016,04-Jan-23,,
500111,REL.CAP.    ,T ,Q,9.72,9.72,9.72,9.72,9.72,9.26,338,169471,1647258,,INE013A01015,04-Jan-23,,
500112,STATE BANK  ,A ,Q,612.35,615,603.8,605.25,605.25,612.35,4861,212339,129280354,,INE062A01020,04-Jan-23,,
500113,STEEL AUTH. ,A ,Q,87.7,88.25,84.85,85.25,85.25,88.4,11672,2214496,190888646,,INE114A01011,04-Jan-23,,
500114,TITAN       ,A ,Q,2624.9,2626,2586,2595.7,2595.7,2613.8,4197,41041,106662784,,INE280A01028,04-Jan-23,,
500116,IDBI BANK L ,A ,Q,56.05,56.85,54.3,54.65,54.65,55.9,5797,1457137,80750775,,INE008A01015,04-Jan-23,,
500117,DCW LTD.    ,B ,Q,50.95,51.2,49.4,49.65,49.65,50.8,571,60053,3004910,,INE500A01029,04-Jan-23,,
500119,DHAMPUR SUGA,A ,Q,244.4,244.4,237.3,239.25,239.6,244.15,496,13131,3147181,,INE041A01016,04-Jan-23,,
500120,DIAMINES&CHM,X ,Q,459.4,465,446,449.15,449.15,459.4,212,4578,2064850,,INE591D01014,04-Jan-23,,
500123,ELANTAS     ,B ,Q,4285,4298.35,4250.05,4280,4280,4311,28,133,568138,,INE280B01018,04-Jan-23,,
500124,DR.REDDY'S  ,A ,Q,4219.05,4260,4219.05,4254.85,4231.6,4237.7,723,3760,15958290,,INE089A01023,04-Jan-23,,
500125,E.I.D.PAR   ,A ,Q,576.2,577.3,558.3,562.45,564.1,574.6,703,7207,4077645,,INE126A01031,04-Jan-23,,
500126,PGHL        ,A ,Q,4066.2,4078.4,3998.45,4023.4,4008.4,4061.45,287,788,3177284,,INE199A01012,04-Jan-23,,
