SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI,ISIN_CODE,TRADING_DATE,FILLER2,FILLER3
500002,ABB LTD.    ,A ,Q,1400,1414.9,1381.4,1408.4,1408.4,1398.2,551,5968,8348382,,INE117A01022,09-Apr-19,,
500003,AEGIS LOGIS ,A ,Q,207.6,216.6,206.1,211.05,211.05,206.25,835,30193,6414602,,INE208C01025,09-Apr-19,,
500008,AMAR RAJA BA,A ,Q,680,683,673,675.35,675.35,680.1,565,17356,11750279,,INE885A01032,09-Apr-19,,
500009,A.SARABHAI  ,X ,Q,14,15.7,14,15.22,15.22,13.9,496,179104,2717036,,INE432A01017,09-Apr-19,,
500010,HDFC        ,A ,Q,2054,2070,2040,2068,2065.3,2053.65,2561,46260,95340764,,INE001A01036,09-Apr-19,,
500012,ANDHRA PETRO,X ,Q,56.5,57.3,55.75,56.2,56.05,57,112,21416,1204973,,INE714B01016,09-Apr-19,,
500013,ANSAL INFRAS,B ,Q,11.15,11.7,11.14,11.7,11.69,11.32,16,2488,28095,,INE436A01026,09-Apr-19,,
500014,APPLE FINANC,XT,Q,1.62,1.7,1.62,1.7,1.7,1.7,8,1055,1751,,INE096A01010,09-Apr-19,,
500020,BOM DYEING  ,A ,Q,137.9,137.9,133.65,136.35,136.35,137.3,2314,193471,26213335,,INE032A01023,09-Apr-19,,
500023,ASIANHOTNR  ,B ,Q,127.1,135,127.1,135,135,131,12,271,35902,,INE363A01022,09-Apr-19,,
500024,ASSAMCO     ,T ,Q,2.25,2.25,2.07,2.13,2.13,2.15,33,48022,102381,,INE442A01024,09-Apr-19,,
500027,ATUL LTD.   ,A ,Q,3509.95,3522,3478.75,3499.25,3480.3,3518.1,99,309,1081745,,INE100A01010,09-Apr-19,,
500028,ATV PROJECTS,XT,Q,6.64,6.64,6.03,6.04,6.03,6.34,15,1797,10863,,INE447A01015,09-Apr-19,,
500029,AUTOLITE(I) ,B ,Q,39.8,39.8,37.05,37.25,37.45,38,58,3217,122375,,INE448A01013,09-Apr-19,,
500031,BAJAJ ELECT.,A ,Q,529,555,529,545.2,551.4,532.5,669,15678,8431908,,INE193E01025,09-Apr-19,,
500032,BAJAJHIND   ,B ,Q,9.5,9.6,8.9,9.19,9.19,9.4,273,185945,1698885,,INE306A01021,09-Apr-19,,
500033,FORCE MOTR  ,A ,Q,1808,1840,1781.2,1802.85,1803.5,1804.1,2187,23803,43018803,,INE451A01017,09-Apr-19,,
500034,BAJFINANCE  ,A ,Q,3020,3051,2978,3014.2,3014.2,3028.8,4258,180224,540955374,,INE296A01024,09-Apr-19,,
500038,BALRAM.CHINI,A ,Q,133.1,135,128.8,134.45,134.45,132.75,3533,312934,41344322,,INE119A01028,09-Apr-19,,
500039,BANCO PROD. ,B ,Q,152,152.7,150.5,152.55,152.6,152.7,41,2787,424824,,INE213C01025,09-Apr-19,,
500040,CENTURY TEXT,A ,Q,898.25,900.2,872,890,890,903.15,1434,34540,30562284,,INE055A01016,09-Apr-19,,
500041,BANNARI AMAN,B ,Q,1545.05,1545.05,1510,1543,1543,1571.65,18,31,47477,,INE459A01010,09-Apr-19,,
500042,BASF INDIA  ,A ,Q,1381.15,1412.7,1374.85,1394.1,1388.15,1383.6,114,606,845756,,INE373A01013,09-Apr-19,,
