SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI,ISIN_CODE,FILLER1,FILLER2,FILLER3
500002,ABB LTD.    ,A ,Q,1147,1160,1134.25,1153.4,1153.4,1146.8,1290,8638,9912563,,INE117A01022,,,
500003,AEGIS LOGIS ,B ,Q,137.95,139.5,136.4,137.1,137.1,136.8,946,63931,8827762,,INE208C01025,,,
500008,AMAR RAJA BA,A ,Q,925.15,942.5,916,925.85,925.85,925.1,1800,31139,29093382,,INE885A01032,,,
500009,A.SARABHAI  ,XD,Q,9.33,9.33,8.91,9.04,9,9.05,50,35267,320577,,INE432A01017,,,
500010,HDFC        ,A ,Q,1245,1248.4,1233.75,1241.35,1238.5,1247.3,1585,29712,36900645,,INE001A01036,,,
500012,ANDHRA PETRO,XC,Q,26.9,26.9,25.65,26.5,26.5,26.45,204,97350,2572257,,INE714B01016,,,
500013,ANSAL INFRAS,B ,Q,15.4,15.64,15.15,15.23,15.23,15.47,207,57291,879102,,INE436A01026,,,
500014,APPLE FINANC,XD,Q,2.84,3.03,2.7,2.73,2.72,2.84,58,10944,30496,,INE096A01010,,,
500020,BOM DYEING  ,B ,Q,55.05,55.75,54.55,54.8,54.8,55.05,1133,228824,12621628,,INE032A01023,,,
500023,ASIANHOTNR  ,B ,Q,102.1,108.9,102.05,105,105,104.65,11,2063,217117,,INE363A01022,,,
500024,ASSAMCO     ,T ,Q,6.5,6.74,6.35,6.41,6.41,6.64,399,398836,2579847,,INE442A01024,,,
500027,ATUL LTD.   ,A ,Q,2274,2285.85,2216.05,2246.9,2246.9,2259.35,509,2150,4847041,,INE100A01010,,,
500028,ATV PROJECTS,XT,Q,5.68,6,5.68,5.9,5.9,5.93,16,4812,27874,,INE447A01015,,,
500029,AUTOLITE(I) ,B ,Q,52.95,54.45,52.95,53.4,53.5,52.25,30,2282,121891,,INE448A01013,,,
500030,AUTORID.FIN ,B ,Q,0.94,0.95,0.94,0.94,0.94,0.98,7,8875,8347,,INE450A01019,,,
500031,BAJAJ ELECT.,A ,Q,228.6,229.85,226.2,227.25,226.85,227.9,215,4584,1044918,,INE193E01025,,,
500032,BAJAJHIND   ,B ,Q,14.85,14.94,14.57,14.61,14.61,14.8,1018,543280,7994192,,INE306A01021,,,
500033,FORCE MOTR  ,B ,Q,4470,4494,4405,4419.1,4419.1,4469.2,6162,72095,320272527,,INE451A01017,,,
500034,BAJFINANCE  ,A ,Q,932,945,917,925.6,925.6,929.65,2557,72738,67176913,,INE296A01024,,,
500038,BALRAM.CHINI,A ,Q,138.5,141.5,138.5,140.8,140.8,138.25,3626,152900,21447070,,INE119A01028,,,
500039,BANCO PROD. ,B ,Q,214.05,217.9,214,215.15,215.15,213.7,377,19986,4296132,,INE213C01025,,,
500040,CENTURY TEXT,A ,Q,825,827.75,808.25,812.8,812.8,819.45,2684,93721,76421307,,INE055A01016,,,
500041,BANNARI AMAN,B ,Q,2058.05,2076.65,2022.2,2043.6,2076.65,2061.15,14,27,55139,,INE459A01010,,,
500042,BASF INDIA  ,B ,Q,1130,1147,1123.55,1134.55,1131.6,1125.95,361,2208,2515557,,INE373A01013,,,
500043,BATA INDIA  ,A ,Q,464.1,473.7,464.1,469.5,471,465.25,2063,58406,27499859,,INE176A01028,,,
500048,BEML LTD    ,A ,Q,1184,1200,1163,1172.45,1172.45,1181.8,6409,143535,168983135,,INE258A01016,,,
500049,BHARAT ELECT,A ,Q,1515,1522.95,1483,1490.45,1490.45,1512,1962,28192,42264709,,INE263A01016,,,
500052,BHANSALI ENG,B ,Q,24.15,24.75,23.95,24.2,24.2,24.25,848,272518,6621319,,INE922A01025,,,
500055,BHUSH STEEL ,B ,Q,43.05,46.2,42.8,45.6,45.6,42.55,1703,185368,8349260,,INE824B01021,,,
500058,BIHAR SPONGE,XT,Q,2.5,2.7,2.5,2.61,2.7,2.6,7,1300,3360,,INE819C01011,,,
500059,BINANI IND. ,B ,Q,77.45,77.45,76,76.4,76.7,77.2,71,4041,309558,,INE071A01013,,,
500060,BIRLACABLE  ,B ,Q,42.8,42.8,42,42.25,42.05,42.8,26,3729,157723,,INE800A01015,,,
500067,BLUE STAR   ,B ,Q,522,534,518,529.85,533,525.45,155,1232,650520,,INE472A01039,,,
500068,DISA INDIA  ,XC,Q,4440,4440,4410,4410,4410,4335.85,5,12,53190,,INE131C01011,,,
500069,BNK CAPITAL ,XD,Q,38,38,37.05,37.45,37.25,36.3,10,1351,51240,,INE418C01012,,,
500074,BPL LTD.    ,B ,Q,73,73.95,72,72.15,72.15,72.6,1077,116087,8447824,,INE110A01019,,,
500078,CAMPH.& ALL ,XC,Q,706.9,710,700,700.8,700,700,35,1416,995086,,INE959C01015,,,
500083,CENTURY EXT ,B ,Q,6.89,6.89,6.51,6.64,6.64,6.6,41,18027,120642,,INE281A01026,,,
500084,CESC LTD.   ,A ,Q,688,691.45,681,684.5,684.5,687.5,648,11379,7797215,,INE486A01013,,,
500085,CHAMBAL FERT,B ,Q,85,88.5,84.25,86.65,86.2,85.15,2450,304954,26507865,,INE085A01013,,,
500086,EXIDE IND.  ,A ,Q,191.6,194,189.9,193.6,193.6,188.95,3239,238306,45816896,,INE302A01020,,,
500087,CIPLA LTD.  ,A ,Q,581.75,587.55,574.15,579.75,579.75,581.6,1600,55036,31903483,,INE059A01026,,,
500089,DIC INDIA   ,B ,Q,500.3,502,498,499.25,502,496,34,319,159413,,INE303A01010,,,
500092,CRISIL LTD  ,A ,Q,2170,2184.9,2155,2163.9,2180.1,2176.15,35,107,231823,,INE007A01025,,,
500093,CROMPT.GREAV,A ,Q,65,65.55,64.45,64.7,64.7,64.9,1138,209225,13592755,,INE067A01029,,,
500096,DABUR (I)   ,A ,Q,279,280.75,275.45,276.65,276.65,278.5,908,52361,14533229,,INE016A01026,,,
500097,DALMIASUG   ,B ,Q,171.9,174.5,170.7,172.7,172.7,170.55,756,46340,7999535,,INE495A01022,,,
500101,ARVIND Ltd  ,A ,Q,367,372.6,367,370.7,370.7,369.2,1704,87258,32281506,,INE034A01011,,,
500102,BALARPUR IND,B ,Q,15.95,16.25,15.9,15.95,15.95,16.05,279,153803,2466750,,INE294A01037,,,
500103,BHEL        ,A ,Q,133.75,134.5,131.8,132.4,132.4,132.35,4569,731102,97250613,,INE257A01026,,,
500104,HIND.PETRO  ,A ,Q,490.1,496,490.1,494.95,494.95,487.8,2940,135076,66778642,,INE094A01015,,,
500106,IFCI LTD    ,A ,Q,27.65,28,27.65,27.75,27.75,27.65,1176,495416,13773452,,INE039A01010,,,
500108,MAHA.TELE   ,B ,Q,20.5,20.5,20,20.1,20.1,20.1,451,167085,3372945,,INE153A01019,,,
500109,MRPL        ,A ,Q,108.4,110.95,107.65,108.9,108.9,108.15,1814,140225,15330872,,INE103A01014,,,
500110,CHENNAI PET.,B ,Q,329.25,340,328.25,334.15,334.15,328.25,3441,187855,62920002,,INE178A01016,,,
500111,REL.CAP.    ,A ,Q,466.9,468.45,459,465.15,464.55,463.2,4371,310709,144090452,,INE013A01015,,,
500112,STATE BANK  ,A ,Q,257,261.8,256.65,258.3,258.3,257.6,11985,1557394,403618267,,INE062A01020,,,
500113,STEEL AUTH. ,A ,Q,59.55,59.85,59.05,59.45,59.45,59.55,1731,392670,23356176,,INE114A01011,,,
500114,TITAN       ,A ,Q,366.7,374,366,371.6,371.6,366.7,3201,121421,44969239,,INE280A01028,,,
500116,IDBI BANK L ,A ,Q,73.9,77.15,73.75,76.55,76.55,74.1,5667,1074452,81936954,,INE008A01015,,,
500117,DCW LTD.    ,B ,Q,36.5,37.1,35.85,36.8,36.8,36.45,1522,354890,12909835,,INE500A01029,,,
500119,DHAMPUR SUGA,B ,Q,169.7,169.9,166.95,167.85,167.85,168.6,759,55938,9427292,,INE041A01016,,,
500120,DIAMINES&CHM,XD,Q,61.4,62.7,61.4,62.45,62.45,62.9,28,4025,249494,,INE591D01014,,,
500123,ELANTAS     ,B ,Q,1780,1794,1770,1770.5,1770.5,1780,38,135,239944,,INE280B01018,,,
500124,DR.REDDY'S  ,A ,Q,2960,2969.95,2936,2939.4,2939.4,2953.35,2158,18516,54644086,,INE089A01023,,,
500125,E.I.D.PAR   ,A ,Q,279.75,281.8,277.5,278.55,278.5,277.8,763,97535,27281507,,INE126A01031,,,
500126,MERCK LTD   ,B ,Q,965.05,970,948.05,955.5,955.5,962.15,339,2429,2325826,,INE199A01012,,,
