SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI,ISIN_CODE,TRADING_DATE,FILLER2,FILLER3
500002,ABB LTD.    ,A ,Q,3200,3211.6,3006.35,3074.1,3074.1,3164.6,5367,38854,121233428,,INE117A01022,13-Feb-23,,
500003,AEGIS LOGIS ,A ,Q,354.6,357.5,350.05,354.3,354.3,354.65,465,13532,4780128,,INE208C01025,13-Feb-23,,
500008,AMAR RAJA BA,A ,Q,614.4,618.9,598,601.55,605.1,606.25,1173,24290,14770127,,INE885A01032,13-Feb-23,,
500009,A.SARABHAI  ,X ,Q,23.1,23.45,22.95,23,23,23.35,187,56592,1304559,,INE432A01017,13-Feb-23,,
500010,HDFC        ,A ,Q,2677.2,2702.8,2666,2700.2,2700.05,2688.25,1124,11799,31727290,,INE001A01036,13-Feb-23,,
500012,ANDHRA PETRO,X ,Q,63.85,65.7,63,63.4,63.4,63.85,700,67828,4348033,,INE714B01016,13-Feb-23,,
500013,ANSAL INFRAS,T ,Q,13.52,13.52,12.24,12.24,12.24,12.88,66,59726,732602,,INE436A01026,13-Feb-23,,
500014,UTIQUE      ,X ,Q,5.59,5.67,5.35,5.53,5.47,5.49,146,16131,89532,,INE096A01010,13-Feb-23,,
500016,ARUNAHTEL   ,X ,Q,12.33,14.41,12.33,13.8,13.8,13.5,38,2621,35502,,INE957C01019,13-Feb-23,,
500020,BOM DYEING  ,B ,Q,71,71.4,69.8,70.05,70.05,70.7,337,37069,2606833,,INE032A01023,13-Feb-23,,
500023,ASIANHOTNR  ,B ,Q,82.9,82.9,75,76,75.35,77.75,171,15178,1164094,,INE363A01022,13-Feb-23,,
500027,ATUL LTD.   ,A ,Q,7180.05,7180.05,7036.05,7085.3,7036.05,7168.9,780,10814,76741804,,INE100A01010,13-Feb-23,,
500028,ATV PROJECTS,XT,Q,8.99,9.04,8.61,9.02,9.04,8.61,41,7296,65235,,INE447A01015,13-Feb-23,,
500031,BAJAJ ELECT.,A ,Q,1209.95,1209.95,1170,1174.35,1170,1196.55,4101,25997,31015605,,INE193E01025,13-Feb-23,,
500032,BAJAJHIND   ,A ,Q,14.19,14.3,13.65,13.7,13.7,13.96,3010,1099430,15313328,,INE306A01021,13-Feb-23,,
500033,FORCE MOTR  ,B ,Q,1341.95,1352.35,1277.3,1283.2,1283.2,1342.9,999,5750,7518187,,INE451A01017,13-Feb-23,,
500034,BAJFINANCE  ,A ,Q,6435,6471.95,6299.95,6342.15,6342.15,6435,3890,30656,194811345,,INE296A01024,13-Feb-23,,
500038,BALRAM.CHINI,A ,Q,357.55,372.65,356.55,361.5,361.5,363.55,2558,98600,35833661,,INE119A01028,13-Feb-23,,
500039,BANCO PROD. ,B ,Q,217.9,243,212.75,234,235.1,215.45,7914,279601,64729240,,INE213C01025,13-Feb-23,,
500040,CENTURY TEXT,A ,Q,645,652.35,642.4,649.1,648.8,649.9,502,6211,4025141,,INE055A01016,13-Feb-23,,
500041,BANNARI AMAN,B ,Q,2809.95,2850,2757.85,2775.15,2757.85,2757.5,22,58,162067,,INE459A01010,13-Feb-23,,
500042,BASF INDIA  ,A ,Q,2330,2340,2290,2302.25,2290,2315.8,321,1227,2834015,,INE373A01013,13-Feb-23,,
500043,BATA INDIA  ,A ,Q,1526.95,1526.95,1488,1493.7,1495.2,1520.3,1470,8681,13024855,,INE176A01028,13-Feb-23,,
500048,BEML LTD    ,A ,Q,1439.95,1439.95,1377.25,1385.4,1385.4,1377.45,528,4351,6041878,,INE258A01016,13-Feb-23,,
500049,BHARAT ELECT,A ,Q,96.35,97.2,94.4,94.65,94.65,96.25,5827,1253546,120806200,,INE263A01024,13-Feb-23,,
500052,BHANSALI ENG,A ,Q,107.1,110.35,105.95,108.85,108.85,106.95,680,58860,6341393,,INE922A01025,13-Feb-23,,
