Security Wise Delivery Position - Compulsory Rolling Settlement
"10,MTO,07122023,1930069044,0002294"
"Trade Date <07-DEC-2023>,Settlement Type <N>"
"Record Type,Sr No,Name of Security,Quantity Traded,Deliverable Quantity(gross across client level),% of Deliverable Quantity to Traded Quantity"
"20,1,182D070324,TB,300,300,100.00"
"20,2,182D080224,TB,100,100,100.00"
"20,3,182D090524,TB,4300,4300,100.00"
"20,4,182D141223,TB,200,100,50.00"
"20,5,182D180124,TB,300,300,100.00"
"20,6,182D211223,TB,600,600,100.00"
"20,7,182D230524,TB,800,800,100.00"
"20,8,182D300524,TB,9900,9900,100.00"
"20,9,20MICRONS,EQ,120028,68732,57.26"
"20,10,21STCENMGM,EQ,17496,17496,100.00"
"20,11,360ONE,EQ,719592,577595,80.27"
"20,12,364D010824,TB,6900,6900,100.00"
"20,13,364D071124,TB,1000,1000,100.00"
"20,14,364D080824,TB,1500,1500,100.00"
"20,15,364D110424,TB,1100,1100,100.00"
"20,16,364D110724,TB,22000,22000,100.00"
"20,17,364D130624,TB,100,100,100.00"
"20,18,364D141124,TB,114700,87700,76.46"
"20,19,364D180724,TB,20000,20000,100.00"
"20,20,364D220224,TB,100,100,100.00"
"20,21,364D280624,TB,400,400,100.00"
"20,22,3IINFOLTD,EQ,1340382,661306,49.34"
"20,23,3MINDIA,EQ,2320,1238,53.36"
"20,24,3PLAND,EQ,24625,18366,74.58"
"20,25,515GS2025,GS,511,511,100.00"
"20,26,563GS2026,GS,11,11,100.00"
"20,27,577GS2030,GS,100,100,100.00"
"20,28,5PAISA,EQ,60153,25066,41.67"
"20,29,618GS2024,GS,13,13,100.00"
"20,30,63MOONS,EQ,174916,171779,98.21"
"20,31,654GS2032,GS,201,200,99.50"
"20,32,667GS2035,GS,278,139,50.00"
"20,33,667GS2050,GS,1281,1281,100.00"
"20,34,669GS2024,GS,62,51,82.26"
"20,35,676GS2061,GS,1358,1358,100.00"
"20,36,68GS2060,GS,1,1,100.00"
"20,37,695GS2061,GS,2200,2200,100.00"
"20,38,699GS2026,GS,100,100,100.00"
"20,39,699GS2051,GS,1,1,100.00"
"20,40,706GS2028,GS,66936,66936,100.00"
"20,41,710GS2029,GS,28631,25151,87.85"
"20,42,716GS2050,GS,500,500,100.00"
"20,43,717GS2030,GS,46442,46442,100.00"
"20,44,718GS2033,GS,5420,5120,94.46"
"20,45,718GS2037,GS,11300,11200,99.12"
"20,46,719GS2060,GS,1,1,100.00"
"20,47,725GS2063,GS,41148,37059,90.06"
"20,48,726GS2032,GS,20534,20444,99.56"
"20,49,726GS2033,GS,23150,23150,100.00"
"20,50,727GS2026,GS,1000,1000,100.00"
"20,51,732GS2030,GS,100,100,100.00"
"20,52,733GS2026,GS,800,800,100.00"
"20,53,736GS2052,GS,107,107,100.00"
"20,54,737GS2028,GS,34902,34902,100.00"
"20,55,738GS2027,GS,64431,56604,87.85"
"20,56,73GS2053,GS,720,720,100.00"
"20,57,741GS2036,GS,1594,1594,100.00"
"20,58,746GS2073,GS,600,600,100.00"
"20,59,74GJ27,SG,100,100,100.00"
