SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI,ISIN_CODE,FILLER1,FILLER2,FILLER3
500002,ABB LTD.    ,A ,Q,1533,1546.1,1494.4,1499.4,1499.4,1527.65,804,7052,10645390,,INE117A01022,,,
500003,AEGIS LOGIS ,B ,Q,190.1,196.55,190,193.5,192.7,193.95,658,38779,7483217,,INE208C01025,,,
500008,AMAR RAJA BA,A ,Q,906,906,877.3,880.3,878.1,894.05,1139,26707,23820175,,INE885A01032,,,
500009,A.SARABHAI  ,XT,Q,9.95,9.95,9.5,9.5,9.5,9.99,82,74539,720047,,INE432A01017,,,
500010,HDFC        ,A ,Q,1542,1542,1510.25,1519.45,1515.2,1521.3,1747,59168,89773848,,INE001A01036,,,
500012,ANDHRA PETRO,XC,Q,27.1,28.5,27.1,27.7,27.7,27.65,108,27262,748223,,INE714B01016,,,
500013,ANSAL INFRAS,B ,Q,27.8,27.8,25.05,25.25,25.25,26.1,306,83118,2157056,,INE436A01026,,,
500014,APPLE FINANC,XT,Q,4.15,4.3,4.15,4.19,4.2,4.32,25,7867,32711,,INE096A01010,,,
500020,BOM DYEING  ,B ,Q,76.35,77.7,73.7,74.1,74.1,77.2,1664,405222,30679822,,INE032A01023,,,
500023,ASIANHOTNR  ,B ,Q,145,146.5,144,144,144,148,9,1268,184293,,INE363A01022,,,
500024,ASSAMCO     ,B ,Q,6.83,6.83,6.58,6.6,6.6,6.69,133,109923,732092,,INE442A01024,,,
500027,ATUL LTD.   ,A ,Q,2444,2546.9,2444,2482.05,2480.5,2524.65,128,866,2170180,,INE100A01010,,,
500028,ATV PROJECTS,XT,Q,6.38,6.52,6.38,6.51,6.5,6.67,19,3768,24467,,INE447A01015,,,
500029,AUTOLITE(I) ,B ,Q,62.2,64.9,60,60.55,60.5,58.35,346,33469,2099414,,INE448A01013,,,
500030,AUTORID.FIN ,T ,Q,1.22,1.22,1.22,1.22,1.22,1.17,1,1,1,,INE450A01019,,,
500031,BAJAJ ELECT.,A ,Q,339.15,340.55,296.65,314.25,314.25,334.35,2257,78436,24756826,,INE193E01025,,,
500032,BAJAJHIND   ,B ,Q,15.85,15.95,15.25,15.3,15.3,15.7,630,621977,9672161,,INE306A01021,,,
500033,FORCE MOTR  ,B ,Q,4444,4444,4343.9,4355.3,4355.3,4412.5,2695,20971,92036869,,INE451A01017,,,
500034,BAJFINANCE  ,A ,Q,1291,1303.45,1237,1241.95,1241.95,1291.5,2327,57793,73134600,,INE296A01024,,,
500038,BALRAM.CHINI,A ,Q,163.65,163.85,157.3,159.65,159.65,159.1,1318,173406,27991258,,INE119A01028,,,
500039,BANCO PROD. ,B ,Q,234.4,234.95,220,222.25,222.25,233.45,959,42648,9731543,,INE213C01025,,,
500040,CENTURY TEXT,A ,Q,1148,1167.45,1126.8,1130.65,1130.65,1150.1,1570,272222,310191145,,INE055A01016,,,
500041,BANNARI AMAN,B ,Q,1901.35,1901.35,1900,1900.05,1900,1914,8,9,17104,,INE459A01010,,,
500042,BASF INDIA  ,B ,Q,1353.35,1353.35,1325.05,1331,1330,1344.1,142,734,979681,,INE373A01013,,,
500043,BATA INDIA  ,A ,Q,549.65,553.2,538.5,544.15,545,545.95,679,14207,7738572,,INE176A01028,,,
500048,BEML LTD    ,A ,Q,1300,1300,1240,1248.95,1248.95,1277.3,1346,23439,29723036,,INE258A01016,,,
500049,BHARAT ELECT,A ,Q,179.8,180.9,175,175.85,175.85,174.3,2288,259565,45971036,,INE263A01024,,,
500052,BHANSALI ENG,B ,Q,41.5,42.15,40.55,40.65,40.65,41.3,1248,380787,15756847,,INE922A01025,,,
500055,BHUSH STEEL ,B ,Q,99.5,99.7,92,93.7,93.7,97.05,2088,243062,23368318,,INE824B01021,,,
500058,BIHAR SPONGE,XT,Q,2.06,2.15,2.06,2.15,2.15,2.16,8,3625,7474,,INE819C01011,,,
500059,BINANI IND. ,B ,Q,82.05,83,78,78.15,78.15,80.8,139,9016,715315,,INE071A01013,,,
500060,BIRLACABLE  ,B ,Q,47.8,47.8,42.1,42.4,42.5,43.15,158,17017,751973,,INE800A01015,,,
500067,BLUE STAR   ,B ,Q,623,653.7,623,646.05,644.95,646.65,890,5980,3850942,,INE472A01039,,,
500068,DISA INDIA  ,XC,Q,5105,5149.9,5060.05,5060.05,5060.05,5100,3,18,91754,,INE131C01011,,,
500069,BNK CAPITAL ,XD,Q,70.75,70.75,70.75,70.75,70.75,67.4,19,2349,166191,,INE418C01012,,,
500074,BPL LTD.    ,B ,Q,77.9,80.3,70.6,72,72,77,1466,191710,14562302,,INE110A01019,,,
500078,CAMPH.& ALL ,XC,Q,787,809.95,786.25,792,792,800.5,20,615,487475,,INE959C01015,,,
500083,CENTURY EXT ,T ,Q,5.02,5.28,4.96,4.98,5,5.2,20,15695,81503,,INE281A01026,,,
500084,CESC LTD.   ,A ,Q,880,888,866.65,883.75,883.75,877.8,3939,91154,79964887,,INE486A01013,,,
500085,CHAMBAL FERT,B ,Q,117.7,119,113,114.1,114.1,116.75,1653,274322,31604136,,INE085A01013,,,
500086,EXIDE IND.  ,A ,Q,239,240,228.65,230.5,230.5,237.8,820,72304,16897764,,INE302A01020,,,
500087,CIPLA LTD.  ,A ,Q,565,567.3,551.9,560.55,560.55,563.45,936,38395,21599267,,INE059A01026,,,
500089,DIC INDIA   ,B ,Q,480.3,482,462.6,465.1,464.5,476.4,118,2501,1168787,,INE303A01010,,,
500092,CRISIL LTD  ,A ,Q,1949,1949,1900.1,1905.85,1905.85,1899.95,201,25503,48586296,,INE007A01025,,,
500093,CGPOWER     ,A ,Q,90.95,92.95,89.8,90.05,90.05,91.65,729,189868,17170186,,INE067A01029,,,
500096,DABUR (I)   ,A ,Q,275.95,279,275.75,277.25,277,275.5,1470,94023,26081999,,INE016A01026,,,
500097,DALMIASUG   ,B ,Q,156,157.6,150.8,151.55,151.55,156.05,220,6800,1046090,,INE495A01022,,,
500101,ARVIND Ltd  ,A ,Q,380.8,386.5,378.4,379.7,379.7,376.65,2204,167698,63980606,,INE034A01011,,,
500102,BALARPUR IND,B ,Q,21.15,21.35,20.1,20.5,20.2,20.95,1164,818381,16845142,,INE294A01037,,,
500103,BHEL        ,A ,Q,165.1,166.25,161,161.75,161.75,164.1,1745,280230,45929369,,INE257A01026,,,
500104,HIND.PETRO  ,A ,Q,528,528,507.4,510.75,510.75,521.25,2721,178673,91378587,,INE094A01015,,,
500106,IFCI LTD    ,A ,Q,28.8,29.35,27.75,27.9,27.9,29.4,2606,1522685,43285994,,INE039A01010,,,
500108,MAHA.TELE   ,B ,Q,22.3,22.65,22,22.1,22.1,22.35,463,198696,4422266,,INE153A01019,,,
500109,MRPL        ,A ,Q,135,135,128.75,129.5,129.5,133.85,2390,314989,41405403,,INE103A01014,,,
500110,CHENNAI PET.,B ,Q,384.45,385,375.65,382.2,382.2,382.55,1688,52439,20015913,,INE178A01016,,,
500111,REL.CAP.    ,A ,Q,660,661.35,633.5,636.15,636.15,654.25,5727,309596,199327430,,INE013A01015,,,
500112,STATE BANK  ,A ,Q,309,309.3,293.25,294.4,294.4,308.15,19280,2278172,680632699,,INE062A01020,,,
500113,STEEL AUTH. ,A ,Q,61,61.2,60,60.2,60.2,60.4,1464,469741,28448300,,INE114A01011,,,
500114,TITAN       ,A ,Q,471.15,482.45,471.15,480.35,480.35,471.1,1441,76199,36506818,,INE280A01028,,,
500116,IDBI BANK L ,A ,Q,70,70,65.5,66.15,66.15,68.9,2088,582762,39209175,,INE008A01015,,,
500117,DCW LTD.    ,B ,Q,35.8,35.9,34.5,34.65,34.8,35.15,541,185978,6540236,,INE500A01029,,,
500119,DHAMPUR SUGA,B ,Q,223.7,225.4,215.75,216.65,216.65,221.9,978,66460,14651476,,INE041A01016,,,
500120,DIAMINES&CHM,XD,Q,80.4,82.7,78.2,78.6,78.5,79.9,47,7452,587085,,INE591D01014,,,
500123,ELANTAS     ,B ,Q,1985,2030,1975.1,1980.55,1977.1,1985.75,150,981,1969917,,INE280B01018,,,
500124,DR.REDDY'S  ,A ,Q,2685,2685,2602.25,2607.75,2607.75,2656.05,1481,13934,36513828,,INE089A01023,,,
500125,E.I.D.PAR   ,A ,Q,323.2,325.2,300.05,309.1,309.1,323.05,2110,119360,37206814,,INE126A01031,,,
500126,MERCK LTD   ,B ,Q,1049.2,1062.75,1043,1043.1,1043.1,1049.75,125,1311,1376913,,INE199A01012,,,
500128,ELEC.CASTING,B ,Q,35.45,36,33.9,34.1,33.9,35.4,417,131028,4547506,,INE086A01029,,,
500132,EMPEE SUGARS,XT,Q,5.6,5.62,5.6,5.6,5.6,5.85,24,10501,58846,,INE928B01012,,,
500133,ESAB INDIA  ,B ,Q,620,620,615.3,615.3,615.3,630,5,125,77009,,INE284A01012,,,
500135,ESSEL PROP  ,B ,Q,256.5,262.5,250,257.6,258.5,255.15,187,5868,1500717,,INE255A01020,,,
500136,ESTER INDUS.,B ,Q,39.35,39.5,37.85,37.9,37.9,38.85,176,16932,650443,,INE778B01029,,,
500139,FEDDER.LLYOD,B ,Q,78.9,78.9,76.2,76.8,76.2,77.3,123,7534,582602,,INE249C01011,,,
500141,FERRO ALLOYS,XT,Q,13.1,13.1,12.32,12.32,12.32,12.96,188,161232,2017672,,INE912A01026,,,
500142,FGP LTD.    ,XT,Q,2.42,2.42,2.42,2.42,2.42,2.54,2,650,1573,,INE512A01016,,,
