Security Wise Delivery Position - Compulsory Rolling Settlement
"10,MTO,29042022,987315605,0002031"
"Trade Date <29-APR-2022>,Settlement Type <N>"
"Record Type,Sr No,Name of Security,Quantity Traded,Deliverable Quantity(gross across client level),% of Deliverable Quantity to Traded Quantity"
"20,1,20MICRONS,EQ,130365,63910,49.02"
"20,2,21STCENMGM,EQ,8784,5909,67.27"
"20,3,3IINFOLTD,EQ,405748,225931,55.68"
"20,4,3MINDIA,EQ,1191,842,70.70"
"20,5,5PAISA,EQ,44215,14863,33.62"
"20,6,667GS2035,GS,7110,7110,100.00"
"20,7,667GS2050,GS,23182,23182,100.00"
"20,8,676GS2061,GS,4841,4841,100.00"
"20,9,68GS2060,GS,15,15,100.00"
"20,10,699GS2051,GS,294,294,100.00"
"20,11,716GS2050,GS,100,100,100.00"
"20,12,772GS2055,GS,520,520,100.00"
"20,13,A2ZINFRA,EQ,434475,239318,55.08"
"20,14,AAKASH,EQ,797272,353900,44.39"
"20,15,AAREYDRUGS,EQ,17708,14297,80.74"
"20,16,AARON,EQ,1197,997,83.29"
"20,17,AARTIDRUGS,EQ,76713,29556,38.53"
"20,18,AARTIIND,EQ,402693,163880,40.70"
"20,19,AARTISURF,EQ,14617,9620,65.81"
"20,20,AARVEEDEN,EQ,10062,3849,38.25"
"20,21,AARVI,EQ,29000,21168,72.99"
"20,22,AAVAS,EQ,33096,19049,57.56"
"20,23,ABAN,EQ,557356,206960,37.13"
"20,24,ABB,EQ,101104,55612,55.00"
"20,25,ABBOTINDIA,EQ,5799,1744,30.07"
"20,26,ABCAPITAL,EQ,5982878,2137216,35.72"
"20,27,ABCOTS,SM,16000,8000,50.00"
"20,28,ABFRL,EQ,1876974,585429,31.19"
"20,29,ABMINTLLTD,EQ,2015,399,19.80"
"20,30,ABSLAMC,EQ,176089,142473,80.91"
"20,31,ABSLBANETF,EQ,3713,2501,67.36"
"20,32,ABSLNN50ET,EQ,8364,5327,63.69"
"20,33,ACC,EQ,784968,340264,43.35"
"20,34,ACCELYA,EQ,18298,7447,40.70"
"20,35,ACCORD,SM,4000,4000,100.00"
"20,36,ACCURACY,EQ,9786,5239,53.54"
"20,37,ACE,EQ,333888,171863,51.47"
"20,38,ACEINTEG,SM,4500,4500,100.00"
"20,39,ACRYSIL,EQ,61402,28357,46.18"
"20,40,ADANIENT,EQ,1916180,332140,17.33"
"20,41,ADANIGREEN,EQ,1101232,465046,42.23"
"20,42,ADANIPORTS,EQ,11543840,2988813,25.89"
"20,43,ADANIPOWER,EQ,45385821,11749737,25.89"
"20,44,ADANITRANS,EQ,617737,243504,39.42"
"20,45,ADFFOODS,EQ,7343,2629,35.80"
"20,46,ADORWELD,EQ,8148,5236,64.26"
"20,47,ADSL,EQ,174252,80250,46.05"
"20,48,ADVANIHOTR,EQ,70790,39773,56.18"
"20,49,ADVENZYMES,EQ,113541,37018,32.60"
"20,50,AEGISCHEM,EQ,411745,196470,47.72"
"20,51,AFFLE,EQ,179588,81464,45.36"
"20,52,AGARIND,EQ,112411,61447,54.66"
"20,53,AGROPHOS,EQ,2783397,859997,30.90"
"20,54,AGSTRA,EQ,1291698,464802,35.98"
"20,55,AHLADA,EQ,11690,8893,76.07"
"20,56,AHLEAST,EQ,6768,4115,60.80"
"20,57,AHLUCONT,EQ,77996,33488,42.94"
"20,58,AIAENG,EQ,45950,27221,59.24"
"20,59,AIRAN,EQ,108366,75128,69.33"
"20,60,AIROLAM,EQ,56043,8898,15.88"
"20,61,AIRTELPP,E1,868370,767684,88.41"
