SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI,ISIN_CODE,FILLER1,FILLER2,FILLER3
500002,ABB LTD.    ,A ,Q,1194,1219.25,1190,1198.75,1194,1193.3,1089,11804,14173134,,INE117A01022,,,
500003,AEGIS LOGIS ,B ,Q,204.75,212.5,202.7,205.6,205.6,202.75,751,49294,10057892,,INE208C01025,,,
500008,AMAR RAJA BA,A ,Q,847.8,847.8,831.35,832.15,831.6,828.45,978,16001,13348555,,INE885A01032,,,
500009,A.SARABHAI  ,XD,Q,14.9,15.49,14.35,14.68,14.68,14.46,818,620981,9302202,,INE432A01017,,,
500010,HDFC        ,A ,Q,1410,1429,1410,1423.05,1423.1,1372.5,7381,730187,1036032137,,INE001A01036,,,
500012,ANDHRA PETRO,XC,Q,26.7,26.7,25.3,25.9,25.85,26.2,90,23440,601847,,INE714B01016,,,
500013,ANSAL INFRAS,B ,Q,15.75,16.1,15.65,15.79,15.79,15.03,515,140284,2225432,,INE436A01026,,,
500014,APPLE FINANC,XD,Q,2.75,3,2.75,2.84,2.82,2.92,31,8778,25160,,INE096A01010,,,
500020,BOM DYEING  ,B ,Q,59.95,66.6,59.45,65.6,65.6,58.7,13002,2657789,170964936,,INE032A01023,,,
500023,ASIANHOTNR  ,B ,Q,102,107.55,102,103,103,105.9,14,582,61210,,INE363A01022,,,
500024,ASSAMCO     ,B ,Q,8.15,8.4,7.8,7.86,7.86,8.21,1166,1185421,9368925,,INE442A01024,,,
500027,ATUL LTD.   ,A ,Q,2174.4,2207.45,2100,2155.3,2151,2157.45,555,2225,4786767,,INE100A01010,,,
500028,ATV PROJECTS,XT,Q,6.94,6.95,6.37,6.49,6.5,6.62,24,9150,62591,,INE447A01015,,,
500029,AUTOLITE(I) ,B ,Q,58.95,59,56,56.7,56.7,56.7,216,19086,1100804,,INE448A01013,,,
500030,AUTORID.FIN ,B ,Q,1.08,1.08,1.08,1.08,1.08,1.08,1,1000,1080,,INE450A01019,,,
500031,BAJAJ ELECT.,A ,Q,302.5,329.55,297.3,315.3,315.3,295.55,9211,590888,183780976,,INE193E01025,,,
500032,BAJAJHIND   ,B ,Q,14.71,14.79,14.21,14.25,14.25,14.18,2320,1368022,19702478,,INE306A01021,,,
500033,FORCE MOTR  ,B ,Q,4330,4336,4262.05,4277.6,4277.6,4239.2,3310,34449,147896060,,INE451A01017,,,
500034,BAJFINANCE  ,A ,Q,1118.4,1134.75,1104,1124.65,1124.65,1094.2,6672,154967,173650327,,INE296A01024,,,
500038,BALRAM.CHINI,A ,Q,154,156.3,152,153.75,153.75,150.95,2467,136339,20971618,,INE119A01028,,,
500039,BANCO PROD. ,B ,Q,204.65,204.75,198,198.95,198.95,199.8,443,24708,4965693,,INE213C01025,,,
500040,CENTURY TEXT,A ,Q,959,979,955,971.7,971.7,946.25,5349,181811,176203911,,INE055A01016,,,
500041,BANNARI AMAN,B ,Q,2026.25,2039.4,2001.5,2007.2,2001.5,2061.75,13,42,84504,,INE459A01010,,,
500042,BASF INDIA  ,B ,Q,1214,1217.45,1176.95,1195.4,1211.25,1203.85,460,12516,14902616,,INE373A01013,,,
500043,BATA INDIA  ,A ,Q,518,533.5,513.5,530.3,530.3,508.85,3416,126658,66330030,,INE176A01028,,,
500048,BEML LTD    ,A ,Q,1303,1307.15,1277.75,1302.3,1302.3,1278.2,1783,30072,39018802,,INE258A01016,,,
500049,BHARAT ELECT,A ,Q,1582,1591.5,1567.5,1571.8,1571.8,1566.15,2581,51585,81387265,,INE263A01016,,,
500052,BHANSALI ENG,B ,Q,23,23.1,22.6,23,23,22.55,556,324160,7412247,,INE922A01025,,,
500055,BHUSH STEEL ,B ,Q,54.25,55.5,54.15,54.25,54.25,53.95,326,51146,2794276,,INE824B01021,,,
500058,BIHAR SPONGE,XT,Q,2.39,2.45,2.35,2.45,2.45,2.39,11,1505,3590,,INE819C01011,,,
500059,BINANI IND. ,B ,Q,74.3,74.4,72.05,72.25,72.25,72.6,170,9452,689913,,INE071A01013,,,
500060,BIRLACABLE  ,B ,Q,37.5,39.9,37.5,38.1,37.75,37.5,152,9249,357420,,INE800A01015,,,
500067,BLUE STAR   ,B ,Q,568.35,568.35,543.55,549.6,552,548.8,1520,11595,6364834,,INE472A01039,,,
500068,DISA INDIA  ,XC,Q,5000,5000,4875.05,4991.25,4876.05,4998,13,39,194724,,INE131C01011,,,
500069,BNK CAPITAL ,XD,Q,42.75,44,42.75,44,44,42.55,2,405,17320,,INE418C01012,,,
500074,BPL LTD.    ,B ,Q,62.15,62.7,61.1,61.3,61.3,61.05,153,14253,880172,,INE110A01019,,,
500078,CAMPH.& ALL ,XC,Q,685,698,680.05,689.8,680.05,684.2,71,2615,1807236,,INE959C01015,,,
500083,CENTURY EXT ,B ,Q,5.8,5.98,5.6,5.98,5.98,5.44,123,115417,679851,,INE281A01026,,,
500084,CESC LTD.   ,A ,Q,818,828.5,800.1,821,821,795.65,1902,36530,29867553,,INE486A01013,,,
500085,CHAMBAL FERT,B ,Q,80,81.65,79.15,81.2,81.2,79.05,1421,150884,12163452,,INE085A01013,,,
500086,EXIDE IND.  ,A ,Q,218,218.9,215,216.55,216.55,214.35,1423,237691,51504980,,INE302A01020,,,
500087,CIPLA LTD.  ,A ,Q,590,601,589.85,598.55,598.55,587.9,3099,188373,112191444,,INE059A01026,,,
500089,DIC INDIA   ,B ,Q,466,467,457.4,459.8,459.8,460.35,21,659,303994,XD,INE303A01010,,,
500092,CRISIL LTD  ,A ,Q,2007.35,2029.6,1951,1980.55,1994.95,1985.75,254,2776,5483430,,INE007A01025,,,
500093,CGPOWER     ,A ,Q,69.3,71.25,69.3,70.9,70.9,68.5,2602,375905,26529436,,INE067A01029,,,
500096,DABUR (I)   ,A ,Q,279.9,279.9,271.3,273.35,274.25,273.25,937,71957,19728689,,INE016A01026,,,
500097,DALMIASUG   ,B ,Q,186,186.9,179.6,180.15,179.6,180.7,626,28734,5231322,,INE495A01022,,,
500101,ARVIND Ltd  ,A ,Q,399,399,391.3,394.4,394.4,391.25,1936,89621,35292921,,INE034A01011,,,
500102,BALARPUR IND,B ,Q,18.95,20.25,18.55,19.8,19.8,18.4,3147,2213904,43151708,,INE294A01037,,,
500103,BHEL        ,A ,Q,162.5,164.2,160.15,161.4,161.4,158.05,6168,1390485,225363799,,INE257A01026,,,
500104,HIND.PETRO  ,A ,Q,521.8,526.5,515.8,518.5,518.5,512.7,3836,190579,99051840,,INE094A01015,,,
500106,IFCI LTD    ,A ,Q,28.6,28.75,27.95,28.2,28.2,27.9,1361,685339,19353662,,INE039A01010,,,
500108,MAHA.TELE   ,B ,Q,24.9,24.9,23.75,23.8,23.8,24.35,1843,577978,14067292,,INE153A01019,,,
500109,MRPL        ,A ,Q,105.4,105.4,101.5,101.9,101.9,102.9,1269,148390,15242448,,INE103A01014,,,
500110,CHENNAI PET.,B ,Q,374.9,377.75,366.45,369.75,369.75,367.7,1060,46401,17249554,,INE178A01016,,,
500111,REL.CAP.    ,A ,Q,547.7,564,542.5,557.7,557.7,535.45,13636,631148,351234094,,INE013A01015,,,
500112,STATE BANK  ,A ,Q,278,279,273.95,274.7,274.7,272.05,9550,998562,275183782,,INE062A01020,,,
